municipio_ibge,uf,regiao,portfolio_hhi_norm,portfolio_cr1,portfolio_cr4,exposicao_strength,log_populacao,log_despesa_pc,log_n_fornecedores,log_instr_por_forn,n_compradores
2914703,BA,Nordeste,0.039207267223629,0.20307956112386688,0.6779043079391239,0.5353600127505096,11.121437223792858,8.578707456500954,2.1383330595080277,0.11157177565710488,2
2914802,BA,Nordeste,0.31421642267333616,0.5205753660518887,0.7725185035073109,0.8660038598481229,12.130810161029627,8.743490233947053,2.822106953680827,0.13515503603605483,3
2916401,BA,Nordeste,0.1829972518439351,0.3694491233868601,0.8896862759561661,0.69610446420976,11.137562700678508,8.50434615145603,2.3978952727983707,0.0870113769896297,1
2917706,BA,Nordeste,0.23653811134042485,0.465598421060055,0.9007238421949679,0.906426235752112,10.388841510328449,8.866577509290872,2.1242476210246797,0.06676569631226129,2
2918001,BA,Nordeste,0.39523279803149364,0.6115031909846289,0.9521588762309391,0.9154220914774343,11.960223256680326,8.563487926160256,2.2302642545393567,0.14623339897992813,4
2918407,BA,Nordeste,0.18359968840778634,0.5223720244610648,0.9268046640713337,0.7698033010864556,12.4065860558964,8.59550077112263,1.7005986908310775,0.07707533991362918,2
2919926,BA,Nordeste,0.3557332963338623,0.6644736174941469,0.9782768240434604,0.9194171488484938,9.839855287291273,9.627921316013818,1.6094379124341003,0.0,1
2921708,BA,Nordeste,0.0402799187090223,0.2750358482757641,0.8315702416377158,0.3420038211724052,10.415981783402664,8.986702584542808,1.791759469228055,0.0,1
2925303,BA,Nordeste,0.0456514419308529,0.3196265916357054,0.934435570946522,0.7171916513763265,11.974997723889684,8.88527400023323,1.6094379124341003,0.1823215567939546,1
2927408,BA,Nordeste,0.35698776133467464,0.5576110566001802,0.9309095263376603,0.699163052406008,14.775238868733597,8.45773923289643,1.7776740307447068,0.06676569631226129,2
2928802,BA,Nordeste,0.2860900036350185,0.6261986978948422,1.0,0.97189614273813,10.927663610051221,8.332271599371422,1.3862943611198906,0.4054651081081644,1
2930709,BA,Nordeste,0.3531742394318468,0.516752286802679,0.9964488818518104,0.981484284072356,11.75267438091658,8.596697900173684,1.6094379124341003,0.0,1
2930774,BA,Nordeste,0.0578844715551032,0.2424151062428643,0.5012827654143702,0.6465778875829122,10.118558608759452,8.77358693041552,2.8903717578961645,0.2451224580329849,1
2931202,BA,Nordeste,0.2179254574247586,0.3826248055540991,0.8046618361692224,0.7786947356389808,9.799015530939418,8.796792409597963,2.9444389791664403,0.05129329438755048,1
2932903,BA,Nordeste,0.0746451433838474,0.2195711974291775,0.585274916580437,0.7645512442276142,11.474454870407637,8.344904419014794,3.2188758248682006,0.0,1
3100302,MG,Sudeste,0.0644847910930621,0.1836302267118948,0.6115821508898397,0.5104274571452972,9.53834831589953,8.683408501634293,3.044522437723423,0.0,1
3101102,MG,Sudeste,0.0369248795907138,0.251172535295098,0.8375592219603363,0.460723061418476,10.123987612904921,8.593503637876118,1.791759469228055,0.0,1
3105608,MG,Sudeste,0.2265387851010976,0.4207225414497637,0.8550726301987615,0.7514082001559608,11.719077474183376,8.687031050502807,2.302585092994046,0.13881586829913978,2
3106200,MG,Sudeste,0.3165147248084847,0.46998287836413855,0.8646609058607787,0.8282746072144149,14.68792379870582,9.062184956305808,3.4128511632869505,0.30733286362144857,5
