orgao_cnpj,portfolio_hhi_mar,portfolio_hhi_norm_mar,portfolio_cr1_mar,portfolio_cr4_mar,count_hhi_mar,count_hhi_norm_mar,exposicao_strength_global_mar,exposicao_degree_global_mar,n_fornecedores_mar,n_instrumentos_mar,quadrante_mar,exposicao_oculta_mar,portfolio_hhi_abr,portfolio_hhi_norm_abr,portfolio_cr1_abr,portfolio_cr4_abr,count_hhi_abr,count_hhi_norm_abr,exposicao_strength_global_abr,exposicao_degree_global_abr,n_fornecedores_abr,n_instrumentos_abr,quadrante_abr,exposicao_oculta_abr,delta_hhi,delta_hhi_norm,delta_exposicao_strength,quadrante_estavel
28842189000189,0.4293612707754373,0.3478414523147854,0.5850564885815759,0.944137521795353,0.125,0.0,0.9129059341622748,0.4413358859483299,8,8,hhi_alto,False,0.4287664527592602,0.3573622593541677,0.5846507646263057,0.9434827829502366,0.1111111111111111,0.0,0.9052932163349204,0.4378744778377505,9,9,hhi_alto,False,-0.0005948180161771122,0.009520807039382295,-0.007612717827354398,True
28842205000133,0.2618394989572523,0.1142073987487028,0.431271976676524,0.8724101623634769,0.1666666666666666,3.3306690738754695e-17,0.7429466942419076,0.4095272879056663,6,6,baixo_baixo,False,0.2618394989572523,0.1142073987487028,0.431271976676524,0.8724101623634769,0.1666666666666666,3.3306690738754695e-17,0.7281702157508345,0.4060703352497573,6,6,baixo_baixo,False,0.0,0.0,-0.014776478491073108,True
28997560000181,0.2978949952318548,0.2340672675256598,0.4498250538987855,0.8585222889607049,0.1246537396121883,0.04507680684966,0.9247764651067312,0.6051950992420382,12,19,oculta,True,0.2846936221259524,0.2296700545971794,0.439289372568145,0.8384142110016295,0.1074380165289255,0.0387794024157659,0.919915353202206,0.6438924657627279,14,22,baixo_baixo,False,-0.013201373105902414,-0.004397212928480387,-0.004861111904525206,False
29063294000182,0.3342592880835547,0.2787808954238509,0.4574463262524056,0.9106773401182268,0.0769230769230769,1.503427012513233e-17,0.955643751412719,0.4146026001781181,13,13,oculta,True,0.3342592880835547,0.2787808954238509,0.4574463262524056,0.9106773401182268,0.0769230769230769,1.503427012513233e-17,0.9527907148463322,0.4111327834718358,13,13,oculta,True,0.0,0.0,-0.002853036566386802,True
29112760000172,0.3955827001873194,0.3693036871519854,0.5761295473126595,0.95705856406557,0.0511111111111111,0.0098550724637681,0.9636807588051371,0.5979033741084325,24,30,critico,False,0.3763110380495288,0.3548045221202022,0.5617942958943349,0.9332450394825388,0.0541344437834622,0.0215183901208229,0.9555980224836772,0.5996549659397215,30,41,critico,False,-0.01927166213779058,-0.014499165031783223,-0.008082736321459949,True
29355454000167,0.3181952594351366,0.285728367027286,0.5298092992825855,0.8184022243914142,0.0520833333333333,0.0069444444444444,0.8667804338926458,0.4456165564164613,22,24,baixo_baixo,False,0.2945678566633815,0.2725231021841122,0.4908930352531691,0.8123421057608149,0.0343316289262235,0.004154492330168,0.9047737934066522,0.6751993433701104,33,37,baixo_baixo,False,-0.023627402771755124,-0.013205264843173803,0.0379933595140064,True
29937718000190,0.3801763884615265,0.2768724532051143,0.560590327322783,0.9456100760451712,0.15625,0.015625,0.2690876930948595,0.4870720307128539,7,8,baixo_baixo,False,0.1051248541597194,0.0625117519768489,0.2293389442307165,0.5337270042333976,0.0507544581618655,0.0055522895029067,0.3485518647084183,0.4890743052620618,22,27,baixo_baixo,False,-0.2750515343018071,-0.2143607012282654,0.07946417161355879,True
29957183000110,0.1111111111111111,0.0,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.0,0.027490811274595,0.4600797708905816,9,9,baixo_baixo,False,0.1111111111111111,0.0,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.0,0.0252246198262774,0.4564946862789019,9,9,baixo_baixo,False,0.0,0.0,-0.002266191448317599,True
30024283000172,0.2514867806601233,0.101784136792148,0.3873123720040307,0.9292200970297584,0.1666666666666666,3.3306690738754695e-17,0.9338959009750272,0.4095272879056663,6,6,oculta,True,0.2514867806601233,0.101784136792148,0.3873123720040307,0.9292200970297584,0.1666666666666666,3.3306690738754695e-17,0.9270546290979772,0.4060703352497573,6,6,oculta,True,0.0,0.0,-0.00684127187704997,True
30391653000100,0.2483202807741409,0.0979843369289691,0.2888940268831163,0.967960751631014,0.1666666666666666,3.3306690738754695e-17,0.9764491698345006,0.5555430533339419,6,6,oculta,True,0.2483202807741409,0.0979843369289691,0.2888940268831163,0.967960751631014,0.1666666666666666,3.3306690738754695e-17,0.976605965007866,0.5790372175727808,6,6,oculta,True,0.0,0.0,0.00015679517336542048,True
30499841000156,0.1769608589305262,0.0946569448235788,0.3477228589410824,0.670749068957904,0.0909090909090909,0.0,0.8751980755193302,0.4095272879056663,11,11,baixo_baixo,False,0.2597285393199414,0.1980392509299365,0.459451037277245,0.7598279039982136,0.0769230769230769,1.503427012513233e-17,0.913701831955071,0.4060703352497573,13,13,baixo_baixo,False,0.08276768038941518,0.1033823061063577,0.03850375643574089,True
30613786000183,0.2150746123659178,0.1278606804065754,0.3882613496137332,0.7479491236619554,0.1,3.0839528461809905e-17,0.7668649309852061,0.6404746255239835,10,10,baixo_baixo,False,0.2150746123659178,0.1278606804065754,0.3882613496137332,0.7479491236619554,0.1,3.0839528461809905e-17,0.7612857153648883,0.6443853991031235,10,10,baixo_baixo,False,0.0,0.0,-0.005579215620317823,True
30649011000168,0.2919187435490323,0.2132430483878137,0.5124930687412834,0.7313192075680943,0.1,3.0839528461809905e-17,0.8474987300790975,0.9810281776827356,10,10,baixo_baixo,False,0.2440869021321661,0.1684955923453827,0.4574016586433916,0.7011142604340067,0.0909090909090909,0.0,0.8481426040926028,0.9867308209538354,11,11,baixo_baixo,False,-0.047831841416866194,-0.044747456042430994,0.0006438740135052967,True
30746268000138,0.1530519988678133,0.0118939986791155,0.2132135988936346,0.6717709015141807,0.1428571428571428,0.0,0.6541648116659412,0.535708606044899,7,7,baixo_baixo,False,0.2209387265719133,0.1096442589393295,0.409313075927768,0.7252188088874043,0.125,0.0,0.7163884191691967,0.4811746834089968,8,8,baixo_baixo,False,0.06788672770410001,0.097750260260214,0.06222360750325551,True
30747548000160,0.3751629975911137,0.3501695174947583,0.6004204354739363,0.7618834081730361,0.0426638917793964,0.0043704474505723,0.8876909741205914,0.9762101552229028,26,31,baixo_baixo,False,0.2092184410107335,0.1894489020360018,0.4021024795210287,0.7031596148685417,0.0313128411376041,0.0070956621660442,0.89432008809054,0.983431364972628,41,59,baixo_baixo,False,-0.1659445565803802,-0.1607206154587565,0.006629113969948586,True
30753960000193,0.1744466522708444,0.1469282073465392,0.2631649511457602,0.7815569267518898,0.0401234567901234,0.0081275720164609,0.7809749599858834,0.662476962227047,31,36,baixo_baixo,False,0.1875421544413873,0.1661616848214238,0.3506468131106041,0.7509845089554532,0.0337359433569346,0.0083079418663276,0.8070723879214726,0.5726841053761975,39,49,baixo_baixo,False,0.013095502170542894,0.019233477474884603,0.026097427935589224,True
30753994000188,0.2076320482671417,0.1466806673646141,0.2782356421126093,0.8343431071161291,0.0859375,0.015625,0.969762632637964,0.4095272879056663,14,16,oculta,True,0.1912099899638458,0.1372906559614355,0.2659915695981881,0.7976268998471023,0.074074074074074,0.0123456790123456,0.9648213700265796,0.5267824057356669,16,18,oculta,True,-0.016422058303295906,-0.009390011403178605,-0.004941262611384389,True
30755320000112,0.2451394860118811,0.1507819217633662,0.4004635110582688,0.8586534158869584,0.1111111111111111,0.0,0.8325391023670782,0.4095272879056663,9,9,baixo_baixo,False,0.2451394860118811,0.1507819217633662,0.4004635110582688,0.8586534158869584,0.1111111111111111,0.0,0.8216347587567749,0.4060703352497573,9,9,baixo_baixo,False,0.0,0.0,-0.010904343610303235,True
30773502000116,0.3816938479647497,0.3404734378290663,0.5987390012325858,0.8245087822764546,0.0858725761772853,0.0249307479224376,0.8958050772487212,0.8670801304138107,16,19,baixo_baixo,False,0.2202039335991942,0.1902117771991632,0.3954401352238458,0.7329709601418777,0.0466666666666666,0.01,0.8768793743418253,0.7792834322659066,27,30,baixo_baixo,False,-0.1614899143655555,-0.1502616606299031,-0.01892570290689588,True
30784957000137,0.2825602655240775,0.1928802987145872,0.3874190243390384,0.9122168347087,0.1111111111111111,0.0,0.9261781694614196,0.7029878236497775,9,9,oculta,True,0.2408890945236532,0.1987162664416339,0.4233060238495968,0.8235773989415388,0.0526315789473684,0.0,0.9291830161983938,0.7869187662189522,19,19,oculta,True,-0.04167117100042428,0.005835967727046698,0.0030048467369742093,True
30899445000116,0.6088571562246513,0.5306285874695816,0.771259716385446,0.9628311170131676,0.1666666666666666,3.3306690738754695e-17,0.8699068884386537,0.4095272879056663,6,6,hhi_alto,False,0.7069481950271425,0.6581062275316661,0.8317314168623227,0.9841452737059082,0.1604938271604938,0.0205761316872427,0.9674082070262804,0.4060703352497573,7,9,critico,False,0.09809103880249115,0.1274776400620845,0.09750131858762667,False
30985841000166,0.6977668945324824,0.6373202734389789,0.8278808122403147,0.9779926916624968,0.183673469387755,0.0204081632653061,0.9268920577846832,0.4095272879056662,6,7,critico,False,0.5554493036663625,0.5060547818515139,0.7347299964935734,0.9251085417314964,0.1074380165289256,0.0082644628099173,0.8955116759089171,0.4060703352497574,10,11,hhi_alto,False,-0.14231759086611995,-0.13126549158746503,-0.031380381875766084,False
31030781000190,0.170337688761652,0.051814501441888,0.2244986139468656,0.7509697946121733,0.125,0.0,0.8631946597403845,0.4095272879056663,8,8,baixo_baixo,False,0.170337688761652,0.051814501441888,0.2244986139468656,0.7509697946121733,0.125,0.0,0.852852439626011,0.4060703352497573,8,8,baixo_baixo,False,0.0,0.0,-0.010342220114373468,True
31030892000105,0.0809645169479598,0.0595915987374472,0.1825635968072797,0.4562483308733453,0.065197715427109,0.0434581274137859,0.8701659549516196,0.9318530007111891,44,179,baixo_baixo,False,0.0797254666796618,0.0588101363769269,0.1821057717537934,0.4542435904333791,0.064835646457268,0.0435819111494787,0.8719548391073046,0.9337543215078722,45,185,baixo_baixo,False,-0.0012390502682980004,-0.0007814623605203047,0.001788884155685011,True
31178434000100,0.2764168234258567,0.0955210292823208,0.3549896402367256,0.9916569562369608,0.2,3.4694469519536136e-17,0.7985259670240659,0.4699665048670477,5,5,baixo_baixo,False,0.2764168234258567,0.0955210292823208,0.3549896402367256,0.9916569562369608,0.2,3.4694469519536136e-17,0.7842123069572904,0.4663563610201773,5,5,baixo_baixo,False,0.0,0.0,-0.01431366006677548,True
31294097000116,0.2105433444217841,0.1228259382464268,0.3827800118116919,0.7641251114334535,0.1124260355029586,0.0138067061143984,0.8237288507070001,0.6680259407727234,10,13,baixo_baixo,False,0.1685189398831493,0.0992288515400784,0.3103433229598802,0.7271735265265484,0.0859375,0.0097656249999999,0.814204220487422,0.622454215887079,13,16,baixo_baixo,False,-0.04202440453863479,-0.0235970867063484,-0.009524630219578056,True
31417180000135,0.3368811759894262,0.0053217639841393,0.3817624201300214,1.0,0.5510204081632654,0.326530612244898,0.1445461586724366,0.4095272879056663,3,7,baixo_baixo,False,0.3294781805785577,0.1059709074380769,0.4818371802711977,1.0,0.4814814814814814,0.3086419753086419,0.2176752596490892,0.4673095338483,4,9,baixo_baixo,False,-0.007402995410868474,0.10064914345393759,0.07312910097665262,True
31442430000197,0.3179583898882437,0.204284788202951,0.3924837790761478,0.9663987982823988,0.1604938271604938,0.0205761316872427,0.9564147367713282,0.7266401214927993,7,9,oculta,True,0.2943362219489376,0.1935271107987858,0.3765664364355037,0.94438384332331,0.14,0.0171428571428571,0.9546056348008084,0.7352863616504557,8,10,oculta,True,-0.023622167939306105,-0.010757677404165222,-0.0018091019705197553,True
31724255000120,0.0865467542317016,0.0384702676123175,0.1184946771917978,0.4420217224047107,0.05,1.460819769243627e-17,0.7029155869043884,0.6839379673268516,20,20,baixo_baixo,False,0.077867075332417,0.0359519423929814,0.1106894655168617,0.4129058735746048,0.0473372781065088,0.0040344271113502,0.6768159509516216,0.6647126869145619,23,26,baixo_baixo,False,-0.008679678899284601,-0.0025183252193360997,-0.026099635952766764,True
32001836000105,0.0904658531024775,0.0637148487819622,0.1863390339710937,0.5154241072198812,0.0411792981893927,0.0129786893126101,0.8213951904233627,0.4109325657520621,35,79,baixo_baixo,False,0.0912115695028902,0.0705572869915922,0.2151097475526374,0.5161417663136365,0.0363636363636363,0.0144628099173553,0.8617015311688888,0.4147663186564103,45,110,baixo_baixo,False,0.0007457164004126965,0.00684243820963,0.04030634074552608,True
32370759000152,0.1455218630737433,0.1150047867549484,0.3205556487487566,0.603992116679197,0.0355555555555555,0.0011111111111111,0.7835145073838393,0.4989626251665902,29,30,baixo_baixo,False,0.085435559102182,0.0678477813926086,0.160850011241003,0.5281055143352253,0.0204081632653061,0.0015698587127158,0.8190364572345973,0.5694015473912716,53,56,baixo_baixo,False,-0.0600863039715613,-0.0471570053623398,0.03552194985075796,True
32467800000103,0.3630272551257811,0.0445408826886717,0.4575570116036458,1.0,0.3600000000000001,0.0400000000000001,0.7615497979955743,0.9774410604020825,3,5,baixo_baixo,False,0.3618460846095787,0.042769126914368,0.4474803500191298,1.0,0.3888888888888889,0.0833333333333333,0.7610543743702476,0.980305250713762,3,6,baixo_baixo,False,-0.0011811705162024233,-0.0017717557743036974,-0.0004954236253267297,True
32504706000187,0.0602794811472364,0.0502824543509304,0.1557717244650237,0.4169031197502286,0.0130455569974728,0.0025460416463821,0.7732464877935458,0.5204557821293482,95,121,baixo_baixo,False,0.0786323390714892,0.070620446367763,0.2236320043148435,0.4426095324467646,0.0109454529075266,0.0023449785849834,0.8129947073993913,0.6280549395108257,116,149,baixo_baixo,False,0.0183528579242528,0.020337992016832604,0.039748219605845514,True
32531313000162,0.2588996456476763,0.1530281664544872,0.3749976344714108,0.9628086374273211,0.125,0.0,0.9625668373400612,0.413057353725038,8,8,oculta,True,0.2124515644852639,0.1408562521657425,0.3365393057954005,0.8640666518079305,0.0887573964497041,0.0059171597633136,0.9517112590711372,0.5015726281093935,12,13,oculta,True,-0.04644808116241242,-0.0121719142887447,-0.010855578268924027,True
32557811000184,0.3153518214025729,0.1441897767532161,0.4706821023257801,0.9761535909482488,0.2,3.4694469519536136e-17,0.4641454034533427,0.4228701289090565,5,5,baixo_baixo,False,0.2069411247753899,0.0747646455712883,0.3479362490516386,0.798677315647389,0.1428571428571428,0.0,0.4282171312028121,0.4162003572115027,7,7,baixo_baixo,False,-0.108410696627183,-0.0694251311819278,-0.035928272250530635,True
32579624000100,0.1274771291248399,0.0951614672405747,0.2464336646674966,0.5991580073467149,0.039485766758494,0.0039111655273271,0.7826094458513206,0.9893272245749464,28,33,baixo_baixo,False,0.1250904545840811,0.0926863973464544,0.2407679034009845,0.6083737735409593,0.0415224913494809,0.0060233243624247,0.8122996682450423,0.9935324936878048,28,34,baixo_baixo,False,-0.002386674540758804,-0.002475069894120302,0.029690222393721655,True
33002067000114,0.323038045024323,0.1537975562804037,0.4386253481588701,0.9539443384433188,0.2,3.4694469519536136e-17,0.2460883669053481,0.4394473450145676,5,5,baixo_baixo,False,0.2306643560144353,0.1207592640164974,0.3336769214504704,0.8754493075377947,0.1358024691358024,0.0123456790123456,0.2651851466905705,0.60877096234045,8,9,baixo_baixo,False,-0.09237368900988768,-0.033038292263906296,0.019096779785222368,True
33840043000134,0.923362041906132,0.920624971974208,0.9607955871379212,0.9839633257772218,0.039485766758494,0.0051816869998688,0.97554002412409,0.4151161151851583,29,33,critico,False,0.8982994102296835,0.8953936790933887,0.9476407898731152,0.97049132586394,0.03125,0.0035714285714285,0.9678435736899176,0.9043292409948088,36,40,critico,False,-0.02506263167644851,-0.025231292880819267,-0.007696450434172442,True
34550730000188,0.1339232800765501,0.0883402948174211,0.3075581124646041,0.5540317664813772,0.054820415879017,0.0050741219779126,0.5764271167522396,0.5439158033193031,20,23,baixo_baixo,False,0.0963125396871451,0.0615553296751122,0.2450691741781503,0.4709072256603763,0.041015625,0.004131610576923,0.5323569991348017,0.5343415685936626,27,32,baixo_baixo,False,-0.03761074038940501,-0.0267849651423089,-0.04407011761743784,True
35001011000170,0.3319148492359121,0.1648935615448901,0.4829566606766625,0.9834929438019556,0.2244897959183673,0.0306122448979591,0.3807290900026139,0.4095272879056663,5,7,baixo_baixo,False,0.3244834557022153,0.1893801468426584,0.4774228713405039,0.9722239351978024,0.1875,0.025,0.4398969888058632,0.5556910271140673,6,8,baixo_baixo,False,-0.007431393533696762,0.024486585297768287,0.0591678988032493,True
35607532000176,0.8167593173404972,0.798435249074547,0.9028452389831418,0.962853399436454,0.0909090909090909,0.0,0.9839196403960744,0.4190602566746969,11,11,critico,False,0.7818645143710655,0.7650848616303783,0.883093030920099,0.9507080817870984,0.0714285714285714,0.0,0.9804252822631911,0.4153711103147886,14,14,critico,False,-0.034894802969431704,-0.03335038744416874,-0.003494358132883235,True
36975571000199,0.5157064992374888,0.4551698116421749,0.7061009091357456,0.89966028841857,0.1111111111111111,0.0,0.9319868098193336,0.42780985096853,9,9,critico,False,0.5092635482397058,0.4601899030636763,0.7016545949502255,0.8939951317096788,0.0909090909090909,0.0,0.9259995392143628,0.4274214904817189,11,11,critico,False,-0.006442950997783026,0.005020091421501394,-0.005987270604970729,True
37382116000142,0.2741270931682255,0.1833929798142536,0.4654706472603775,0.841867970447347,0.1111111111111111,0.0,0.8511636925221788,0.74883725909936,9,9,baixo_baixo,False,0.1872323498581988,0.1133443816634896,0.3689000901842115,0.6989833918382724,0.0887573964497041,0.0059171597633136,0.8339731553955861,0.7909205228213823,12,13,baixo_baixo,False,-0.08689474331002667,-0.07004859815076399,-0.017190537126592687,True
37622644000121,0.1869255816767001,0.0965839796407779,0.2574316360909058,0.8309503684567674,0.1,3.0839528461809905e-17,0.579741935951775,0.6746825727889852,10,10,baixo_baixo,False,0.1310057052947103,0.0641599903173803,0.2205277914445862,0.6393492593395713,0.0714285714285714,0.0,0.5755705371520897,0.6730098141297017,14,14,baixo_baixo,False,-0.05591987638198978,-0.0324239893233976,-0.004171398799685311,True
39563911000162,0.3523928736555664,0.3061352217738211,0.5540264755998264,0.9132352466684376,0.074074074074074,0.0079365079365079,0.973273552845864,0.4095272879056663,15,18,oculta,True,0.2925491073897882,0.2532462800225541,0.502199245552211,0.8278052982793597,0.0578512396694214,0.0055096418732782,0.9670977869279356,0.4174164063062959,19,22,oculta,True,-0.0598437662657782,-0.05288894175126696,-0.006175765917928455,True
39750948000108,0.6471644982637123,0.5589556228296403,0.7946027243673459,0.9841664433075604,0.2222222222222222,0.0277777777777778,0.678953481396358,0.4095272879056663,5,6,hhi_alto,False,0.5891491360589497,0.5069789632707397,0.7566836514632025,0.9626477640745968,0.183673469387755,0.0204081632653061,0.8106313711499754,0.749467873784316,6,7,hhi_alto,False,-0.058015362204762555,-0.05197665955890063,0.13167788975361738,True
39754247000139,0.2823102280824438,0.1028877851030547,0.390018878944639,0.9487578280720748,0.2,3.4694469519536136e-17,0.488275779660492,0.4095272879056663,5,5,baixo_baixo,False,0.1548738810625763,0.0703612691688339,0.2413107957782272,0.7137157240175194,0.0909090909090909,0.0,0.4493323528778863,0.416883090259001,11,11,baixo_baixo,False,-0.12743634701986753,-0.032526515934220804,-0.038943426782605706,True
39758701000120,0.2425185374192363,0.116271626989109,0.3780666352941669,0.9014064657639752,0.2802768166089965,0.1603229527104959,0.8995320407408897,0.4095272879056663,7,17,baixo_baixo,False,0.2330020518454787,0.1234309163948328,0.3734975571341002,0.8668345112309171,0.258026159334126,0.1520298963818583,0.9104540776236828,0.4060703352497573,8,29,baixo_baixo,False,-0.009516485573757588,0.007159289405723787,0.01092203688279314,True
40637159000136,0.0641453539222531,0.0433485840094143,0.1175184039869472,0.4020922598366439,0.0242214532871972,0.0025374855824682,0.9140943909098188,0.4729165102527359,46,51,baixo_baixo,False,0.0621736028164761,0.0430342885882409,0.1155387912135016,0.3958766898421779,0.0223214285714285,0.002368804664723,0.9034919657985188,0.4703152358277667,50,56,baixo_baixo,False,-0.001971751105776992,-0.00031429542117340087,-0.010602425111300051,True
41714199000105,0.4329155626895463,0.2911444533619329,0.6031056156903737,0.9865762581319544,0.2,3.4694469519536136e-17,0.6391891813671716,0.4462242662492164,5,5,hhi_alto,False,0.2708016251592011,0.2045108638100376,0.458123729973411,0.8318837400030298,0.0887573964497041,0.0059171597633136,0.6691669869988242,0.5662041035424319,12,13,baixo_baixo,False,-0.1621139375303452,-0.08663358955189529,0.029977805631652532,False
41779117000100,0.1263919891118643,0.0847916076410007,0.2531057834831681,0.6219664331816801,0.0454545454545454,0.0,0.6960404467314241,0.5890930507375177,22,22,baixo_baixo,False,0.1232667155508011,0.0851478770964881,0.2498637194685089,0.6139995864206365,0.0416666666666666,0.0,0.6964079473322047,0.7719604324924267,24,24,baixo_baixo,False,-0.0031252735610632076,0.0003562694554874041,0.00036750060078061253,True
41863890000142,0.3340299983426736,0.2230349980664525,0.5277334945852344,0.9073827717002914,0.15625,0.015625,0.6851767704538677,0.7270969621783137,7,8,baixo_baixo,False,0.2438393088847907,0.1682232397732698,0.4322000567622741,0.8117797566137412,0.1005917159763313,0.0106508875739645,0.6315545552044999,0.6728618500581067,11,13,baixo_baixo,False,-0.09019068945788292,-0.05481175829318269,-0.05362221524936783,True
43939047000128,0.1177156808270883,0.0498476562753259,0.2419012860520605,0.5439553585690668,0.0755555555555555,0.0044444444444444,0.6477354980511186,0.6636200406516304,14,15,baixo_baixo,False,0.1053255414776647,0.0414202230117837,0.2158001224737628,0.5212292291482952,0.0703125,0.00390625,0.6583056632310251,0.6939150724081569,15,16,baixo_baixo,False,-0.01239013934942361,-0.0084274332635422,0.010570165179906499,True
44239770000167,0.1088608197147595,0.0619587575944837,0.1920999776547843,0.5847875302784288,0.0521541950113378,0.0022675736961451,0.8596651983162621,0.8378051026342777,20,21,baixo_baixo,False,0.0950049313720684,0.0588051286269512,0.2012110140361526,0.5175039296321047,0.0439952437574316,0.0057550535077288,0.8621485276420473,0.7961273906473152,26,29,baixo_baixo,False,-0.013855888342691094,-0.003153628967532504,0.0024833293257852107,True
44318534000136,0.2181331582235244,0.1891751270466179,0.3669797126226165,0.7982864160430896,0.0476190476190476,0.0123456790123456,0.8487703876448571,0.6898989971171393,28,42,baixo_baixo,False,0.2070149336893025,0.1836918435036937,0.356839331338976,0.777822557810166,0.0404663923182441,0.0122448156217219,0.833200974595697,0.8461512320142065,35,54,baixo_baixo,False,-0.011118224534221899,-0.005483283542924211,-0.015569413049160152,True
44392215000170,0.0970132867319591,0.0658758138606473,0.1932080324622579,0.525801907262132,0.0385802469135802,0.0054278416347382,0.5415029936211285,0.5359471197678136,30,36,baixo_baixo,False,0.0924360595345768,0.0665056612355647,0.1954001400159243,0.5205716876608485,0.0317460317460317,0.0040816326530612,0.604256194929712,0.4732531741444908,36,42,baixo_baixo,False,-0.004577227197382294,0.0006298473749174055,0.06275320130858353,True
44483469000102,0.1869614312469465,0.0243537174963359,0.2473479748842685,0.790945480365421,0.1666666666666666,3.3306690738754695e-17,0.7345053297792155,0.4095272879056663,6,6,baixo_baixo,False,0.1469373777506924,0.0250712888579342,0.2110148471566848,0.6747629113465404,0.125,0.0,0.7016565601166944,0.4060703352497573,8,8,baixo_baixo,False,-0.0400240534962541,0.0007175713615983001,-0.03284876966252104,True
44497659000170,0.1311513017374627,0.0963973538069612,0.2028375768883177,0.666375487708329,0.0487514863258026,0.0107015457788347,0.4082437361584866,0.4095272879056663,26,29,baixo_baixo,False,0.0807861698610895,0.0545229175714063,0.1630377592445708,0.4592622136412569,0.0340136054421768,0.0064139941690962,0.4325362188597356,0.4304112535493485,36,42,baixo_baixo,False,-0.050365131876373204,-0.041874436235554896,0.024292482701249007,True
44544005000150,0.369658195077565,0.243589834093078,0.4578396806113096,0.9687367631755892,0.2396694214876032,0.0876033057851239,0.909064922324082,0.4095272879056663,6,11,baixo_baixo,False,0.3681663021023474,0.2628606857860719,0.4633471940078895,0.9595239964106588,0.2346938775510204,0.1071428571428571,0.9053680292669656,0.4118123224406905,7,14,hhi_alto,False,-0.001491892975217568,0.019270851692993918,-0.0036968930571164016,False
44616474000138,0.044153371801185,0.0208400394060919,0.088200690338785,0.2835022189460948,0.0325255102040816,0.0089285714285714,0.4141392747492671,0.482620787394099,42,56,baixo_baixo,False,0.0357694771969076,0.0168629963576313,0.0723986229819518,0.2443961256243605,0.0255190311418685,0.006411561164258,0.4053282962787017,0.5359821531025291,52,68,baixo_baixo,False,-0.008383894604277395,-0.0039770430484606,-0.00881097847056539,True
44699908000100,0.0734135242638101,0.0414622664798036,0.1485507057255257,0.4316914428100485,0.0427350427350427,0.0097259062776304,0.4098132003667384,0.6637853628136378,30,39,baixo_baixo,False,0.0587265671909646,0.0363152949812257,0.1390126418403172,0.3842590882397563,0.0360292265054169,0.0130775414222126,0.4207418586496431,0.664847853498204,43,63,baixo_baixo,False,-0.014686957072845508,-0.005146971498577894,0.01092865828290468,True
44848243000150,0.1594220671086793,0.0660245190096437,0.2826227426754494,0.6940883758215851,0.1,3.0839528461809905e-17,0.5494449263593068,0.5000072121381521,10,10,baixo_baixo,False,0.1594220671086793,0.0660245190096437,0.2826227426754494,0.6940883758215851,0.1,3.0839528461809905e-17,0.5478289162834473,0.5487737554231156,10,10,baixo_baixo,False,0.0,0.0,-0.001616010075859431,True
44956238000160,0.7739207598327729,0.7613608020457047,0.8791145470141485,0.9180274162452996,0.0623818525519848,0.0102919554715395,0.9432701822189008,0.4457002736220676,19,23,critico,False,0.7020173611406084,0.6909809671087791,0.8369355597051681,0.8825900667055341,0.0415224913494809,0.0060233243624247,0.9285528877821642,0.4573949482173227,28,34,critico,False,-0.07190339869216444,-0.07037983493692557,-0.014717294436736639,True
45102052000107,0.4160432944071061,0.3187171768082905,0.6191552723434346,0.9044007120648886,0.15625,0.015625,0.79765819724377,0.8361033461030618,7,8,hhi_alto,False,0.1921092054240846,0.1113201259664931,0.3772620946526862,0.6710331372910036,0.1005917159763313,0.0106508875739645,0.7817395442779,0.8252997621498375,11,13,baixo_baixo,False,-0.22393408898302147,-0.20739705084179738,-0.015918652965869917,False
45193699000191,0.3420954526619397,0.3055452000320475,0.4588831768275704,0.8754339024322263,0.1705233179067283,0.1244412800126577,0.9324548270753864,0.6551988978973987,19,53,oculta,True,0.3005820633962982,0.2772681321761748,0.4403569642172889,0.8139151311185807,0.1651701323251416,0.137342470069313,0.9122049010825036,0.6514084537576669,31,92,baixo_baixo,False,-0.041513389265641465,-0.028277067855872695,-0.020249925992882778,False
45271342000184,0.2690658782123245,0.1228790538547894,0.3670760017266167,0.9559610763484097,0.183673469387755,0.0204081632653061,0.6586276305608305,0.4095272879056663,6,7,baixo_baixo,False,0.2416476448040456,0.1333115940617664,0.3581521735525844,0.8621827119945826,0.14,0.0171428571428571,0.7339424119313438,0.4734175597262349,8,10,baixo_baixo,False,-0.027418233408278925,0.010432540206977009,0.07531478137051328,True
45310125000156,0.2059584477233325,0.0925239402552372,0.2882691694891311,0.8679907885270512,0.1358024691358024,0.0123456790123456,0.2428761261675772,0.5915252543002687,8,9,baixo_baixo,False,0.2059584477233325,0.0925239402552372,0.2882691694891311,0.8679907885270512,0.1358024691358024,0.0123456790123456,0.2893190027317772,0.5925156092669606,8,9,baixo_baixo,False,0.0,0.0,0.046442876564199986,True
45316509000186,0.1648124572129586,0.1422398209214169,0.3374080408853277,0.6488800870974014,0.0546745562130177,0.0291252198944506,0.948675045610856,0.41807683425219,38,65,oculta,True,0.2644910077858657,0.2518098182649323,0.4801175511931896,0.7127424143951376,0.0392743764172335,0.0227101415278755,0.9604968989761704,0.4188862339798572,59,105,oculta,True,0.09967855057290712,0.10956999734351541,0.011821853365314383,True
