fornecedor_id_limpo,degree,strength,reach,system_share,pct_degree,pct_strength
12909287000156,3,58719.0,0.0022641509433962265,2.645608516126518e-05,0.9190196700507615,0.65625
12911736000109,1,150.0,0.0007547169811320754,6.75831123518755e-08,0.40831218274111675,0.01967005076142132
12919059000167,1,2658.0,0.0007547169811320754,1.1975727508752337e-06,0.40831218274111675,0.17988578680203046
12925454000152,1,3860000.0,0.0007547169811320754,0.0017391387578549293,0.40831218274111675,0.9846129441624365
12927876000167,7,535313.04,0.005283018867924529,0.00024118747550496016,0.9618496192893401,0.9173540609137056
12928106000139,1,4604.0,0.0007547169811320754,2.074350995120232e-06,0.40831218274111675,0.2407994923857868
12929043000135,1,38662.28,0.0007547169811320754,1.7419448086797793e-05,0.40831218274111675,0.5766180203045685
12956898000155,1,73000.0,0.0007547169811320754,3.2890448011246074e-05,0.40831218274111675,0.6951935279187818
12967737000167,1,61200.0,0.0007547169811320754,2.75739098395652e-05,0.40831218274111675,0.6686230964467005
12975870000165,1,202800.0,0.0007547169811320754,9.137236789973567e-05,0.40831218274111675,0.8344701776649747
12986215000102,1,107000.0,0.0007547169811320754,4.820928681100452e-05,0.40831218274111675,0.75
12989241000194,1,2477.88,0.0007547169811320754,1.1164189495631016e-06,0.40831218274111675,0.17020939086294415
12991347000122,1,1664.82,0.0007547169811320754,7.500914473709957e-07,0.40831218274111675,0.13451776649746192
12991532000117,2,64838.549999999996,0.0015094339622641509,2.9213273395884643e-05,0.8601681472081218,0.6784581218274112
13017013000115,1,110000.0,0.0007547169811320754,4.956094905804203e-05,0.40831218274111675,0.7537277918781726
13018171000190,2,379016.81999999995,0.0015094339622641509,0.0001707675755287371,0.8601681472081218,0.893242385786802
13021017000177,5,8047.1,0.0037735849056603774,3.6256537560451823e-06,0.9513800761421319,0.314244923857868
13021397000140,1,275512.32,0.0007547169811320754,0.0001241332005125725,0.40831218274111675,0.8651649746192893
13042398000170,1,72358.0,0.0007547169811320754,3.2601192290380045e-05,0.40831218274111675,0.6943210659898477
13043021000136,1,84000.0,0.0007547169811320754,3.7846542917050275e-05,0.40831218274111675,0.7151808375634517
13050473000145,1,110.0,0.0007547169811320754,4.956094905804203e-08,0.40831218274111675,0.014435279187817259
13059070000167,2,57000.0,0.0015094339622641509,2.5681582693712688e-05,0.8601681472081218,0.6495875634517766
13074933000175,1,1300.0,0.0007547169811320754,5.857203070495876e-07,0.40831218274111675,0.1153236040609137
13078601000169,1,78000.0,0.0007547169811320754,3.5143218422975255e-05,0.40831218274111675,0.7047112944162437
