orgao_cnpj,valor_total,n_instrumentos,n_fornecedores,portfolio_hhi,portfolio_cr1,portfolio_cr4,portfolio_neff,portfolio_entropy_norm,count_hhi,count_neff,hhi_gap_value_minus_count,exposicao_degree,exposicao_strength
11323077000119,412444.64,8,8,0.18623907181996174,0.29094813791252083,0.7855599723638063,5.369442567705154,0.8813766408238204,0.125,8.0,0.06123907181996174,0.7538532495706083,0.7834735835745217
11323261000169,5530605.6,5,5,0.7737837210625065,0.8755478061932314,0.9940115057200969,1.2923507858589593,0.3107364338685669,0.20000000000000004,4.999999999999999,0.5737837210625064,0.4110181195996675,0.9708371046499816
11323964000197,360162.33239999996,309,78,0.07648763923160434,0.22989300254764788,0.4006401650568609,13.074007905669607,0.7544882200637159,0.035703438380410776,28.00850689351715,0.04078420085119357,0.8601281106983661,0.8595305874026414
11323985000102,1302514.5603,305,107,0.08900458594081859,0.24729397261080277,0.4623939755892493,11.235376126179897,0.6983703251734882,0.02518677774791723,39.70337174562526,0.06381780819290137,0.9578019761996703,0.9031980432564287
11324516000108,784350.92,12,11,0.2556745806228242,0.3776472908325269,0.8636363937712983,3.9112218256660336,0.6947839813914002,0.09722222222222224,10.285714285714285,0.15845235840060198,0.6111206969679371,0.7997355728994443
11329956000158,234314.3303,197,66,0.08016335245448862,0.22325895276239532,0.4280471274274427,12.47452819001966,0.749270913874579,0.038934267824473706,25.684315023163467,0.041229084630014914,0.9968133963782257,0.9258781908610406
11331930000144,1270560.0,6,6,0.22189749706313,0.28333962976955046,0.8802417831507368,4.506585307338997,0.8927542870313739,0.16666666666666669,5.999999999999999,0.055230830396463315,0.4083121827411168,0.8517621351822482
11333647000151,288228.3891,127,54,0.5619178546678806,0.7473170865388568,0.828879711488489,1.779619550603257,0.35305370257515817,0.03949407898815797,25.32025117739404,0.5224237756797226,0.9723940127572146,0.9374525199435862
11335530000107,154883.21,10,10,0.22518351582345797,0.30991093224372096,0.8445072903641395,4.440822394761755,0.7572964047309658,0.10000000000000003,9.999999999999996,0.12518351582345794,0.7919903559433229,0.6663925389051872
11335591000174,84000.0,2,2,0.5408163265306123,0.6428571428571429,1.0,1.8490566037735847,0.940285958670631,0.5,2.0,0.04081632653061229,0.5907077139231327,0.6527544869470632
