orgao_cnpj,portfolio_hhi_jan_fev,portfolio_hhi_norm_jan_fev,portfolio_cr1_jan_fev,portfolio_cr4_jan_fev,count_hhi_jan_fev,count_hhi_norm_jan_fev,exposicao_strength_jan_fev,exposicao_degree_jan_fev,n_fornecedores_jan_fev,n_instrumentos_jan_fev,quadrante_jan_fev,exposicao_oculta_jan_fev,portfolio_hhi_jan_mar,portfolio_hhi_norm_jan_mar,portfolio_cr1_jan_mar,portfolio_cr4_jan_mar,count_hhi_jan_mar,count_hhi_norm_jan_mar,exposicao_strength_jan_mar,exposicao_degree_jan_mar,n_fornecedores_jan_mar,n_instrumentos_jan_mar,quadrante_jan_mar,exposicao_oculta_jan_mar,delta_hhi,delta_hhi_norm,delta_exposicao_strength,quadrante_estavel
08692266000154,0.0411536170148034,0.026842476970248223,0.0871754161417926,0.3155699459179115,0.0379999999999999,0.02364179104477602,0.8450589834448495,0.9902437735848612,68,200,baixo_baixo,False,0.0352303228439402,0.02496681564015233,0.0752061414649913,0.2630068731321338,0.0300992713580126,0.019781178500119116,0.8748310649579272,0.9931994200957166,95,286,baixo_baixo,False,-0.005923294170863201,-0.0018756613300958923,0.02977208151307764,True
08715618000140,0.9840638733988106,0.9822931926653451,0.9919833521469889,0.9989866146507688,0.1,0.0,0.9958764575518864,0.4108690494594949,10,10,critico,False,0.5892880971547744,0.5812349225891817,0.7621018090334903,0.9159857675390374,0.0198902606310013,0.0006724226041581869,0.9735569591076456,0.433164048657103,52,54,critico,False,-0.39477577624403626,-0.40105827007616335,-0.02231949844424075,True
08806026000133,0.2845057203519006,0.23978732787389437,0.4855583289277349,0.811626933710031,0.0775047258979206,0.019848771266540634,0.5639018956384605,0.944674155729546,17,23,baixo_baixo,False,0.2710551591515318,0.22817605086632778,0.4733923456440182,0.7912910870776895,0.0781893004115226,0.0239651416122004,0.6164187327177739,0.956086999963226,18,27,baixo_baixo,False,-0.013450561200368805,-0.01161127700756659,0.05251683707931343,True
08806043000170,0.1097622550104883,0.07105626609790082,0.2667969190197651,0.5160858606046188,0.0577063550036523,0.01673706609076762,0.619305833046465,0.9852936784234224,24,37,baixo_baixo,False,0.0850142929317313,0.051125933410684304,0.1922423479426214,0.4915177248458762,0.0539940828402367,0.018956826649134357,0.6916024681537325,0.9901214728067677,28,52,baixo_baixo,False,-0.024747962078757,-0.019930332687216515,0.07229663510726747,True
08857731000160,0.0774419204935725,0.06426251935776639,0.2144470725310254,0.4367128338901738,0.028680142687277,0.014804144725666673,0.9180783890329294,0.9886860417201128,71,145,oculta,True,0.0705599151765325,0.05962532594331523,0.1448767508226403,0.4725238004662181,0.0267036011080332,0.015253055238715944,0.9367250417772192,0.9848628575344752,86,190,oculta,True,-0.006882005317040002,-0.004637193414451159,0.018646652744289782,True
08858200000191,0.0485370676007222,0.03862599538822972,0.1223140553332772,0.3150295604711529,0.0314805772569444,0.02139183327003757,0.8738806414705279,0.9701157117901754,97,384,baixo_baixo,False,0.0425808921292764,0.03446717087613467,0.0975503834464242,0.3146429692720313,0.0321499878256634,0.023947869078423258,0.9053577211829572,0.9801059260148016,119,555,baixo_baixo,False,-0.0059561754714458,-0.004158824512095052,0.0314770797124293,True
08931506000126,0.1827318388643971,0.16955009432995188,0.3970847157185552,0.6048369870014114,0.0158730158730158,-7.403352124894566e-17,0.8874658127054496,0.4443759040832639,63,63,baixo_baixo,False,0.132473410320681,0.1239682476767661,0.334594487039682,0.513937017309251,0.0105724802255462,0.0008722104238358697,0.8622832501937346,0.4797371630401926,103,113,baixo_baixo,False,-0.050258428543716094,-0.04558184665318578,-0.025182562511714912,True
08971900000198,0.0801093720493758,0.052233898475114456,0.1719886267562502,0.4878937179804586,0.0555017301038062,0.026880570409982145,0.85820943579753,0.9837464465778036,34,85,baixo_baixo,False,0.1040458441845349,0.08413575183308011,0.2701591157853348,0.50733792379513,0.0422535211267605,0.020970266040688513,0.9104420923752812,0.994015001166321,46,142,baixo_baixo,False,0.023936472135159106,0.03190185335796566,0.052232656577751224,True
08999257000100,0.042437460516192,0.03235785483741508,0.0843487462765896,0.2985345869165514,0.0180761134685422,0.007740072557684749,0.8663253410883184,0.9617447007051176,96,173,baixo_baixo,False,0.0345911795768459,0.026122681152081387,0.0680188610947294,0.2573093160390744,0.0161630142252979,0.007532865227274198,0.875234894526759,0.9692694335557716,115,255,baixo_baixo,False,-0.007846280939346105,-0.006235173685333693,0.008909553438440576,True
09008389000196,0.3404529148324859,0.2085434977989831,0.4540268347548697,0.9649636167828198,0.21875,0.06250000000000001,0.5782123094727258,0.6293585681473283,6,8,baixo_baixo,False,0.259327064772937,0.13588157556842648,0.3673778051323156,0.9399561532204004,0.1851851851851851,0.04938271604938261,0.6464644113040674,0.6084523580450432,7,9,baixo_baixo,False,-0.08112585005954892,-0.07266192223055662,0.06825210183134156,True
09097711000109,0.4718393386767583,0.43121159549804744,0.6751680788139864,0.861381336832796,0.0714285714285714,-2.9890619893754213e-17,0.9729408687475573,0.4083121827411167,14,14,critico,False,0.4057139531778153,0.374435740187174,0.6251430785214926,0.7975593005441387,0.05,0.0,0.9654697657419066,0.4191415801950474,20,20,critico,False,-0.06612538549894303,-0.056775855310873424,-0.007471103005650681,True
09129733000103,0.3086807980280532,0.1358509975350665,0.3615026912233166,0.9981692358390392,0.2,0.0,0.9387115918224876,0.5648759479548134,5,5,oculta,True,0.1450006745757646,0.03812575889773518,0.1739348580507588,0.6594054438265669,0.1111111111111111,0.0,0.9492470927795116,0.4695320727640834,9,9,oculta,True,-0.1636801234522886,-0.09772523863733132,0.010535500957023936,True
09240588000125,0.1166790700038055,0.1032954195493177,0.2353701883061383,0.613234632181857,0.023758573388203,0.008967036621357592,0.9263688126604224,0.9947971868097688,67,135,oculta,True,0.1498137810347047,0.13905193016172626,0.3401430844859844,0.6134414609080303,0.0214159358651059,0.009028795812765469,0.9412903870445076,0.995837960458966,80,163,oculta,True,0.0331347110308992,0.03575651061240856,0.014921574384085257,True
09332615000190,0.42948483149931,0.4075419404031296,0.6398747216473428,0.8290037455530906,0.06125,0.02514423076923077,0.8981848815599065,0.5115466811695655,27,40,hhi_alto,False,0.3429679887986451,0.3276881745846601,0.5700319013312539,0.7552516615378719,0.0398974523313571,0.01756948610650494,0.8721925154743152,0.5385299804877501,44,79,hhi_alto,False,-0.0865168427006649,-0.07985376581846948,-0.0259923660855913,True
09356616000174,0.3789189891896673,0.32245707911600074,0.5461387192617546,0.9072077902256048,0.105,0.02363636363636364,0.9139440515954622,0.4093309202443054,12,20,baixo_baixo,False,0.5077765406612254,0.4804307929201823,0.6952756385562515,0.8999810533016409,0.0808678500986193,0.029804952881875926,0.933479956415015,0.4104839794803763,19,39,critico,False,0.12885755147155803,0.15797371380418157,0.019535904819552807,False
09403680000169,0.2338019533236122,0.12434508951269965,0.3763657371687511,0.8333013422456739,0.1358024691358024,0.012345679012345607,0.4969138978725777,0.4083121827411167,8,9,baixo_baixo,False,0.1035832341779161,0.06089672151972162,0.1728276607214431,0.575824031484591,0.055885850178359,0.010928033520185619,0.4583968901403474,0.4095272879056663,22,29,baixo_baixo,False,-0.1302187191456961,-0.06344836799297804,-0.038517007732230324,True
09509569000151,0.8489095287428399,0.8338004816171238,0.9197647993766402,0.9912011448768744,0.0909090909090909,-1.5265566588595904e-17,0.9858479582301928,0.4091112266131505,11,11,critico,False,0.7796490916161696,0.7658771598421802,0.8805252705624549,0.9813486421620106,0.0588235294117647,-7.37257477290143e-18,0.982086277104517,0.4103287966814686,17,17,critico,False,-0.0692604371266703,-0.06792332177494365,-0.0037616811256757643,True
09522642000125,0.0816087191322729,0.06790138658200831,0.1941745285026124,0.4752672805254134,0.0214040470450726,0.006798137299476669,0.7989792178947097,0.9610008608567752,68,117,baixo_baixo,False,0.4099233718918542,0.4041944725898333,0.6348771299820986,0.750955577825933,0.0196084964598084,0.010090132347767703,0.9187227409101186,0.9749592055897424,104,245,hhi_alto,False,0.32831465275958127,0.33629308600782504,0.11974352301540891,False
09579148000105,0.14748402137107,0.1146949452699573,0.2845128435847289,0.6859546265879591,0.0448891292590589,0.008154095769022705,0.7179300522309647,0.5769767213438429,27,43,baixo_baixo,False,0.1673378328598303,0.1364984933361203,0.32383921169031,0.7080124340875503,0.044378698224852,0.008985316677624297,0.778696265301793,0.5278954726326068,28,52,baixo_baixo,False,0.01985381148876031,0.021803548066162998,0.0607662130708283,True
10324957000147,0.045298879136887,0.028838514984074706,0.1111899542808324,0.3258941317923629,0.0323617503104682,0.015678332212372824,0.8278320129136103,0.9866807683385396,59,117,baixo_baixo,False,0.3249233748909341,0.31615614599341374,0.5635964178816861,0.6709858695447655,0.032427202646609,0.019861322161500022,0.822242735252392,0.6637121842487841,78,179,baixo_baixo,False,0.2796244957540471,0.28731763100933905,-0.005589277661218306,True
10377912000130,0.1087292854844205,0.0981189198354255,0.2707002879656562,0.5399706678762077,0.0219592373438527,0.010315894931279516,0.8965005682991231,0.9798077030558,85,195,baixo_baixo,False,0.3591382934639853,0.35253147174711913,0.5853282333509544,0.7835499579938141,0.0190963437716684,0.0089839349445722,0.9560853940306544,0.9861909000110872,98,231,critico,False,0.2504090079795648,0.25441255191169365,0.05958482573153134,False
10391817000191,0.4696658969706726,0.4628667418036299,0.6825116946650789,0.7524082886854163,0.0321029283730186,0.019693991557288067,0.9117783097715988,0.5938472925236508,79,269,hhi_alto,False,0.3878900790452066,0.38170715055071375,0.6188371519532821,0.699935733984505,0.0274866374033264,0.0176632701043701,0.914831906918271,0.6327224211194359,100,366,hhi_alto,False,-0.08177581792546601,-0.08115959125291616,0.0030535971466721934,True
10396929000135,0.060702825426386,0.051494029597232926,0.1307767589129364,0.4056732120922393,0.0161632653061224,0.0065178071228490925,0.920449135904454,0.990082899907121,103,175,oculta,True,0.0453531150576442,0.03783621045179888,0.1010115314294822,0.3367335029172987,0.0145416088307224,0.006782093939625726,0.9327597979425162,0.9919252388279658,128,246,oculta,True,-0.015349710368741797,-0.013657819145434048,0.012310662038062192,True
10429180000185,0.604716245760208,0.5943140417012661,0.7696990879888286,0.9189583324454303,0.0546874999999999,0.029810855263157795,0.8581795777185697,0.4821684504407811,39,80,hhi_alto,False,0.5417096707311595,0.5333771192899078,0.727881198142364,0.8833092827521064,0.0397570793023091,0.02229811710780563,0.8593017563547006,0.5113550397401518,56,119,hhi_alto,False,-0.0630065750290485,-0.060936922411358285,0.001122178636130955,True
10441099000110,0.0591872510223956,0.037805143091086416,0.1243734588140284,0.3814266514558097,0.0519334761759004,0.03038650972535268,0.927211273122112,0.9960191485127472,45,99,oculta,True,0.0468063439715185,0.03278879020639377,0.1073872406153894,0.3313982210340049,0.0309903047091412,0.01674016213133445,0.9204651230744696,0.9961824214331768,69,152,baixo_baixo,False,-0.012380907050877105,-0.005016352884692647,-0.006746150047642452,False
10455823000165,0.1097450077539809,0.0915765385244703,0.2652226330503978,0.5073549676915422,0.0570881424356917,0.03784504330172622,0.9231009873816666,0.9124652679837169,50,139,oculta,True,0.0660979336050303,0.0563697870800827,0.1821928909616435,0.3880455044976845,0.0334666955017301,0.02339864024653979,0.9360949584736196,0.9467040642771456,97,272,oculta,True,-0.043647074148950596,-0.0352067514443876,0.012993971091952994,True
10459525000143,0.2553876377223505,0.23629501304856465,0.3724782692847804,0.8261163879733748,0.0374228395061728,0.01274137385248492,0.9497579215315054,0.5319179798580242,40,72,oculta,True,0.1672208811535731,0.1564055679218013,0.3268442756588708,0.6925434114382643,0.0332276390540362,0.020672153846945762,0.95502083743822,0.6570779756572837,78,174,oculta,True,-0.08816675656877743,-0.07988944512676335,0.0052629159067145714,True
10465435000165,0.0928423191483409,0.056556011914274534,0.2136927301785014,0.4969378049188336,0.0529651425984608,0.015083748302399232,0.9419035554591972,0.996145586758485,26,47,oculta,True,0.09043841110305,0.0620146114500203,0.2235101696336264,0.4782027424468091,0.046712802768166,0.016922577854671186,0.9633521207542224,0.9980100639178162,33,68,oculta,True,-0.002403908045290906,0.005458599535745769,0.021448565295025146,True
10465644000109,0.2219470716529415,0.15121498725775437,0.287799073066954,0.871613003203196,0.3207357016880826,0.25898440184154464,0.5792813249103365,0.5582203323489425,12,63,baixo_baixo,False,0.0726267541376144,0.043646340204414845,0.1384780724770882,0.4367021413958709,0.1633860644849655,0.13724187900012066,0.8527793721062319,0.4288968049650936,33,91,baixo_baixo,False,-0.1493203175153271,-0.10756864705333952,0.27349804719589543,True
10469199000155,0.0912752630681768,0.07475299512396184,0.1369469042706396,0.4695322432136218,0.026937618147448,0.009245574841037966,0.8829953774352134,0.4745048446239079,56,92,baixo_baixo,False,0.0757651733506621,0.06538051237707403,0.1202232615237995,0.4121940395101698,0.0191196654856522,0.008098538131558404,0.878212871093593,0.5296967386626739,90,177,baixo_baixo,False,-0.015510089717514705,-0.009372482746887817,-0.004782506341620363,True
10478051000187,0.0508797065131912,0.03297177644740236,0.1027840762655758,0.3381225976659568,0.03171875,0.013449292452830186,0.8465131656288672,0.9940981206503928,54,160,baixo_baixo,False,0.3208794935721962,0.30875234167169974,0.5583033741473681,0.6737564665872735,0.0301561065197428,0.012837465564738209,0.8903095403758607,0.9134173276583264,57,165,baixo_baixo,False,0.269999787059005,0.2757805652242974,0.043796374746993494,True
10479670000196,0.0832212556883194,0.07083235373816155,0.2190269865582856,0.4543760711041211,0.0394990481435806,0.02651930555092628,0.9463954468667078,0.9909018126560984,75,289,oculta,True,0.0764607839533425,0.0658453906654499,0.1945812253483532,0.4493490053034661,0.0356110533009596,0.02452612287913155,0.9551601026724182,0.9917739833289718,88,372,oculta,True,-0.006760471734976889,-0.004986963072711653,0.008764655805710397,True
10481963000108,0.0788013780600054,0.040418102145838956,0.1377902219755402,0.4361643660224524,0.0542099192618223,0.014801999231064898,0.947280224647786,0.9969698852654394,25,51,oculta,True,0.0574356949447362,0.028873140246091843,0.1017096266687544,0.3490958655343992,0.0445501730103806,0.015597147950089102,0.925513004346203,0.9957087532274458,34,68,oculta,True,-0.021365683115269193,-0.011544961899747113,-0.021767220301583068,True
10485444000118,0.9354668723187688,0.903200308478153,0.9667095077075109,1.0,0.4285714285714285,0.14285714285714274,0.9700531178653768,0.8451256397057179,3,7,critico,False,0.8140794243573859,0.7875193421227268,0.9011303942361072,0.9749588445283875,0.1805555555555555,0.06349206349206342,0.9423768365844204,0.8195166982019646,8,12,critico,False,-0.1213874479613829,-0.11568096635542624,-0.02767628128095645,True
10496025000181,0.0848204669358747,0.030986376755632032,0.1312275511292671,0.4359592612150375,0.0661157024793388,0.011181332036946972,0.8678646992309229,0.4537581914890258,18,22,baixo_baixo,False,0.0711085540194245,0.03793385952011823,0.1233974692558547,0.4080839444701851,0.04,0.005714285714285715,0.8614850075093455,0.5464603274786647,29,35,baixo_baixo,False,-0.0137119129164502,0.0069474827644861945,-0.006379691721577374,True
10496698000131,0.1623162285481006,0.15017588403430496,0.3765070946402874,0.5621809967715928,0.0418903438826621,0.028004696692555755,0.9373537815048548,0.9840875280302784,70,211,oculta,True,0.1223309261099263,0.11149550544461675,0.3176677331395719,0.5000139509732188,0.0360936760188905,0.02419359794504964,0.9474326509192036,0.9897256681748112,82,287,oculta,True,-0.0399853024381743,-0.0386803785896882,0.010078869414348768,True
10502372000170,0.2241631165300923,0.06899573983611076,0.2886815930404933,0.9077316517627064,0.1666666666666666,-6.661338147750939e-17,0.8781037818519932,0.6879441000907355,6,6,baixo_baixo,False,0.2241631165300923,0.06899573983611076,0.2886815930404933,0.9077316517627064,0.1666666666666666,-6.661338147750939e-17,0.8746114157497923,0.6926849078157201,6,6,baixo_baixo,False,0.0,0.0,-0.003492366102200939,True
10532003000120,0.0945928045718724,0.08394095521389443,0.2668855488461691,0.4562868658096801,0.0294329208320488,0.01801448460654349,0.9244769756241406,0.9880084828152564,86,261,oculta,True,0.0729460345625587,0.06495419003292559,0.2286691285581103,0.3961303271152303,0.0229177934018388,0.014494670931164995,0.9289381532164012,0.9911312096431129,117,344,oculta,True,-0.0216467700093137,-0.01898676518096884,0.004461177592260612,True
10540697000147,0.1022278263019175,0.09025753065260973,0.2795742377072341,0.4751784812481675,0.0388636936255983,0.026048542873939613,0.8863120519595302,0.8282245321946439,76,252,baixo_baixo,False,0.4461090839591955,0.4405142262214096,0.6606832406860533,0.802072735032774,0.0382168872473581,0.028501906310462722,0.9439726322472956,0.560822544080488,100,342,critico,False,0.343881257657278,0.3502566955687999,0.05766058028776533,False
10551277000166,0.6316649083176105,0.5790456095058405,0.7821476870110795,0.9909916894627274,0.1900826446280991,0.0743801652892561,0.9672763049973536,0.8990388778316725,8,11,critico,False,0.6101504017962918,0.5747095292323182,0.7686522137324525,0.9738927424395726,0.12,0.04,0.9598053025357496,0.9343044008684154,12,15,critico,False,-0.0215145065213187,-0.00433608027352228,-0.007471002461604037,True
10552903000139,0.079387070317739,0.056933096423049716,0.1425670581710333,0.4486193050706289,0.0379818594104308,0.014518002322880334,0.8282747217053567,0.5972369612360117,42,84,baixo_baixo,False,0.0749540121429248,0.056075522594821216,0.1350656056949658,0.443107406777047,0.0382373113854595,0.018609501413734183,0.8587615699000255,0.7439121028639324,50,108,baixo_baixo,False,-0.004433058174814208,-0.0008575738282285,0.030486848194668847,True
10564533000150,0.0888754395464733,0.06609732553513513,0.1633793264265591,0.5115641271282889,0.0324260355029585,0.008236686390532462,0.812881758551168,0.501597337713111,41,65,baixo_baixo,False,0.0846299609562956,0.06382609643257504,0.1591149839165541,0.4982118585051996,0.0289283366206443,0.006858526089295305,0.7989729242119316,0.5081249879842694,45,78,baixo_baixo,False,-0.004245478590177695,-0.002271229102560085,-0.013908834339236398,True
10565436000181,0.0869882846913439,0.07151350985560397,0.2268401746863582,0.4761631343588807,0.0316224529027297,0.015209274138369186,0.8894704268998994,0.9638398714352296,60,204,baixo_baixo,False,0.0665226658789416,0.05299400886269437,0.178952326907865,0.4147240239872605,0.0310969387755102,0.017054865424430635,0.902801504712718,0.9727940278254624,70,280,baixo_baixo,False,-0.020465618812402303,-0.018519500992909596,0.013331077812818615,True
10568451000183,0.0384840102443039,0.024941531515350435,0.0903618299607691,0.2899630482645356,0.0197633683653909,0.00595721862405838,0.833825617973587,0.9885695532751708,72,123,baixo_baixo,False,0.0924644863061311,0.08301099137181996,0.2071919333093783,0.4863686516087772,0.0224369920087425,0.012254044008833566,0.8549096051134528,0.758669687340541,97,242,baixo_baixo,False,0.0539804760618272,0.058069459856469524,0.021083987139865812,True
10573381000151,0.2070339573536146,0.04844074882433753,0.3040071284430117,0.8222693957421531,0.1666666666666666,-6.661338147750939e-17,0.2985978507645875,0.6091081821224243,6,6,baixo_baixo,False,0.2070339573536146,0.04844074882433753,0.3040071284430117,0.8222693957421531,0.1666666666666666,-6.661338147750939e-17,0.2824711825653171,0.6224251422337707,6,6,baixo_baixo,False,0.0,0.0,-0.01612666819927039,True
10589926000118,0.9398897945982004,0.9198530594642672,0.969269092639509,1.0,0.2777777777777778,0.037037037037037056,0.8189202786673477,0.414594439148758,4,6,hhi_alto,False,0.9398897945982004,0.9198530594642672,0.969269092639509,1.0,0.2777777777777778,0.037037037037037056,0.8103598536730714,0.424461599453928,4,6,hhi_alto,False,0.0,0.0,-0.008560424994276339,True
10594533000100,0.0920866588620308,0.07744289529528936,0.2293746299941459,0.4979811953893477,0.0345280540439106,0.018955925883328513,0.87719450052519,0.7480723664174717,63,146,baixo_baixo,False,0.0548217616889885,0.04454808518560794,0.1615418295442048,0.3511114476873003,0.0299889707813238,0.01944537263764254,0.8897430479116689,0.8149703187566514,93,239,baixo_baixo,False,-0.037264897173042294,-0.03289481010968142,0.012548547386478925,True
10596772000191,0.8534674202084608,0.843000807366208,0.923423391440254,0.9627068717656336,0.079861111111111,0.014136904761904637,0.8968719794865712,0.4486598052325555,15,24,hhi_alto,False,0.4807869630620422,0.45718637047395316,0.5953684333360224,0.967934196138432,0.0628904623073719,0.02029457423043426,0.955559191314763,0.9427989431751346,23,49,critico,False,-0.37268045714641856,-0.3858144368922548,0.05868721182819181,False
10606542000166,0.2895555480985173,0.11194443512314661,0.3901895206243032,0.9832775919732442,0.2,0.0,0.4881863508649814,0.4083121827411167,5,5,baixo_baixo,False,0.2895555480985173,0.11194443512314661,0.3901895206243032,0.9832775919732442,0.2,0.0,0.4652711491724418,0.4095272879056663,5,5,baixo_baixo,False,0.0,0.0,-0.022915201692539633,True
10624466000111,0.0846774784375527,0.05416672771880446,0.1636440972504141,0.5030082820277618,0.0357925493060628,0.0036523009495982276,0.9510882908911632,0.9951837991042748,31,37,oculta,True,0.078503979281444,0.05217552154662811,0.1336787716827459,0.4652364244165042,0.03466796875,0.007087053571428573,0.9128000450281254,0.9871010979831678,36,64,baixo_baixo,False,-0.006173499156108708,-0.001991206172176345,-0.038288245863037806,False
10628610000198,0.1784607472262712,0.14912005962720942,0.2692177627570569,0.7600550240879357,0.0364203954214359,0.0020068381150586123,0.8928539143911292,0.5875499938105231,29,31,baixo_baixo,False,0.1716753672078886,0.1473128780081206,0.263940725068539,0.7451569023355505,0.0299488677867056,0.0014179521333734133,0.8853945584906222,0.6047351579888595,35,37,baixo_baixo,False,-0.0067853800183826085,-0.0018071816190888268,-0.007459355900506948,True
10631880000158,0.0742826245980882,0.05275431354222978,0.1537522523245153,0.4457785080245713,0.0513900086595598,0.0293293111865263,0.9454279140310664,0.9972091935881052,44,183,oculta,True,0.0770081522837234,0.05891027291673759,0.1867543053768796,0.4651524366481801,0.0468163158354441,0.028126439675354768,0.9588859042245595,0.9978291591488606,52,214,oculta,True,0.0027255276856352068,0.006155959374507809,0.013457990193493141,True
10687065000100,0.3615364049974179,0.20192050624677235,0.5094601792230682,0.954084542572747,0.2,0.0,0.8521252866413074,0.4472799948963809,5,5,baixo_baixo,False,0.3615364049974179,0.20192050624677235,0.5094601792230682,0.954084542572747,0.2,0.0,0.8458505260860993,0.4486843928030863,5,5,hhi_alto,False,0.0,0.0,-0.0062747605552080365,False
10698251000145,0.2285144027110714,0.18790989759060148,0.3964443009330887,0.8412276547460693,0.0589849108367626,0.009457800880802732,0.8847440749748987,0.5804505647951096,20,27,baixo_baixo,False,0.213948038135132,0.17821840350491072,0.3830921646095288,0.8128953359338641,0.0551508844953173,0.012203197426922632,0.8707248740366224,0.5777291700928825,23,31,baixo_baixo,False,-0.014566364575939406,-0.009691494085690755,-0.014019200938276355,True
10701551000136,0.0981323938892213,0.033713279167022825,0.1718407336641108,0.5285574385637437,0.1403061224489795,0.07889941690962089,0.3033387240041926,0.4255446788323343,15,28,baixo_baixo,False,0.7022201750673641,0.6922941809029429,0.8366518806492192,0.9040879753900424,0.0555555555555555,0.024074074074074015,0.9090340876784372,0.8976421770522055,31,66,hhi_alto,False,0.6040877811781428,0.6585809017359201,0.6056953636742446,False
10714485000139,0.0773753678378284,0.05996735591024026,0.171819055266736,0.4709217484078005,0.0468371073776479,0.028852901856471446,0.9266681242787376,0.9965168368536186,54,185,oculta,True,0.0627283112964818,0.04894490410966536,0.1336124973500278,0.4178807109854114,0.0411694089400466,0.02706895907151787,0.9400949262669778,0.9971376965109636,69,238,oculta,True,-0.014647056541346598,-0.0110224518005749,0.0134268019882402,True
10759024000182,0.214003525122764,0.1157539657631095,0.3232253232818877,0.8251056866000801,0.12,0.010000000000000002,0.6879664009643213,0.9086410162339772,9,10,baixo_baixo,False,0.182762955134692,0.10846867832875492,0.3344965172593185,0.7159430038795143,0.0933333333333333,0.010909090909090874,0.5937026546850753,0.7437355309027072,12,15,baixo_baixo,False,-0.03124056998807198,-0.0072852874343545815,-0.09426374627924594,True
10778974000154,0.3902605809475403,0.3597736099949173,0.5537167675630295,0.9422914969352152,0.0628571428571428,0.01599999999999995,0.8684637382517318,0.5749376336152469,21,35,baixo_baixo,False,0.3366898619243232,0.3111779335367972,0.5129472619363712,0.8810891452357792,0.0526859504132231,0.016250794659885524,0.8457594302323007,0.590946773572993,27,44,baixo_baixo,False,-0.053570719023217084,-0.04859567645812013,-0.02270430801943113,True
10788473000159,0.1068445175185068,0.081325789447607,0.2170090437387398,0.5745956060447754,0.0399305555555555,0.012499999999999942,0.8504467982502198,0.9885516335882334,36,48,baixo_baixo,False,0.081358275650188,0.06298544116319175,0.2012371809363032,0.497738875842445,0.0349131388092427,0.015611401585427552,0.8679089643766809,0.9913087052333452,51,77,baixo_baixo,False,-0.025486241868318812,-0.018340348284415248,0.01746216612646101,True
10839115000128,0.0940132567034848,0.018514361428775196,0.1273572830358073,0.4780446588236909,0.0769230769230769,-3.0068540250264654e-17,0.637243269682627,0.7583749955516991,13,13,baixo_baixo,False,0.0803329247713692,0.014642419397895578,0.1048330923655696,0.3992228769015874,0.0666666666666666,-7.434529182757744e-17,0.6561846928317171,0.7568238221447606,15,15,baixo_baixo,False,-0.013680331932115597,-0.003871942030879618,0.018941423149090086,True
10863375000139,0.1616285178469256,0.10573708570338732,0.3088446608885623,0.7069519307667801,0.0625,0.0,0.6293299333949808,0.9483677094286244,16,16,baixo_baixo,False,0.1007586901708146,0.05579662467935533,0.1976731639209913,0.5238190217467233,0.0476190476190476,-1.457167719820518e-17,0.6994862416590218,0.9691355516595904,21,21,baixo_baixo,False,-0.060869827676111016,-0.04994046102403198,0.07015630826404107,True
10870672000101,0.3095488372574396,0.13693604657179947,0.3949905975779835,0.986846813100653,0.2,0.0,0.70735950333777,0.9020267660184172,5,5,baixo_baixo,False,0.3095488372574396,0.13693604657179947,0.3949905975779835,0.986846813100653,0.2,0.0,0.7499851448572274,0.9376645894303056,5,5,baixo_baixo,False,0.0,0.0,0.04262564151945747,True
10971858000157,0.1069664984162386,0.09363764018364515,0.2348445192672256,0.5650998252012536,0.0233740467480934,0.008797539983139568,0.9012199569901952,0.9878647535531386,68,127,baixo_baixo,False,0.079542916989114,0.06883992765177811,0.1928185414800416,0.4802870102902919,0.0203213610586011,0.008929748977887158,0.9175165126892506,0.9918565481520316,87,184,baixo_baixo,False,-0.027423581427124602,-0.024797712531867036,0.016296555699055415,True
11111771000172,0.6651220761757239,0.6579970139666967,0.8131896340901352,0.9020836792630132,0.0308706208810267,0.01025084685721876,0.9166345296599162,0.4361946422885645,48,93,critico,False,0.541808123986572,0.53475901820175,0.7334197172900023,0.8205846635921629,0.0251095690284879,0.010111254705849252,0.8824907637902887,0.4538876888475885,66,148,hhi_alto,False,-0.12331395218915198,-0.12323799576494676,-0.03414376586962753,False
11112312000103,0.2447358510932376,0.05591981386654697,0.3144910104733416,0.9302678812170412,0.2,0.0,0.834489108162692,0.4083121827411168,5,5,baixo_baixo,False,0.2073643615716939,0.0488372338860327,0.2818799547642348,0.8338040183768874,0.1666666666666666,-6.661338147750939e-17,0.8154891894287339,0.4095272879056663,6,6,baixo_baixo,False,-0.03737148952154368,-0.0070825799805142725,-0.01899991873395801,True
11124654000143,0.1929451205253861,0.05843597394628378,0.2853107747614088,0.7903108460891025,0.1428571428571428,-6.476300976980079e-17,0.4078130269242854,0.4083121827411167,7,7,baixo_baixo,False,0.1631034820457793,0.04354683662374776,0.2295139659248265,0.7234471467588802,0.125,0.0,0.3945574727922705,0.4095272879056663,8,8,baixo_baixo,False,-0.029841638479606802,-0.014889137322536022,-0.013255554132014902,True
11135974000107,0.4536454274295345,0.36258633200112356,0.6354742018096177,0.9569683700480384,0.15625,0.015625000000000007,0.9350508035647636,0.4083121827411167,7,8,critico,False,0.4536454274295345,0.36258633200112356,0.6354742018096177,0.9569683700480384,0.15625,0.015625000000000007,0.9337982497142356,0.4095272879056663,7,8,critico,False,0.0,0.0,-0.0012525538505279155,True
