orgao_cnpj,portfolio_hhi_abr,portfolio_hhi_norm_abr,portfolio_cr1_abr,portfolio_cr4_abr,count_hhi_abr,count_hhi_norm_abr,n_fornecedores_abr,n_instrumentos_abr,exposicao_strength_global_abr,exposicao_degree_global_abr,portfolio_hhi_mai,portfolio_hhi_norm_mai,portfolio_cr1_mai,portfolio_cr4_mai,count_hhi_mai,count_hhi_norm_mai,n_fornecedores_mai,n_instrumentos_mai,exposicao_strength_global_mai,exposicao_degree_global_mai,delta_portfolio_hhi,delta_portfolio_hhi_norm,delta_portfolio_cr1,delta_portfolio_cr4,delta_count_hhi,delta_count_hhi_norm,delta_n_fornecedores,delta_n_instrumentos,delta_exposicao_strength_global,delta_exposicao_degree_global
12560864000147,0.470485553146678,0.2057283297200171,0.6354608947033034,1.0,0.40625,0.109375,3,8,0.862819925014028,0.6199271285675054,0.470485553146678,0.2057283297200171,0.6354608947033034,1.0,0.40625,0.109375,3,8,0.9676013577510972,0.90520226251764,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.10478143273706919,0.2852751339501346
12570642000105,0.2127845512282413,0.182507033967789,0.4141465384667251,0.706339810174741,0.0416171224732461,0.0047562425683709,27,29,0.7864172015477737,0.6047987963389863,0.173225497438203,0.1502595390337086,0.3707414579327734,0.6446685518920658,0.03,0.0030555555555555,37,40,0.7522358253831253,0.6139015877905799,-0.039559053790038295,-0.03224749493408041,-0.0434050805339517,-0.06167125828267517,-0.011617122473246103,-0.0017006870128153996,10,11,-0.03418137616464845,0.00910279145159365
12592033000157,0.239955001821419,0.1449493770490963,0.4155981276336111,0.7924611194793474,0.12,0.01,9,10,0.8794385364449605,0.6310295397804722,0.2287401389456904,0.1430445988285449,0.4052160455096833,0.7726646000164217,0.1111111111111111,0.0123456790123456,10,12,0.8673841261016848,0.6225035850222508,-0.011214862875728593,-0.0019047782205514063,-0.010382082123927772,-0.01979651946292571,-0.00888888888888889,0.0023456790123456,1,2,-0.012054410343275701,-0.008525954758221377
12652188000131,0.2102272688769285,0.0522727226523142,0.3305647147209817,0.7916440586001084,0.1666666666666666,3.3306690738754695e-17,6,6,0.4956842307392977,0.5077132315254942,0.1745629604916364,0.0369901205735758,0.2643612937681498,0.7437497913815547,0.1428571428571428,0.0,7,7,0.4781622720903031,0.4828061778597123,-0.03566430838529211,-0.015282602078738404,-0.06620342095283188,-0.04789426721855372,-0.023809523809523808,-3.3306690738754695e-17,1,1,-0.017521958648994584,-0.024907053665781886
12652881000104,0.2677131192594609,0.0846413990743261,0.3406399954569976,0.976149237627417,0.2,3.4694469519536136e-17,5,5,0.6186858973474942,0.5824691024036442,0.1919839821999663,0.0573146458999607,0.2924976382195239,0.810238447298469,0.1428571428571428,0.0,7,7,0.6419823811861081,0.7113704000709831,-0.0757291370594946,-0.027326753174365406,-0.048142357237473676,-0.16591079032894807,-0.05714285714285722,-3.4694469519536136e-17,2,2,0.023296483838613824,0.12890129766733882
12710978000126,0.2948214878337899,0.2828693096614812,0.5286472715704648,0.7058670626080448,0.0212191358024691,0.0046296296296296,60,72,0.9101726320246042,0.7422503517693685,0.2026147916953323,0.195092289730194,0.4192639688003637,0.6718182723953597,0.0118672547784079,0.0025452477480155,107,138,0.9607966409717826,0.7822464469044326,-0.09220669613845761,-0.08777701993128723,-0.10938330277010105,-0.03404879021268503,-0.009351881024061202,-0.0020843818816141,47,66,0.050624008947178445,0.03999609513506408
12769172000103,0.3073285103287008,0.134160637910876,0.4455583402951824,0.9540517961570592,0.2,3.4694469519536136e-17,5,5,0.7272858511211617,0.5336477346580818,0.3073285103287008,0.134160637910876,0.4455583402951824,0.9540517961570592,0.2,3.4694469519536136e-17,5,5,0.7174669879742401,0.5285663412232766,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.009818863146921597,-0.0050813934348051815
12770455000175,0.2062400091582044,0.0928457247522336,0.2959933092256213,0.8534471188836457,0.125,0.0,8,8,0.7097232075391537,0.608079256446477,0.4181063327370157,0.3765424993610883,0.6098198497469199,0.932531109671505,0.0666666666666666,0.0,15,15,0.968131069710638,0.9284522338859328,0.2118663235788113,0.2836967746088547,0.31382654052129866,0.07908399078785933,-0.058333333333333404,0.0,7,7,0.25840786217148426,0.3203729774394558
12816116000182,0.1255085495326216,0.0953536719302982,0.2926693828632003,0.5597799497419393,0.0427350427350427,0.0097259062776304,30,39,0.7163702961954811,0.9814464069396328,0.079329428365537,0.0574087004694784,0.1955803890882951,0.4734864958146449,0.0335097001763668,0.0104980263710422,43,63,0.698912767886463,0.9857023284863132,-0.046179121167084614,-0.0379449714608198,-0.09708899377490524,-0.08629345392729443,-0.009225342558675902,0.0007721200934117985,13,24,-0.017457528309018144,0.004255921546680419
12877385000159,0.1158760715867433,0.0716698751660805,0.22180598630378,0.5999752016910809,0.054820415879017,0.0075614366729678,21,23,0.5427797994484205,0.431766318522953,0.192900218721796,0.16686474190637,0.4066469549974089,0.6274847805363901,0.0401753104455807,0.0092132236857607,32,37,0.6494269549385521,0.4131781761954344,0.07702414713505269,0.09519486674028949,0.18484096869362887,0.027509578845309246,-0.0146451054334363,0.0016517870127928996,11,14,0.1066471554901316,-0.018588142327518598
12998458000160,0.6007415428743673,0.5009269285929591,0.7579859231185706,0.9880304860272374,0.2,3.4694469519536136e-17,5,5,0.9281617695923812,0.4060703352497573,0.6007415428743673,0.5009269285929591,0.7579859231185706,0.9880304860272374,0.2,3.4694469519536136e-17,5,5,0.926702396018712,0.4164800780144914,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0014593735736692093,0.010409742764734109
13018648000137,0.4243205930825892,0.1364808896238838,0.5658769353958477,1.0,0.44,0.1600000000000001,3,5,0.867372782669108,0.7888829860360773,0.3102564912556432,0.0803419883408576,0.4499795303518572,1.0,0.3333333333333333,0.1111111111111111,4,6,0.8526194428661588,0.8008515055705874,-0.11406410182694598,-0.056138901283026205,-0.11589740504399049,0.0,-0.10666666666666669,-0.04888888888888898,1,1,-0.014753339802949239,0.011968519534510058
13019421000106,0.5989428989912939,0.5878024239632743,0.7701632987511187,0.890025815360332,0.0433057851239669,0.0167309458218548,37,55,0.9625762344830636,0.9932141710643628,0.5864255343130964,0.575821060833945,0.762036596655147,0.8806343334877389,0.0394444444444444,0.0148148148148148,40,60,0.95904048235066,0.9915777217630452,-0.012517364678197529,-0.011981363129329292,-0.00812670209597166,-0.009391481872593088,-0.0038613406795224986,-0.0019161310070400003,3,5,-0.0035357521324036467,-0.0016364493013176773
13019629000125,0.2791967548532217,0.159062880662092,0.4294549683551247,0.8865267124125024,0.15625,0.015625,7,8,0.4637621827660816,0.8650537830697012,0.2791967548532217,0.159062880662092,0.4294549683551247,0.8865267124125024,0.15625,0.015625,7,8,0.5282376385523531,0.9323828337582046,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.06447545578627145,0.06732905068850348
13102858000109,0.1969512531612217,0.0822300036128248,0.2609496122573746,0.8299803402622254,0.125,0.0,8,8,0.8528437973255577,0.6112827255929768,0.1969512531612217,0.0822300036128248,0.2609496122573746,0.8299803402622254,0.125,0.0,8,8,0.8471264424604422,0.621104953501117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.005717354865115487,0.009822227908140246
13128780003389,0.556096570442056,0.4926817947909211,0.7129338965428047,0.9976655291756,0.1358024691358024,0.0123456790123456,8,9,0.997604282577144,0.4071898578893855,0.556096570442056,0.4926817947909211,0.7129338965428047,0.9976655291756,0.1358024691358024,0.0123456790123456,8,9,0.9974348514699204,0.4026407462786243,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.00016943110722356103,-0.004549111610761214
13128780003974,0.3745604453981919,0.1660805938642559,0.5172871559377923,1.0,0.3191836734693877,0.0922448979591836,4,35,0.8281797763602267,0.662077562057094,0.3745604453981919,0.1660805938642559,0.5172871559377923,1.0,0.3191836734693877,0.0922448979591836,4,35,0.8364281060839321,0.6703985730445345,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.008248329723705483,0.008321010987440536
