orgao_cnpj,portfolio_hhi_from,portfolio_hhi_norm_from,portfolio_cr1_from,portfolio_cr4_from,count_hhi_from,count_hhi_norm_from,n_fornecedores_from,n_instrumentos_from,exposicao_strength_global_from,exposicao_degree_global_from,quadrante_from,exposicao_oculta_from,portfolio_hhi_to,portfolio_hhi_norm_to,portfolio_cr1_to,portfolio_cr4_to,count_hhi_to,count_hhi_norm_to,n_fornecedores_to,n_instrumentos_to,exposicao_strength_global_to,exposicao_degree_global_to,quadrante_to,exposicao_oculta_to,delta_portfolio_hhi,delta_portfolio_hhi_norm,delta_portfolio_cr1,delta_portfolio_cr4,delta_count_hhi,delta_count_hhi_norm,delta_n_fornecedores,delta_n_instrumentos,delta_exposicao_strength_global,delta_exposicao_degree_global,quadrante_estavel
10532003000120,0.0498046795836594,0.0428689473178467,0.1662508899262922,0.329038238425837,0.022833055582786,0.0157004501490837,138,505,0.9404317553123378,0.995533511692434,oculta,True,0.0386667371868833,0.0328755729530693,0.1319539102299544,0.2919231839211922,0.0194920585865498,0.0135853842406856,167,602,0.9331746044042006,0.9959882182418534,oculta,True,-0.011137942396776103,-0.009993374364777395,-0.0342969796963378,-0.03711505450464481,-0.0033409969962362,-0.002115065908398101,29,97,-0.007257150908137167,0.0004547065494193703,True
10540697000147,0.3181015307022548,0.3126023494982407,0.555145226430208,0.690111650067955,0.031936303933338,0.0241293386424778,125,476,0.9359464561041336,0.6163493661230965,oculta,True,0.2851272006054434,0.2799091509748262,0.5245558848711772,0.6539191305740976,0.0287505376063808,0.0216611254721209,138,554,0.940261566806964,0.6675844815033188,oculta,True,-0.03297433009681139,-0.03269319852341446,-0.030589341559030814,-0.03619251949385749,-0.003185766326957204,-0.002468213170356899,13,78,0.004315110702830416,0.051235115380222296,True
10547985000123,0.72920545033296,0.675046540399552,0.8490594740965551,0.9823608607352304,0.1666666666666666,3.3306690738754695e-17,6,6,0.9210032553535812,0.4014183565818778,hhi_alto,False,0.6830374045594293,0.643417080129358,0.8214449188526484,0.9504108512413844,0.1111111111111111,0.0,9,9,0.9115515129038372,0.4153947652320506,hhi_alto,False,-0.04616804577353073,-0.031629460270193976,-0.02761455524390677,-0.03195000949384608,-0.0555555555555555,-3.3306690738754695e-17,3,3,-0.009451742449744005,0.0139764086501728,True
10551277000166,0.3493786976339654,0.3210908149223987,0.4393089969433411,0.9245523762738876,0.0622222222222222,0.0214492753623188,24,30,0.946504364463878,0.7059776522783653,oculta,True,0.2679015272941764,0.2373974242647671,0.3614779158686031,0.9032145669584144,0.0625,0.0234375,25,32,0.9545573113244912,0.7567419796673621,oculta,True,-0.08147717033978902,-0.08369339065763162,-0.07783108107473796,-0.021337809315473244,0.0002777777777778004,0.0019882246376811998,1,2,0.008052946860613197,0.05076432738899683,True
10552903000139,0.1662769060517597,0.1568027799841661,0.3788054096935141,0.5721864669719743,0.0268916757848665,0.0158336266460582,89,218,0.9188526122024856,0.6749591198149454,baixo_baixo,False,0.1629976224591108,0.1547917167969452,0.3750133330150434,0.5664585261833343,0.0233639227974724,0.0137890592954869,103,241,0.917529360514391,0.680542896113671,baixo_baixo,False,-0.003279283592648896,-0.002011063187220913,-0.0037920766784707016,-0.005727940788640029,-0.003527752987394099,-0.0020445673505713,14,23,-0.001323251688094551,0.00558377629872564,True
10554621000170,0.4706119778464937,0.2059179667697405,0.5663667976884371,1.0,0.44,0.1600000000000001,3,5,0.9424664350053252,0.7211158497560273,critico,False,0.4706119778464937,0.2059179667697405,0.5663667976884371,1.0,0.44,0.1600000000000001,3,5,0.9402705462751412,0.7204047412322471,critico,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.002195888730184059,-0.0007111085237802017,True
10559279000100,0.2985564321769817,0.2666726336395718,0.4439077701419928,0.8960565597837217,0.0451388888888888,0.0017361111111111,23,24,0.9513707224594768,0.4651852121569266,oculta,True,0.2707239472063666,0.2426748682527653,0.4216454037776623,0.8511185326555054,0.0382653061224489,0.0012755102040816,27,28,0.943195291289278,0.476864347530774,oculta,True,-0.02783248497061508,-0.02399776538680648,-0.022262366364330488,-0.04493802712821626,-0.006873582766439901,-0.00046060090702949993,4,4,-0.00817543117019881,0.011679135373847405,True
10564533000150,0.0651231448466096,0.0484289152902991,0.1334791360245935,0.4224183663407966,0.0304040358542408,0.0130898222087808,57,149,0.7772163271845504,0.5599736530304326,baixo_baixo,False,0.0610624554789346,0.0454134964035835,0.1285582123769521,0.406845231916691,0.0318998109640831,0.0157648078134845,61,184,0.7719301586856674,0.5651979536445899,baixo_baixo,False,-0.004060689367674994,-0.0030154188867156026,-0.004920923647641379,-0.015573134424105628,0.0014957751098422997,0.0026749856047037016,4,35,-0.0052861684988829705,0.005224300614157351,True
10565436000181,0.056899499529296,0.047276025034697,0.1634633230168829,0.3819315505661809,0.0275281880106347,0.0176050062556412,99,454,0.9344470011878356,0.9855473414962156,oculta,True,0.0504428472970591,0.0418882783537893,0.150196252603371,0.3543681979704963,0.0263995158913131,0.0176283403588024,112,519,0.9315879209294278,0.986612308250185,oculta,True,-0.0064566522322369035,-0.005387746680907704,-0.013267070413511911,-0.027563352595684598,-0.0011286721193215984,2.3334103161201658e-05,13,65,-0.0028590802584078645,0.0010649667539693874,True
10568451000183,0.0511619338058419,0.0438065999593755,0.1181045160034644,0.4057139321382641,0.019158651647447,0.0115552303423884,130,377,0.8844884867115826,0.9112525499077228,baixo_baixo,False,0.0444395150691283,0.0376140830339078,0.1038763904791915,0.3572629345457816,0.0190217529770852,0.0120147654983501,141,443,0.8954716956762471,0.9216100958544364,baixo_baixo,False,-0.006722418736713601,-0.006192516925467698,-0.014228125524272897,-0.0484509975924825,-0.00013689867036180067,0.0004595351559616989,11,66,0.010983208964664426,0.010357545946713675,True
10573381000151,0.195822517162141,0.0349870205945693,0.2689938239636394,0.838634624452157,0.183673469387755,0.0204081632653061,6,7,0.3574371601253305,0.731947831285656,baixo_baixo,False,0.1793420506963946,0.0425657258124604,0.2556548952769962,0.7970482144562558,0.15625,0.015625,7,8,0.3662706008953567,0.7138632708758295,baixo_baixo,False,-0.016480466465746385,0.007578705217891106,-0.013338928686643214,-0.04158640999590113,-0.027423469387755,-0.0047831632653061,1,1,0.00883344077002618,-0.018084560409826533,True
10574092000177,0.2214923200131681,0.0268654000164602,0.2866465147796854,0.8601165007875136,0.2,3.4694469519536136e-17,5,5,0.9038189345320726,0.4014183565818778,baixo_baixo,False,0.2214923200131681,0.0268654000164602,0.2866465147796854,0.8601165007875136,0.2,3.4694469519536136e-17,5,5,0.8989612519745059,0.3989296410860706,baixo_baixo,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.004857682557566689,-0.0024887154958072033,True
10589926000118,0.8513335555875887,0.8141669444844859,0.9215251152893742,0.9940403654329786,0.24,0.05,5,10,0.7737561262586619,0.4427704889121009,hhi_alto,False,0.8236179555832108,0.788341546699853,0.9060976488491912,0.9848202755313508,0.2222222222222222,0.0666666666666667,6,12,0.7635537727519996,0.4508847196204221,hhi_alto,False,-0.027715600004377894,-0.025825397784632886,-0.015427466440183002,-0.009220089901627815,-0.01777777777777778,0.01666666666666669,1,2,-0.01020235350666221,0.00811423070832118,True
10589928000107,0.1238632761880599,0.0751890137540632,0.2448770701872452,0.5712442016606823,0.055,0.0025,19,20,0.8277735639113054,0.618166725928161,baixo_baixo,False,0.0875670692014721,0.051069751969531,0.1561438010988883,0.4864946843201753,0.0397805212620027,0.0013717421124828,26,27,0.8488858355171194,0.6202977763477202,baixo_baixo,False,-0.036296206986587795,-0.0241192617845322,-0.08873326908835688,-0.08474951734050706,-0.015219478737997304,-0.0011282578875172,7,7,0.02111227160581397,0.0021310504195591884,True
10593919000190,0.0936617178817397,0.0817362141696573,0.2240199926256818,0.5039049592979182,0.0266136955871673,0.0138059810554195,77,153,0.8870393728144935,0.6405427843967497,baixo_baixo,False,0.067427836501101,0.0582849721530726,0.1856023426806214,0.4174892599445381,0.0262458087640189,0.0166991990460191,103,279,0.878028249519262,0.6560041137825565,baixo_baixo,False,-0.0262338813806387,-0.023451242016584703,-0.03841764994506042,-0.08641569935338012,-0.00036788682314840143,0.002893217990599599,26,126,-0.009011123295231571,0.015461329385806799,True
10594533000100,0.0970989191143198,0.0906953653491732,0.204198006494504,0.5324282473549965,0.0183775013520822,0.0114156396595437,142,430,0.9128047674997666,0.6497541514165464,baixo_baixo,False,0.0858869919186531,0.080244319029262,0.1910121594011988,0.4980473169125222,0.0170979074028687,0.0110306105349851,163,507,0.9082001241524872,0.7442015283789959,baixo_baixo,False,-0.011211927195666702,-0.0104510463199112,-0.013185847093305197,-0.03438093044247431,-0.001279593949213502,-0.0003850291245585998,21,77,-0.004604643347279391,0.09444737696244954,True
10596772000191,0.4213701346342146,0.4007047822997222,0.4994223556179334,0.9417613067571436,0.0587654320987654,0.0251499118165784,29,90,0.9560793169481888,0.9353665264246578,critico,False,0.4135802144315896,0.3933588425154375,0.4946858461316071,0.933759144775802,0.0585609522797321,0.0260975368411022,30,97,0.9547888032303052,0.9347653337654156,critico,False,-0.007789920202624978,-0.007345939784284661,-0.004736509486326312,-0.008002161981341627,-0.00020447981903329998,0.0009476250245238002,1,7,-0.001290513717883579,-0.000601192659242189,True
10606509000136,0.4049722135690569,0.3624702288239896,0.617559377273346,0.8195643353615315,0.075,0.0089285714285714,15,20,0.8903106632057964,0.4042429999189528,hhi_alto,False,0.3451231764056023,0.3014647214993091,0.5638119355811406,0.800837544368944,0.0702947845804988,0.0083144368858654,16,21,0.885170760874262,0.4017906282251431,baixo_baixo,False,-0.05984903716345458,-0.06100550732468052,-0.053747441692205356,-0.01872679099258745,-0.004705215419501196,-0.0006141345427060005,1,1,-0.005139902331534385,-0.002452371693809685,False
10606542000166,0.244443460773494,0.0933321529281928,0.3510531594784353,0.884653961885657,0.1666666666666666,3.3306690738754695e-17,6,6,0.4298169975875346,0.4535884055871753,baixo_baixo,False,0.244443460773494,0.0933321529281928,0.3510531594784353,0.884653961885657,0.1666666666666666,3.3306690738754695e-17,6,6,0.426022728666187,0.4579890799220463,baixo_baixo,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.003794268921347599,0.004400674334871013,True
10624466000111,0.7696417211145861,0.7652953384941066,0.8760285083960657,0.9371554534451288,0.0311065197428833,0.0128255106814283,54,132,0.9514666496862948,0.4690557130124341,critico,False,0.753638063246708,0.749158755305739,0.8668173505052392,0.928066404234279,0.0323379896620957,0.0147441349286793,56,153,0.949913552119984,0.4725377741602738,critico,False,-0.01600365786787805,-0.016136583188367526,-0.009211157890826493,-0.009089049210849853,0.001231469919212403,0.001918624247251,2,21,-0.0015530975663108348,0.003482061147839721,True
10628610000198,0.1081345629207618,0.0935138180506104,0.204262602745347,0.5766737523555534,0.0169880624426079,0.000873112646585,62,66,0.8488151989084718,0.644553334050157,baixo_baixo,False,0.1081345629207618,0.0935138180506104,0.204262602745347,0.5766737523555534,0.0169880624426079,0.000873112646585,62,66,0.8498453718839425,0.6646898456393061,baixo_baixo,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0010301729754707,0.020136511589149086,True
10631880000158,0.0659746362090806,0.0533526718335276,0.1703276329453685,0.4045623912588896,0.0383168967784352,0.025321179167333,75,390,0.9682890147269324,0.9983837547387292,oculta,True,0.0610790698061576,0.0510905492721805,0.1693421777455202,0.3843029822639153,0.0355867367184647,0.0253270211516399,95,502,0.9646285951709916,0.9984743530101712,oculta,True,-0.0048955664029230045,-0.002262122561347099,-0.0009854551998483008,-0.020259408994974304,-0.002730160059970503,5.8419843068993615e-06,20,112,-0.0036604195559407637,9.05982714419773e-05,True
10635089000116,0.7029385894695589,0.6286732368369485,0.8263464541069889,0.999756918018482,0.2,3.4694469519536136e-17,5,5,0.9929955612025144,0.4015583117949503,critico,False,0.7029385894695589,0.6286732368369485,0.8263464541069889,0.999756918018482,0.2,3.4694469519536136e-17,5,5,0.9927115111661377,0.771814124746252,critico,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0002840500363767706,0.3702558129513017,True
10687065000100,0.3034742546747886,0.1873866304539201,0.4629533080399264,0.8669894393069246,0.1428571428571428,0.0,7,7,0.8317439871963866,0.4820085575607037,baixo_baixo,False,0.3034742546747886,0.1873866304539201,0.4629533080399264,0.8669894393069246,0.1428571428571428,0.0,7,7,0.8480440036381809,0.514820528942542,baixo_baixo,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.01630001644179424,0.032811971381838334,True
10698251000145,0.2343843628201926,0.2088638415808656,0.4182038857635141,0.7775083438274857,0.0485537190082644,0.0168388429752065,31,44,0.8954593812537067,0.5177658506196853,baixo_baixo,False,0.2217604044217518,0.2001426378779116,0.4065475773575365,0.755837390131472,0.0425240054869684,0.0159274500838286,37,54,0.8871289305867707,0.5209057223963924,baixo_baixo,False,-0.012623958398440799,-0.008721203702954011,-0.011656308405977589,-0.021670953696013684,-0.0060297135212959985,-0.000911392891377899,6,10,-0.008330450666936051,0.0031398717767071593,True
10700103000118,0.6327263449275409,0.4490895173913113,0.7800104041346472,1.0,0.3600000000000001,0.0400000000000001,3,5,0.9920000697751572,0.9702114539062952,critico,False,0.6327263449275409,0.4490895173913113,0.7800104041346472,1.0,0.3600000000000001,0.0400000000000001,3,5,0.9923937281694896,0.9737852144815016,critico,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0003936583943323635,0.0035737605752064194,True
10701551000136,0.4257239799803183,0.4150892388688427,0.6449939989782671,0.7863181322340868,0.0553124999999999,0.037818287037037,55,160,0.8570075146272289,0.8600962044897565,hhi_alto,False,0.3313932468620839,0.3200609290122888,0.5656643446276177,0.7090628252245169,0.0483524807473803,0.0322228617769969,60,178,0.8430768655089785,0.8250487736703498,baixo_baixo,False,-0.09433073311823442,-0.09502830985655392,-0.07932965435064943,-0.07725530700956984,-0.006960019252619604,-0.005595425260040095,5,18,-0.013930649118250371,-0.035047430819406755,False
10711980000194,0.4184718251136392,0.370011143873109,0.5977533980987702,0.9174454802918554,0.1863905325443787,0.1185897435897436,13,26,0.9138440335691604,0.4249466647248863,hhi_alto,False,0.4151702430649936,0.3733966889982074,0.595381485741786,0.9138050153802632,0.1632653061224489,0.1034985422740524,15,28,0.9119193987980152,0.4359115726115129,hhi_alto,False,-0.003301582048645557,0.003385545125098366,-0.002371912356984196,-0.0036404649115922005,-0.023125226421929795,-0.015091201315691194,2,2,-0.0019246347711452394,0.01096490788662663,True
10714485000139,0.052590313995618,0.0432100200747826,0.1086145310986723,0.3612187849745065,0.0307658609645929,0.0211694833503809,102,411,0.9458057120994504,0.9975633291391384,oculta,True,0.055008405333371,0.046008485384165,0.1236240930610257,0.3789711093872265,0.0303281036183687,0.0210931331766388,106,469,0.954514226795226,0.99804845755785,oculta,True,0.0024180913377530033,0.0027984653093824016,0.015009561962353396,0.01775232441272001,-0.0004377573462242025,-7.63501737420999e-05,4,58,0.008708514695775604,0.00048512841871162227,True
10721741000115,0.5326612298383908,0.3768816397845211,0.7011210025958428,1.0,0.28,0.04,4,5,0.8506896289518843,0.4086030846686653,hhi_alto,False,0.5326612298383908,0.3768816397845211,0.7011210025958428,1.0,0.28,0.04,4,5,0.8457224238815559,0.4064915024368142,hhi_alto,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.004967205070328329,-0.0021115822318510946,True
10721783000156,0.2915889792980048,0.1735204758476723,0.4716565973887252,0.9023737305051284,0.15625,0.015625,7,8,0.8654758129057323,0.7031161253144379,baixo_baixo,False,0.2281373097857631,0.1316544735089835,0.4075886435476888,0.7881649328802469,0.12,0.01,9,10,0.8599558842444335,0.7322940130641488,baixo_baixo,False,-0.06345166951224171,-0.04186600233868881,-0.06406795384103636,-0.11420879762488145,-0.036250000000000004,-0.005625,2,2,-0.005519928661298801,0.029177887749710862,True
10721828000192,0.4677770083271386,0.3347212604089232,0.6296663075959746,0.9993993542257988,0.2,3.4694469519536136e-17,5,5,0.8811198350669651,0.8114483978230047,hhi_alto,False,0.6791075216053781,0.6149290259264538,0.8142257471596346,0.9996924875936616,0.1666666666666666,3.3306690738754695e-17,6,6,0.9663956568678034,0.8456703254277127,critico,False,0.21133051327823954,0.2802077655175306,0.18455943956365994,0.00029313336786274125,-0.03333333333333341,-1.3877787807814407e-18,1,1,0.08527582180083826,0.03422192760470799,False
10732371000111,0.1593393507761551,0.0542567696231745,0.3002995206891067,0.6597953601108165,0.12,0.01,9,10,0.7821936075325765,0.5994819543966867,baixo_baixo,False,0.1593393507761551,0.0542567696231745,0.3002995206891067,0.6597953601108165,0.12,0.01,9,10,0.7805234615887684,0.7954717997471789,baixo_baixo,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.001670145943808099,0.19598984535049213,True
10740545000198,0.2699656690120968,0.087457086265121,0.3836647322717159,0.959673383655652,0.2,3.4694469519536136e-17,5,5,0.5318226546632853,0.6179779682829961,baixo_baixo,False,0.2699656690120968,0.087457086265121,0.3836647322717159,0.959673383655652,0.2,3.4694469519536136e-17,5,5,0.5267123929853319,0.6242694908423557,baixo_baixo,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.005110261677953365,0.006291522559359608,True
10759024000182,0.1316659486015537,0.0773950703891508,0.2648575384972553,0.6035464112316007,0.0775047258979206,0.0198487712665406,17,23,0.5225069304035332,0.7342464873862967,baixo_baixo,False,0.1283411140141974,0.0824643305412605,0.2229404112023326,0.6192269169320122,0.065398335315101,0.0162087740158958,20,29,0.5320265468701951,0.8499482874902838,baixo_baixo,False,-0.0033248345873563012,0.005069260152109692,-0.041917127294922696,0.015680505700411462,-0.012106390582819593,-0.003639997250644799,3,6,0.009519616466661884,0.11570180010398712,True
10769869000159,0.1979943913159292,0.1363016521863853,0.326192149791673,0.7871820135896417,0.0795847750865051,0.0087836039393132,14,17,0.8910491282973964,0.661308363573316,baixo_baixo,False,0.1738103555411149,0.1279109308489546,0.3361746547248915,0.6891358398537182,0.0621301775147929,0.0100262984878369,19,26,0.911023025109728,0.5325324918412915,baixo_baixo,False,-0.02418403577481429,-0.008390721337430684,0.009982504933218506,-0.0980461737359235,-0.017454597571712208,0.0012426945485237012,5,9,0.019973896812331637,-0.12877587173202454,True
10778201000178,0.6867224413405918,0.6519138237117686,0.8255194740043919,0.9276932784511054,0.1,3.0839528461809905e-17,10,10,0.9098560040614428,0.9747840339950594,hhi_alto,False,0.6867224413405918,0.6519138237117686,0.8255194740043919,0.9276932784511054,0.1,3.0839528461809905e-17,10,10,0.905830318027718,0.9756376995595886,hhi_alto,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0040256860337248845,0.0008536655645291491,True
10778974000154,0.3279008882330414,0.3030083285379689,0.5060785017904466,0.8692906808420787,0.0618311533888228,0.0270841590698903,28,58,0.8329202646424597,0.5885050376349883,baixo_baixo,False,0.3261634003423361,0.3020978074974195,0.5047304210500324,0.8669750835177136,0.0600402183280666,0.0264702261254976,29,59,0.8254144447831593,0.5854466208727768,baixo_baixo,False,-0.0017374878907053248,-0.0009105210405493946,-0.0013480807404141482,-0.0023155973243651484,-0.0017909350607561991,-0.000613932944392697,1,1,-0.007505819859300433,-0.0030584167622115244,True
10788473000159,0.5049708766703647,0.5003007906012171,0.706260207502724,0.8066179502119273,0.0226167944336269,0.0133961981546989,107,271,0.969348469454929,0.894437692886869,critico,False,0.4726168788697161,0.4681093308258675,0.6829212895041268,0.7844216189538995,0.0206186507972727,0.0122478700348562,118,331,0.9681138682973758,0.8955071549923754,critico,False,-0.03235399780064857,-0.03219145977534965,-0.02333891799859722,-0.02219633125802778,-0.0019981436363541993,-0.0011483281198426988,11,60,-0.00123460115755325,0.0010694621055064024,True
10817032000138,0.4566673006965611,0.3790483436532127,0.6409806354194874,0.9389643994939444,0.125,0.0,8,8,0.9013401073933536,0.84461954896946,hhi_alto,False,0.4566673006965611,0.3790483436532127,0.6409806354194874,0.9389643994939444,0.125,0.0,8,8,0.9000215182666614,0.8443845156681073,hhi_alto,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.001318589126692138,-0.00023503330135266065,True
10836939000144,0.2756886967888352,0.2153294215212381,0.4409345572356417,0.8794478422534807,0.0769230769230769,1.503427012513233e-17,13,13,0.7300707943293515,0.6096316277354429,baixo_baixo,False,0.3453932159009794,0.3126628766960284,0.5665081773715415,0.7882880358385375,0.0476190476190476,0.0,21,21,0.8364530289530525,0.4532403370478737,baixo_baixo,False,0.0697045191121442,0.09733345517479028,0.1255736201358998,-0.09115980641494326,-0.029304029304029297,-1.503427012513233e-17,8,8,0.106382234623701,-0.15639129068756918,True
10839115000128,0.1627441787760297,0.1134938363510903,0.3575452551733446,0.5803489188137714,0.0555555555555555,0.0,18,18,0.6997383948653437,0.6074201264776375,baixo_baixo,False,0.1297440397152232,0.0862312417009843,0.3087182946847328,0.5371126626968639,0.0476190476190476,0.0,21,21,0.6807774839849046,0.6087779647668152,baixo_baixo,False,-0.03300013906080651,-0.027262594650105998,-0.04882696048861185,-0.04323625611690751,-0.007936507936507894,0.0,3,3,-0.018960910880439164,0.001357838289177682,True
10863375000139,0.0790231578157293,0.0421840841283585,0.1667917814039453,0.4419856799850113,0.0384615384615384,0.0,26,26,0.7499901352805095,0.985817847377015,baixo_baixo,False,0.2352995654723301,0.2079888356677705,0.4640130439620817,0.6383860574615914,0.0385015608740894,0.0041623309053069,29,31,0.7437643043205984,0.9239011337294714,baixo_baixo,False,0.1562764076566008,0.165804751539412,0.2972212625581364,0.19640037747658007,4.0022412551000974e-05,0.0041623309053069,3,5,-0.006225830959911138,-0.0619167136475437,True
10870672000101,0.3095488372574396,0.1369360465717995,0.3949905975779835,0.986846813100653,0.2,3.4694469519536136e-17,5,5,0.7512458710670303,0.9450641007745266,baixo_baixo,False,0.2785566193350004,0.1342679432020005,0.3725111212677878,0.9306839583569816,0.1666666666666666,3.3306690738754695e-17,6,6,0.7380101422404062,0.945843183162114,baixo_baixo,False,-0.03099221792243917,-0.002668103369799002,-0.0224794763101957,-0.05616285474367144,-0.03333333333333341,-1.3877787807814407e-18,1,1,-0.01323572882662416,0.0007790823875873931,True
10873273000102,0.5087424648983693,0.3859280811229615,0.6901606951890594,0.9776981423381186,0.2,3.4694469519536136e-17,5,5,0.6918194893710954,0.4014183565818778,hhi_alto,False,0.5087424648983693,0.3859280811229615,0.6901606951890594,0.9776981423381186,0.2,3.4694469519536136e-17,5,5,0.6845025385671522,0.3989296410860706,hhi_alto,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.007316950803943234,-0.0024887154958072033,True
10936853000193,0.3324780727237486,0.1989736872684983,0.399653633517618,0.990608139612336,0.183673469387755,0.0204081632653061,6,7,0.9704772938434796,0.6695987964262099,oculta,True,0.3276992691196879,0.2316563075653576,0.3967539622191515,0.9834208210205372,0.1358024691358024,0.0123456790123456,8,9,0.972430204883896,0.8499383596571533,oculta,True,-0.0047788036040606885,0.03268262029685931,-0.002899671298466522,-0.007187318591798775,-0.047871000251952595,-0.0080624842529605,2,2,0.001952911040416394,0.18033956323094336,True
10971858000157,0.0441231427770815,0.0366553548300275,0.1081015246742349,0.319470219864072,0.021724818959842,0.0140820441079657,129,434,0.9287099326359152,0.9948701520681542,oculta,True,0.0421477937052085,0.0354960422726058,0.0940112920799558,0.3119544358946661,0.0229980528587573,0.0162133171147209,145,542,0.932841431754214,0.995636439188186,oculta,True,-0.001975349071873002,-0.0011593125574217017,-0.014090232594279092,-0.007515783969405887,0.0012732338989152985,0.0021312730067552,16,108,0.004131499118298798,0.0007662871200317944,True
11065186000183,0.437846825977552,0.402712252601149,0.5786824576155076,0.970158049079988,0.0588235294117647,0.0,17,17,0.9510525693887832,0.5978441412932418,critico,False,0.437846825977552,0.402712252601149,0.5786824576155076,0.970158049079988,0.0588235294117647,0.0,17,17,0.9561694940285934,0.6193587679531436,critico,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.005116924639810172,0.02151462665990178,True
11084263000142,0.0272294869700298,0.0170964607926342,0.0589880193867762,0.207224677699487,0.0113168724279835,0.0010180898491083,97,108,0.8697899797346879,0.5142028242933564,baixo_baixo,False,0.0262059234686421,0.016369619665295,0.0575425462516841,0.2021467363199216,0.0111607142857142,0.0011724386724386,100,112,0.8656520158882973,0.5220878771725512,baixo_baixo,False,-0.0010235635013877004,-0.0007268411273391971,-0.0014454731350921,-0.005077941379565382,-0.0001561581422693005,0.0001543488233303001,3,4,-0.0041379638463905355,0.007885052879194832,True
11111771000172,0.21713393720317,0.2097484083088603,0.4579092100439227,0.5552275623147751,0.0196154002190758,0.0103664889003878,107,314,0.8150297257384382,0.5039735014379499,baixo_baixo,False,0.1426685579747262,0.136222456906867,0.3135449382220323,0.5654320996902591,0.0207249260279563,0.0133619555469635,134,396,0.8203086263208066,0.4873845372415651,baixo_baixo,False,-0.07446537922844382,-0.0735259514019933,-0.14436427182189043,0.01020453737548399,0.0011095258088805009,0.0029954666465756997,27,82,0.005278900582368351,-0.016588964196384837,True
11112312000103,0.6074404317869672,0.5638227019855191,0.7749263623804805,0.8932038078190814,0.1,3.0839528461809905e-17,10,10,0.9517444018660144,0.8522150788841923,critico,False,0.50839739665742,0.4674305130455383,0.7071601232613345,0.8197647457741309,0.0769230769230769,1.503427012513233e-17,13,13,0.9365125967532976,0.8127459663744779,critico,False,-0.09904303512954715,-0.0963921889399808,-0.06776623911914603,-0.07343906204495043,-0.023076923076923106,-1.5805258336677575e-17,3,3,-0.015231805112716823,-0.03946911250971441,True
11124654000143,0.1631034820457793,0.0435468366237477,0.2295139659248265,0.7234471467588802,0.125,0.0,8,8,0.365431046728578,0.4014183565818778,baixo_baixo,False,0.1631034820457793,0.0435468366237477,0.2295139659248265,0.7234471467588802,0.125,0.0,8,8,0.3569708734231184,0.3989296410860706,baixo_baixo,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.008460173305459617,-0.0024887154958072033,True
11135974000107,0.4536454274295345,0.3625863320011235,0.6354742018096177,0.9569683700480384,0.15625,0.015625,7,8,0.922816796229528,0.4014183565818778,hhi_alto,False,0.4536454274295345,0.3625863320011235,0.6354742018096177,0.9569683700480384,0.15625,0.015625,7,8,0.9196852229177724,0.3989296410860706,hhi_alto,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.003131573311755509,-0.0024887154958072033,True
11136549000124,0.0683310515848685,0.0165716655618057,0.0714141198332121,0.2856564793328484,0.055,0.0025,19,20,0.9701013492136562,0.4460286402242651,oculta,True,0.0683310515848685,0.0165716655618057,0.0714141198332121,0.2856564793328484,0.055,0.0025,19,20,0.9697565996339352,0.4765892141071343,oculta,True,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.000344749579720971,0.030560573882869202,True
11148262000114,0.039945019096584,0.0315967149148152,0.0719690854898134,0.2727110417114302,0.0278150475876625,0.0193612653927726,116,357,0.9319463071401932,0.9967150569725124,oculta,True,0.8598240101812559,0.8586935586504596,0.9271581132473992,0.9419850211843726,0.0258427203456015,0.0179866132516144,125,377,0.9906070201053578,0.9470411514514,critico,False,0.8198789910846719,0.8270968437356444,0.8551890277575858,0.6692739794729423,-0.0019723272420610026,-0.0013746521411582002,9,20,0.05866071296516462,-0.049673905521112394,False
11149280000110,0.1140767023117399,0.0824365845371592,0.1694001423778577,0.6067562561684338,0.059592464436755,0.026006481023782,29,51,0.4904893689812513,0.5490848682540908,baixo_baixo,False,0.1187295828219448,0.0903015048484592,0.2176878877800774,0.6186893285462154,0.0592088687326782,0.0288607677240549,32,63,0.5211836263472083,0.5445951324916383,baixo_baixo,False,0.004652880510204904,0.007864920311299997,0.048287745402219695,0.011933072377781628,-0.00038359570407679733,0.0028542867002728997,3,12,0.03069425736595699,-0.004489735762452485,True
