orgao_cnpj,valor_total_raiz,n_instrumentos_raiz,n_fornecedores_raiz,portfolio_hhi_raiz,count_hhi_raiz,portfolio_cr1_raiz,portfolio_cr4_raiz,portfolio_neff_raiz,portfolio_hhi_norm_raiz,count_hhi_norm_raiz,exposicao_degree_global_raiz,exposicao_strength_global_raiz,exposicao_strength_loo_raiz,exposicao_degree_loo_raiz
11607258000177,614275.7,17,13,0.1294181158532705,0.09342560553633218,0.20511962299664468,0.6580460532624033,7.7268935141488475,0.056869625507709715,0.017877739331026526,0.6578272564942329,0.68832175370995,0.3254039980485202,0.2884910307337578
11627479000107,4186535.0999999996,13,11,0.6483706036584537,0.1124260355029586,0.7997159273787051,0.9308506215557586,1.5423277896275143,0.613207664024299,0.023668639053254458,0.41136971661176513,0.9258835109304829,0.01620684662279921,0.017673164722798014
11632895000101,57427.306399999994,23,21,0.12431095731041955,0.05103969754253306,0.23886894336384892,0.5781734697554959,8.04434316681255,0.08052650517594054,0.003591682419659718,0.9990887013108904,0.9773102861659378,0.9772664703780586,0.9990515760283245
11633598000172,171696.14,5,5,0.26217411071203195,0.20000000000000004,0.3579929053734114,0.9534258603600523,3.8142591474197265,0.07771763839003992,3.469446951953614e-17,0.9507291688908889,0.6984602989997624,0.5664935329963039,0.9188871818886637
11639339000159,120955.73,53,41,0.08142657815644011,0.029547881808472762,0.17074015426966543,0.5054153284015565,12.281002378348242,0.058462242610351114,0.005286578853684581,0.7077074745786336,0.44183398843110877,0.3296848688066146,0.4787355346071608
11642164000139,2431188.05,6,6,0.8376057177617595,0.16666666666666669,0.9134422983034982,0.9928468963970105,1.1938791471865648,0.8051268613141114,3.3306690738754695e-17,0.4263437522176923,0.9413188101803834,0.03148248677005862,0.025196688880579292
11643598000153,556675.41,57,32,0.40211224267145695,0.05940289319790705,0.5532847229591118,0.9431663058370048,2.4868678291325814,0.3828255408221491,0.029061051043000826,0.7751354941009031,0.8860362546353708,0.638818628722124,0.6330878709031449
11679183000130,195255.1,7,7,0.6516827365332956,0.14285714285714285,0.7938332980803062,0.9741925819095122,1.5344890142703793,0.5936298592888448,0.0,0.42350666889681177,0.6984397786990671,0.029244818234806534,0.04242552953467291
11682696000108,1091885.1,8,8,0.5514421594809341,0.125,0.73267782480043,0.923430496487222,1.8134268169508259,0.4873624679782104,0.0,0.8445937110322348,0.9001323648713024,0.7706554124918297,0.7528913791865826
11688879000122,15799170.0,290,143,0.04736215623787984,0.010963139120095123,0.16072648056828304,0.34347025761479877,21.1139035768859,0.04065343902828745,0.003998090804039455,0.5507374327866801,0.7991503358662653,0.255263433807955,0.257250259778239
11692044000146,1880784.97,89,29,0.12864959563739448,0.0902663805075117,0.2798171233790751,0.5886438788374623,7.773052025896386,0.09752993833872999,0.0577758940970657,0.5016016830179182,0.7871258427843064,0.16011170177433723,0.14162624058089218
11694100000181,208832.62,11,4,0.5811841495857728,0.3223140495867768,0.7182785907680515,1.0,1.7206250389187827,0.44157886611436376,0.09641873278236905,0.9818358239573701,0.9514942234296018,0.9451631892582412,0.9782150085078182
11696615000110,410576.60000000003,14,13,0.2093558932844887,0.0816326530612245,0.3711853037898409,0.7720902506377616,4.776555292098341,0.1434688843915294,0.005102040816326534,0.4437723342819723,0.646517938640207,0.08187252813850579,0.04222292006503314
11701924000131,7457026.290000001,13,11,0.4145724916525568,0.10059171597633138,0.6217474258093302,0.8783519522766762,2.4121233804342137,0.35602974081781247,0.01065088757396451,0.6912124815856806,0.9430638430153149,0.5065406467484265,0.26954422218113666
11701954000148,387850.4,11,10,0.19475030844819163,0.10743801652892562,0.24751811523205852,0.8650242464620378,5.134780057439675,0.1052781204979907,0.008264462809917352,0.6755496751480986,0.7351402274335042,0.3937845330882946,0.4303532547159387
11712986000149,9594.84,28,23,0.11613880811123853,0.05102040816326531,0.2553455815834344,0.5738709556386558,8.610386280546235,0.07596329938902209,0.007884972170686459,0.997208064034714,0.8552393074966493,0.8549642362725501,0.9970022992889902
11715955000141,2329376.36,7,7,0.26668211584357127,0.14285714285714285,0.4017933795807905,0.9263970378749788,3.749782758535536,0.14446246848416647,0.0,0.6762902648374998,0.9030776729459131,0.41392743529916737,0.4229879763434921
11718406000120,88873146.17000002,17,15,0.36115783059485707,0.07266435986159168,0.5222711079814133,0.944201131683645,2.7688725407197086,0.3155262470659183,0.0064260998517053775,0.535394578861984,0.9933114238283556,0.2920369296205597,0.12264164628826105
11722278000199,2504490.3699999996,30,30,0.05874618207137829,0.03333333333333333,0.11606988930047273,0.3334394294356979,17.02238281263915,0.02628915386694306,0.0,0.3987480409739376,0.7103021049499844,0.0010233936720454462,0.0014779732191207162
11730430000185,313659.10000000003,6,5,0.47652793312780545,0.22222222222222227,0.6427360149920727,0.9882343601700063,2.098512868776149,0.3456599164097568,0.027777777777777818,0.43075927380478995,0.7393258877527468,0.05304929340270406,0.0547785608790523
11732185000145,281606.2605,169,28,0.0846395708990469,0.053394488988480794,0.1373076718228713,0.49614869623965624,11.81480469924335,0.05073733278419679,0.018335025617683787,0.9983058568583507,0.9596334101796323,0.9588251749912298,0.9982442113845941
11738894000138,90812.19999999998,51,32,0.1926000829170345,0.044982698961937725,0.3747431512506029,0.6829836739997489,5.192105760571067,0.16655492430145497,0.01417568925103249,0.9943892088658628,0.8315395594349124,0.8272365005301727,0.9941254693849062
11750074000161,4727138.36,34,32,0.09129666977889837,0.032871972318339104,0.26333056179045283,0.38954150688324674,10.953302047290366,0.06198365912660477,0.0016742940060274626,0.6535017085545523,0.8206757142909883,0.4287224224546925,0.35600450658602834
11772824000104,664313.8200000001,13,12,0.20729076958219642,0.08875739644970415,0.32399145331644613,0.7640183671024638,4.824141480180442,0.13522629408966882,0.005917159763313625,0.5252902774395874,0.7298167193232828,0.15359708521114251,0.17372678242662085
11800731000138,11501589.0,14,12,0.16626377594898242,0.09183673469387757,0.23733421877620564,0.7699562103984067,6.014539212118262,0.09046957376252629,0.009276437847866446,0.7053257201527632,0.9544473934695183,0.5145822105959675,0.3899124692623618
11809185000104,16826552.17,25,25,0.1950286167193635,0.04,0.38547929691528715,0.7141074296505747,5.127452662185213,0.16148814241600365,0.0,0.8655227393221745,0.9661674828575296,0.7135275415133823,0.7761819674242525
11810130000106,679346.12,27,22,0.1701319680354626,0.05075445816186556,0.3401537054484097,0.6850507072889443,5.8777901152096135,0.13061444270381795,0.005552289502906774,0.8496866689455533,0.716889476140981,0.40635389513048614,0.715527070505132
11816419000132,8068261.18,11,11,0.24916060719085253,0.09090909090909091,0.43013112399021275,0.8361709926698233,4.01347552999828,0.17407666790993778,0.0,0.39791956997810074,0.9358913708242494,0.0002986263189329087,0.0002986263189329087
11822633000100,6722673.3793,16,12,0.23972800321648557,0.109375,0.2781980611699358,0.9347633812836427,4.171394190844502,0.17061236714525702,0.028409090909090915,0.7632216782484602,0.9678872904878274,0.6752708324585346,0.5562124464223157
11839890000146,1533378.17,20,16,0.1964474302466613,0.07,0.3132603615975568,0.7862642259997741,5.090420367140411,0.14287725892977207,0.008000000000000007,0.6227163917041123,0.8201011372989084,0.33933476153632414,0.3320801077723916
11840546000177,182395029.825,1061,235,0.018588530810408264,0.019568791912027938,0.019189149635042695,0.07675659854017078,53.796613094353354,0.014394464702760438,0.015378914954387032,0.41244826432450793,0.9769104129600488,0.02403312193399501,0.02552116814470773
11850969000178,8187088.06,71,59,0.12266681666103846,0.019638960523705607,0.21140969015056618,0.6293517270412747,8.15216394473878,0.10754038246553912,0.002736183981010876,0.561092980550167,0.901963699702847,0.2646493690573932,0.18874120730923952
11867889000125,9128094.55,29,22,0.23474133594979466,0.05588585017835909,0.42579609563750626,0.7816797909920861,4.260008131733029,0.19830044718549916,0.010928033520185714,0.6230956005909456,0.9456894694900214,0.4673988269813249,0.2247115703636921
11873495000180,98055.331,112,51,0.05743030023640741,0.04097576530612245,0.11076297320336412,0.37290395766447415,17.41241114679145,0.03857890624113556,0.0217952806122449,0.9832007579044676,0.8714365615948372,0.8688608339640453,0.9705993046860851
11877880000103,2024908.55,24,24,0.11095390888665087,0.041666666666666664,0.16515017431281032,0.6231530801724354,9.012751421147204,0.07229973101215742,0.0,0.6875014769541904,0.8319023265689515,0.45963834120446645,0.31481285089577393
11888327000168,1087622.108,651,153,0.03443225865470699,0.02149357835399162,0.09117909912879409,0.25496948835468136,29.042532760577327,0.028079839303751113,0.015056036106320511,0.9913596597170787,0.9325891796754929,0.9290441492227122,0.9871074732747243
11891451000182,2136497.26,5,4,0.9081246749300665,0.28,0.9524936156482599,1.0,1.1011703872896181,0.8774995665734221,0.040000000000000036,0.4177874284392179,0.9495936160202669,0.024982210269517496,0.026370657980068494
