fornecedor_raiz,degree_raiz,strength_raiz,pct_degree_global_raiz,pct_strength_global_raiz
32549703,1,7200.0,0.39791956997810074,0.23832868803503882
32554937,1,46500.0,0.39791956997810074,0.5534043400358352
32563722,1,6300.0,0.39791956997810074,0.2215807286482182
32567898,1,225000.0,0.39791956997810074,0.8074855663945849
32571685,1,4000.0,0.39791956997810074,0.17235715707744376
32575646,2,63752.0,0.8486462273541708,0.624427632888712
32576554,1,4682.0,0.39791956997810074,0.1889309177782202
32578382,1,1363.8,0.39791956997810074,0.08147521401552857
32578926,18,460702.74,0.9864373880151304,0.8864722277523392
32579563,1,720.0,0.39791956997810074,0.04907425841130798
32581070,1,75000.0,0.39791956997810074,0.6474218594465458
32581094,1,132620.0,0.39791956997810074,0.7330529564005575
32581870,1,443.9,0.39791956997810074,0.03110690822217798
32593430,29,907897.3899999999,0.9908421262193908,0.9317638861238304
32593668,2,11168.0,0.8486462273541708,0.2993728847302409
32593967,1,526772.4,0.39791956997810074,0.8977204857654788
32597474,2,4063.0,0.8486462273541708,0.17424845709735218
32598168,1,62500.0,0.39791956997810074,0.6217897670714713
32602152,1,1274.12,0.39791956997810074,0.07689627712522397
32603023,1,29000.0,0.39791956997810074,0.4575452916583715
32604161,1,10690.95,0.39791956997810074,0.2938980688831376
32604794,1,14500.0,0.39791956997810074,0.33550666932112283
32608866,10,34324.54,0.977876766872387,0.4913896078041011
32614096,1,430.0,0.39791956997810074,0.030235914791957
32630250,1,3142.86,0.39791956997810074,0.1494127015727653
32631688,1,10750.0,0.39791956997810074,0.29424646625522594
32633591,1,69000.0,0.39791956997810074,0.6345062711526976
32635445,2,12012.0,0.8486462273541708,0.31141747959386823
32642789,1,130000.0,0.39791956997810074,0.7300915787378061
32644237,4,75778.0,0.9461726060123432,0.6490145331475214
32648424,1,432.86,0.39791956997810074,0.030310571371690225
32649449,2,44103.85,0.8486462273541708,0.5431515030858053
32649509,1,15360.0,0.39791956997810074,0.34872088393390405
32653386,1,709500.0,0.39791956997810074,0.9184252438781605
32654182,1,15360.0,0.39791956997810074,0.34872088393390405
32656339,1,2000.0,0.39791956997810074,0.1086253235118455
32656841,1,336000.0,0.39791956997810074,0.8568833366514036
32663388,1,51250.0,0.39791956997810074,0.5756022297431813
32664718,1,3500.0,0.39791956997810074,0.15884431614572964
32665775,1,29455.0,0.39791956997810074,0.4598347601035238
32674360,1,3000.0,0.39791956997810074,0.14485865020903843
32674802,1,10000.0,0.39791956997810074,0.28496416484172804
32676601,2,7048.17,0.8486462273541708,0.23541708142544296
32680550,1,217200.0,0.39791956997810074,0.803702966354768
32681701,1,2400.0,0.39791956997810074,0.12385526577742385
32682560,1,96.0,0.39791956997810074,0.00761497113278917
32683888,1,862.0,0.39791956997810074,0.0565399163846307
32689090,2,51600.0,0.8486462273541708,0.5765727652797134
32691318,1,5900.0,0.39791956997810074,0.21339339040414096
32691882,1,20000.0,0.39791956997810074,0.3930917778220187
32693429,1,93787.0,0.39791956997810074,0.6784789966155684
32694553,1,73804.75,0.39791956997810074,0.6454310173203265
32697374,1,49550.0,0.39791956997810074,0.5674397770256818
32702017,2,3046996.8,0.8486462273541708,0.9744176786780808
32702954,1,6360.0,0.39791956997810074,0.2227005773442166
32704513,1,29455.0,0.39791956997810074,0.4598347601035238
32705585,1,10690.0,0.39791956997810074,0.29384829782998206
32708161,1,24174.4,0.39791956997810074,0.4270854071272148
32708641,1,2616930.9,0.39791956997810074,0.9703862233724866
32709282,1,61700.0,0.39791956997810074,0.6173103722874776
32709736,1,270000.0,0.39791956997810074,0.8289120047780211
32710325,1,4300.0,0.39791956997810074,0.17984770057734423
32719150,1,60166.26,0.39791956997810074,0.6117360143340633
32736686,1,36640.0,0.39791956997810074,0.5052259605813259
32736710,1,40000.0,0.39791956997810074,0.5239647620943659
32736956,2,12082.0,0.8486462273541708,0.312114274338045
32738092,1,44378.0,0.39791956997810074,0.5441966952020705
32739525,1,96000.0,0.39791956997810074,0.6825353374477404
32740137,2,1490.8999999999999,0.8486462273541708,0.08714911407525383
32741585,1,115200.0,0.39791956997810074,0.7096854469440573
32741929,1,16650.0,0.39791956997810074,0.36133784590881945
32743242,2,3129.8,0.8486462273541708,0.14911407525383238
32743252,1,71240.0,0.39791956997810074,0.6395082619948238
32744348,1,27000.0,0.39791956997810074,0.44517718494923353
32745115,1,43597.4,0.39791956997810074,0.5410611188532749
32752379,1,42599.27,0.39791956997810074,0.5362333266971929
32760074,1,10000.0,0.39791956997810074,0.28496416484172804
