orgao_cnpj,n_fornecedores_jan_fev,n_fornecedores_jan_mar,n_entrantes_marco,hhi_jan_fev,hhi_jan_mar,hhi_oldset_reponderado,hhi_norm_jan_fev,hhi_norm_jan_mar,delta_hhi,efeito_reponderacao,efeito_entrada,share_valor_entrantes_acumulado,share_valor_entrantes_marco,valor_marco_sobre_acumulado,erro_identidade
11422955000153,34,37,3,0.0771637411923159,0.07957741997302027,0.07171679814411688,0.04919900607693153,0.05401012608338194,0.0024136787807043786,-0.00544694304819901,0.007860621828903389,0.18388289357138068,0.6686520363980129,0.27500535938235743,0.0
11423342000130,29,33,4,0.06788769479810393,0.4940720489102426,0.06633654698112726,0.03459796961232192,0.4782618004386877,0.4261843541121387,-0.0015511478169766696,0.42773550192911536,0.7017063068324806,0.9695191040234691,0.7237673852123439,0.0
11427286000102,6,6,0,0.32467577351071536,0.32467577351071536,0.32467577351071536,0.18961092821285844,0.18961092821285844,0.0,0.0,0.0,0.0,,0.0,0.0
11429759000100,24,34,10,0.520175353225246,0.4405514293956275,0.47336303148491715,0.4993134120611262,0.42359844240761624,-0.07962392382961847,-0.046812321740328844,-0.032811602089289627,0.03563368145764924,0.43482204981702716,0.081950033289811,0.0
11430652000182,4,4,0,0.7290544991698901,0.7290544991698901,0.7290544991698901,0.6387393322265201,0.6387393322265201,0.0,0.0,0.0,0.0,,0.0,0.0
11431615000199,42,61,19,0.609616828976275,0.40633528444770156,0.6071325978241153,0.6000952882195988,0.3964408725218299,-0.20328154452857344,-0.002484231152159677,-0.20079731337641377,0.2414795282625803,0.9936297569065154,0.24302767362199643,0.0
11433441000101,45,68,23,0.3224555572488327,0.19904075039762284,0.28625484611764157,0.3070568199135789,0.1870861347319157,-0.12341480685120984,-0.03620071113119111,-0.08721409572001873,0.18977090906455774,0.7968941492590298,0.2381381633194459,0.0
11436906000170,88,120,32,0.3099610284233036,0.2566112271586258,0.2742843723998232,0.30202954599138754,0.2503642626809672,-0.05334980126467781,-0.03567665602348041,-0.017673145241197397,0.033156071234364225,0.3606865306389507,0.09192489438302215,0.0
11436910000138,28,83,55,0.16705227736129225,0.057964871961502094,0.14547418712747334,0.13620236170800679,0.04647663869273992,-0.10908740539979014,-0.021578090233818903,-0.08750931516597124,0.4921904994929576,0.5674101457048973,0.8674333781633498,0.0
11444466000100,8,11,3,0.20886403308978313,0.2639595597289217,0.2814899987562504,0.09584460924546644,0.1903555157018139,0.05509552663913858,0.07262596566646728,-0.017530439027328704,0.032280914879007055,0.10101352939026365,0.31957021078127484,0.0
11448444000100,5,6,1,0.40865335954430737,0.34053005167102995,0.3473224326637917,0.26081669943038416,0.20863606200523593,-0.06812330787327742,-0.06133092688051567,-0.0067923809927617484,0.009971043382679482,0.09835870599429115,0.10137428387130482,0.0
11455792000105,78,91,13,0.04280584305287025,0.03955067833031975,0.04634146961819289,0.03037475010550493,0.028879019200656632,-0.0032551647225505034,0.003535626565322636,-0.006790791287873139,0.10633770325465168,0.33555333906430157,0.31690253344275127,0.0
11460487000101,4,8,4,0.45008153975474946,0.19964645408696288,0.4169549817336869,0.26677538633966597,0.0853102332422433,-0.2504350856677866,-0.03312655802106257,-0.217308527646724,0.42342091608603577,0.8136459272617974,0.5203994783222169,0.0
11463194000188,9,10,1,0.3488591688971567,0.27343322591022745,0.3488591688971567,0.26746656500930127,0.19270358434469714,-0.07542594298692923,0.0,-0.07542594298692923,0.36338284777678775,1.0,0.36338284777678775,0.0
11470270000182,24,45,21,0.11810850925258437,0.04294960911826761,0.08681994852064788,0.07976540095921848,0.02119846387095551,-0.07515890013431675,-0.03128856073193649,-0.04387033940238027,0.46337081177828937,0.7537693124961349,0.6147382283895584,0.0
11481782000144,53,81,28,0.1656312479318506,0.10914682775810916,0.15499141720212958,0.14958569500746313,0.09801116310508554,-0.056484420173741445,-0.010639830729721023,-0.04584458944402042,0.1720238213151537,0.8595063204834855,0.20014259024690786,0.0
11483837000155,5,13,8,0.7595941469649891,0.45564136316735504,0.6877656781211232,0.6994926837062362,0.41027814343130126,-0.303952783797634,-0.07182846884386584,-0.23212431495376817,0.19122605743100612,0.8215165982053229,0.23277199492835166,0.0
11485410000196,87,104,17,0.26413873644116453,0.3766213419108362,0.232168890388888,0.25558221012071297,0.37056912192938796,0.11248260546967165,-0.03196984605227654,0.1444524515219482,0.5903736098962477,0.9510313501269977,0.6207719754111272,0.0
11491075000139,65,86,21,0.06599308910425696,0.10739790309201094,0.05647937477256664,0.051399231121510965,0.09689670195191696,0.04140481398775399,-0.009513714331690314,0.0509185283194443,0.5461617202488679,0.8209857009586664,0.6652511969588678,0.0
11503081000169,7,8,1,0.24491413556189265,0.22518690185402718,0.24491413556189265,0.11906649148887476,0.1144993164046025,-0.01972723370786547,0.0,-0.01972723370786547,0.0455460334865318,1.0,0.0455460334865318,0.0
11508942000100,37,58,21,0.05327394665513067,0.034207424060676735,0.05138947501192768,0.026976000728884293,0.017263694658232468,-0.019066522594453933,-0.0018844716432029895,-0.017182050951250943,0.23694723691949945,0.6942619501878141,0.3412937103285002,0.0
11520158000109,26,32,6,0.1216308269965726,0.09850807216322108,0.10581938019077992,0.0864960600764355,0.06942768739429273,-0.023122754833351522,-0.015811446805792675,-0.007311308027558847,0.03693942004754274,0.15682659592452977,0.2355430839378751,0.0
11520287000105,19,23,4,0.09853346387681793,0.08560034577843409,0.09853346387681793,0.048451989647752255,0.04403672513199928,-0.012933118098383836,0.0,-0.012933118098383836,0.08777574712347808,1.0,0.08777574712347808,0.0
11553540000119,62,81,19,0.10002118703037478,0.18678502941529962,0.0803526829806028,0.08526743599808584,0.17661984228299088,0.08676384238492484,-0.01966850404977198,0.10643234643469682,0.6475564197950162,0.9086696191808766,0.7126423136923606,0.0
11607258000177,8,10,2,0.23238550541257147,0.1790391680816294,0.23238550541257147,0.12272629190008168,0.0878212978684771,-0.05334633733094207,0.0,-0.05334633733094207,0.25459344025857417,1.0,0.25459344025857417,0.0
11627479000107,10,10,0,0.619990076979965,0.6637161443934778,0.6637161443934778,0.5777667521999611,0.6263512715483087,0.043726067413512815,0.043726067413512815,0.0,0.0,0.0,0.13341663494194722,0.0
11639339000159,13,22,9,0.22389112254482027,0.09904902204470296,0.2052853204520564,0.15921538275688862,0.05614659452302215,-0.1248421005001173,-0.018605802092763857,-0.10623629840735345,0.4059776454927557,0.8471936715661201,0.47920287782871,0.0
11643598000153,13,16,3,0.4310681783343436,0.5628638769761188,0.5833022836698076,0.38365719319553887,0.5337214687745268,0.13179569864177526,0.15223410533546405,-0.020438406693688793,0.01776979056609363,0.04375501470981546,0.40612009123853354,0.0
11688879000122,26,115,89,0.09823705179678442,0.026185164822187388,0.09785227797273643,0.062166533868655796,0.017642929425890783,-0.07205188697459704,-0.00038477382404798754,-0.07166711315054905,0.6679313176962597,0.9989257117018974,0.6686496401802359,0.0
11692044000146,9,16,7,0.29603780111225214,0.22439706882768998,0.28966616630163333,0.20804252625128367,0.17269020674953597,-0.07164073228456216,-0.006371634810618809,-0.06526909747394335,0.13416000666477398,0.9334068852128644,0.1437315374357654,0.0
11694100000181,4,4,0,0.5978791598736322,0.5978791598736322,0.5978791598736322,0.46383887983150957,0.46383887983150957,0.0,0.0,0.0,0.0,,0.0,0.0
11701954000148,9,10,1,0.24494753202637642,0.19475030844819163,0.2408867642650144,0.1505659735296735,0.1052781204979907,-0.05019722357818479,-0.004060767761362022,-0.04613645581682277,0.2165783508280512,0.9698089245511747,0.2233206411544245,0.0
11712986000149,7,10,3,0.2176939801406219,0.17498990938941628,0.2176939801406219,0.08730964349739223,0.08332212154379585,-0.042704070751205636,0.0,-0.042704070751205636,0.4505367794609144,1.0,0.4505367794609144,0.0
11722278000199,19,22,3,0.0945852348795081,0.08518857896091302,0.09458523487950812,0.04428441459503632,0.04162613034000411,-0.009396655918595079,2.7755575615628914e-17,-0.009396655918595107,0.06131793563609743,1.0,0.06131793563609743,0.0
11732185000145,26,27,1,0.10005880002452902,0.08792487415684397,0.08807893777181577,0.06406115202551017,0.05284506162441489,-0.012133925867685053,-0.011979862252713247,-0.00015406361497180554,0.0008793531630270926,0.004679415592341224,0.18791944115122527,0.0
11750074000161,25,27,2,0.11111318109508524,0.10695532824212438,0.11111318109508524,0.07407623030738046,0.07260745625143686,-0.004157852852960858,0.0,-0.004157852852960858,0.019960778642363772,1.0,0.019960778642363772,0.0
11810130000106,7,10,3,0.22476843595308896,0.1855799898287186,0.21419672350154428,0.09556317527860378,0.09508887758746509,-0.03918844612437036,-0.010571712451544674,-0.02861673367282569,0.07539029317564322,0.49069808026099504,0.15363885902211852,0.0
11822633000100,7,7,0,0.401734323373634,0.401734323373634,0.401734323373634,0.30202337726923967,0.30202337726923967,0.0,0.0,0.0,0.0,,0.0,0.0
11839890000146,7,10,3,0.351843702517852,0.26350614414067763,0.351843702517852,0.24381765293749402,0.18167349348964182,-0.08833755837717439,0.0,-0.08833755837717439,0.45329286576452416,1.0,0.45329286576452416,0.0
11840546000177,92,113,21,0.09017637238579294,0.05757381269623642,0.07030629144005797,0.08017831054387858,0.04915929316673853,-0.032602559689556526,-0.019870080945734975,-0.012732478743821551,0.16251737342818015,0.4628561464454451,0.3511185379653058,0.0
11850969000178,29,31,2,0.20497490223494141,0.16389124208882896,0.1740539895959732,0.17658114874333217,0.13602095015845658,-0.04108366014611245,-0.030920912638968207,-0.010162747507144243,0.03157076524812442,0.17333791567931556,0.18213421526616272,0.0
11873495000180,34,44,10,0.08206076170304104,0.07017025378312695,0.08105106311234571,0.05424442114858774,0.048546306196688045,-0.011890507919914084,-0.0010096985906953293,-0.010880809329218755,0.0841122932809602,0.2890106233630913,0.29103529933322836,0.0
11877880000103,14,24,10,0.13890304800106043,0.11095390888665088,0.13890304800106043,0.07266482092421893,0.07229973101215745,-0.02794913911440955,0.0,-0.02794913911440955,0.22937793906791493,1.0,0.22937793906791493,0.0
11888327000168,100,112,12,0.045521226145949584,0.04335430105219741,0.044561998909827046,0.03588002641005008,0.03473587133194694,-0.002166925093752173,-0.0009592272361225382,-0.0012076978576296346,0.013928648407017269,0.08347862895630519,0.1668528649926423,0.0
11892520000172,11,29,18,0.1663827377112361,0.10793164171845702,0.1558157658673895,0.08302101148235971,0.0760720574941162,-0.058451095992779076,-0.010566971843846612,-0.047884124148932464,0.7063625721359547,0.9627984379324817,0.7336557105896446,0.0
11924138000101,146,191,45,0.06749679677234192,0.041792440399662456,0.06060654401520491,0.06106574019835808,0.03674924271755542,-0.02570435637267947,-0.006890252757137012,-0.018814103615542456,0.19866220898961348,0.8148936405503086,0.24378912670793973,0.0
11960753000165,30,34,4,0.08747905729217959,0.09258990984064343,0.09539212463238306,0.05601281788846164,0.065092634381269,0.005110852548463843,0.007913067340203472,-0.0028022147917396295,0.015254095551638312,0.0860501004107959,0.17726993319957268,0.0
12094507000130,24,37,13,0.4445127664891616,0.25749866718321157,0.38998415543798415,0.42036114764086424,0.23687363016052299,-0.18701409930595003,-0.054528611051177456,-0.13248548825477258,0.3872639665407892,0.9029361810718427,0.42889406212638664,0.0
12105376000140,13,21,8,0.17972572269806514,0.17878862685638464,0.21045253737846814,0.11136953292290389,0.1377280581992039,-0.000937095841680502,0.030726814680403003,-0.031663910522083505,0.08477133580325202,0.22574822422111332,0.37551274698055276,0.0
12115907000185,32,41,9,0.09534361184059419,0.11666970458588222,0.12988302624842335,0.0661611477064198,0.09458644720052928,0.02132609274528803,0.034539414407829164,-0.013213321662541133,0.37003972322654904,0.6421283099227683,0.5762706884408436,0.0
12139961000160,78,96,18,0.07037925912115503,0.05209679148531701,0.0603114105641844,0.058306262486364835,0.04211886297463614,-0.018282467635838018,-0.010067848556970627,-0.008214619078867391,0.07775089056139144,0.23765839287348833,0.3271539861114025,0.0
12157728000100,5,6,1,0.4761991888954884,0.4239458121037229,0.4761991888954884,0.34524898611936045,0.30873497452446746,-0.052253376791765505,0.0,-0.052253376791765505,0.060547218058396086,1.0,0.060547218058396086,0.0
12219015000124,15,20,5,0.7898549328381295,0.5399011900788924,0.7421444616863392,0.7748445708979959,0.5156854632409393,-0.2499537427592371,-0.04771047115179028,-0.20224327160744682,0.1607651313994693,0.85497508378702,0.18803487311861475,0.0
12273240000149,17,37,20,0.1371618523922532,0.07298068362707105,0.1598228633787168,0.08323446816676904,0.04723014706115636,-0.06418116876518215,0.022661010986463587,-0.08684217975164574,0.46590971925604,0.6053551915033847,0.7696468549298547,0.0
12298037000127,25,33,8,0.43177817763535176,0.3881294452003756,0.4190154004890539,0.4081022683701581,0.36900849036288735,-0.043648732434976134,-0.012762777146297866,-0.03088595528867827,0.038069814788857945,0.7218658557226499,0.05273807382224331,0.0
12321353000172,9,12,3,0.1966368096226812,0.16164941268697014,0.1966368096226812,0.09621641082551637,0.08543572293124016,-0.03498739693571107,0.0,-0.03498739693571107,0.10631047231864298,1.0,0.10631047231864298,0.0
12334083000134,59,85,26,0.24889386528616714,0.11661965216641536,0.1452832132846617,0.23594375951523897,0.10610321945411078,-0.1322742131197518,-0.10361065200150543,-0.028663561118246347,0.11150089429891527,0.32178307952813523,0.3465095009421282,0.0
12403446000146,11,12,1,0.20273595472150918,0.29223318742590443,0.18930380042692668,0.1230095501936601,0.2278907499191685,0.08949723270439525,-0.013432154294582499,0.10292938699897775,0.4936590528639383,0.9603878687848153,0.5140205003719676,0.0
12488175000179,57,89,32,0.5144710567292915,0.25158127730465774,0.32091566375232833,0.5058008970280289,0.24307651909221067,-0.26288977942463376,-0.19355539297696317,-0.06933438644767059,0.11990977891926236,0.3812391682999426,0.3145263889174223,0.0
12570642000105,8,20,12,0.5296682280144834,0.31113988802310416,0.4790878759463636,0.46247797487369535,0.27488409265589914,-0.21852833999137927,-0.05058035206811984,-0.16794798792325943,0.7067912192143947,0.9787903087512144,0.7221068832568963,0.0
12592033000157,6,9,3,0.33581347584068644,0.239955001821419,0.33581347584068644,0.20297617100882373,0.14494937704909638,-0.09585847401926745,0.0,-0.09585847401926745,0.2234223756045786,1.0,0.2234223756045786,0.0
12710978000126,17,42,25,0.5020208642920381,0.292922160796619,0.5284342680282964,0.47089716831029044,0.275676359840439,-0.2090987034954191,0.026413403736258334,-0.23551210723167743,0.2623995406484153,0.8118529070767239,0.32321069292373344,0.0
12816116000182,14,20,6,0.4050825151465805,0.1974078048046124,0.3767109963083042,0.3593196316963174,0.15516611032064465,-0.2076747103419681,-0.02837151883827632,-0.17930319150369178,0.3195007996388913,0.9166841557059262,0.3485396771070489,0.0
12877385000159,6,10,4,0.32620093409804624,0.22539548879812923,0.32620093409804624,0.19144112091765547,0.13932832088681024,-0.100805445299917,0.0,-0.100805445299917,0.5880931400202742,1.0,0.5880931400202742,0.0
13019421000106,14,37,23,0.2330867864750426,0.5996753450897363,0.1829223278564238,0.17409346235773818,0.5885552157866735,0.3665885586146937,-0.05016445861861882,0.4167530172333125,0.8281088029862063,0.9545311235489422,0.8675555804899285,5.551115123125783e-17
13019629000125,5,6,1,0.4091133003172503,0.29369561615242673,0.4091133003172503,0.26139162539656285,0.15243473938291208,-0.11541768416482356,0.0,-0.11541768416482356,0.33917775390054417,1.0,0.33917775390054417,0.0
13128780003389,8,8,0,0.5560965704420561,0.5560965704420561,0.5560965704420561,0.4926817947909212,0.4926817947909212,0.0,0.0,0.0,0.0,,0.0,0.0
13128780003974,3,4,1,0.35630254759885155,0.5876019961229635,0.3684052023184515,0.034453821398277344,0.450135994830618,0.23129944852411194,0.012102654719599926,0.219196793804512,0.7515756784097861,0.8545718680398307,0.8794762693671493,0.0
13133909000160,10,10,0,0.33920129439008584,0.33920129439008584,0.33920129439008584,0.26577921598898424,0.26577921598898424,0.0,0.0,0.0,0.0,,0.0,0.0
13170158000151,26,50,24,0.7794675525671054,0.48624196294632704,0.7259655748802837,0.7706462546697896,0.4757571050472725,-0.2932255896207784,-0.053501977686821744,-0.23972361193395664,0.19080605398497674,0.869198045569063,0.21951965372869223,0.0
13183513000127,8,13,5,0.42131274468329477,0.3740375153822784,0.42131274468329477,0.3386431367809083,0.3218739749974683,-0.04727522930101635,0.0,-0.04727522930101635,0.06035845805420963,1.0,0.06035845805420963,0.0
13358623000182,5,5,0,0.2462026805685173,0.2462026805685173,0.2462026805685173,0.057753350710646606,0.057753350710646606,0.0,0.0,0.0,0.0,,0.0,0.0
13417917000138,23,24,1,0.08163600197940273,0.07885586262816506,0.08041413825865755,0.03989218388755739,0.0388061175250418,-0.002780139351237665,-0.0012218637207451755,-0.0015582756304924894,0.010418210358332115,0.2974815901364758,0.03502136166998619,0.0
13497205000176,36,36,0,0.08177751668933696,0.09398898058843114,0.09398898058843114,0.05554258859474659,0.06810295146238632,0.01221146389909418,0.01221146389909418,0.0,0.0,0.0,0.11457422381520621,0.0
13667230000150,8,8,0,0.7032577673767553,0.7012564277650724,0.7012564277650724,0.6608660198591488,0.6585787745886541,-0.0020013396116829174,-0.0020013396116829174,0.0,0.0,0.0,0.0014302637764450215,0.0
13823697000142,8,10,2,0.237419986456335,0.16702360923730541,0.21466695793531593,0.1284799845215257,0.07447067693033935,-0.07039637721902958,-0.02275302852101907,-0.04764334869801051,0.1516462201280578,0.7185262426138338,0.2110517488914582,0.0
13844779000173,7,13,6,0.2853598800415428,0.18421551327521837,0.31376057316110323,0.16625319338179992,0.11623347271481989,-0.1011443667663244,0.02840069311956045,-0.12954505988588486,0.26348086888401423,0.826556862687913,0.318769198802839,0.0
13872416000141,7,7,0,0.17490289485796828,0.17490289485796828,0.17490289485796828,0.03738671066762967,0.03738671066762967,0.0,0.0,0.0,0.0,,0.0,0.0
13886006000150,60,83,23,0.08818825400277076,0.058985565758911514,0.06703824358153902,0.07273381762993637,0.047509779975483606,-0.02920268824385925,-0.02115001042123174,-0.008052677822627509,0.0659287045438368,0.24632789540004577,0.267646116314866,0.0
13917262000167,6,12,6,0.858217344369515,0.9270374714628483,0.949274151607397,0.829860813243418,0.9204045143231072,0.0688201270933333,0.09105680723788201,-0.022236680144548715,0.011796387665039387,0.017785738338646263,0.6632498151289711,0.0
13927758000111,4,6,2,0.8101258781030398,0.6728337799671317,0.8101258781030398,0.7468345041373864,0.607400535960558,-0.13729209813590815,0.0,-0.13729209813590815,0.09467082362302016,1.0,0.09467082362302016,0.0
13953949000158,7,51,44,0.30035412084405577,0.03094892754528279,0.40137340250807113,0.18374647431806507,0.011567906096188445,-0.269405193298773,0.10101928166401536,-0.37042447496278835,0.9608468346717587,0.9799462028868072,0.9805097788442019,0.0
13954199000139,50,59,9,0.1853388560788669,0.1466891149214596,0.1564434924780057,0.16871311844782338,0.13197685828217443,-0.0386497411574073,-0.0288953636008612,-0.009754377556546096,0.032182654506007845,0.2620413029990261,0.12281519797711986,0.0
13959466000160,4,4,0,0.9782658087887997,0.9782658087887997,0.9782658087887999,0.9710210783850662,0.9710210783850662,0.0,2.220446049250313e-16,-2.220446049250313e-16,0.0,,0.0,0.0
14007211000160,74,109,35,0.5811799388993363,0.39841971988168906,0.43404503947245904,0.5754426777883683,0.3928495321028158,-0.18276021901764722,-0.14713489942687724,-0.03562531959076998,0.042109935171548964,0.2401310187246619,0.17536233092748796,0.0
14164340000162,5,8,3,0.2609835254097686,0.19250505684958163,0.2609835254097686,0.07622940676221074,0.07714863639952187,-0.06847846856018697,0.0,-0.06847846856018697,0.20040258652938348,1.0,0.20040258652938348,0.0
14387430000112,8,8,0,0.22551364168262256,0.21357626857696313,0.21357626857696313,0.11487273335156864,0.10123002123081501,-0.011937373105659427,-0.011937373105659427,0.0,0.0,0.0,0.035458847866387276,0.0
14454427000174,5,11,6,0.33564172808580134,0.13955120719304764,0.33564172808580134,0.16955216010725166,0.05350632791235241,-0.1960905208927537,0.0,-0.1960905208927537,0.49139638011845094,1.0,0.49139638011845094,0.0
14464143000169,8,10,2,0.32538736606645874,0.2622845578948325,0.32538736606645874,0.2290141326473814,0.1803161754387028,-0.06310280817162622,0.0,-0.06310280817162622,0.11502795067613147,1.0,0.11502795067613147,0.0
14491667000149,6,10,4,0.22886142240081445,0.1417347174943,0.22169425477771454,0.07463370688097734,0.04637190832699999,-0.08712670490651445,-0.007167167623099907,-0.07995953728341454,0.28008374882534615,0.951459143870391,0.294372859444083,0.0
14491945000168,5,5,0,0.8417887257522091,0.8417887257522091,0.8417887257522091,0.8022359071902613,0.8022359071902613,0.0,0.0,0.0,0.0,,0.0,0.0
14492062000172,10,11,1,0.4821559588703077,0.36238333452976385,0.3627689483199171,0.4246177320781197,0.29862166798274026,-0.11977262434054387,-0.11938701055039064,-0.0003856137901532275,0.0005320184030969468,0.0029723768909045807,0.1789875317376183,0.0
14498649000199,7,7,0,0.40640905661253,0.40640905661253,0.40640905661253,0.30747723271461835,0.30747723271461835,0.0,0.0,0.0,0.0,,0.0,0.0
14499742000118,5,9,4,0.2072268470343392,0.14061764848820754,0.2072268470343392,0.009033558792923974,0.033194854549233495,-0.06660919854613165,0.0,-0.06660919854613165,0.37433402103330926,1.0,0.37433402103330926,0.0
14601748000154,11,11,0,0.12093258159673975,0.12093258159673975,0.12093258159673975,0.033025839756413725,0.033025839756413725,0.0,0.0,0.0,0.0,,0.0,0.0
14608771000170,54,68,14,0.05381988440520744,0.0432775581166608,0.049148309802839255,0.035967429393984944,0.028998118685566183,-0.010542326288546643,-0.004671574602368188,-0.005870751686178455,0.11666314582005512,0.36320685485141035,0.3212030397052461,0.0
14621774000144,7,9,2,0.275171043115128,0.26143068128844704,0.2702488297235356,0.15436621696764935,0.16910951644950295,-0.01374036182668098,-0.004922213391592434,-0.008818148435088546,0.016713145574139474,0.4928594612138915,0.0339105706380795,0.0
14645035000192,4,4,0,0.6717190493310773,0.6717190493310773,0.6717190493310773,0.5622920657747698,0.5622920657747698,0.0,0.0,0.0,0.0,,0.0,0.0
14645822000134,6,6,0,0.185809294634563,0.185809294634563,0.185809294634563,0.02297115356147561,0.02297115356147561,0.0,0.0,0.0,0.0,,0.0,0.0
14662198000183,8,13,5,0.18251262811142804,0.1171820596047877,0.16896407611736053,0.06572871784163205,0.04361389790518667,-0.06533056850664035,-0.013548551994067515,-0.05178201651257283,0.38756170770218434,0.9192341915265845,0.42161367720510423,0.0
14675553000159,7,7,0,0.4663864836867203,0.4663864836867203,0.4663864836867202,0.377450897634507,0.377450897634507,0.0,-1.1102230246251565e-16,1.1102230246251565e-16,0.0,,0.0,0.0
14682109000160,19,19,0,0.41334082218015683,0.4128701412184299,0.4128701412184299,0.38074864563461,0.3802518157305649,-0.0004706809617269214,-0.0004706809617269214,0.0,0.0,0.0,0.000570467342015713,0.0
14700048000117,5,6,1,0.8694000597243108,0.8586064915996016,0.8694000597243108,0.8367500746553885,0.8303277899195218,-0.010793568124709219,0.0,-0.010793568124709219,0.006249469998718339,1.0,0.006249469998718339,0.0
14792165000158,17,28,11,0.26972689853748943,0.2570822180190709,0.26938067344450195,0.2240848296960825,0.2295667446123698,-0.01264468051841855,-0.0003462250929874844,-0.012298455425431065,0.023806551982193325,0.974251821893962,0.02443572744458716,0.0
14801752000166,8,9,1,0.3121153765834359,0.26164040032104136,0.30958105687697773,0.2138461446667839,0.16934545036117155,-0.050474976262394555,-0.002534319706458177,-0.04794065655593638,0.09755926430300461,0.9618855231688376,0.10142502611080492,0.0
14807623000185,8,8,0,0.6009960529182471,0.6009960529182471,0.6009960529182471,0.5439954890494253,0.5439954890494253,0.0,0.0,0.0,0.0,,0.0,0.0
14808407000154,4,4,0,0.43222312489138914,0.43222312489138914,0.43222312489138914,0.24296416652185218,0.24296416652185218,0.0,0.0,0.0,0.0,,0.0,0.0
14810479000136,6,7,1,0.22539295621283986,0.19684369417721143,0.22539295621283986,0.07047154745540785,0.06298430987341333,-0.028549262035628437,0.0,-0.028549262035628437,0.28657115049455645,1.0,0.28657115049455645,0.0
14813630000190,9,11,2,0.2949311277059776,0.2589910711341017,0.2949311277059776,0.20679751866922486,0.18489017824751186,-0.035940056571875933,0.0,-0.035940056571875933,0.07223600771987869,1.0,0.07223600771987869,0.0
14814139000183,12,18,6,0.24790397043680126,0.24339852031001546,0.24790397043680126,0.1795316041128741,0.19889255091648697,-0.004505450126785798,0.0,-0.004505450126785798,0.4386874728583631,1.0,0.4386874728583631,0.0
14823518000130,13,14,1,0.3126464878670342,0.262328058411349,0.27665209333750934,0.25536702852262033,0.20558406290452969,-0.05031842945568521,-0.035994394529524854,-0.014324034926160356,0.02765249307910044,0.2849714173775222,0.09703602323901556,0.0
14836800000151,9,15,6,0.41655704211658884,0.2507695826435118,0.41655704211658884,0.34362667238116246,0.1972531242609055,-0.16578745947307705,0.0,-0.16578745947307705,0.27210635402053185,1.0,0.27210635402053185,0.0
14914258000108,6,8,2,0.18487076415275697,0.14073211929693072,0.18487076415275697,0.02184491698330837,0.017979564910777963,-0.04413864485582625,0.0,-0.04413864485582625,0.2230574822473334,1.0,0.2230574822473334,0.0
14969199000175,11,20,9,0.3171401578312166,0.24122664112501935,0.28378196113165216,0.24885417361433823,0.2012912011842309,-0.07591351670619723,-0.03335819669956441,-0.04255532000663281,0.7436169583444624,0.9780334056551452,0.7603185678983463,0.0
14986862000140,22,37,15,0.113675372333669,0.048126102836812304,0.0839494721039365,0.07146943768289134,0.021685161248945976,-0.0655492694968567,-0.02972590022973251,-0.03582336926712419,0.36509452356573413,0.6945949015537276,0.5256222335480153,0.0
15163648000156,8,9,1,0.7303190628912726,0.6931568947810751,0.7062175874568609,0.6917932147328829,0.6548015066287095,-0.03716216811019746,-0.024101475434411657,-0.013060692675785801,0.009352597271868815,0.34193896046636946,0.027351657322443854,0.0
15462287000149,5,5,0,0.30734899935760657,0.30734899935760657,0.30734899935760657,0.1341862491970082,0.1341862491970082,0.0,0.0,0.0,0.0,,0.0,0.0
15513690000150,18,21,3,0.16842213780250812,0.3103104836930963,0.40182418521377344,0.11950579296736154,0.2758260078777511,0.14188834589058816,0.23340204741126533,-0.09151370152067717,0.14990738106972207,0.25617220335656354,0.5851820732519815,0.0
15609665000174,5,5,0,0.2131060906328445,0.2131060906328445,0.2131060906328445,0.016382613291055607,0.016382613291055607,0.0,0.0,0.0,0.0,,0.0,0.0
16098402000100,7,11,4,0.6940079508987196,0.3738861732891604,0.6940079508987196,0.6430092760485062,0.31127479061807645,-0.3201217776095592,0.0,-0.3201217776095592,0.5270982686377549,1.0,0.5270982686377549,0.0
16176067000111,7,8,1,0.30210381849306994,0.26095148012081865,0.30210381849306994,0.18578778824191494,0.15537312013807844,-0.041152338372251296,0.0,-0.041152338372251296,0.08293120589733019,1.0,0.08293120589733019,0.0
16236457000130,5,8,3,0.3181153773185422,0.5885819402021765,0.3181153773185422,0.14764422164817775,0.5298079316596302,0.27046656288363424,0.0,0.27046656288363424,0.907805414988778,1.0,0.907805414988778,0.0
16501189000136,14,20,6,0.23398184972467306,0.33712057204664875,0.23398184972467306,0.17505737662657098,0.30223218110173555,0.10313872232197568,0.0,0.10313872232197568,0.90374029071292,1.0,0.90374029071292,0.0
16673998000125,6,10,4,0.2146309031631969,0.24064699878321713,0.2146309031631969,0.0575570837958363,0.15627444309246347,0.02601609562002022,0.0,0.02601609562002022,0.6173830809066867,1.0,0.6173830809066867,0.0
16692121000181,48,69,21,0.3480262713707655,0.31714517322008634,0.3438949840182343,0.33415448991056906,0.3071031904733229,-0.030881098150679187,-0.00413128735253121,-0.026749810798147977,0.039893134685444864,0.8728812436064959,0.04570282037521831,0.0
17058108000138,5,9,4,0.4085548002406784,0.20597524172760828,0.4085548002406784,0.260693500300848,0.10672214694355933,-0.20257955851307013,0.0,-0.20257955851307013,0.8309511482556319,1.0,0.8309511482556319,0.0
