orgao_cnpj,valor_total_publicado_jan_assinado_2025,n_instrumentos,n_fornecedores,portfolio_hhi,portfolio_hhi_10000,portfolio_cr1,portfolio_cr4,portfolio_neff,portfolio_entropy_norm,count_hhi,count_hhi_10000,count_cr1,count_cr4,count_neff,count_entropy_norm,hhi_gap_value_minus_count,n_municipios_unidade,n_ufs_unidade,shared_procurement_share,category_mix_hhi,n_categorias,categoria_cr1,exposicao_degree,exposicao_strength
10411736000106,148015.0,2,2,0.5288996435162695,5288.996435162695,0.6202074114110057,1.0,1.890717855946596,0.9578954022945033,0.5,5000.0,0.5,1.0,2.0,1.0,0.028899643516269502,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.718995123337688
10414835000141,11299865.2,3,2,0.9989212775388989,9989.212775388989,0.9994603475446769,1.0,1.0010798873598517,0.006636639142040396,0.5555555555555556,5555.555555555556,0.6666666666666666,1.0,1.7999999999999998,0.9182958340544894,0.44336572198334334,1,1,0.0,0.9144657673215779,2,0.9552283862642893,0.9180184823763017,0.9983328070112856
10429180000185,70572.868,34,21,0.46324892970007864,4632.489297000787,0.6728952832128063,0.8231017336577564,2.1586666172060673,0.4878679388135984,0.06574394463667821,657.4394463667821,0.14705882352941177,0.3823529411764706,15.210526315789473,0.9498826049700325,0.39750498506340043,1,1,0.3271047167871936,0.559785557914473,2,0.6728952832128063,0.5900326562920997,0.7083645839978183
10429253000139,5849768.29,2,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.9183006535947712,0.9986928104575163
10432684000154,120000.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.7832244008714597
10441099000110,188895.9334,79,35,0.0813048054634211,813.048054634211,0.15510537930934623,0.4777099420606162,12.299396011099226,0.8044725930220075,0.06745713827912195,674.5713827912194,0.20253164556962025,0.37974683544303794,14.82422802850356,0.8939099221216916,0.013847667184299153,1,1,1.0,1.0,1,1.0,0.9935431552475135,0.9048830983517921
10455823000165,246111.96750000003,39,19,0.1323484008182351,1323.4840081823509,0.21746394758312598,0.6658240664383783,7.555814757243512,0.7846504232341042,0.10585141354372123,1058.5141354372122,0.2564102564102564,0.5128205128205128,9.447204968944101,0.8897348124071742,0.02649698727451387,1,1,1.0,1.0,1,1.0,0.9943305706736906,0.9311273942974907
10459525000143,1690866.96,3,2,0.6850337673779785,6850.337673779785,0.8041658818621662,1.0,1.4597820539965205,0.7135176773438688,0.5555555555555556,5555.555555555556,0.6666666666666666,1.0,1.7999999999999998,0.9182958340544894,0.12947821182242292,1,1,0.19583411813783386,1.0,1,1.0,0.3954248366013072,0.9483714012193597
10465435000165,28600.13,24,17,0.10535264923553453,1053.5264923553452,0.19973101520867212,0.5290930495770474,9.491930267119555,0.866360711625217,0.0798611111111111,798.6111111111111,0.16666666666666666,0.45833333333333326,12.521739130434783,0.9509180484542439,0.025491538124423424,1,1,1.0,1.0,1,1.0,0.9882584326842575,0.8743369327601217
10469199000155,2804191.258,46,33,0.12993774747740444,1299.3774747740445,0.1797309646986996,0.6162204503955414,7.695993038311636,0.6182744827134896,0.038752362948960305,387.523629489603,0.08695652173913043,0.26086956521739135,25.804878048780488,0.9678159542295559,0.09118538452844413,1,1,0.024317620207059357,0.952547452890951,2,0.9756823797929407,0.449497084895621,0.8894160402527519
10478051000187,88551.24100000001,69,37,0.06184350173104086,618.4350173104086,0.1182592122000865,0.38783081538066755,16.169847631672415,0.8464641699305601,0.041797941608905695,417.97941608905694,0.08695652173913043,0.3043478260869565,23.924623115577887,0.9398728669394969,0.020045560122135167,1,1,1.0,1.0,1,1.0,0.9877330327879353,0.8261246865656238
10479670000196,370386.30500000005,60,27,0.10336381293730172,1033.6381293730171,0.18402408263988054,0.5687771852147718,9.674565707116267,0.7876210995763484,0.06666666666666668,666.6666666666667,0.13333333333333333,0.4333333333333333,14.999999999999996,0.904797995331355,0.03669714627063504,1,1,1.0,1.0,1,1.0,0.9924488389509067,0.9073775360425781
10480777000154,11000.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.41938997821350765
10480867000145,758960.3099999999,2,2,0.632900739280409,6329.00739280409,0.7577796920632122,1.0,1.5800265949080308,0.7987131186918494,0.5,5000.0,0.5,1.0,2.0,1.0,0.13290073928040902,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.8981110475387919
10481963000108,44627.352999999996,41,22,0.08072468031337629,807.2468031337629,0.12360132585053833,0.42936380295734766,12.387785199247142,0.870270399987462,0.05770374776918499,577.03747769185,0.0975609756097561,0.3170731707317073,17.3298969072165,0.957850971161605,0.023020932544191297,1,1,1.0,1.0,1,1.0,0.9929922214235097,0.8979953376949972
10485444000118,2099781.6399999997,4,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.971677559912854
10496698000131,272019.528,113,53,0.2870698007818966,2870.698007818966,0.52183753513461,0.69107550249113,3.483473347862729,0.5576361361201371,0.034223510063434895,342.23510063434895,0.10619469026548672,0.24778761061946902,29.219679633867266,0.9280620084595932,0.2528462907184617,1,1,1.0,1.0,1,1.0,0.9058806712288046,0.8577546413079932
10502372000170,7224.72,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1.0,1,1.0,0.835511982570806,0.45577342047930286
10519243000194,109440.0,2,2,0.8399507540781779,8399.507540781779,0.9122807017543859,1.0,1.1905459875412239,0.4288109647301171,0.5,5000.0,0.5,1.0,2.0,1.0,0.3399507540781779,1,1,0.08771929824561403,1.0,1,1.0,0.4340289722126667,0.7411000267553415
10519253000120,20200.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1.0,1,1.0,0.835511982570806,0.559041394335512
10532003000120,464284.20359999995,129,51,0.15043221263179793,1504.3221263179794,0.3622737941455133,0.5202004680048951,6.647512407782154,0.7084132094300812,0.03527432245658314,352.74322456583144,0.09302325581395349,0.26356589147286824,28.349233390119245,0.9209378573827773,0.11515789017521479,1,1,1.0,1.0,1,1.0,0.9532700456922382,0.8822033281840814
10540697000147,302579.55280000006,139,59,0.04878762030708147,487.87620307081465,0.10523483065971402,0.34267261961529344,20.497003004158643,0.8239359158271592,0.03938719527974743,393.8719527974743,0.09352517985611511,0.3237410071942446,25.38896189224704,0.8955992899345147,0.009400425027334035,1,1,1.0,1.0,1,1.0,0.9742774050974019,0.806174730891205
10543660000172,25920.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.835511982570806,0.6309368191721133
10547985000123,171500.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.820479302832244
10551277000166,3553446.55,11,8,0.6316649083176105,6316.649083176105,0.7821476870110795,0.9909916894627274,1.5831178633358325,0.3611988354966229,0.19008264462809918,1900.8264462809918,0.36363636363636365,0.6363636363636365,5.260869565217392,0.9107196304548568,0.44158226368951126,1,1,0.20884400245164797,0.8098136368096686,2,0.893582035165268,0.8233000326000448,0.959848347121891
10552903000139,759139.1089999999,69,28,0.14579902953292287,1457.9902953292287,0.27444245399824346,0.6643853215050208,6.858756215343601,0.7029514227675079,0.05272001680319262,527.2001680319262,0.10144927536231885,0.3188405797101449,18.968127490039837,0.9336471055531942,0.09307901272973025,1,1,0.5591711768863696,0.5070024563482362,2,0.5591711768863696,0.6178768227008349,0.8107936978424899
10554621000170,374140.29000000004,2,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.8945533769063181,0.9982570806100218
10559316000171,54000.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.835511982570806,0.6910675381263617
10564533000150,568886.3,31,15,0.1750375414865113,1750.375414865113,0.25839961342011575,0.7646519172636078,5.7130601327433626,0.7198628087755025,0.08636836628511968,863.6836628511968,0.12903225806451613,0.4838709677419355,11.578313253012047,0.9480784164241077,0.08866917520139161,1,1,0.0,0.8136154094579681,3,0.8962247816479321,0.4287806110983462,0.7379161512169212
10565436000181,175839.7587,99,36,0.08261053926771711,826.105392677171,0.20670970700097988,0.4633123054894184,12.104993005302704,0.8270832246625092,0.047648199163350696,476.48199163350694,0.12121212121212122,0.29292929292929293,20.987152034261236,0.9172399544222025,0.03496234010436641,1,1,1.0,1.0,1,1.0,0.9815445020972466,0.8554297293384397
10568451000183,51188.605,34,20,0.10327876382912085,1032.7876382912086,0.17682255650451892,0.5417551425751884,9.682532622626496,0.8317501410986902,0.06228373702422146,622.8373702422145,0.11764705882352941,0.35294117647058826,16.055555555555554,0.9626964312084929,0.040995026804899394,1,1,1.0,1.0,1,1.0,0.9865131039803035,0.8200480392905835
10573381000151,13434.2,4,4,0.34710591808173863,3471.0591808173863,0.5180807193580563,1.0,2.880964996294053,0.8784688965116864,0.25,2500.0,0.25,1.0,4.0,1.0,0.09710591808173863,1,1,0.0,0.5006538248250096,2,0.5180807193580563,0.3954248366013072,0.27732706000673535
10589926000118,216058.1,5,4,0.9450241918377296,9450.241918377296,0.9719607827709306,1.0,1.0581739691291525,0.1124929799353389,0.28,2800.0000000000005,0.4,1.0,3.571428571428571,0.9609640474436812,0.6650241918377295,1,1,0.0,0.945493960947499,2,0.9719607827709306,0.3954248366013072,0.8271421279799608
10589928000107,108316.11,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.7712418300653595
10594533000100,1001616.4314,109,59,0.13270748326967133,1327.0748326967132,0.30400859096769006,0.5989783136459037,7.535370088873789,0.6688052382282749,0.03139466374884269,313.9466374884269,0.09174311926605505,0.25688073394495414,31.852546916890077,0.9299227295785646,0.10131281952082863,1,1,0.6769798499134326,0.5002010208770095,3,0.5871131133282644,0.7852598242184432,0.8771618188767032
10596772000191,180780.37,8,7,0.8230888910240182,8230.88891024018,0.9062112219374261,0.9730907177587921,1.214935605261157,0.23683209498110555,0.15625,1562.5,0.25,0.625,6.4,0.979569764547061,0.6668388910240182,1,1,0.0738751115511048,0.8270728649859411,3,0.9062112219374261,0.4397384147419404,0.8130994004837524
10624466000111,24347.476000000002,28,22,0.09515495021973908,951.5495021973908,0.16236467385777484,0.5452405004937679,10.509174748037003,0.838174554467955,0.05102040816326531,510.2040816326531,0.07142857142857142,0.2857142857142857,19.599999999999998,0.9819151560001347,0.04413454205647377,1,1,0.9999589279808716,0.9998357254187724,2,0.9999178559617432,0.9876621329632432,0.8919138920977769
10628610000198,2180934.75,13,12,0.3497629137293805,3497.629137293805,0.41534896906017016,0.9253160829318713,2.859079567177104,0.5399421335294725,0.08875739644970415,887.5739644970415,0.15384615384615385,0.38461538461538464,11.266666666666666,0.98929725585177,0.26100551727967636,1,1,0.44020344946129175,0.5099322877808466,2,0.5704708726384409,0.6249113297383102,0.9140333005875103
10631880000158,81530.8156,72,28,0.11226797684533363,1122.6797684533362,0.22181846050366258,0.5753377794003081,8.90725947059377,0.7700400005652692,0.052854938271604944,528.5493827160494,0.09722222222222222,0.3472222222222222,18.91970802919708,0.9361748342416463,0.059413038573728684,1,1,1.0,1.0,1,1.0,0.9938496573180821,0.9268336486243236
10635089000116,3759303.1,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1.0,1,1.0,0.3954248366013072,0.9825708061002179
10642703000177,272052.0,2,2,0.9318336655708006,9318.336655708006,0.9646685192536721,1.0,1.0731528994366646,0.22046155612116156,0.5,5000.0,0.5,1.0,2.0,1.0,0.4318336655708006,1,1,1.0,0.9318336655708006,2,0.9646685192536721,0.41097376712583494,0.8534778385793028
10687065000100,60000.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.9324618736383442,0.8625272331154684
10698251000145,1792648.33,11,11,0.2540475069890011,2540.4750698900107,0.4186735554541252,0.8883966103937406,3.9362716519130996,0.6700358081569832,0.09090909090909091,909.0909090909091,0.09090909090909091,0.36363636363636365,11.0,1.0,0.16313841607991017,1,1,0.19086503151457485,0.37703194993141387,3,0.4440589025065501,0.46868822124204235,0.8822273594735242
10700103000118,4754663.08,4,2,0.7724555342882373,7724.555342882373,0.8690904592970654,0.9999999999999999,1.294572898518267,0.5599273380103797,0.5,5000.0,0.5,1.0,2.0,1.0,0.2724555342882373,1,1,0.0,1.0,1,1.0,0.933231929760126,0.9938015415285621
10714485000139,157261.45249999998,115,42,0.06479116065937915,647.9116065937915,0.13608399044896272,0.40056374272646383,15.434204138697433,0.815849663361556,0.044990548204158785,449.90548204158785,0.11304347826086956,0.31304347826086953,22.226890756302524,0.9085999094121622,0.019800612455220364,1,1,1.0,1.0,1,1.0,0.9943900956828109,0.8951439019945655
10721783000156,102000.0,2,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.7633986928104575
10740545000198,19800.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.8945533769063181,0.7450980392156863
10788473000159,111940.12999999999,37,29,0.13425472455065196,1342.5472455065196,0.24223663131354234,0.644565983619994,7.448527441749117,0.7475576709866223,0.04601899196493793,460.1899196493793,0.10810810810810811,0.32432432432432434,21.73015873015872,0.9638082474986781,0.08823573258571403,1,1,1.0,1.0,1,1.0,0.9848739728015289,0.8666635742884459
10839115000128,58950.0,3,3,0.4432854858237994,4432.8548582379935,0.48854961832061067,0.9999999999999999,2.2558825677353394,0.8055292602946081,0.3333333333333333,3333.333333333333,0.3333333333333333,1.0,3.0,0.9999999999999998,0.10995215249046608,1,1,0.0,1.0,1,1.0,0.6295880523541053,0.625783454461796
10863375000139,7161.8099999999995,4,4,0.8639275679747634,8639.275679747634,0.9285362219885754,1.0,1.1575044448971807,0.2416455952442344,0.25,2500.0,0.25,1.0,4.0,1.0,0.6139275679747634,1,1,1.0,1.0,1,1.0,0.8460610608838828,0.4465600462443192
10870672000101,16800.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.9183006535947712,0.7555555555555555
10872104000140,1770.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.1747276688453159
10873273000102,236900.0,2,2,0.7082834936488813,7082.834936488814,0.8227100042211903,1.0,1.4118640473297996,0.6741125335579186,0.5,5000.0,0.5,1.0,2.0,1.0,0.20828349364888132,1,1,0.0,0.7082834936488813,2,0.8227100042211903,0.3954248366013072,0.7971878963113785
10936861000130,15771.24,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.46797385620915033
10971858000157,321923.7988,43,32,0.2775212819784814,2775.212819784814,0.4699039976661707,0.859554779831332,3.6033272578985076,0.5204854822135038,0.0394808004326663,394.808004326663,0.09302325581395349,0.2558139534883721,25.328767123287673,0.9701139393024499,0.2380404815458151,1,1,1.0,1.0,1,1.0,0.9889137340041914,0.9017150904559293
11065186000183,14373.75,2,2,0.6068350891657295,6068.350891657295,0.7311223584659535,1.0,1.6478941607921676,0.8398495082048341,0.5,5000.0,0.5,1.0,2.0,1.0,0.10683508916572948,1,1,0.0,1.0,1,1.0,0.7603488721667755,0.5129884985736185
11112312000103,750879.2,3,3,0.35133192156354215,3513.3192156354216,0.3964142301451419,1.0000000000000002,2.8463112476363444,0.9737273262383986,0.3333333333333333,3333.333333333333,0.3333333333333333,1.0,3.0,0.9999999999999998,0.017998588230208834,1,1,0.0,0.6520903162179497,2,0.7757628657179477,0.39542483660130723,0.8641589209232141
11124654000143,40318.8,5,5,0.24436084697824195,2443.6084697824194,0.2827465103128069,0.958361856007619,4.092308618037491,0.9143506822820351,0.20000000000000004,2000.0000000000005,0.2,0.8,4.999999999999999,1.0000000000000002,0.044360846978241913,1,1,0.0,1.0,1,1.0,0.3954248366013071,0.39379041846937424
11149280000110,49696.24,9,7,0.6135087740055182,6135.087740055182,0.7747064969100278,0.9589417629985688,1.6299685389519882,0.4490528634779807,0.16049382716049382,1604.938271604938,0.2222222222222222,0.6666666666666667,6.230769230769231,0.9708357627258162,0.45301494684502436,1,1,0.0,0.7012886866235459,2,0.8172449263767239,0.7811722508610454,0.5730004572581088
11166368000140,289429.5,14,11,0.153831993848772,1538.31993848772,0.2058946997455339,0.6964213392207774,6.500598314958282,0.8178187953664054,0.10204081632653061,1020.4081632653061,0.14285714285714285,0.5,9.799999999999999,0.9766874637103274,0.05179117752224138,1,1,0.0,0.5754566208383253,2,0.6942377677465498,0.39670208443753113,0.6212427055085502
11168270000122,35350.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.8945533769063181,0.779520697167756
11171868000170,4328820.0,8,7,0.24957219747650497,2495.7219747650497,0.3603753447821808,0.889849889808308,4.006856573413556,0.79884711947098,0.15625,1562.5,0.25,0.625,6.4,0.979569764547061,0.09332219747650497,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.9401503460331067
11179871000130,15777.0,2,2,0.7770940469097227,7770.940469097227,0.872219053051911,1.0,1.286845529156618,0.5513208639702775,0.5,5000.0,0.5,1.0,2.0,1.0,0.2770940469097227,1,1,0.0,0.7770940469097227,2,0.872219053051911,0.3954248366013072,0.41295730816887827
11186410000195,51000.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.835511982570806,0.7956427015250545
11188015000141,418869.83699999994,50,20,0.10644724865476413,1064.4724865476412,0.17107146581194385,0.5603707124893789,9.394324537623868,0.8148377176503541,0.07759999999999999,775.9999999999999,0.16,0.44,12.886597938144332,0.9195380472360725,0.028847248654764138,1,1,1.0,1.0,1,1.0,0.9884013962174675,0.9126992887348834
11193159000196,1616005.0,4,2,0.5036017029614475,5036.017029614474,0.5424364404813103,1.0,1.9856962240585465,0.9947975846137471,0.5,5000.0,0.5,1.0,2.0,1.0,0.0036017029614474616,1,1,0.0,1.0,1,1.0,0.3954248366013071,0.9369156511931076
11195905000180,100998.72,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.7612200435729848
11206573000192,118490.25,4,4,0.25084805585724,2508.4805585724002,0.27001588738313914,1.0,3.9864769793914983,0.998780087716315,0.25,2500.0,0.25,1.0,4.0,1.0,0.0008480558572400154,1,1,0.27001588738313914,1.0,1,1.0,0.878611262422477,0.7492056384275736
11208059000196,127200.0,3,3,0.3586685653257387,3586.685653257387,0.42452830188679247,1.0,2.788089330024814,0.9629892536865994,0.3333333333333333,3333.333333333333,0.3333333333333333,1.0,3.0,0.9999999999999998,0.025335231992405394,1,1,0.0,1.0,1,1.0,0.5822542853619435,0.6724791384058864
11218352000134,20400.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.5065359477124183
11221619000142,250482.04,37,29,0.11501831435170559,1150.183143517056,0.20915671239343148,0.6123868202287078,8.694267566312766,0.743202944122359,0.04017531044558073,401.7531044558073,0.08108108108108109,0.24324324324324326,24.89090909090908,0.9791348655015212,0.07484300390612486,1,1,0.005708992149696641,0.9946328575659587,2,0.9973091883154577,0.678811606856133,0.6530740029916118
11231203000105,235225.7085,37,23,0.6247687653376499,6247.687653376499,0.7879710138060866,0.8683465821083922,1.6005921798276201,0.34367459075727474,0.05332359386413443,533.2359386413443,0.10810810810810811,0.2972972972972973,18.753424657534236,0.9678744830790644,0.5714451714735155,1,1,1.0,0.6658546095850106,2,0.7879710138060866,0.5216418394735985,0.8448492852677804
11232665000147,2219057.25,62,35,0.25316053341712397,2531.6053341712395,0.43036293903638584,0.8163827228882895,3.9500627783570597,0.5244765295413077,0.05046826222684703,504.68262226847025,0.14516129032258066,0.3387096774193548,19.814432989690726,0.9280083126870916,0.20269227119027694,1,1,0.0,0.845668556402954,4,0.9175153097109144,0.39831357294597614,0.8560412729452215
11241709000103,21273.2508,29,16,0.11399296767068288,1139.9296767068288,0.17768793474667255,0.5641121854305406,8.772470972849174,0.840237976395405,0.09393579072532698,939.3579072532698,0.1724137931034483,0.5172413793103449,10.645569620253166,0.9247569688298515,0.0200571769453559,1,1,1.0,1.0,1,1.0,0.9949486545329582,0.9235062851405913
11243552000147,21402.148,16,11,0.12668022223956274,1266.8022223956275,0.21577273458720123,0.60264278146287,7.893892056085263,0.9143539835707122,0.1171875,1171.875,0.1875,0.5625,8.533333333333333,0.9483173607350681,0.00949272223956274,1,1,1.0,1.0,1,1.0,0.9879419733058838,0.8348646168894733
11246073000184,26193.946000000004,18,15,0.15648386670426254,1564.8386670426253,0.3033716264055824,0.6886407645491824,6.390435135974056,0.7980614713900758,0.07407407407407407,740.7407407407406,0.1111111111111111,0.38888888888888884,13.5,0.9820064253709696,0.08240979263018847,1,1,1.0,1.0,1,1.0,0.996568128021603,0.9229191884049186
11265919000123,73492.07,19,15,0.13485594816249338,1348.5594816249338,0.25308853050403946,0.6284705275004502,7.415319929344604,0.8260104213156211,0.08033240997229917,803.3240997229916,0.15789473684210525,0.42105263157894735,12.448275862068966,0.9693498878507173,0.05452353819019422,1,1,1.0,1.0,1,1.0,0.9790640162951402,0.8384472516413332
11270247000144,168000.0,3,3,0.46683673469387754,4668.367346938775,0.5,1.0,2.1420765027322406,0.7480405137541006,0.3333333333333333,3333.333333333333,0.3333333333333333,1.0,3.0,0.9999999999999998,0.13350340136054423,1,1,0.0,1.0,1,1.0,0.6474945533769062,0.8106442577030812
11271704000115,3467369.68,27,25,0.0974776511194663,974.7765111946629,0.18861559636179318,0.5727684623463628,10.258761762472341,0.8376987617007748,0.04252400548696844,425.2400548696844,0.07407407407407407,0.2222222222222222,23.516129032258068,0.9920073244642822,0.054953645632497855,1,1,0.0,1.0,1,1.0,0.3954248366013071,0.8334009086843733
11272232000115,1857042.32,2,2,0.9942012117295382,9942.012117295382,0.9970921502747444,1.0,1.0058326103429043,0.028690087056044405,0.5,5000.0,0.5,1.0,2.0,1.0,0.49420121172953824,1,1,0.0,1.0,1,1.0,0.8342322752843101,0.9736814681659371
11279755000193,161029.39,4,3,0.4194738069022339,4194.738069022339,0.5536877460692113,1.0,2.3839390768755875,0.8794869981543227,0.375,3750.0,0.5,1.0,2.6666666666666665,0.946394630357186,0.0444738069022339,1,1,0.0,0.4194738069022339,3,0.5536877460692113,0.3954248366013071,0.6844434460150858
11290422000165,27675.57,19,13,0.23608211715567662,2360.8211715567663,0.4032437272294663,0.7768042356489857,4.235814266866231,0.7245725804976653,0.09695290858725761,969.529085872576,0.15789473684210525,0.5263157894736842,10.314285714285715,0.9558017406425728,0.139129208568419,1,1,1.0,1.0,1,1.0,0.9721831405789602,0.8361794279915101
11293112000102,60000.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.835511982570806,0.7387799564270152
11293409000160,32652187.7836,37,24,0.2156816026598842,2156.816026598842,0.2283265075348046,0.9133060301392184,4.636464064007048,0.4958700213098564,0.0650109569028488,650.1095690284881,0.16216216216216217,0.3783783783783784,15.38202247191011,0.938673712214763,0.1506706457570354,1,1,0.0021423833546349714,0.9957244129036065,2,0.997857616645365,0.3966984968439731,0.9903190058265001
11299994000105,144000.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.7989106753812636
11299998000193,108.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1.0,1,1.0,0.9183006535947712,0.3002178649237473
11301658000150,3900.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.835511982570806,0.3660130718954248
11303923000139,189092.61000000002,46,36,0.10598878097613997,1059.8878097613997,0.24515944858976774,0.5529451415367317,9.434960858971653,0.7582197845281957,0.0330812854442344,330.812854442344,0.06521739130434782,0.21739130434782608,30.22857142857143,0.9779558021063371,0.07290749553190556,1,1,1.0,1.0,1,1.0,0.9130328724946839,0.8122860351965825
11307015000113,45690.0,5,4,0.6422406483768424,6422.406483768424,0.7879185817465528,1.0,1.5570487519395348,0.5075762095825229,0.28,2800.0000000000005,0.4,1.0,3.571428571428571,0.9609640474436812,0.36224064837684233,1,1,0.0,1.0,1,1.0,0.453968274403947,0.5354008995928324
11310394000109,158341.83899999998,77,43,0.048196830198342415,481.96830198342417,0.10169137924437015,0.3328325939172653,20.748252444916844,0.8803225395070851,0.03558778883454208,355.87788834542084,0.07792207792207792,0.2597402597402597,28.09952606635071,0.943077928006966,0.012609041363800332,1,1,1.0,1.0,1,1.0,0.9880316035449407,0.8530167056267842
11312860000187,1759119.96,3,3,0.6743573619977483,6743.573619977483,0.7952840009842194,0.9999999999999999,1.4828932793697875,0.4619331890185402,0.3333333333333333,3333.333333333333,0.3333333333333333,1.0,3.0,0.9999999999999998,0.341024028664415,1,1,0.0,0.9998635774514335,2,0.999931784072304,0.3954248366013072,0.9498048535735698
11315213000129,3811200.0,3,3,0.7371224041774264,7371.224041774263,0.8520151133501259,1.0,1.356626788621254,0.4734386985497485,0.3333333333333333,3333.333333333333,0.3333333333333333,1.0,3.0,0.9999999999999998,0.40378907084409305,1,1,0.0,0.7371224041774264,3,0.8520151133501259,0.3954248366013071,0.9632923670447748
11318061000118,2000.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.18736383442265794
11323077000119,380044.64,7,7,0.2120795097462121,2120.795097462121,0.3157523810887058,0.8525314289395056,4.715212710537967,0.868656885816407,0.14285714285714285,1428.5714285714284,0.14285714285714285,0.5714285714285714,7.0,0.9999999999999999,0.06922236688906924,1,1,0.0,1.0,1,1.0,0.7037110611698617,0.7890593295935722
11323261000169,5397405.6,4,4,0.8118376278913753,8118.376278913753,0.897155033151483,1.0,1.231773405967087,0.28573796983531147,0.25,2500.0,0.25,1.0,4.0,1.0,0.5618376278913753,1,1,1.0,0.8252877689074072,2,0.9032913146271608,0.39542483660130723,0.97386023335437
