orgao_cnpj,portfolio_hhi_mai,portfolio_hhi_norm_mai,portfolio_cr1_mai,portfolio_cr4_mai,count_hhi_mai,count_hhi_norm_mai,exposicao_strength_global_mai,exposicao_degree_global_mai,n_fornecedores_mai,n_instrumentos_mai,quadrante_mai,exposicao_oculta_mai,portfolio_hhi_jun,portfolio_hhi_norm_jun,portfolio_cr1_jun,portfolio_cr4_jun,count_hhi_jun,count_hhi_norm_jun,exposicao_strength_global_jun,exposicao_degree_global_jun,n_fornecedores_jun,n_instrumentos_jun,quadrante_jun,exposicao_oculta_jun,delta_hhi,delta_hhi_norm,delta_exposicao_strength,quadrante_estavel
25838855000117,0.3117537421347068,0.2625932951443287,0.4453062460295443,0.8653337973614609,0.0925925925925925,0.0277777777777777,0.95217008331139,0.4025683169332834,15,18,oculta,True,0.2689530887467063,0.2304769355228488,0.4108358878207333,0.8145549463705777,0.0661625708884688,0.0170132325141776,0.9424839342499896,0.4043904720923433,20,23,oculta,True,-0.04280065338800049,-0.032116359621479906,-0.009686149061400418,True
25947276000102,0.539398603205298,0.4882206702281089,0.7170899346835384,0.9612471460154016,0.1,3.0839528461809905e-17,0.7998532750544025,0.4818986286002029,10,10,hhi_alto,False,0.5805242036393404,0.5482568346885205,0.7412096978505389,0.9651127730116502,0.0714285714285714,0.0,0.9081029868227808,0.5043991174887675,14,14,hhi_alto,False,0.04112560043404245,0.0600361644604116,0.10824971176837828,True
26063838000118,0.0630491285140515,0.0431140035888185,0.1768714427685777,0.4033312064006366,0.0235969387755102,0.0028224055579678,0.5518553611797891,0.4087465871244499,48,56,baixo_baixo,False,0.0549063664920604,0.0356187413184289,0.1531136421213736,0.3820881342028824,0.0228928199791883,0.0029518571216207,0.5589194762340733,0.4052564305493858,50,62,baixo_baixo,False,-0.008142762021991108,-0.007495262270389602,0.007064115054284281,True
26141515000103,0.6674309443915781,0.6418487093447764,0.8120852181659847,0.9449184583104706,0.0714285714285714,0.0,0.7445422381566501,0.7687177135498127,14,14,hhi_alto,False,0.6506331271162801,0.6287976975610475,0.80176427353102,0.9329093109025132,0.0588235294117647,0.0,0.7338197151853029,0.7675317301330091,17,17,hhi_alto,False,-0.016797817275298055,-0.013051011783728916,-0.010722522971347237,True
26938926000116,0.4345003936158407,0.4249156545245838,0.5732528673029142,0.9728315101892042,0.0195918367346938,0.0029747492217225,0.979598713631862,0.572333392325617,60,70,critico,False,0.3163655203706831,0.3067368657280166,0.4126675051994851,0.973547527964965,0.0175716739331483,0.0037346552561504,0.983524478017425,0.4994069646134159,72,87,oculta,True,-0.11813487324515759,-0.11817878879656718,0.003925764385563024,False
27108141000189,0.4037935211112159,0.388506175498683,0.6190128235234167,0.8301958623915439,0.0265008112493239,0.0015392935890502,0.9317601556081516,0.8038214420600589,40,43,critico,False,0.2507567006958837,0.2360656556114893,0.4755952490032003,0.6920971303498398,0.020621729763004,0.0014182342681609,0.9301164830307448,0.8079389129366469,52,57,oculta,True,-0.15303682041533223,-0.1524405198871937,-0.0016436725774068295,False
27142702001138,0.0328293602512097,0.0186062626078451,0.0794744092402246,0.2572080880865452,0.0184461805555555,0.0040115655637254,0.576379778959542,0.4297391410626789,69,96,baixo_baixo,False,0.0441292482270468,0.0323283747483683,0.1537902301261079,0.3163185415093811,0.0168550465992464,0.0047174545819532,0.6230460550272628,0.4887960896164557,82,123,baixo_baixo,False,0.0112998879758371,0.013722112140523199,0.04666627606772089,True
27142702001480,0.8713437359060422,0.8499010252237158,0.9329995108929487,0.9786983293208374,0.1428571428571428,0.0,0.7078627093559309,0.4280557420139249,7,7,hhi_alto,False,0.3812056702499313,0.3038563790311728,0.5325944745781391,0.9714261015948542,0.1111111111111111,0.0,0.752982574735935,0.5657850263663494,9,9,hhi_alto,False,-0.4901380656561109,-0.546044646192543,0.04511986538000412,True
27562511000153,0.2749236290673436,0.194359587852604,0.4794716280776357,0.7650859027907112,0.1074380165289256,0.0082644628099173,0.8921844174780914,0.8639582110639535,10,11,baixo_baixo,False,0.2746894298020611,0.1940993664467345,0.4792627486614227,0.7647525969445063,0.1111111111111111,0.0123456790123456,0.8933280793257261,0.871479569694237,10,12,baixo_baixo,False,-0.00023419926528245316,-0.00026022140586948184,0.0011436618476347027,True
27600799000103,0.2600557162756273,0.1367316689882318,0.4222364371580899,0.867453118785305,0.18,0.0433333333333334,0.6191491348504122,0.4309461089226334,7,10,baixo_baixo,False,0.2600557162756273,0.1367316689882318,0.4222364371580899,0.867453118785305,0.18,0.0433333333333334,0.6144625436310029,0.4300073334500314,7,10,baixo_baixo,False,0.0,0.0,-0.004686591219409286,True
27611852000171,0.049689539636454,0.0341106796304942,0.1325739978084332,0.3575553353286927,0.0318394446959408,0.0159679601827595,0.8829389476333601,0.9956121972737386,62,141,baixo_baixo,False,0.0456070339895544,0.0306946438956412,0.1188481433396313,0.347541714613619,0.0315028792954194,0.0163701117844104,0.9029222933402732,0.997550577159834,65,163,baixo_baixo,False,-0.0040825056468995966,-0.0034160357348530027,0.01998334570691307,True
27744234000108,0.2284896366273495,0.099904576065241,0.3819558977691628,0.7921222144682559,0.1428571428571428,0.0,0.6911500921682797,0.449301219881464,7,7,baixo_baixo,False,0.2284896366273495,0.099904576065241,0.3819558977691628,0.7921222144682559,0.1428571428571428,0.0,0.6919903929425197,0.4474598409369339,7,7,baixo_baixo,False,0.0,0.0,0.0008403007742400215,True
27780220000131,0.2064385592961972,0.1703675847187516,0.334985885821532,0.7996205207639557,0.0451388888888888,0.0017361111111111,0.9078254966665712,0.5662661156858783,23,24,baixo_baixo,False,0.1914339017488859,0.1562788539988374,0.3211395851323837,0.7665690202789183,0.0432,0.0016,0.9018906281984588,0.5590772410186557,24,25,baixo_baixo,False,-0.015004657547311312,-0.014088730719914205,-0.00593486846811242,True
27834977000160,0.4310656418481464,0.3994581775063767,0.478080994286774,0.9659838999709104,0.055,0.0025,0.9538784310641572,0.4207238857812469,19,20,critico,False,0.3892296573752333,0.3626744250872,0.4537642549222326,0.9334718826975902,0.0432,0.0016,0.942416017074101,0.4398258763352597,24,25,critico,False,-0.04183598447291309,-0.036783752419176696,-0.011462413990056097,True
27993108000189,0.247576492193544,0.1723341414128984,0.4129305884209879,0.8581824215095271,0.0909090909090909,0.0,0.9088816993791726,0.4158516380652607,11,11,baixo_baixo,False,0.1364195814456137,0.0747352658345861,0.268565212592987,0.6078475014499788,0.0666666666666666,0.0,0.9102280163591708,0.5014844852668625,15,15,baixo_baixo,False,-0.1111569107479303,-0.0975988755783123,0.0013463169799982078,True
27998368000147,0.6425461663633943,0.5710553996360732,0.7954165036484251,0.9454008552329892,0.1666666666666666,3.3306690738754695e-17,0.8922255461845154,0.7611785932865371,6,6,hhi_alto,False,0.3670085636771566,0.2878846341368012,0.4398518727129649,0.9056467029276196,0.1111111111111111,0.0,0.9252275085033584,0.8785456506127391,9,9,hhi_alto,False,-0.2755376026862377,-0.283170765499272,0.033001962318843,True
28052214000120,0.6102717939399326,0.5669686599332584,0.77245689877951,0.9589475524103162,0.1,3.0839528461809905e-17,0.6425589112121067,0.4916213524114459,10,10,hhi_alto,False,0.5143924290984165,0.4658316720082581,0.7037033147129041,0.9325564916751008,0.0909090909090909,0.0,0.653178836650541,0.5303995364686344,11,11,hhi_alto,False,-0.09587936484151605,-0.10113698792500031,0.010619925438434263,True
28164691000188,0.3137590279180436,0.2756345294690461,0.5337906699936462,0.7751328995493021,0.0857142857142857,0.0349206349206349,0.9882284924155856,0.7597001732549924,19,35,oculta,True,0.3110788892034577,0.2748198833720607,0.5314900838244582,0.7717921517089417,0.0817901234567901,0.0334632878492527,0.9868282892288052,0.7575248395721701,20,36,oculta,True,-0.002680138714585889,-0.0008146460969853941,-0.0014002031867804687,True
28199862000104,0.3218951847860345,0.2602492924938559,0.5360599075327682,0.818621039256122,0.0833333333333333,1.5139404881252137e-17,0.7776147480218618,0.6453884416698221,12,12,baixo_baixo,False,0.2845242877923339,0.242437481191883,0.5032072381965178,0.7684514855617243,0.0555555555555555,0.0,0.7622270478550678,0.6534175909321894,18,18,baixo_baixo,False,-0.03737089699370061,-0.01781181130197293,-0.015387700166794027,True
28543098000142,0.7005298755427388,0.6672554172697098,0.8312144695630648,0.9666523732159036,0.1111111111111111,0.0123456790123456,0.8446129760410697,0.427969284279843,10,12,hhi_alto,False,0.6211895858114724,0.5896220512957618,0.7807532359585876,0.9440859580818148,0.09375,0.0182291666666666,0.8253633642720385,0.4530320326718149,13,16,hhi_alto,False,-0.07934028973126639,-0.07763336597394799,-0.019249611769031172,True
28546334000184,0.4163659093715984,0.2218212124954646,0.5488342965273826,1.0000000000000002,0.28,0.04,0.9066358091951188,0.8537099988278046,4,5,hhi_alto,False,0.4163659093715984,0.2218212124954646,0.5488342965273826,1.0000000000000002,0.28,0.04,0.9325514341499888,0.8884696302004633,4,5,critico,False,0.0,0.0,0.025915624954869987,False
28550176000136,0.0653101978899888,0.0161159977789356,0.1206379106971176,0.3790929569237439,0.0613943808532778,0.0119940851087134,0.6637184404426381,0.4014183565818778,20,31,baixo_baixo,False,0.3952693821919004,0.3728719519027115,0.6179654185732321,0.7651004221571069,0.0440499671268901,0.008644410353812,0.8790023154922078,0.400060022460152,28,39,hhi_alto,False,0.32995918430191157,0.3567559541237759,0.2152838750495697,False
28553049000190,0.2778572044710465,0.2122078594229598,0.4624576477466504,0.8865184115314808,0.0833333333333333,1.5139404881252137e-17,0.9829726154714572,0.404695302915506,12,12,oculta,True,0.2608939746872056,0.2040396650477599,0.4474426443171925,0.8577350687664046,0.0714285714285714,0.0,0.979645638578681,0.4020916480819648,14,14,oculta,True,-0.016963229783840905,-0.008168194375199916,-0.003326976892776168,True
28725566000108,0.1523817094510471,0.0958738234144503,0.2716948323642884,0.6779831047613474,0.0625,0.0,0.8366326202987868,0.4162398061478403,16,16,baixo_baixo,False,0.1289613103791345,0.0874832775400457,0.2440476863171736,0.6089928418560855,0.0472589792060491,0.0018903591682419,0.8268069553172164,0.4551221990035783,22,23,baixo_baixo,False,-0.023420399071912595,-0.008390545874404604,-0.009825664981570448,True
28736680000125,0.1262860486844051,0.0680384519300321,0.2467690402458961,0.6091715107181459,0.0699432892249527,0.0079395085066162,0.5266181764877631,0.554838868418442,16,23,baixo_baixo,False,0.5336686943256143,0.5062374410506504,0.7246424508470497,0.851173404462626,0.0624,0.0072470588235294,0.8080680300959608,0.4657190081491208,18,25,hhi_alto,False,0.4073826456412092,0.4381989891206183,0.28144985360819774,False
28841729000100,0.1811420840793562,0.1329739713781418,0.3070833993549173,0.7748199034249862,0.0555555555555555,0.0,0.864444744599386,0.4128169421038854,18,18,baixo_baixo,False,0.1707227781630669,0.1346672467788525,0.2978530628950008,0.7515303071150704,0.0416666666666666,0.0,0.8650567124188401,0.5664123635569197,24,24,baixo_baixo,False,-0.010419305916289284,0.0016932754007107087,0.0006119678194540512,True
28842189000189,0.3872454814453527,0.3191616460503918,0.5535937657340607,0.914479001401972,0.1,3.0839528461809905e-17,0.8944892022160699,0.4480852912895461,10,10,baixo_baixo,False,0.3544584553881167,0.2827316170979074,0.5232423051511932,0.9191677955658905,0.1074380165289256,0.0082644628099173,0.8947419051667037,0.4460842321279645,10,11,baixo_baixo,False,-0.03278702605723599,-0.03643002895248443,0.00025270295063384296,True
