orgao_cnpj,portfolio_hhi,portfolio_hhi_norm,n_fornecedores,n_instrumentos,exposicao_strength_global,exposicao_degree_global,exposicao_strength_loo,exposicao_degree_loo,contribuicao_propria_strength_media_ponderada,delta_strength_loo,delta_degree_loo
07821223000169,0.0806083063577487,0.0550696482010195,37,90,0.95843579855468,0.9957544849895016,0.9541572851891709,0.9947175055981374,0.04605274882510477,-0.004278513365509107,-0.0010369793913641567
07852676000152,0.216840102191779,0.0602081226301348,6,7,0.7120816828025648,0.3989296410860706,0.0001718466146216919,0.0001718466146216919,0.9999999999999999,-0.7119098361879431,-0.3987577944714489
07854402000100,0.4336936857517295,0.4170376176856039,35,36,0.9812279336057016,0.4491010664739885,0.08860384182297266,0.05827430485778871,0.9677191985677367,-0.892624091782729,-0.3908267616161998
07861703000153,0.7038839973003378,0.6874331082614675,19,24,0.960007452970564,0.4629430732313869,0.0841726466654925,0.10531994933505062,0.9640147197293564,-0.8758348063050715,-0.35762312389633627
07868234000102,0.3664969298258894,0.3527251239525392,47,55,0.926968801841098,0.9083992421168424,0.8200438921598612,0.8093044766759065,0.7017590779914271,-0.1069249096812368,-0.09909476544093587
07900983000161,0.288533843350452,0.2466828929593021,18,19,0.9264650543861962,0.4212398545893724,0.03699810545932643,0.035916246763976006,0.976375616504458,-0.8894669489268697,-0.38532360782539643
07918201000111,0.2501375534950018,0.1001650641940021,6,6,0.8095404352940707,0.4937063141674835,0.09839543534695033,0.0839679642133533,0.9751638403035696,-0.7111449999471204,-0.4097383499541302
08013657000103,0.062659830420859,0.0133261372851147,20,22,0.6763408530810933,0.7335669980800755,0.431511084787897,0.5052055067713461,0.5969187244364572,-0.24482976829319625,-0.2283614913087294
08036438000131,0.1614591489149613,0.105556425509292,16,19,0.9201334972958956,0.4732358563090018,0.14136891530941137,0.0746623850978811,0.9103377316828775,-0.7787645819864841,-0.3985734712111207
08046438000112,0.1008684319808274,0.0317044652101218,14,22,0.7035039625098068,0.456128136069314,0.09032954144944771,0.09610721635595432,0.907065511412476,-0.6131744210603591,-0.3600209197133597
08082743000160,0.2628534371881025,0.2429305571121052,38,45,0.91597018343738,0.4678488274818052,0.11927295322156646,0.099160242865511,0.8849956859275566,-0.7966972302158135,-0.36868858461629417
08083086000175,0.0451931763861444,0.0383240625471958,140,503,0.8741858065192524,0.6348374774637259,0.37305119248004986,0.3737410834892247,0.8375976698291054,-0.5011346140392026,-0.2610963939745012
08151884000197,0.9033079814797556,0.8791349768496944,5,5,0.9383216114991052,0.4233892439035845,0.019931350781564373,0.031049548294451026,0.9810994631030736,-0.9183902607175408,-0.3923396956091335
08184785000101,0.0864785322149979,0.0750595138676854,81,223,0.721230159541327,0.796582021934831,0.5424188383525095,0.49480830313473617,0.524720148941835,-0.17881132118881748,-0.3017737188000948
08184821000137,0.1388094270121831,0.1359097954533016,298,868,0.9620415104369614,0.8039317849003417,0.6607382996207021,0.5441209180679873,0.7371657064548018,-0.3013032108162593,-0.2598108668323543
08259606000158,0.0551515233412857,0.0478834581362187,131,496,0.9623692995126274,0.6507760963581946,0.37072464829087204,0.36466683780676457,0.717541789472003,-0.5916446512217554,-0.28610925855143
08281643000162,0.1189008715255278,0.1142389713748692,190,662,0.9411016436603052,0.6461284954555735,0.3880238267469893,0.3881307468390294,0.6272706784964087,-0.5530778169133159,-0.2579977486165441
08289417000128,0.0430946999714765,0.0355600125696771,128,354,0.9467243136224056,0.9976448065790338,0.946170063967283,0.9975444006264886,0.007308393357738099,-0.0005542496551226295,-0.00010040595254512397
08311485000146,0.1898045951141654,0.1421460418855869,18,19,0.8941064258538184,0.6658593310132871,0.373033384903977,0.3017255806587532,0.8619805575871633,-0.5210730409498414,-0.3641337503545339
08325807000106,0.1558862390154337,0.0352985588747813,8,10,0.620115901710825,0.7595278037444214,0.4010398395930589,0.5042742785692562,0.5848274269364356,-0.2190760621177661,-0.2552535251751652
08345495000100,0.0406535793477638,0.0314290945338,105,349,0.9038307406224791,0.925526681593652,0.8267911899062657,0.8734537023778018,0.15018137496198558,-0.07703955071621349,-0.05207297921585019
08351513000159,0.1077290594404425,0.0806905460901528,34,39,0.8551072066392812,0.6082583759655797,0.39661824331945106,0.22601717659634896,0.7572414579207164,-0.45848896331983013,-0.3822411993692308
08361788000173,0.7473565769029638,0.7157761490158342,9,9,0.939201721616857,0.8179464006744609,0.8683305717668627,0.3918408300332673,0.5740670705010574,-0.07087114984999432,-0.4261055706411936
08418330000103,0.8371715449738825,0.8326485323342679,37,58,0.9847500565481188,0.9204551885572592,0.9343344676602238,0.8651007718677816,0.9088366883730417,-0.05041558888789499,-0.055354416689477604
08418353000118,0.0931025034197661,0.0233411575289789,14,14,0.568186463102953,0.6021927900974751,0.27063978085361917,0.30541168835742255,0.7154138874408784,-0.2975466822493338,-0.2967811017400525
08424027000113,0.3156207500136799,0.1445259375170999,5,5,0.5472181486625176,0.4746645943861011,0.10018853915546261,0.12713212735283386,0.8811134015988776,-0.447029609507055,-0.34753246703326723
08434600000170,0.3745349145898838,0.2851827595312958,8,8,0.7036225205811126,0.8638127559040784,0.3343322790334183,0.5002006517564759,0.6473892555565208,-0.36929024154769435,-0.3636121041476025
08438054000145,0.0480378193493231,0.0333922473393127,66,177,0.9363523705387288,0.9976856081848507,0.9356670139285405,0.9975826398273502,0.0050848400958302675,-0.0006853566101883146,-0.00010296835750056577
08451635000117,0.193681095934449,0.1638174328209101,28,31,0.9064207512056284,0.5541344493536497,0.26229523608759864,0.18559319741926475,0.882787827638528,-0.6441255151180297,-0.36854125193438503
08451643000163,0.4958839072141536,0.445472297935569,11,11,0.8530525214550513,0.3989296410860706,0.0002945941964943289,0.0002945941964943289,0.9999999999999996,-0.8527579272585569,-0.3986350468895763
08543762000146,0.2240324464210332,0.1755344743223477,17,44,0.8398697836856907,0.8427209806895308,0.7284647760249604,0.7320556048818275,0.269574158855364,-0.11140500766073025,-0.1106653758077033
08565566000172,0.5347406898515267,0.3796542531353689,4,7,0.9036089786325904,0.8850291484487357,0.7811527729732703,0.7909442901231098,0.6594755372109703,-0.12245620565932003,-0.09408485832562585
08595042000124,0.066844336215436,0.0612898382167184,169,604,0.9249954797277709,0.6537550937671862,0.39476136659019573,0.36835704887539494,0.7300521764620881,-0.5302341131375752,-0.28539804489179127
08595187000125,0.1510023881568339,0.1343553761599091,52,55,0.900648091216116,0.5112645724096664,0.14821577576966505,0.17329656286826706,0.8718774999704825,-0.752432315446451,-0.33796800954139933
08638248000194,0.1694270760841464,0.0771411956490515,10,11,0.712951381899012,0.7703771976122495,0.528819994887796,0.4733054600536212,0.4720733975919404,-0.184131387011216,-0.29707173755862837
08663203000170,0.3606199271551786,0.2895776968390873,10,11,0.931280150825146,0.4412509750613607,0.07771133884982656,0.06925265402919649,0.9384757660713389,-0.8535688119753195,-0.3719983210321642
08674396000164,0.2810666604762264,0.101333325595283,5,5,0.8711310230275189,0.6888918443169882,0.39205685488550557,0.25655709458806486,0.9320899200801709,-0.4790741681420133,-0.4323347497289234
08677428000185,0.2598571057101691,0.2069897561180383,15,16,0.8602279929987686,0.8938693075045454,0.7495815153037135,0.6688776454265604,0.44672165619594495,-0.11064647769505509,-0.22499166207798504
08677960000100,0.7702033446653258,0.7558410537069087,17,17,0.9649902536976356,0.4179707973109806,0.029341522855674713,0.028381996753443633,0.9776427090561863,-0.9356487308419609,-0.389588800557537
08678243000195,0.1057723648198229,0.0610609830608141,21,22,0.7429041132591946,0.6130859782803282,0.2946407862349708,0.31249099272462044,0.6940391141402665,-0.4482633270242238,-0.30059498555570774
08682079000190,0.1712848647487912,0.1022252701445238,13,14,0.8108454987347782,0.7379461093480958,0.5618655825398858,0.3777546669355218,0.5678729399211827,-0.24897991619489235,-0.360191442412574
08690876000119,0.4172164820350375,0.2715206025437968,5,13,0.633854464738526,0.9400153843717616,0.4120413247187193,0.9040684524275183,0.635678568589561,-0.22181314001980673,-0.035946931944243254
08692266000154,0.1434853746353225,0.1367411649867818,128,451,0.9280889746574882,0.9782769575670344,0.9231933644623285,0.9681865631540425,0.08920907631383572,-0.004895610195159716,-0.010090394412991865
08712299000119,0.2132311515621757,0.1345542667183933,11,18,0.6101511125245185,0.5470938877596647,0.14995624425233328,0.15358129881366359,0.8515886926084973,-0.4601948682721852,-0.39351258894600116
08715618000140,0.2532356074384895,0.2474912659572471,131,170,0.950421390989622,0.507896779479905,0.15994811866170572,0.1660216669144579,0.8882877757669232,-0.7904732723279162,-0.34187511256544706
08774605000141,0.5863363855206722,0.4829204819008402,5,5,0.4928673655424147,0.4881453370787721,0.11851060199993621,0.11038352373265792,0.8366010689091433,-0.3743567635424785,-0.3777618133461142
08806026000133,0.2151407402814234,0.1794653193851245,23,39,0.6557893829621775,0.973969012920584,0.5418917678938423,0.9603433033476079,0.368447238438651,-0.11389761506833518,-0.013625709572976152
08806043000170,0.0631894511280472,0.0356361996906369,35,68,0.7765572376878506,0.9953513366012317,0.7741365081503122,0.9951331452145652,0.015799184248471862,-0.0024207295375383575,-0.00021819138666645532
08806721000103,0.3480035595567482,0.2755595106186091,10,11,0.983676324438424,0.3989296410860706,0.00027004468011980145,0.00027004468011980145,0.9999999999999996,-0.9834062797583042,-0.3986595964059508
08857731000160,0.0630774168908874,0.0556415233741484,127,380,0.9597986835992632,0.9924360822197924,0.9582915357410068,0.9916955662407277,0.03697856886553629,-0.0015071478582564524,-0.0007405159790646598
08858200000191,0.0372321817865085,0.0311387145826257,159,1016,0.915324956516205,0.9575599739771452,0.8750636751974701,0.9304565727297816,0.08448643528484838,-0.040261281318734965,-0.027103401247363657
08931506000126,0.0539520421489304,0.0479643968460755,159,179,0.8315092345892662,0.5008816153980753,0.13413093541841012,0.16095512324104153,0.9162368207844342,-0.697378299170856,-0.33992649215703374
08948407000157,0.6486430157255358,0.5608037696569198,5,6,0.7799346042448008,0.4224185559041822,0.030803243291922352,0.039470270807070634,0.9634216113711154,-0.7491313609528785,-0.38294828509711154
08971900000198,0.0515130615806931,0.0402215504090347,85,270,0.9130019405649736,0.9954022016961224,0.9040721318547311,0.9951207492495834,0.049037366872002164,-0.008929808710242515,-0.0002814524465389878
08999257000100,0.285385705207704,0.2813483363105724,178,581,0.958200742628187,0.5707995835179189,0.2609411880583149,0.2870148104206999,0.7357718143095291,-0.6972595545698721,-0.28378477309721906
09008389000196,0.1790770997400838,0.1044477451710005,12,14,0.6116449985781247,0.5811402628508483,0.2564051529380866,0.2645463923106874,0.7242951967340328,-0.35523984564003813,-0.3165938705401609
09075910000108,0.2159733878563435,0.0853022858324007,7,8,0.4056145936458784,0.4737670422097186,0.059104161671662284,0.06635818427976163,0.9169185791943988,-0.3465104319742161,-0.40740885792995696
09097711000109,0.1496515944924046,0.1283928843547147,41,42,0.952867180701996,0.4597715700779327,0.10876403571044681,0.05690147144913534,0.9664831249806156,-0.8441031449915493,-0.40287009862879736
09105181000195,0.3046820694375818,0.2053509365000935,8,9,0.9676245241236168,0.604741355715008,0.4280911181984949,0.18570019433987206,0.8694286513941821,-0.5395334059251219,-0.4190411613751359
09129733000103,0.0510710691850253,0.0231613947492908,35,36,0.9713930050002292,0.7527138631100664,0.7221879243810565,0.31640243323385026,0.6543298026846787,-0.24920508061917268,-0.43631142987621613
09149617000148,0.1629436772819438,0.0868476479439387,12,13,0.6709251189905798,0.6658697443814885,0.3520681797956493,0.43183024526153757,0.6123033245120886,-0.3188569391949305,-0.23403949911995092
09240588000125,0.1203957144644108,0.11274698154671,116,323,0.9568023223666638,0.9883547944769524,0.945380636296643,0.9818509572524445,0.08478451063331204,-0.011421686070020809,-0.006503837224507869
09281224000193,0.3633708796525889,0.2042135995657361,5,5,0.5991061304440013,0.3989296410860706,0.00014729709824716454,0.00014729709824716454,0.9999999999999999,-0.5989588333457542,-0.3987823439878234
09290533000120,0.0421903106559035,0.0140194374399006,35,35,0.9122743242190012,0.4299500649691232,0.055855307552211034,0.028248031555727433,0.9819702386974315,-0.8564190166667902,-0.4017020334133958
09297907000139,0.1495515441860875,0.055057271317875,10,10,0.4506529080235396,0.8049338535227748,0.3610464655251086,0.6115791802890262,0.4697074292802185,-0.08960644249843097,-0.19335467323374855
09328892000129,0.132443020304845,0.074605888325168,16,16,0.8487712407893607,0.4213892583871213,0.037446149138380215,0.020256119852178213,0.9799641971529652,-0.8113250916509805,-0.4011331385349431
09332615000190,0.1497255680857535,0.1377498718616092,72,195,0.8564008965662411,0.5445014853397575,0.1909571778839799,0.22365130342518794,0.8112095416146397,-0.6654437186822612,-0.3208501819145696
09356616000174,0.3729138118670198,0.356834678837969,40,71,0.8972032256274929,0.4115220704095029,0.014017507142253315,0.019105339724012255,0.9833207662837882,-0.8831857184852395,-0.39241673068549066
09362501000192,0.1341145900909104,0.0379051001010116,10,10,0.388678362392011,0.5731537920858935,0.20352957255275542,0.22773324527416938,0.7342787197419856,-0.18514878983925556,-0.34542054681172407
09403680000169,0.0373431323446766,0.0231864137026866,69,97,0.4113075953991224,0.4319395258965711,0.031099596437770962,0.03378147511380178,0.9591567751324661,-0.3802079989613515,-0.39815805078276933
09436466000109,0.505577762929214,0.4066933155150568,6,7,0.9673865653844554,0.4032980090316759,0.004170666936130486,0.00661326874619179,0.9951900128583528,-0.963215898448325,-0.3966847402854841
09509569000151,0.7173528681712057,0.7095015589537391,37,39,0.971158330297911,0.8753526328522111,0.8918630912424765,0.7718763286792046,0.6432431146112032,-0.07929523905543445,-0.10347630417300646
09522642000125,0.1636888507117127,0.1579606921549436,147,509,0.8897939742759426,0.9489801228810488,0.843556801375436,0.8201106556996544,0.19606096233941916,-0.04623717290050666,-0.12886946718139447
09579148000105,0.1113690910481902,0.0879840671284058,39,88,0.8455943237700405,0.7177452697809704,0.526068775406357,0.4223795391875467,0.6099634962462528,-0.3195255483636835,-0.2953657305934237
09626556000162,0.1846197160842265,0.0826971805947548,9,10,0.4353738150910278,0.7522640293676454,0.36276111739028344,0.5850086247825204,0.4474041737967107,-0.07261269770074436,-0.167255404585125
09664082000143,0.1236467076385482,0.0688746268659575,17,17,0.9269893501038504,0.4534510947663109,0.07246721481843243,0.09243318745616289,0.9885112915136585,-0.854522135285418,-0.36101790731014805
09688688000119,0.1758833318571104,0.1009636347532114,12,14,0.6316519652315704,0.9030904260284802,0.5696997598756142,0.7507163180611963,0.323792392125139,-0.06195220535595625,-0.1523741079672839
10157678000136,0.3444324627688145,0.2624865206149163,9,12,0.8048263043849092,0.986634097276518,0.7983427975782194,0.985766108178811,0.03617923994578338,-0.006483506806689854,-0.0008679890977069116
10237604000100,0.313351493742401,0.2675749266585611,16,16,0.8847620065849549,0.6720029448681781,0.5188789540248244,0.25709973961206933,0.851346737572495,-0.36588305256013043,-0.4149032052561088
10277035000126,0.3527878988149092,0.29395043507081,12,12,0.8262626898425842,0.6884495713409494,0.3020328793858579,0.28046102294989295,0.8987709433641963,-0.5242298104567263,-0.40798854839105647
10295311000189,0.1411827984970935,0.0457586649967705,10,12,0.6487317325308097,0.7313215177904209,0.3315503860924376,0.2941618198044549,0.7030210982665452,-0.31718134643837215,-0.437159697985966
10298905000143,0.6158540887923151,0.5518297702577009,7,10,0.793340893574309,0.8969476173875898,0.6727445674631203,0.839793991705739,0.514242065207373,-0.12059632611118876,-0.057153625681850784
10316445000139,0.1590066632999792,0.0943148681692084,14,16,0.8464717982541954,0.5416697297242972,0.2542079827073265,0.21590379443456062,0.7600930377161264,-0.5922638155468689,-0.3257659352897365
10319517000100,0.2794785652911258,0.0993482066139073,5,5,0.8221039945248295,0.8020988861453233,0.6365052391874764,0.6626162174755199,0.4400097838465661,-0.18559875533735315,-0.1394826686698034
10324957000147,0.1689992145176004,0.1618354146427521,117,371,0.8573277777464046,0.8236933412840739,0.6557582603494241,0.6974019283429489,0.325782332305336,-0.20156951739698048,-0.126291412941125
10377912000130,0.2125393242462475,0.2075553959186921,159,590,0.9622988722975424,0.9376684436081156,0.9438451969276258,0.7619734256475028,0.27794917188054213,-0.0184536753699166,-0.17569501796061282
10391817000191,0.1656041162938834,0.1602554247316647,157,933,0.9122210724804776,0.6609847841315183,0.40402362573064676,0.43675261960430634,0.5683435949793535,-0.5081974467498308,-0.22423216452721195
10396929000135,0.0359744704772561,0.0301318915104516,166,471,0.947636783613055,0.9959752507404728,0.9454201565427632,0.9957845163670613,0.03530312703770351,-0.002216627070291799,-0.00019073437341143862
10411736000106,0.1019252938496891,0.032842624145819,14,14,0.7730696038182108,0.5020374562862927,0.13542911422875087,0.1527543703210312,0.8684044357435896,-0.6376404895894598,-0.3492830859652615
10414835000141,0.4190169432921727,0.3360193637624831,8,9,0.985055682292734,0.7051435394021071,0.531341747305825,0.5160217799382154,0.7749135239052789,-0.45371393498690904,-0.18912175946389165
10422587000180,0.2243977028762725,0.0304971285953406,5,5,0.9817623673117276,0.998287853796109,0.9817623673117273,0.9982285481634998,0.00019974630309328026,-3.3306690738754696e-16,-5.9305632609141234e-05
10423151000106,0.1680995808418882,0.0756662009354313,10,13,0.7963177279682904,0.987611327417598,0.7883057830975091,0.9861006234890036,0.042804226720698384,-0.008011944870781273,-0.0015107039285944257
10429180000185,0.3457032233050423,0.337094055190635,77,230,0.8539917648743015,0.6048602326850556,0.31046462333315783,0.3435251752780289,0.6674814199112186,-0.5435271415411437,-0.2613350574070267
10429253000139,0.9069596554748808,0.8759462072998411,4,5,0.9849256040993924,0.952728589958336,0.9661240879045687,0.9253129631289558,0.32400565798399567,-0.01880151619482373,-0.027415626829380146
10432684000154,0.3730560449725696,0.3361769887944854,18,20,0.9247004963712384,0.4631956340390868,0.10818176251318301,0.1006146375170024,0.8959601098713895,-0.8165187338580554,-0.3625809965220844
10441099000110,0.0362745505352908,0.0271828010120388,107,228,0.9248309946818628,0.9972760107648214,0.9240774329833125,0.9971873159727728,0.0068170626100550104,-0.0007535616985503424,-8.869479204864916e-05
10455823000165,0.1024543661449399,0.0969139609976864,163,579,0.9488561663154794,0.66969024295446,0.4191525873675097,0.30774337262395735,0.841570035351345,-0.5297035789479697,-0.36194687033050266
10459525000143,0.1345853197056482,0.1305031749872786,213,593,0.962666135219948,0.6881270422166139,0.40508247504823897,0.40384861126689414,0.6882538169112706,-0.557583660171709,-0.2842784309497198
10465435000165,0.0509382971612277,0.038450643176507,77,194,0.957731029333238,0.9979596698565404,0.9575499750937944,0.9976993388975938,0.0036628421053957923,-0.0001810542394435899,-0.0002603309589466196
10465644000109,0.0449203438269549,0.0304494399455452,67,300,0.8249308156967378,0.4996232072875392,0.10444126187127539,0.14158452170602906,0.9018211117024426,-0.7204895538254623,-0.3580386855815101
10467921000112,0.6689479081056072,0.635842698916168,11,11,0.9859795736449724,0.4023615529072422,0.005970714063827716,0.005841569383052697,0.9947090945249395,-0.9800088595811446,-0.3965199835241895
10469199000155,0.0741515017143311,0.0683285551842325,160,445,0.9401089043517384,0.4774687117423445,0.14026383489953426,0.10649453853997379,0.8821793699804092,-0.7998450694522041,-0.3709741732023707
10472663000162,0.7039028946908097,0.6956779750988877,37,57,0.9628589685675528,0.7955937155002306,0.5501067220798509,0.356811422908322,0.9759433668522184,-0.4127522464877019,-0.4387822925919086
10476288000129,0.0177987718680289,0.0107325759821874,140,268,0.7740013185499237,0.5307816301483788,0.19368974770995329,0.12159468095855937,0.9020486892070776,-0.5803115708399704,-0.4091869491898194
10478051000187,0.1455502124394292,0.1368313370561581,99,274,0.8994305749980387,0.9017768254383725,0.8761764910677078,0.6529560475054226,0.1723917315362313,-0.023254083930330904,-0.24882077793294988
10479670000196,0.0639672313939344,0.0573287011201325,142,645,0.9636713864913108,0.994288886746073,0.9621671650834899,0.993223379636456,0.03597684518069374,-0.001504221407820916,-0.0010655071096169477
10480867000145,0.1994101916289972,0.1646019390911276,24,27,0.8770207079766088,0.7113197022564122,0.521702336086947,0.49466433566604157,0.7793634155357885,-0.35531837188966175,-0.2166553665903706
10481963000108,0.2111409514007424,0.2015207191007514,83,193,0.9108813872959916,0.8928193027252763,0.8028012815292874,0.8032423983482959,0.21988536000895142,-0.10808010576670413,-0.0895769043769804
10485444000118,0.7708239392668785,0.7531950115181769,14,19,0.941966410758316,0.8911904991745003,0.8726548505211943,0.8265878686958813,0.5602090624668866,-0.0693115602371217,-0.06460263047861903
10491693000116,0.611348493085446,0.5724833423939906,11,11,0.9182383928695148,0.7687336083885266,0.5572050019739841,0.3333304171499536,0.9408972497953552,-0.36103339089553066,-0.43540319123857296
10496025000181,0.046959513512014,0.0275097076653204,50,58,0.8224418467706505,0.5935186652252025,0.3333598679795353,0.2489931444672617,0.7667594627138226,-0.48908197879111515,-0.34452552075794074
10496698000131,0.0693830649294414,0.0606857103960716,108,561,0.9586310749252138,0.9961403395838891,0.9582042389536505,0.9960424658473006,0.012325239567883369,-0.0004268359715633441,-9.787373658853848e-05
10502372000170,0.2229236718521491,0.1522803692932536,12,13,0.8983508596363351,0.5143388976654465,0.17420359343594538,0.17959268754191543,0.8496363586715796,-0.7241472662003897,-0.33474621012353106
10518108000124,0.328833368763175,0.2729028161601062,13,13,0.7800249292352261,0.9120304548675884,0.6279086754706044,0.6849228260022877,0.4230339722450146,-0.1521162537646218,-0.22710762886530067
10519243000194,0.4898350436157601,0.3622938045197001,5,5,0.7351870951906319,0.415897025510824,0.018875251750435248,0.028626097560249593,0.9733158838424167,-0.7163118434401966,-0.38727092795057444
10532003000120,0.0386667371868833,0.0328755729530693,167,602,0.9331746044042006,0.9959882182418534,0.9313884639912756,0.9958047266129428,0.02048520871471984,-0.0017861404129250191,-0.00018349162891051485
10540697000147,0.2851272006054434,0.2799091509748262,138,554,0.940261566806964,0.6675844815033188,0.4216004567612457,0.42275902353902617,0.5863578019383138,-0.5186611100457184,-0.24482545796429267
10547985000123,0.6830374045594293,0.643417080129358,9,9,0.9115515129038372,0.4153947652320506,0.02206350379590893,0.02800272240534041,0.9762758301947485,-0.8894880091079282,-0.3873920428267102
10551277000166,0.2679015272941764,0.2373974242647671,25,32,0.9545573113244912,0.7567419796673621,0.5995759027500948,0.6007225186090768,0.5870407702736947,-0.3549814085743964,-0.15601946105828535
10552903000139,0.1629976224591108,0.1547917167969452,103,241,0.917529360514391,0.680542896113671,0.44211158320701816,0.44903925841514686,0.5972491551366305,-0.4754177773073729,-0.23150363769852417
10554621000170,0.4706119778464937,0.2059179667697405,3,5,0.9402705462751412,0.7204047412322471,0.5658425729056856,0.5435126991616971,0.44241566308619723,-0.37442797336945555,-0.17689204207054998
10559279000100,0.2707239472063666,0.2426748682527653,27,28,0.943195291289278,0.476864347530774,0.11570303104477545,0.1173612378917047,0.9304891553774934,-0.8274922602445026,-0.3595031096390693
10564533000150,0.0610624554789346,0.0454134964035835,61,184,0.7719301586856674,0.5651979536445899,0.24469312303635868,0.2641042145010359,0.7756038830765861,-0.5272370356493087,-0.30109373914355403
10565436000181,0.0504428472970591,0.0418882783537893,112,519,0.9315879209294278,0.986612308250185,0.9207922822858405,0.9798254293253477,0.045657300917862104,-0.010795638643587235,-0.006786878924837314
10568451000183,0.0444395150691283,0.0376140830339078,141,443,0.8954716956762471,0.9216100958544364,0.7964938234825707,0.871143362752548,0.1945066451604678,-0.09897787219367638,-0.05046673310188843
10573381000151,0.1793420506963946,0.0425657258124604,7,8,0.3662706008953567,0.7138632708758295,0.25668771931660717,0.43821487819348615,0.6093863849891461,-0.10958288157874951,-0.2756483926823433
10574092000177,0.2214923200131681,0.0268654000164602,5,5,0.8989612519745059,0.3989296410860706,0.0001472970982471645,0.0001472970982471645,1.0,-0.8988139548762588,-0.3987823439878234
10589926000118,0.8236179555832108,0.788341546699853,6,12,0.7635537727519996,0.4508847196204221,0.03315422057005065,0.0864964039420124,0.9378238774267645,-0.730399552181949,-0.3643883156784097
10589928000107,0.0875670692014721,0.051069751969531,26,27,0.8488858355171194,0.6202977763477202,0.3887166226346805,0.3102385248547352,0.6868736270325211,-0.4601692128824389,-0.310059251492985
10593919000190,0.067427836501101,0.0582849721530726,103,279,0.878028249519262,0.6560041137825565,0.4386809804569948,0.28728645841058104,0.7916311685315597,-0.4393472690622672,-0.3687176553719755
10594533000100,0.0858869919186531,0.080244319029262,163,507,0.9082001241524872,0.7442015283789959,0.5790361751302913,0.495153699904933,0.615559672827836,-0.3291639490221959,-0.24904782847406287
10596772000191,0.4135802144315896,0.3933588425154375,30,97,0.9547888032303052,0.9347653337654156,0.5843711248986555,0.7488856645000751,0.4326389567636703,-0.37041767833164974,-0.1858796692653405
10606509000136,0.3451231764056023,0.3014647214993091,16,21,0.885170760874262,0.4017906282251431,0.00395008517830321,0.005136866849104088,0.9954294101405275,-0.8812206756959589,-0.396653761376039
10606542000166,0.244443460773494,0.0933321529281928,6,6,0.426022728666187,0.4579890799220463,0.03213179578998197,0.09137332456937751,0.9412493732809667,-0.393890932876205,-0.36661575535266877
10624466000111,0.753638063246708,0.749158755305739,56,153,0.949913552119984,0.4725377741602738,0.11658006829002845,0.1227027780436517,0.8802064573144419,-0.8333334838299555,-0.3498349961166221
10624592000176,0.5279279326628274,0.3705705768837699,4,5,0.8112757842069935,0.4687019262020999,0.05967511786086713,0.07240266564163944,0.956914794444672,-0.7516006663461264,-0.39629926056046044
10628610000198,0.1081345629207618,0.0935138180506104,62,66,0.8498453718839425,0.6646898456393061,0.4170681843339595,0.41577277277546726,0.6800473117238429,-0.432777187549983,-0.24891707286383885
10631880000158,0.0610790698061576,0.0510905492721805,95,502,0.9646285951709916,0.9984743530101712,0.9642591914831498,0.9984643740410595,0.008864047362419285,-0.00036940368784188493,-9.978969111701375e-06
10635089000116,0.7029385894695589,0.6286732368369485,5,5,0.9927115111661377,0.771814124746252,0.769361238582847,0.32999103599138696,0.9683188549452997,-0.22335027258329065,-0.44182308875486503
10687065000100,0.3034742546747886,0.1873866304539201,7,7,0.8480440036381809,0.514820528942542,0.19318797952837313,0.17012683218558364,0.805764139732594,-0.6548560241098078,-0.3446936967569584
10698251000145,0.2217604044217518,0.2001426378779116,37,54,0.8871289305867707,0.5209057223963924,0.16098651024533098,0.12164197793537648,0.9137038192935838,-0.7261424203414397,-0.399263744461016
10700103000118,0.6327263449275409,0.4490895173913113,3,5,0.9923937281694896,0.9737852144815016,0.9899980987721783,0.969146562565974,0.17041027969298025,-0.002395629397311305,-0.004638651915527592
10701551000136,0.3313932468620839,0.3200609290122888,60,178,0.8430768655089785,0.8250487736703498,0.6837075324680723,0.6992584109983211,0.4834392701286069,-0.15936933304090628,-0.1257903626720287
10711980000194,0.4151702430649936,0.3733966889982074,15,28,0.9119193987980152,0.4359115726115129,0.060122880482448605,0.051278958266519285,0.9434180409023377,-0.8517965183155666,-0.38463261434499363
10714485000139,0.055008405333371,0.046008485384165,106,469,0.954514226795226,0.99804845755785,0.9537317024038896,0.9977286904714172,0.012910559686346603,-0.0007825243913364144,-0.0003197670864327762
10721741000115,0.5326612298383908,0.3768816397845211,4,5,0.8457224238815559,0.4064915024368142,0.012832144788737974,0.012801637010292263,0.9863863170884043,-0.832890279092818,-0.39368986542652196
10721783000156,0.2281373097857631,0.1316544735089835,9,10,0.8599558842444335,0.7322940130641488,0.5551264158270458,0.5461252792659673,0.4964352808721449,-0.3048294684173877,-0.18616873379818144
10721828000192,0.6791075216053781,0.6149290259264538,6,6,0.9663956568678034,0.8456703254277127,0.9198201603103152,0.45851333777263176,0.46753193833427464,-0.04657549655748816,-0.38715698765508094
10732371000111,0.1593393507761551,0.0542567696231745,9,10,0.7805234615887684,0.7954717997471789,0.3343828487867385,0.4710754828729501,0.6898220743247018,-0.4461406128020299,-0.32439631687422876
10740545000198,0.2699656690120968,0.087457086265121,5,5,0.5267123929853319,0.6242694908423557,0.25715134881210977,0.3774296231633403,0.6666878239656577,-0.26956104417322213,-0.24683986767901545
