orgao_cnpj,valor_total,n_instrumentos,n_fornecedores,portfolio_hhi,count_hhi,portfolio_cr1,portfolio_cr4,portfolio_neff,portfolio_hhi_norm,count_hhi_norm,hhi_gap_value_count,hhi_norm_gap_value_count,exposicao_degree_global,exposicao_strength_global,pct_hhi_norm,pct_exposure_strength,gap_percentil_exposure_hhi,residuo_exposure_hhi,sobreexposicao_gap_q75,sobreexposicao_resid_q75
13509695000183,31583.79,19,12,0.3138450155318147,0.113573407202216,0.4598909757188735,0.8871332414507569,3.186286066406013,0.2514672896710706,0.0329891714933266,0.2002716083295986,0.218478118177744,0.9923206429073924,0.8273635884825001,0.676317743132888,0.4795842613214551,-0.19673348181143285,0.033321669326515924,False,False
13571334000167,2498275.3400000003,7,7,0.2018387860610185,0.1428571428571428,0.2972802029099002,0.8330832261267087,4.954449139907562,0.0688119170711883,0.0,0.0589816432038757,0.0688119170711883,0.852805256743689,0.9503035526474178,0.22494432071269488,0.8478099480326652,0.6228656273199703,0.2124166383966951,True,True
13577818000113,2148744.87,6,6,0.6442688793932463,0.1666666666666666,0.7740737503191805,0.9956297929404712,1.5521469870495237,0.5731226552718955,3.3306690738754695e-17,0.4776022127265796,0.5731226552718955,0.4030714115225495,0.93551077039137,0.9175946547884187,0.7869339272457313,-0.13066072754268743,0.042580116806067325,False,False
13617528000156,692019.35,8,8,0.2060599641758085,0.125,0.2890092596399219,0.8456410937064116,4.852956293570975,0.0926399590580669,0.0,0.0810599641758085,0.0926399590580669,0.7357113968431254,0.8500449150052058,0.3125463994060876,0.5285820341499629,0.21603563474387527,0.10483238095140701,True,False
13633606000106,211934.51,19,17,0.1274331723367377,0.0637119113573407,0.2264850589929879,0.631798945815856,7.847250301181662,0.0728977456077838,0.0051939058171745,0.063721260979397,0.0677038397906093,0.563649056718125,0.4909619443591211,0.23979213066072755,0.07275426874536006,-0.16703786191536749,-0.24818110442653907,False,False
13659627000109,1038647.4,6,6,0.210622506335385,0.1666666666666666,0.2953874433229217,0.7960616856114981,4.74783069197576,0.052747007602462,3.3306690738754695e-17,0.0439558396687183,0.052747007602462,0.3989296410860706,0.7846340190251753,0.16555308092056423,0.392724573125464,0.22717149220489977,0.05168605103799917,True,False
13660803000114,35822.99,39,23,0.1431895133628678,0.0624589086127547,0.2956612499403316,0.6670939527940019,6.983751648529046,0.104243582152089,0.019843404458789,0.080730604750113,0.0844001776933,0.9814550647654086,0.7660610957065358,0.3585746102449889,0.3593170007423905,0.0007423904974016016,0.01728117952491426,False,False
13660914000120,1502860.49,12,11,0.3303307145542052,0.0972222222222222,0.3942481713655271,0.99261442424373,3.027269206103165,0.2633637860096257,0.0069444444444444,0.2331084923319829,0.2564193415651812,0.4033484995518593,0.8863111626536043,0.694135115070527,0.623608017817372,-0.07052709725315509,0.08861182132197809,False,False
13667230000150,2492402.01,84,44,0.1994774789582377,0.0334467120181406,0.399752847254364,0.6704346543196696,5.013097243971879,0.1808606761433129,0.010968728576702,0.1660307669400971,0.1698919475666109,0.5925135878821953,0.8632702201084699,0.5605048255382331,0.562731997030438,0.00222717149220486,0.09093538064337725,False,False
13723290000143,313128.55999999994,43,22,0.1488889203483645,0.1130340724716062,0.3354267333519497,0.5560072195267017,6.716416491302635,0.1083598213173342,0.0707975997321589,0.0358548478767583,0.0375622215851753,0.8123210335922616,0.6954362782902723,0.3749072011878248,0.26206384558277657,-0.11284335560504821,-0.054609121776249325,False,False
13736496000108,108855.0,5,4,0.3809170190380834,0.28,0.5470580129530109,1.0,2.6252436883110803,0.1745560253841112,0.04,0.1009170190380833,0.1345560253841111,0.4729138851972149,0.552153284189782,0.5471417965850037,0.12026726057906459,-0.42687453600593916,-0.21824327287348666,False,False
13749592000190,77358.35,12,12,0.128090235223222,0.0833333333333333,0.2347128655148409,0.6018354838230133,7.806996358912967,0.0488257111526058,1.5139404881252137e-17,0.0447569018898887,0.0488257111526058,0.5811691495404678,0.3801697060288486,0.15293244246473645,0.02746844840386043,-0.12546399406087602,-0.3515727106611367,False,False
13769209000166,377083.0,10,10,0.137785348923094,0.1,0.2121548836728253,0.6556911873513258,7.257665693891432,0.0419837210256599,3.0839528461809905e-17,0.0377853489230939,0.0419837210256599,0.5008405296779377,0.601042453364481,0.11655530809205643,0.16184112843355605,0.045285820341499625,-0.12859648296425563,False,False
13776308000175,3883307.24,13,8,0.3638916451385531,0.1715976331360947,0.4170465790906619,0.994216107917333,2.7480707879930746,0.2730190230154893,0.0532544378698225,0.1922940120024584,0.2197645851456667,0.3989296410860706,0.9432362537856804,0.7112100965107646,0.8188567186340014,0.10764662212323683,0.14256853614128384,False,True
13792329000184,56440845.81999999,52,30,0.3071437078991109,0.0695266272189349,0.5173557903991028,0.8279371600671734,3.2558049352209912,0.2832521116197699,0.0374413385023464,0.237617080680176,0.2458107731174234,0.8109405857828309,0.9839374682710442,0.7275426874536006,0.96362286562732,0.2360801781737194,0.1801237213990916,True,True
13806951000102,117321.01,20,16,0.2480718452719679,0.075,0.4314998651989102,0.7977650379927688,4.031090262998902,0.1979433016234324,0.0133333333333333,0.1730718452719679,0.1846099682900991,0.9937016827917587,0.8760360818675782,0.5864884929472903,0.5946547884187082,0.008166295471417895,0.09844941266445639,False,False
13817576000198,1904685.64,9,9,0.3038609971446031,0.1111111111111111,0.4934032053709398,0.8895794478715132,3.2909784717257224,0.2168436217876784,0.0,0.1927498860334919,0.2168436217876784,0.4721415399161831,0.8847666858321939,0.6258351893095768,0.6146993318485523,-0.011135857461024523,0.10136936043852474,False,False
13823697000142,3298423.89,38,34,0.3177515685927428,0.0332409972299168,0.5454117996944292,0.7503778387925756,3.1471127095573346,0.2970773737016137,0.0039452698732477,0.2845105713628258,0.293132103828366,0.5147610732175897,0.8786161277839872,0.74090571640683,0.6005939123979213,-0.14031180400890875,0.07055198493970749,False,False
13842783000100,115606.1,5,4,0.3504799686949382,0.28,0.446689231796592,1.0,2.8532301110492604,0.133973291593251,0.04,0.0704799686949382,0.0939732915932509,0.7082867760342177,0.6736058214499363,0.4394951744617669,0.23459539717891612,-0.20489977728285078,-0.08431410499110159,False,False
13843029000187,770728.6199999999,16,9,0.5347444739867571,0.1640625,0.7005838189841711,0.9745501600809894,1.8700520503644609,0.4765875332351017,0.0595703125,0.370681973986757,0.4170172207351017,0.8126275157741619,0.8752850496551666,0.8760207869339273,0.5909428359317,-0.2850779510022272,0.01203285651888153,False,False
13843252000124,44977.89,51,29,0.1161348001495193,0.0542099192618223,0.2698548108859708,0.559603840909389,8.61068343608063,0.0845681858691449,0.0204317020926017,0.0619248808876969,0.0641364837765432,0.9961075007300956,0.8477525652633535,0.289532293986637,0.5219005196733482,0.23236822568671117,0.10502159228583896,True,False
13844779000173,9291786.32,32,31,0.1300253417551699,0.033203125,0.2175252260859136,0.6366477872254814,7.690808472420257,0.1010261864803422,0.0009765625,0.0968222167551698,0.1000496239803422,0.404211370970474,0.9082135184798322,0.348181143281366,0.6948775055679287,0.3466963622865627,0.16042274850922789,True,True
13864377000130,643522030.8000001,216,104,0.2975157153637952,0.0236196844993141,0.4905525723922115,0.8298436189296038,3.3611669850018626,0.2906954795906281,0.0141402639604725,0.2738960308644811,0.2765552156301556,0.5608011746541314,0.995742609492418,0.7371937639198218,0.9948032665181886,0.2576095025983668,0.1896404965080115,True,True
13872416000141,1500113.47,47,35,0.0643200576136011,0.0330466274332277,0.1733202222362552,0.3860707950312586,15.547249755394184,0.0368000593081188,0.0046068223577343,0.0312734301803734,0.0321932369503844,0.5372793057209604,0.6642833906356543,0.09131403118040089,0.22865627319970305,0.13734224201930217,-0.06376189670793375,False,False
13884310000168,20931.12,10,7,0.2344645726303022,0.18,0.286654512515336,0.9045966006596876,4.265036669641236,0.1068753347353526,0.0433333333333334,0.0544645726303022,0.0635420014020192,0.9539093876173051,0.7035768619554511,0.370452858203415,0.27616926503340755,-0.09428359317000745,-0.04601215213070531,False,False
13884527000178,1956435.84,5,5,0.4845866370670899,0.2,0.6644736174941469,0.9782768240434604,2.0636144777998746,0.3557332963338623,3.4694469519536136e-17,0.2845866370670898,0.3557332963338622,0.6986556254685877,0.9194171488484938,0.8010393466963622,0.7312546399406088,-0.06978470675575343,0.09332000989655576,False,False
13886006000150,1293757.9765,482,126,0.0418536879961467,0.0243797455277973,0.0881076693404255,0.2821358020821447,23.8927570753637,0.0341885175001159,0.0165747834920197,0.0174739424683493,0.0176137340080961,0.9964353960538684,0.9558190553159084,0.07869339272457312,0.8752783964365256,0.7965850037119525,0.22857665233838786,True,True
13886253000156,307136.09,5,5,0.6416403123923508,0.2,0.7814125653549865,0.9889365004288492,1.5585055687531664,0.5520503904904384,3.4694469519536136e-17,0.4416403123923507,0.5520503904904384,0.4866634803468832,0.7535795227738813,0.9094283593170007,0.3489235337787676,-0.5605048255382331,-0.13287273866053828,False,False
13917262000167,10823336.21,63,42,0.3757585224138714,0.0440917107583774,0.543067069705303,0.9015097369870948,2.6612836179363373,0.3605331205215268,0.020776874435411,0.331666811655494,0.3397562460861158,0.7688832136359669,0.965090934613061,0.8047512991833704,0.9079435783221975,0.10319227913882711,0.13751815250337618,False,True
13927758000111,8883702.01,14,12,0.4029678259675054,0.1020408163265306,0.5831666048870543,0.9323502736445344,2.481587698965917,0.3486921737827332,0.0204081632653061,0.3009270096409748,0.3282840105174271,0.8738814134629188,0.9698445478642056,0.7921306607275427,0.9279881217520416,0.13585746102449892,0.14591210993238668,False,True
13953949000158,1409186.91,208,119,0.0176590140623588,0.0236224112426035,0.0468355187886325,0.1625277657454255,56.62830305637242,0.0093340904527178,0.0153480248972018,-0.0059633971802447,-0.006013934444484,0.4519310436102023,0.409758943777501,0.008166295471417966,0.03934669636228656,0.031180400890868598,-0.3098422907367109,False,False
13954199000139,447293.286,151,60,0.1308397486007303,0.0292531029340818,0.2700688871954139,0.5708894096836499,7.6429373389549475,0.1161082189159969,0.0127997656956764,0.1015866456666484,0.1033084532203204,0.8965534991525842,0.8023828805581573,0.3994060876020787,0.42464736451373425,0.025241276911655564,0.04995533701034893,False,False
13959466000160,3708938.57,10,8,0.9228188246368456,0.16,0.9603837978907264,0.9898563162236468,1.0836363252489212,0.9117929424421092,0.04,0.7628188246368456,0.8717929424421093,0.9569385582382852,0.980777054682353,0.9925760950259837,0.9517446176688938,-0.04083147735708981,-0.01627334838860972,False,False
13959501000141,150147.23,10,10,0.1713776786164181,0.1,0.2486892365580104,0.7622851250735694,5.835065616907002,0.0793085317960201,3.0839528461809905e-17,0.0713776786164181,0.0793085317960201,0.7793248102687962,0.6754227120308445,0.2702301410541945,0.236822568671121,-0.033407572383073514,-0.06569124910588897,False,False
14004319000108,673723.902,7,7,0.4334370910042425,0.1428571428571428,0.5937150200736088,0.9849671356917362,2.307139884321095,0.3390099395049496,0.0,0.2905799481470997,0.3390099395049496,0.8208750247555501,0.9184503844177492,0.7817371937639198,0.7297698589458055,-0.05196733481811433,0.09749462275678833,False,False
14004655000142,9627888.329999998,80,71,0.0232475947114534,0.015625,0.0467807669306442,0.163562074675621,43.015202751591744,0.009293988921617,0.0015625,0.0076225947114533,0.007731488921617,0.4224311406141243,0.7832625769044621,0.007423904974016332,0.39123979213066074,0.3838158871566444,0.06367367108140021,True,False
14007211000160,11112657.1316,669,190,0.1523259297289914,0.012626211845983,0.270515319999545,0.5914389832932511,6.56487048383119,0.1478408817381395,0.0074020119086601,0.1396997178830084,0.1404388698294794,0.6464564199877797,0.949316071849284,0.4803266518188567,0.838158871566444,0.3578322197475873,0.18713273622664905,True,True
14008675000191,1519975.34,15,14,0.1132888936081547,0.0755555555555555,0.1894767582216169,0.5422193231108604,8.826990609148455,0.0450803469626281,0.0044444444444444,0.0377333380525991,0.0406359025181837,0.5893414155165734,0.786470078153055,0.1321455085374907,0.3949517446176689,0.26280623608017817,0.05587912468841327,True,False
14016436000183,22664.65,18,17,0.1945326097612092,0.0617283950617283,0.3788278221812381,0.724732126902467,5.1405263170401625,0.1441908978712848,0.0030864197530864,0.1328042146994808,0.1411044781181984,0.9957598915830947,0.8358015695241778,0.4684484038604306,0.4981440237564959,0.02969561989606534,0.0747403736942569,False,False
14088281000190,1066923.95,23,23,0.4187643564955063,0.0434782608695651,0.6373462700879478,0.7934867335202289,2.387977831658485,0.3923445545180294,0.0,0.3752860956259412,0.3923445545180294,0.9058522827569736,0.8405782202146045,0.8314773570898293,0.5077951002227171,-0.32368225686711216,0.0032254288629788297,False,False
14120591000145,282538.5,8,6,0.3289867527952911,0.1875,0.4487883952098563,0.9783339261728932,3.039636068939956,0.1947841033543494,0.025,0.1414867527952911,0.1697841033543494,0.9349785735242602,0.8501600701306753,0.5827765404602822,0.5293244246473645,-0.053452115812917644,0.07354465510842922,False,False
14153138000135,3570450.49,10,8,0.7116929201960673,0.14,0.8402301077699581,0.9616187255967245,1.4051003903825623,0.6705061945097912,0.0171428571428571,0.5716929201960673,0.6533633373669341,0.4064933116645747,0.9354764109695828,0.9450631031922792,0.7861915367483296,-0.1588715664439495,0.012606462165327015,False,False
14158607000109,113432.76,5,3,0.5008105043300639,0.44,0.5201319266144984,1.0,1.996763229512735,0.2512157564950958,0.1600000000000001,0.0608105043300638,0.0912157564950957,0.6335470610851481,0.6192806307126991,0.674090571640683,0.17817371937639198,-0.495916852264291,-0.174683957858755,False,False
14164340000162,1616215.0,15,15,0.1127782186195258,0.0666666666666666,0.2078931330299496,0.5661375497690592,8.866960413461124,0.0494052342352062,0.0,0.0461115519528591,0.0494052342352062,0.5955116310972439,0.7803863286418107,0.155902004454343,0.38530066815144765,0.22939866369710465,0.04846574516109303,True,False
14285358000112,7872.62,28,21,0.0815202911451757,0.0688775510204081,0.134389821939837,0.4693990056677447,12.266884550487507,0.0355963057024345,0.0223214285714285,0.0126427401247675,0.0132748771310059,0.978268878039274,0.6817702067433751,0.08463251670378619,0.24498886414253898,0.1603563474387528,-0.0459050023010108,False,False
14355640000129,445640.9,12,12,0.1446674335288114,0.0833333333333333,0.2243959205719223,0.6607694670753963,6.912405754408046,0.0669099274859761,1.5139404881252137e-17,0.0613341001954781,0.0669099274859761,0.5255830891794907,0.6165618355642969,0.22048997772828507,0.17520415738678544,-0.04528582034149964,-0.12074033686926988,False,False
14381482000181,1711208.53,14,14,0.1449760022626288,0.0714285714285714,0.2703352583217897,0.6554905964616714,6.897693303671508,0.0792049255136002,0.0,0.0735474308340573,0.0792049255136002,0.5493075841261444,0.801211371045037,0.26874536005939126,0.4209354120267261,0.15219005196733482,0.06012926230451132,False,False
14387430000112,1321049.1800000002,77,42,0.0638483604712631,0.0328891887333445,0.1806049340267559,0.3910588249258063,15.662109294882828,0.041015393653489,0.0093011201658651,0.0309591717379185,0.0317142734876239,0.7638400690728918,0.6832945358303624,0.11284335560504825,0.24647364513734224,0.133630289532294,-0.04604670091494478,False,False
14440502000148,301070.8,5,5,0.3061629446407223,0.2,0.4275100740423847,0.9601422655401984,3.266234590124828,0.1327036808009028,3.4694469519536136e-17,0.1061629446407222,0.1327036808009028,0.6271660392033742,0.7481331800373072,0.4365256124721604,0.3414996288047513,-0.09502598366740905,-0.009396421173997305,False,False
14444354000130,1311674.48,6,6,0.3931187723438132,0.1666666666666666,0.4848764001263484,0.9623871617903246,2.543760487544007,0.2717425268125759,3.3306690738754695e-17,0.2264521056771465,0.2717425268125759,0.5990142054496028,0.9053817416579988,0.7089829250185598,0.6852264291017075,-0.02375649591685225,0.10510646607274254,False,False
14454427000174,664509.21,21,18,0.0788924015524875,0.074829931972789,0.1527744062418638,0.41564660932239,12.675491939926484,0.0247096016438103,0.020408163265306,0.0040624695796984,0.0043014383785042,0.6346907173579865,0.6473468852209774,0.04305864884929473,0.20935412026726058,0.16629547141796586,-0.0769813490746648,False,False
14464143000169,510543.91,12,11,0.2572702289490319,0.0972222222222222,0.3694491233868601,0.8896862759561661,3.88696354057395,0.1829972518439351,0.0069444444444444,0.1600480067268097,0.1760528073994907,0.4132175011124599,0.69610446420976,0.5634743875278396,0.2635486265775798,-0.2999257609502598,-0.07688723750494031,False,False
14491667000149,407100.18,30,18,0.0971757796607145,0.0777777777777777,0.1473838699850243,0.5186439612971923,10.290630067404251,0.044068472581933,0.0235294117647058,0.0193980018829368,0.0205390608172272,0.709557496520722,0.6310404654952285,0.12620638455827765,0.1900519673348181,0.06384558277654045,-0.09923940042787172,False,False
14491945000168,963056.3096,7,6,0.7978940652325972,0.183673469387755,0.8905834176573054,0.989424200954324,1.253299207970028,0.7574728782791167,0.0204081632653061,0.6142205958448421,0.7370647150138105,0.9161435432145836,0.9494451610721462,0.96362286562732,0.8389012620638456,-0.12472160356347439,-0.00016155700502140657,False,False
14492062000172,1835013.09,22,19,0.2297553731133514,0.0578512396694214,0.3762413542238001,0.812983590215152,4.3524553373846135,0.1869640049529821,0.0055096418732782,0.17190413344393,0.1814543630797038,0.7018700052776257,0.8785512621957364,0.5671863400148478,0.5998515219005197,0.03266518188567191,0.10434003412861692,False,False
14498649000199,871884.0,12,11,0.2458277251497281,0.0972222222222222,0.4279238981332379,0.7842144138440434,4.067889410728276,0.1704104976647009,0.0069444444444444,0.1486055029275058,0.1634660532202564,0.7054840318245085,0.8302352761807594,0.5374907201187825,0.48329621380846327,-0.054194506310319246,0.061113207385231516,False,False
14499742000118,1438239.36,24,21,0.1184624448558645,0.0555555555555555,0.2168901843987915,0.619511914901286,8.44149385247551,0.0743855670986578,0.0083333333333333,0.062906889300309,0.0660522337653244,0.8377613340566283,0.8093231261819602,0.24647364513734224,0.4357832219747587,0.18930957683741648,0.06972266614182132,False,False
14524513000106,642029.63,31,20,0.1472217927003613,0.0842872008324662,0.2363104643628363,0.7158879879110874,6.792472647275037,0.102338729158275,0.0360917903499644,0.0629345918678951,0.0662469388083106,0.9141046489854392,0.8159204296603806,0.35337787676317745,0.4491462509279881,0.09576837416481065,0.06772613561343199,False,False
14552796000108,570762.0,5,5,0.3865933786233663,0.2,0.529327460482653,0.9734004716501798,2.586697174071978,0.2332417232792078,3.4694469519536136e-17,0.1865933786233662,0.2332417232792078,0.906995271952622,0.9240791598010952,0.6466221232368226,0.7446176688938382,0.09799554565701563,0.1356404526151097,False,True
14567169000132,197173.0,5,5,0.3959892833081989,0.2,0.5071688314322955,0.961962337642578,2.525320866377333,0.2449866041352486,3.4694469519536136e-17,0.1959892833081988,0.2449866041352485,0.93869234869027,0.896028430804463,0.6644394951744618,0.6495916852264291,-0.014847809948032697,0.10397891363958123,False,False
14572082000153,267921.88,14,14,0.135442513547527,0.0714285714285714,0.2269318205739673,0.6623199269876727,7.383206157415988,0.0689380915127214,0.0,0.0640139421189556,0.0689380915127214,0.5529877722590699,0.5499092548269248,0.22642910170749814,0.11804008908685969,-0.10838901262063845,-0.18801645010530033,False,False
14601748000154,590242.19,17,17,0.0759459372702231,0.0588235294117647,0.1118185062304678,0.4253680849212083,13.16726129064549,0.0181925583496121,0.0,0.0171224078584584,0.0181925583496121,0.6514860017329404,0.6122429890766282,0.025241276911655532,0.17074981440237566,0.14550853749072012,-0.11008166551071175,False,False
14608771000170,522420.1628,648,99,0.0453751310980613,0.0372275567748818,0.1249158433132359,0.3177492850013713,22.038503819170806,0.0356340610072251,0.0274033481705439,0.0081475743231794,0.0082307128366812,0.9975584351823524,0.9496630461027356,0.08611729769858946,0.8418708240534521,0.7557535263548627,0.22197622968378672,True,True
14621774000144,188118.61,18,14,0.1779024417352456,0.0987654320987654,0.3396793118979563,0.6945086400542722,5.621058318514816,0.1146641680225722,0.0294396961063627,0.0791370096364802,0.0852244719162095,0.9204949390207312,0.8165354716983523,0.392724573125464,0.4521158129175947,0.05939123979213068,0.0645518827074204,False,False
14627173000149,580168.78,58,18,0.1635808291390335,0.1183115338882282,0.3102545435140443,0.7025241344423945,6.113185788721381,0.1143797014413295,0.0664475064698887,0.0452692952508052,0.0479321949714408,0.8929412755750523,0.8210108109586851,0.39123979213066074,0.4602821083890126,0.06904231625835189,0.06911467749691558,False,False
14645035000192,2950422.9437,13,6,0.3856179641195568,0.3372781065088756,0.4690612517622552,0.9843558056316776,2.5932401834110625,0.2627415569434681,0.2047337278106507,0.0483398576106811,0.0580078291328173,0.6841803388853788,0.9453690626186724,0.6926503340757239,0.8262806236080178,0.13363028953229394,0.147861017473766,False,True
14645822000134,157510.0,7,7,0.167349475733595,0.1428571428571428,0.2714748269951114,0.7006539267348105,5.975519167994934,0.0285743883558608,0.0,0.0244923328764521,0.0285743883558608,0.5586557210393395,0.5067303346240135,0.0556792873051225,0.08389012620638456,0.02821083890126206,-0.21878607778916148,False,False
14657813000163,262695.5,12,11,0.1284339038619349,0.0972222222222222,0.2284013239663412,0.6172873155421391,7.786106082043485,0.0412772942481284,0.0069444444444444,0.0312116816397127,0.0343328498036839,0.7917982981833649,0.601443314060589,0.11358574610244988,0.16258351893095768,0.0489977728285078,-0.12797844059649555,False,False
14662198000183,498714.56,50,22,0.1107219201166191,0.1584,0.2527566069055613,0.5332995892480059,9.031635280048782,0.0683753448840771,0.1183238095238096,-0.0476780798833809,-0.0499484646397324,0.5997502572680612,0.6240843304553216,0.22345953971789162,0.18262806236080179,-0.040831477357089835,-0.11366836538747926,False,False
14674100000108,1307242.6,14,14,0.2277112485470507,0.0714285714285714,0.3671850963241252,0.7894479570968693,4.391526577543557,0.1683044215122084,0.0,0.1562826771184793,0.1683044215122084,0.5656645714492821,0.772233317588112,0.5308092056421678,0.36674090571640683,-0.164068299925761,0.0037587343550982144,False,False
14674999000169,1740768.17,5,3,0.6750519776478501,0.3600000000000001,0.7986416249787012,1.0,1.4813674103798615,0.5125779664717751,0.0400000000000001,0.31505197764785,0.4725779664717749,0.9758899200133808,0.9936404234509378,0.8923533778767632,0.991833704528582,0.09948032665181883,0.1193234424237698,False,False
14675553000159,3702985.74,12,10,0.4399613591149471,0.1111111111111111,0.5899572516312201,0.9464857269474658,2.2729268816053763,0.3777348434610524,0.0123456790123456,0.328850248003836,0.3653891644487067,0.4169022186443064,0.9288531083529592,0.8203414996288048,0.7631774313288789,-0.05716406829992582,0.09599188154932059,False,False
14682109000160,10039544.48,82,40,0.2901645862665644,0.0413444378346222,0.4325134879027898,0.931046763986248,3.4463199416118058,0.2719636782221173,0.0167635259842279,0.2488201484319421,0.2552001522378894,0.4087874538606297,0.9441907789829996,0.7097253155159614,0.8210838901262064,0.11135857461024501,0.14384751328986511,False,True
14700048000117,10859440.55,12,8,0.5576811402451347,0.1805555555555555,0.7078741657644602,0.987549101689221,1.793139354794102,0.4944927317087254,0.0634920634920635,0.3771255846895791,0.4310006682166618,0.8237499427921183,0.987186173735602,0.8856718634001485,0.9740163325909429,0.08834446919079442,0.11842926155489786,False,False
14706049000179,856882.88,18,14,0.136489757324871,0.0864197530864197,0.2917551579511076,0.5898549752797021,7.326557095561492,0.0700658925037072,0.0161443494776828,0.0500700042384512,0.0539215430260244,0.523989294129237,0.7037634508163616,0.22939866369710468,0.27765404602821087,0.048255382331106184,-0.03450898177724848,False,False
14720662000140,225960.0,5,4,0.3993932857619491,0.28,0.5530005310674455,1.0,2.503797724321363,0.1991910476825988,0.04,0.119393285761949,0.1591910476825987,0.5142917375871295,0.681411885840655,0.5902004454342984,0.24424647364513735,-0.34595397178916104,-0.09655838656600624,False,False
14741000000157,231126.7,9,8,0.1930139342682966,0.1358024691358024,0.2693327945235232,0.8168030781385274,5.180973092906144,0.077730210592339,0.0123456790123456,0.0572114651324941,0.0653845315799933,0.6282948449509357,0.5736427271204719,0.26206384558277657,0.13659985152190052,-0.12546399406087605,-0.16698599980894946,False,False
14745480000124,7085962.399999999,11,9,0.5255268251280807,0.140495867768595,0.696342666170512,0.9874832739727776,1.902852437182976,0.4662176782690908,0.0330578512396694,0.3850309573594856,0.4331598270294214,0.4658425024333379,0.9654535525749144,0.8693392724573126,0.9094283593170007,0.04008908685968815,0.10538943569499426,False,False
14749903000184,502954.0,9,9,0.3888661681677621,0.1111111111111111,0.5169458837189882,0.9809505441849552,2.571578815178867,0.3124744391887324,0.0,0.277755057056651,0.3124744391887324,0.641684631424968,0.8415086143690367,0.7557535263548627,0.5107646622123236,-0.24498886414253906,0.028710845156975306,False,False
14752037000180,4623388.03,23,20,0.3104667174541933,0.054820415879017,0.5407290030121049,0.7173267695638342,3.220957171190311,0.2741754920570456,0.0050741219779126,0.2556463015751763,0.269101370079133,0.429505335857084,0.8689057431703696,0.7141796585003712,0.5760950259836675,-0.13808463251670378,0.06788248424746024,False,False
14755253000180,33257.14,35,14,0.188753334656523,0.1363265306122449,0.3455345228122442,0.7153814188472009,5.297919646398371,0.1263497450147171,0.0698901098901099,0.0524268040442781,0.0564596351246071,0.4464007961081044,0.2209319682018862,0.4209354120267261,0.008908685968819599,-0.41202672605790647,-0.5346441985707688,False,False
14756846000160,37378.87,48,30,0.13792971507339,0.0486111111111111,0.3185757086824722,0.5791154200220606,7.250069352118337,0.1082031535241966,0.0158045977011494,0.0893186039622789,0.0923985558230472,0.9897276482890016,0.7360034208881402,0.3741648106904232,0.32293986636971045,-0.05122494432071273,-0.013993813714826109,False,False
14761260000194,3550.41,5,5,0.2959380393668097,0.2,0.382491036246518,0.9716511614151606,3.3790857104399428,0.1199225492085121,3.4694469519536136e-17,0.0959380393668097,0.1199225492085121,0.677471146953564,0.1503320109380559,0.40979955456570155,0.003711952487008166,-0.4060876020786934,-0.6032681985611432,False,False
14763412000198,743967.53,9,9,0.1347929092046863,0.1111111111111111,0.1665802941695587,0.6484393613253524,7.41878787170826,0.0266420228552721,0.0,0.0236817980935752,0.0266420228552721,0.5198453804160271,0.738767875648414,0.04825538233110616,0.32887899034892354,0.2806236080178174,0.013845543730215848,True,False
14764485000102,3163246.0,11,6,0.8557587207939333,0.2396694214876032,0.923450152153832,0.9964865204919252,1.1685536772236995,0.82691046495272,0.0876033057851239,0.61608929930633,0.739307159167596,0.947628835439758,0.99216422990663,0.9769858945805494,0.985894580549369,0.008908685968819552,0.021209834152292273,False,False
14769746000179,211585.71,36,27,0.1431133477465918,0.044753086419753,0.2835730257964964,0.6888071978017797,6.987468434954659,0.1101561688137684,0.0080128205128205,0.0983602613268387,0.1021433483009479,0.6512963246955192,0.491232844587558,0.3793615441722346,0.07349665924276169,-0.30586488492947295,-0.25936481901787845,False,False
14773789000128,80383.73999999999,5,5,0.3033828060061314,0.2,0.3881381980982721,0.9403461446307426,3.2961657028770115,0.1292285075076642,3.4694469519536136e-17,0.1033828060061313,0.1292285075076641,0.9628723155412406,0.7333664222133056,0.42761692650334077,0.3170007423904974,-0.11061618411284335,-0.023094782429364025,False,False
14783438000106,133468.55000000002,5,5,0.2410219341009041,0.2,0.2847117916542886,0.9757515909178603,4.148999980978282,0.0512774176261301,3.4694469519536136e-17,0.0410219341009041,0.0512774176261301,0.6624108477522123,0.6494585111742902,0.16109873793615442,0.21232368225686712,0.0512249443207127,-0.08303765059905821,False,False
14784810000190,180689.32,15,15,0.1538960206135766,0.0666666666666666,0.3338248768659929,0.6058143890297445,6.497893811763579,0.093460022085975,0.0,0.0872293539469099,0.093460022085975,0.578844616080805,0.5069177947191622,0.3184855233853007,0.08537490720118783,-0.23311061618411283,-0.23854685698493805,False,False
14785598000186,29814829.1589,18,10,0.5212761415116149,0.1481481481481482,0.648230380469269,0.9969976977052952,1.9183690185784537,0.4680846016795721,0.0534979423868313,0.3731279933634667,0.4145866592927408,0.7780890252432549,0.9928705363693874,0.8708240534521158,0.9888641425389755,0.1180400890868597,0.1322324583090153,False,True
14788679000130,148746.72,5,5,0.6619925543410978,0.2,0.8067404780421377,0.9745102278557808,1.5105910080746023,0.5774906929263722,3.4694469519536136e-17,0.4619925543410977,0.5774906929263722,0.4639781537939256,0.6451013520440745,0.9190794357832219,0.20489977728285078,-0.7141796585003711,-0.24917219757774833,False,False
