categoria,ano_assinatura,fornecedor_id_limpo,degree,strength,n_compradores_categoria,reach,pct_degree,pct_strength
Compras,2025,55358183000103,1,2980.0,467,0.0021413276231263384,0.4003839590443686,0.3101535836177474
Compras,2025,55445082000170,2,3599.88,467,0.004282655246252677,0.841296928327645,0.34001706484641636
Compras,2025,55481427000140,1,55440.0,467,0.0021413276231263384,0.4003839590443686,0.7811433447098977
Compras,2025,55497972000125,1,560.0,467,0.0021413276231263384,0.4003839590443686,0.10324232081911262
Compras,2025,55560094000145,1,27540.0,467,0.0021413276231263384,0.4003839590443686,0.675981228668942
Compras,2025,55623647000161,1,300.0,467,0.0021413276231263384,0.4003839590443686,0.05866040955631399
Compras,2025,55643555000143,1,170562.0,467,0.0021413276231263384,0.4003839590443686,0.8839590443686007
Compras,2025,55695599000117,1,89316.0,467,0.0021413276231263384,0.4003839590443686,0.8284982935153583
Compras,2025,55696882000163,1,1407.37,467,0.0021413276231263384,0.4003839590443686,0.19496587030716722
Compras,2025,55738564000118,1,4756.0,467,0.0021413276231263384,0.4003839590443686,0.382679180887372
Compras,2025,55738820000177,1,6403.93,467,0.0021413276231263384,0.4003839590443686,0.4347269624573379
Compras,2025,55796672000147,1,2746.5,467,0.0021413276231263384,0.4003839590443686,0.2977815699658703
Compras,2025,55807602000147,1,9771.74,467,0.0021413276231263384,0.4003839590443686,0.503839590443686
Compras,2025,55808167000175,2,2156.79,467,0.004282655246252677,0.841296928327645,0.2589590443686007
Compras,2025,55830077000180,1,2430.0,467,0.0021413276231263384,0.4003839590443686,0.2802901023890785
Compras,2025,55838483000190,1,14000.0,467,0.0021413276231263384,0.4003839590443686,0.568259385665529
Compras,2025,55983274000130,1,35900.0,467,0.0021413276231263384,0.4003839590443686,0.7188566552901023
Compras,2025,56004897000186,1,165278.0,467,0.0021413276231263384,0.4003839590443686,0.8801194539249146
Compras,2025,56014475000191,1,65800.0,467,0.0021413276231263384,0.4003839590443686,0.8007679180887372
Compras,2025,56027947000140,1,778848.0,467,0.0021413276231263384,0.4003839590443686,0.9671501706484642
Compras,2025,56081482000106,1,55930.05,467,0.0021413276231263384,0.4003839590443686,0.7828498293515358
Compras,2025,56089756000103,1,169700.0,467,0.0021413276231263384,0.4003839590443686,0.8828924914675768
Compras,2025,56096725000180,1,63000.0,467,0.0021413276231263384,0.4003839590443686,0.7982081911262798
Compras,2025,56148943000110,1,2248.96,467,0.0021413276231263384,0.4003839590443686,0.26535836177474403
