orgao_cnpj,n_municipios,n_instrumentos_mapeados,municipio_ibge,municipio,uf,valor_total,n_instrumentos,n_fornecedores,portfolio_hhi,portfolio_cr1,portfolio_cr4,portfolio_neff,portfolio_entropy_norm,count_hhi,count_neff,hhi_gap_value_minus_count,exposicao_degree,exposicao_strength,integracao_siconfi_principal,cod_ibge,despesa_empenhada_2025,despesa_liquidada_2025,despesa_paga_2025,populacao_siconfi_2025,liquidada_sobre_empenhada,paga_sobre_empenhada,procurement_intensity_parcial,log_despesa_empenhada,log_populacao_siconfi
11485410000196,1,157,4208450,Itapoá,SC,939783.3115999998,157,87,0.2641387364411645,0.4988384707554111,0.6677441812960153,3.785889239395013,0.527022298931778,0.0230841007748793,43.31985940246045,0.2410546356662851,0.9233756772185496,0.9205266723101884,True,4208450,370841171.31,325561526.18,325238305.47,30731.0,0.8779001668826327,0.8770285788956296,0.0025341935693930806,19.73128441923005,10.333027196085467
11491075000139,1,153,4218301,Três Barras,SC,371585.9816,153,65,0.0659930891042569,0.1591283388716513,0.4170167414087399,15.153101841015255,0.7741851637478613,0.0372933487120338,26.81443298969072,0.0286997403922231,0.9947405828989204,0.9114547915430722,True,4218301,190421367.25,173473952.42,171242621.81,19782.0,0.9110004561213442,0.8992825977621479,0.0019513880556910033,19.064749896976696,9.892527712299787
11503081000169,1,7,2613602,São José do Egito,PE,2734984.51,7,7,0.2449141355618926,0.4168213735148358,0.8340352794173596,4.083063632508416,0.838746076805455,0.1428571428571428,7.0,0.1020569927047498,0.4889123895736884,0.9146925646087366,True,2613602,171256111.34,167226302.82,162747441.32,31154.0,0.9764691111548159,0.9503161087016189,0.015970142546155048,18.95867072112679,10.34669792688655
11508942000100,1,52,2611606,Recife,PE,16443524.45,52,37,0.0532739466551306,0.1135400640949574,0.3585914198582896,18.770901402772136,0.8868624937907778,0.0325443786982248,30.72727272727272,0.0207295679569058,0.4083121827411167,0.9173787058318892,True,2611606,9660349174.86,9586143766.57,9480081025.61,1494586.0,0.9923185583722882,0.9813393754214259,0.0017021666766241191,22.99129563098341,14.217359803379725
11520158000109,1,49,4215554,Santa Helena,SC,109330.334,49,26,0.1216308269965726,0.2469579942927824,0.5926950703361064,8.221599940516548,0.7684311922268273,0.0553935860058309,18.05263157894737,0.0662372409907417,0.8488545664199473,0.8017368861725788,True,4215554,33312638.31,30171781.15,30156721.41,2427.0,0.9057157487566165,0.905263675886859,0.003281947619476916,17.321447411776653,7.794411205726601
11520287000105,1,20,5207352,Edealina,GO,3827412.0,20,19,0.0985334638768179,0.1693050029628375,0.5449112873137253,10.14883635117258,0.8738352063723502,0.055,18.181818181818176,0.0435334638768179,0.4083121827411167,0.8549751928502233,True,5207352,59232504.3,58993638.61,58959372.19,3900.0,0.9959673207671552,0.9953888137395535,0.06461675131301177,17.89698100829805,8.268731832117737
11553540000119,1,107,4216008,São Carlos,SC,132048.9,107,62,0.1000211870303748,0.257480372801288,0.512937707167572,9.99788174575769,0.725276408069443,0.0294348851428072,33.973293768546,0.0705863018875675,0.8392397041249232,0.7380670906344521,True,4216008,91983840.49,79327254.88,79196959.66,10279.0,0.8624042490226753,0.8609877478274011,0.0014355662831272594,18.337123472737773,9.237858258012922
11607258000177,1,9,2804300,Muribeca,SE,331494.0,9,8,0.2323855054125714,0.3800973773280964,0.8307842675885537,4.303194376192374,0.8152134409698801,0.1358024691358024,7.363636363636364,0.096583036276769,0.6726556733966658,0.7280944696681466,True,2804300,49098051.79,48870820.14,45741500.76,7821.0,0.9953718805183573,0.9316357593096262,0.006751673190982228,17.709329913566133,8.964567702601611
11627479000107,1,11,1714880,Nova Olinda,TO,3585415.1,11,10,0.6199900769799652,0.7798368451117418,0.932957190926094,1.612929040527716,0.3983157679433816,0.1074380165289256,9.307692307692308,0.5125520604510396,0.4234772543538445,0.933377045320154,True,1714880,72504590.25,69080774.51,67610166.03,10353.0,0.9527779451177576,0.9324949744130165,0.04945087045712944,18.09916043161377,9.245031611766112
11639339000159,1,15,3526704,Leme,SP,27026.6,15,13,0.2238911225448202,0.4075096386522907,0.742364929365884,4.466456680522526,0.755906645360233,0.0844444444444444,11.842105263157894,0.1394466781003758,0.6070942021455006,0.377534594630986,True,3526704,624833976.63,604570456.63,596575288.38,97516.0,0.9675697533138484,0.9547740851059168,4.325404989300701e-05,20.252996535020813,11.487771746086688
11643598000153,1,19,4202131,Bela Vista do Toldo,SC,12028.8,19,13,0.4310681783343435,0.6225059856344773,0.8924373171056132,2.3198186511099497,0.5151528638934496,0.1080332409972299,9.256410256410255,0.3230349373371136,0.9916793581561192,0.8244813021137174,True,4202131,56643243.25,55786763.95,54542065.89,5863.0,0.9848794092488693,0.962905066174861,0.00021236072141755407,17.85228326648018,8.676416696964216
11688879000122,1,28,5206404,Crixás,GO,922567.14,28,26,0.0982370517967844,0.2081149345943537,0.5396680397699836,10.179458582171463,0.8297651461689106,0.0408163265306122,24.5,0.0574207252661721,0.4083121827411167,0.6523022791611736,True,5206404,155702265.53,151524862.37,150967161.38,20227.0,0.9731705691899832,0.9695887267029671,0.0059252004899199365,18.863456187308515,9.914773624553096
11692044000146,1,15,5214903,Nova Roma,GO,1105002.78,15,9,0.2960378011122522,0.476266530297779,0.9050581393107446,3.3779469927248176,0.6800704224812092,0.1466666666666666,6.818181818181818,0.1493711344455855,0.4992217716839333,0.8608140613745603,True,5214903,37233859.17,37076065.88,37074079.53,3076.0,0.9957621021962951,0.9957087542478342,0.029677363685425357,17.432729098011077,8.031385330625534
11694100000181,1,8,5213103,Mineiros,GO,205808.01,8,4,0.597879159873632,0.7288346065830965,1.0,1.6725787870100044,0.4646832329770143,0.28125,3.555555555555556,0.316629159873632,0.8614394268441434,0.7641398798626327,True,5213103,678402600.84,651782645.6,638880337.18,71108.0,0.9607608296208784,0.9417421696039144,0.00030337149318880553,20.335251476219995,11.171955127042576
11701954000148,1,9,2805109,Pedrinhas,SE,301235.4,9,9,0.2449475320263764,0.3186876442808514,0.905803235609095,4.082506942312519,0.7111131205295523,0.1111111111111111,9.0,0.1338364209152653,0.6697082579335926,0.7468871956433997,True,2805109,69910979.28,67564767.07,63425696.51,7393.0,0.9664400036423004,0.9072351319236162,0.004308842518047475,18.06273326611428,8.9082888855571
11712986000149,1,7,4211850,Ouro Verde,SC,1596.35,7,7,0.2176939801406219,0.3877595765339681,0.7716979359163092,4.593604285033691,0.8941754923191368,0.1428571428571428,7.0,0.074836837283479,0.9891009967177664,0.6572566110522753,True,4211850,36599320.15,35095954.23,34030646.06,2168.0,0.9589236654167741,0.9298163441432122,4.361693040902018e-05,17.41554022306246,7.681560362559537
11722278000199,1,19,2906808,Cansanção,BA,1764340.8099999998,19,19,0.0945852348795081,0.1647617729819444,0.4733188935305532,10.57247467085003,0.8616634658773238,0.0526315789473684,19.0,0.0419536559321396,0.4094911478978687,0.7762859820785527,True,2906808,288547173.39,288547173.39,286971987.78,39475.0,1.0,0.9945409771598386,0.0061145662571274574,19.480369143162683,10.583422839123843
11732185000145,1,61,4215455,Sangão,SC,181698.158,61,26,0.100058800024529,0.2043427429792656,0.5312336848235963,9.9941234529582,0.7989855875589581,0.0470303681805966,21.262857142857147,0.0530284318439324,0.9947306023605348,0.9068915363296336,True,4215455,89510128.88,87775285.84,87773734.69,12995.0,0.9806184723258998,0.980601143002175,0.00202991728727807,18.309862348685208,9.47231994707559
11750074000161,1,26,2803302,Japaratuba,SE,4237041.16,26,25,0.1111131810950852,0.2937899239100145,0.4345996487794326,8.999832334421681,0.8578194792796786,0.0414201183431952,24.142857142857142,0.0696930627518899,0.5441527305789354,0.8393826329152335,True,2803302,129572044.78,128143330.21,126577767.67,15848.0,0.9889735893847641,0.976891025258697,0.03270027240207608,18.679747614757,9.670798588378387
11810130000106,1,7,4208708,Jacinto Machado,SC,263581.7,7,7,0.2247684359530889,0.3713539293509375,0.8360546274646532,4.449023261472124,0.8684016689719168,0.1428571428571428,7.0,0.0819112930959461,0.7720048827921565,0.6232633573423922,True,4208708,73187020.99,70244468.36,69659504.45,10624.0,0.9597940647098882,0.95180133728244,0.0036014814708200085,18.10852865433068,9.270870871716214
11822633000100,1,9,3203056,Jaguaré,ES,1450949.9,9,7,0.401734323373634,0.518501927599292,0.9938012745994882,2.489207274106742,0.5554148675241245,0.1604938271604938,6.230769230769231,0.2412404962131402,0.6013971393841254,0.930570514989004,True,3203056,251936106.25,244043069.38,238581673.14,28911.0,0.9686704816253386,0.9469927780151202,0.005759197923620366,19.344686066700334,10.271977424519397
11839890000146,1,7,5222203,Vila Boa,GO,350209.0,7,7,0.351843702517852,0.5653766750711718,0.8069181545876891,2.842171091435867,0.7494637674110336,0.1428571428571428,7.0,0.2089865596607091,0.5145487740058428,0.7148093409898975,True,5222203,47064041.0,47013974.53,45145656.39,3686.0,0.9989362054567308,0.9592388462775646,0.007441116244140617,17.667019806680223,8.212297138229768
11840546000177,1,313,4209300,Lages,SC,1799829.02,313,92,0.0901763723857929,0.2491903369798982,0.4764721984536064,11.089379330117604,0.7116199569209096,0.0296114076901877,33.77076870044813,0.0605649646956052,0.8325689505760298,0.893641505148051,True,4209300,1031482219.41,1016006822.12,1004318452.56,164881.0,0.9849969325706344,0.9736653077107451,0.0017448958267351313,20.754262652721582,12.01297928056293
11850969000178,1,31,2804508,Nossa Senhora da Glória,SE,2593070.64,31,29,0.2049749022349414,0.3311912975884066,0.8174679537461425,4.878646063964474,0.6057849877445115,0.0364203954214359,27.45714285714288,0.1685545068135054,0.6082215317422963,0.8675337831124483,True,2804508,254861655.13,246184746.39,245039659.24,41267.0,0.9659544361996155,0.9614614607874614,0.010174424389880561,19.356231426998683,10.627818428076326
11873495000180,1,59,4202099,Barra Bonita,SC,55127.646,59,34,0.082060761703041,0.1970136725954161,0.476332346931701,12.186092101103927,0.8223266569295815,0.0462510772766446,21.62111801242236,0.0358096844263963,0.9880798883005298,0.8886012238606397,True,4202099,26446047.55,24466177.75,24262798.94,1608.0,0.9251355123574978,0.9174451832217174,0.002084532514576077,17.09061727410077,7.382746449738912
11877880000103,1,14,5212907,Marzagão,GO,1560439.2,14,14,0.1389030480010604,0.2143076128823218,0.6808429319130154,7.199266066446328,0.8420712806349296,0.0714285714285714,14.0,0.067474476572489,0.4423888069823368,0.8036365634909834,True,5212907,34793527.09,33113782.86,32680409.21,2764.0,0.951722507877542,0.9392669252952129,0.04484854886840389,17.36494192428305,7.92443418488756
11888327000168,1,290,4216107,São Domingos,SC,509263.0800999999,290,100,0.0455212261459495,0.0944068358353393,0.3352644178849044,21.967773820367068,0.770662616819789,0.0263733650416171,37.917042380522986,0.0191478611043324,0.9825021332141654,0.8900009819595025,True,4216107,59741259.14,58422963.17,58422963.17,8984.0,0.9779332409631566,0.9779332409631566,0.00852447851670774,17.905533447530456,9.10320049641828
11892520000172,1,13,3505807,Bastos,SP,51926.48,13,11,0.1663827377112361,0.2357178842085964,0.7727175036705742,6.010238885091192,0.820643357676365,0.1005917159763313,9.941176470588234,0.0657910217349047,0.4083121827411167,0.3085151192985604,True,3505807,149636648.84,132181219.34,130247544.71,21516.0,0.8833478988248104,0.8704254320027446,0.0003470171271713171,18.82372057237923,9.976552123393134
11924138000101,1,273,5213103,Mineiros,GO,14151023.15,273,146,0.0674967967723419,0.2119988051888672,0.3677463562060528,14.815517888543246,0.691509915757014,0.0152021360812569,65.78022947925861,0.0522946606910849,0.4577662003733924,0.8854508472644804,True,5213103,678402600.84,651782645.6,638880337.18,71108.0,0.9607608296208784,0.9417421696039144,0.020859329154219283,20.335251476219995,11.171955127042576
11960753000165,1,85,4202701,Botuverá,SC,137924.27099999998,85,30,0.0874790572921796,0.1631373494807161,0.4817468275761268,11.431307457509575,0.8098894670530881,0.0430449826989619,23.231511254019303,0.0444340745932176,0.9933871696384122,0.9411006286500088,True,4202701,53796141.46,51558478.73,50084574.85,5368.0,0.9584047727351633,0.9310068248526759,0.002563832038075691,17.800712302485657,8.588210678651517
12094507000130,1,45,4216701,São José do Cedro,SC,506069.83,45,24,0.4445127664891616,0.6422038634470663,0.8849385469195034,2.2496541728107657,0.4321491381196847,0.0617283950617283,16.2,0.3827843714274332,0.94253875037468,0.9562840946507556,True,4216701,107920560.95,103290364.53,103083168.94,15100.0,0.9570962532140174,0.955176363360072,0.004689280944661361,18.496905967681993,9.622450022803015
12105376000140,1,15,2610608,Paudalho,PE,305813.30000000005,15,13,0.1797257226980651,0.3059271784451494,0.7666841174010417,5.56403382324953,0.7648998449787933,0.0844444444444444,11.842105263157894,0.0952812782536206,0.9049454766152892,0.7255365897588446,True,2610608,295798929.15,291945966.84,284755552.57,55072.0,0.9869743872262426,0.9626659345531307,0.0010338553316564638,19.505190488051866,10.916396699011266
12115907000185,1,61,4208450,Itapoá,SC,34611.350000000006,61,32,0.0953436118405941,0.2240744726802046,0.5146363837296147,10.48837966902186,0.81348675256182,0.0421929588820209,23.70063694267516,0.0531506529585732,0.9871907159799236,0.6333261072137812,True,4208450,370841171.31,325561526.18,325238305.47,30731.0,0.8779001668826327,0.8770285788956296,9.333200485192914e-05,19.73128441923005,10.333027196085467
12139961000160,1,274,4219853,Zortéa,SC,245790.0057,274,78,0.070379259121155,0.2107669697653617,0.3889617172501656,14.208731556530603,0.7548550289591038,0.0367627470829559,27.201449275362307,0.033616512038199,0.9932426930645374,0.896171079381908,True,4219853,52155977.26,45012878.84,44086182.14,3925.0,0.8630435322035802,0.8452757374332823,0.004712595154237553,17.76974934952571,8.275121630216509
12157728000100,1,5,3205200,Vila Velha,ES,9744008.2,5,5,0.4761991888954884,0.6095064821476649,0.9994827590559704,2.099961577673897,0.5564228510683555,0.2,4.999999999999999,0.2761991888954883,0.5779088326939691,0.9836350522524792,True,3205200,2408596521.22,2280964280.23,2257546830.32,493242.0,0.9470097046701074,0.9372872585469442,0.004045512859523884,21.60231005847341,13.10875520479743
12219015000124,1,16,2802908,Itabaiana,SE,8847703.34,16,15,0.7898549328381294,0.8872039599826819,0.9631675207139124,1.2660552696768903,0.2093017415945742,0.0703125,14.22222222222222,0.7195424328381294,0.4436141066578755,0.9772872048201164,True,2802908,562958305.73,450617729.78,431683971.08,103620.0,0.8004460102878744,0.7668133975219109,0.01571644516111543,20.148716126043645,11.54848564036878
12273240000149,1,20,4218756,Tunápolis,SC,17246.95,20,17,0.1371618523922532,0.2447389248533798,0.6878549540643418,7.290656859461306,0.8130015926055718,0.07,14.285714285714285,0.0671618523922532,0.979115733778751,0.7782834943758098,True,4218756,53488945.16,47372643.47,47343402.69,5018.0,0.8856529761111483,0.8851063065159164,0.00032243952368867396,17.794985557991428,8.520786726926367
12298037000127,1,35,3526704,Leme,SP,1766902.9,35,25,0.4317781776353517,0.6267916590096717,0.9455528088159232,2.316004031228569,0.3988050984540984,0.0677551020408163,14.759036144578314,0.3640230755945354,0.418840957728342,0.8822323133192764,True,3526704,624833976.63,604570456.63,596575288.38,97516.0,0.9675697533138484,0.9547740851059168,0.002827795808303626,20.252996535020813,11.487771746086688
12321353000172,1,10,4213708,Pouso Redondo,SC,4283194.2,10,9,0.1966368096226812,0.2801647424718683,0.778467957394974,5.0855178230304965,0.8249076784144298,0.12,8.333333333333332,0.0766368096226811,0.4083121827411167,0.9240552249889308,True,4213708,119090332.4,116413258.42,113367917.64,17143.0,0.9775206439847001,0.9519489563537401,0.0359659269873698,18.595392858906628,9.749345206007481
12334083000134,1,138,4217105,São Martinho,SC,410653.8399999999,138,59,0.2488938652861671,0.4870281987378956,0.6151056593066315,4.017776809606152,0.5996179817565954,0.0317160260449485,31.5298013245033,0.2171778392412185,0.9847162177769652,0.93227818909466,True,4217105,38347052.55,32897069.82,32756068.28,3654.0,0.857877402105576,0.8542004170278793,0.0107088762419108,17.462188226239828,8.203577736937952
12403446000146,1,12,4207858,Irati,SC,9165.17,12,11,0.2027359547215091,0.3133602540923954,0.797792075869842,4.932524185824181,0.7747403206198814,0.0972222222222222,10.285714285714285,0.1055137324992869,0.9886370972455704,0.7380049370686637,True,4207858,32988616.03,31861806.2,31739871.84,2069.0,0.9658424642920674,0.9621462085931587,0.00027782826632269603,17.311673091127457,7.634820677745543
12488175000179,1,127,4218905,Urubici,SC,767312.3088000001,127,57,0.5144710567292915,0.7137775762473212,0.8094935359128962,1.943743942287871,0.377642558547323,0.0315580631161262,31.68762278978389,0.4829129936131652,0.8970280071965705,0.9149156295956614,True,4218905,85539569.96,78429030.14,75688617.37,11156.0,0.9168742627146124,0.8848374782032866,0.00897026147265892,18.264489633394778,9.319732748747379
12570642000105,1,8,2608909,Limoeiro,PE,210792.25,8,8,0.5296682280144833,0.7116011143673451,0.9645468464803616,1.887974296190286,0.4914089133587314,0.125,8.0,0.4046682280144833,0.8091976711432738,0.8399516254901973,True,2608909,254155639.39,248686317.12,245716731.97,55917.0,0.9784804213546986,0.9667963007224462,0.0008293825409734105,19.353457390829973,10.931623727399913
12592033000157,1,6,4205902,Gaspar,SC,1564000.0,6,6,0.3358134758406864,0.5351662404092071,0.8938618925831201,2.97784357073988,0.7810303990451384,0.1666666666666666,5.999999999999999,0.1691468091740197,0.6933408394945928,0.9019125903092422,True,4205902,504124690.22,474812532.49,468569117.81,73053.0,0.9418553419448507,0.9294706783861676,0.003102407063850553,20.038334196667165,11.198940484097395
12710978000126,1,18,1501303,Barcarena,PA,5124056.050000001,18,17,0.5020208642920381,0.6817469082915282,0.9157894652616066,1.991949082455416,0.4026301795554456,0.0617283950617283,16.2,0.4402924692303097,0.4310605028100315,0.9434693010943428,True,,,,,,,,,,
12816116000182,1,15,4216602,São José,SC,38563.5,15,14,0.4050825151465805,0.6215722120658135,0.8177932500940008,2.468632840492132,0.571548313944891,0.0755555555555555,13.235294117647058,0.3295269595910249,0.9570821714246572,0.5695580967583362,True,4216602,1438009221.47,1403029348.02,1356355410.74,287409.0,0.9756747919778692,0.9432174637610948,2.6817282827003426e-05,21.08652550892985,12.568661567376834
12877385000159,1,7,4320909,Tapejara,RS,106427.44,7,6,0.3262009340980462,0.4397362184038251,0.9717324780150682,3.0655951454125208,0.7000131664959843,0.183673469387755,5.444444444444445,0.1425274647102911,0.4083121827411167,0.5380898606995826,True,4320909,178086346.71,173800350.05,168584012.97,24539.0,0.975933041812692,0.9466419862300065,0.0005976170659130256,18.997779084512764,10.108018967638357
13019421000106,1,19,4215695,Santiago do Sul,SC,25779.55,19,14,0.2330867864750426,0.3556307228016005,0.8507130652009054,4.290247487311226,0.6786647915658389,0.0858725761772853,11.64516129032258,0.1472142102977573,0.9891213434893948,0.7829852141882382,True,4215695,28970625.33,27584945.51,27584945.49,1642.0,0.9521694887764441,0.9521694880860896,0.0008898513479204904,17.181792954945777,7.403670290012373
13019629000125,1,5,4217303,Saudades,SC,1334.59,5,5,0.4091133003172503,0.6082766992109936,0.9130819202901266,2.4443106572789044,0.7511022900627486,0.2,4.999999999999999,0.2091133003172503,0.6201485443798535,0.240572955817188,True,4217303,79276525.84,75096776.57,74775503.5,10272.0,0.9472763314775449,0.9432237690500691,1.683461763566101e-05,18.18845262563329,9.237177025929743
13128780003389,1,9,2800308,Aracaju,SE,97600063.2,9,8,0.556096570442056,0.7129338965428047,0.9976655291756,1.7982488171165547,0.3842176925550012,0.1358024691358024,7.363636363636364,0.4202941013062535,0.4093207306193043,0.99777086026272,True,2800308,4013049781.6,3870099515.27,3740885901.41,605309.0,0.9643786461395438,0.9321802880597487,0.024320670938970244,22.11281733323773,13.31349435042941
13128780003974,1,6,2800308,Aracaju,SE,45703.0,6,3,0.3563025475988515,0.4042404218541452,1.0,2.806603564131303,0.9660899421577056,0.3888888888888889,2.571428571428571,-0.0325863412900373,0.8601681472081218,0.691619405600561,True,2800308,4013049781.6,3870099515.27,3740885901.41,605309.0,0.9643786461395438,0.9321802880597487,1.1388595329554634e-05,22.11281733323773,13.31349435042941
13133909000160,1,10,2604007,Carpina,PE,1861996.39,10,10,0.3392012943900858,0.53705796926921,0.8758341362842278,2.9481019575650182,0.6421016661387364,0.1,9.999999999999996,0.2392012943900857,0.5989035397854373,0.91128110879553,True,2604007,333242122.48,327929211.85,323660502.66,78865.0,0.9840569055602542,0.9712472728576651,0.005587518096880895,19.62437987827408,11.275492808921575
13170158000151,1,37,4208906,Jaraguá do Sul,SC,160892.8,37,26,0.7794675525671053,0.882264464289266,0.9240164879969768,1.2829270400115966,0.2116862329378189,0.0504017531044558,19.84057971014492,0.7290657994626495,0.9685209535185716,0.9390471126696788,True,4208906,1500828977.09,1372402927.83,1352736980.24,193304.0,0.9144299242482585,0.901326534128399,0.00010720262098880822,21.129283443792367,12.17201935820529
13183513000127,1,8,4320008,Sapucaia do Sul,RS,4324693.92,8,8,0.4213127446832948,0.6080226829093144,0.939021811744772,2.373533705351616,0.580273298993088,0.125,8.0,0.2963127446832948,0.4208022508120382,0.9428710162322088,True,4320008,641767463.05,621993151.86,600048100.01,130554.0,0.9691877318055008,0.9349930224855454,0.006738724178142175,20.279736588954176,11.779542213259576
13358623000182,1,5,5205455,Cezarina,GO,99655.0,5,5,0.2462026805685173,0.3010385831117355,0.9826902814710752,4.061694201260752,0.8952466062653854,0.2,4.999999999999999,0.0462026805685172,0.7512454810785025,0.6327883705127868,True,5205455,77293118.36,77293118.36,74208155.24,7722.0,1.0,0.960087480160504,0.001289312711331524,18.163115484497656,8.951828676824181
13417917000138,1,62,4201257,Apiúna,SC,111204.642,62,23,0.0816360019794027,0.1528482237279267,0.4790855043623088,12.249497473581645,0.8791307347007243,0.0972944849115504,10.278074866310163,-0.0156584829321477,0.9415660185870552,0.892020030536149,True,4201257,83327349.94,78447871.79,77850011.1,11926.0,0.941442057697581,0.9342672142586561,0.0013345515257604267,18.238287383860616,9.386476169683052
13497205000176,1,50,4211108,Monte Castelo,SC,30829.950000000008,50,36,0.0817775166893369,0.1542723877268695,0.4760286669293981,12.228299910339429,0.7964524329549625,0.0399999999999999,25.000000000000004,0.0417775166893369,0.9841832844576862,0.6643877971460986,True,4211108,54590569.97,53759736.83,53754777.13,7754.0,0.9847806472719266,0.9846897945843155,0.0005647486373002236,17.81537171462668,8.955964118230874
13667230000150,1,10,4218707,Tubarão,SC,1200136.26,10,8,0.7032577673767553,0.8301930649108128,0.9814117273650244,1.421953722217861,0.3088164068797421,0.16,6.249999999999999,0.5432577673767552,0.4373371523217261,0.9224052184144164,True,4218707,546488059.82,506241686.19,499010780.41,114389.0,0.9263545233847263,0.9131229336911078,0.0021960887130732477,20.119023016888388,11.647360199458603
13823697000142,1,8,5000609,Amambai,MS,208641.72,8,8,0.237419986456335,0.3707944892325466,0.8858027052307659,4.211945316507356,0.7916446284757808,0.125,8.0,0.112419986456335,0.7371845173929915,0.6642827169742792,True,5000609,257973905.14,247439868.85,243477549.08,38251.0,0.9591662719363678,0.9438068898785211,0.0008087706385914192,19.36836899490239,10.551924982703788
13844779000173,1,7,2506301,Guarabira,PB,351727.29000000004,7,7,0.2853598800415428,0.4608816108639167,0.9169167396706692,3.5043468614243163,0.7661764417854801,0.1428571428571428,7.0,0.1425027371843999,0.4419058304022846,0.7196618520271366,True,2506301,267495163.1,264924582.49,262517397.24,57661.0,0.9903901790962889,0.981391193013314,0.001314892149539582,19.404612042267697,10.962336314087443
13872416000141,1,7,5215405,Ouro Verde de Goiás,GO,380475.0,7,7,0.1749028948579683,0.2746566791510612,0.7550561797752808,5.717458254833691,0.9446334693226056,0.1428571428571428,7.0,0.0320457520008254,0.5512055337253761,0.7029654085045309,True,5215405,40224663.98,40112569.85,39348280.86,4060.0,0.9972132985360492,0.9782127920214388,0.009458748995123365,17.509990897296333,8.308938252595778
13886006000150,1,181,4214201,Quilombo,SC,542983.5924000001,181,60,0.0881882540027707,0.2099326786213955,0.4763221386797838,11.339378597614386,0.727950701007204,0.0365373462348524,27.369256474519634,0.0516509077679183,0.9862580343870234,0.9329477713328288,True,4214201,78596368.65,69172425.42,68829712.19,11027.0,0.8800969638690807,0.8757365432047858,0.006908507374150804,18.179836055950485,9.308102089758679
13917262000167,1,6,3204559,Santa Maria de Jetibá,ES,2056415.21,6,6,0.858217344369515,0.9237434107482604,0.998242154608456,1.1652060012078234,0.1668473178429467,0.1666666666666666,5.999999999999999,0.6915506777028484,0.9196387423550214,0.97739818276946,True,3204559,294813578.21,278222960.79,275901769.3,46523.0,0.9437250566248268,0.9358516353798033,0.0069753069803833315,19.50185377627576,10.747702092945403
13927758000111,1,6,3202256,Governador Lindenberg,ES,5778248.82,6,4,0.8101258781030398,0.8965827712486774,1.0,1.234376072940124,0.2895855669992716,0.3333333333333333,3.0,0.4767925447697064,0.9010396545731648,0.9861591080546854,True,3202256,95711556.85,92034248.02,91505192.76,11073.0,0.9615792601120979,0.9560516595023918,0.060371485013619865,18.376849610365152,9.312264991698108
13953949000158,1,13,3526704,Leme,SP,12497.13,13,7,0.3003541208440558,0.4945135403088549,0.8586595482322742,3.3294032963150224,0.779735180850311,0.1952662721893491,5.12121212121212,0.1050878486547066,0.8108010498956755,0.348668743810584,True,3526704,624833976.63,604570456.63,596575288.38,97516.0,0.9675697533138484,0.9547740851059168,2.0000720939348447e-05,20.252996535020813,11.487771746086688
13954199000139,1,96,4203105,Caibi,SC,367793.856,96,50,0.1853388560788668,0.3284448558053129,0.6725433444978484,5.395522672129108,0.6218840995807322,0.033203125,30.11764705882352,0.1521357310788668,0.867847856575429,0.7832193151275525,True,4203105,56682179.61,52588950.08,52320265.8,6199.0,0.9277863067693701,0.9230461171392488,0.006488703478422926,17.85297042670512,8.73214326770192
13959466000160,1,6,3201902,Domingos Martins,ES,3601440.07,6,4,0.9782658087887997,0.9890500579675064,1.0,1.0222170610645278,0.051597301169503,0.3333333333333333,3.0,0.6449324754554663,0.9588805095537136,0.9924802417217125,True,3201902,239723639.61,235283985.02,230789138.19,35937.0,0.9814801135289671,0.9627299942778471,0.01502329964562146,19.294997316193882,10.489522684399441
14007211000160,1,130,4208906,Jaraguá do Sul,SC,3954321.524,130,74,0.5811799388993362,0.7602173929850626,0.8338313108805261,1.720637504959038,0.3104288640889376,0.0198816568047337,50.29761904761904,0.5612982820946024,0.5441927271331206,0.9569943376336076,True,4208906,1500828977.09,1372402927.83,1352736980.24,193304.0,0.9144299242482585,0.901326534128399,0.0026347582465172993,21.129283443792367,12.17201935820529
14164340000162,1,5,4219200,Vidal Ramos,SC,897740.0,5,5,0.2609835254097686,0.3742731748613184,0.9579611023236126,3.831659482834812,0.8955164402811306,0.2,4.999999999999999,0.0609835254097685,0.701528451761383,0.8752953517852331,True,4219200,59078255.42,55107477.87,55090603.46,6160.0,0.9327878333276619,0.9325022052250709,0.015195777086133868,17.894373486078393,8.725832056527565
14387430000112,1,9,5207808,Firminópolis,GO,367223.03,9,8,0.2255136416826225,0.3483482503807019,0.8293092892349371,4.434321544979322,0.8209757780095575,0.1358024691358024,7.363636363636364,0.0897111725468201,0.646688712155939,0.7225748375671661,True,5207808,64460655.48,64434257.12,64189427.55,9904.0,0.9995904732925313,0.995792349178265,0.005696855349445479,17.981565603086707,9.200693994924377
14454427000174,1,5,5210604,Itaguaru,GO,205330.0,5,5,0.3356417280858013,0.4944236107729021,0.9634734330102762,2.9793673322536534,0.7937880014374433,0.2,4.999999999999999,0.1356417280858013,0.7074838717592407,0.7353838107827414,True,5210604,43767193.94,43767193.94,43732104.01,4906.0,1.0,0.9991982595446237,0.004691413397017977,17.594395097904776,8.498214224818435
14464143000169,1,8,2916401,Itapetinga,BA,447394.0,8,8,0.3253873660664587,0.4215970710380559,0.954948434713027,3.073260071799331,0.632903662984528,0.125,8.0,0.2003873660664586,0.4224786267681044,0.7593393377511943,True,2916401,339135012.2,338469727.54,323059559.88,68704.0,0.9980382896602619,0.9525986650103831,0.0013192209117475486,19.641908852134538,11.137562700678508
