orgao_cnpj,n_municipios,n_instrumentos_mapeados,municipio_ibge,municipio,uf,valor_total,n_instrumentos,n_fornecedores,portfolio_hhi,count_hhi,portfolio_cr1,portfolio_cr4,portfolio_neff,portfolio_hhi_norm,count_hhi_norm,hhi_gap_value_count,hhi_norm_gap_value_count,exposicao_degree_global,exposicao_strength_global,integracao_siconfi_principal
12219015000124,1,33,2802908,Itabaiana,SE,12158248.11,33,24,0.4421781832448949,0.0523415977961432,0.6456289893889984,0.9084493209934996,2.2615317487207696,0.4179250607772816,0.0111390585698886,0.3898365854487516,0.4067860022073929,0.450738378472374,0.9632792699088616,True
12251189000174,1,8,4218905,Urubici,SC,796463.82,8,8,0.5040022466221857,0.125,0.6687422411729889,0.950978853000504,1.9841181397543015,0.4331454247110694,0.0,0.3790022466221857,0.4331454247110694,0.8682204944454386,0.8908454191367297,True
12259049000142,1,5,2602209,Bom Jardim,PE,1702553.7,5,5,0.4291525482357097,0.2,0.50330277394481,0.9787456336913192,2.3301737438379497,0.286440685294637,3.4694469519536136e-17,0.2291525482357096,0.286440685294637,0.4060703352497573,0.9037787180183878,True
12273240000149,1,69,4218756,Tunápolis,SC,79638.42,69,42,0.0668368118437516,0.0422180214240705,0.1474916252733291,0.4288644852572414,14.96181479059412,0.0440767340838431,0.018857485361243,0.024618790419681,0.0252192487226001,0.9730516908364264,0.8445833594355685,True
12298037000127,1,80,3526704,Leme,SP,2055257.35,80,38,0.3236462523493747,0.0790624999999999,0.5388522269486107,0.8291419077031887,3.0897932317798147,0.3053664213317902,0.0541722972972972,0.2445837523493747,0.251194124034493,0.4697873032962454,0.8333383210865115,True
12306202000145,1,5,4218608,Trombudo Central,SC,801900.0,5,5,0.3371415664950002,0.2,0.4838508542212246,0.9966329966329966,2.966113049767864,0.1714269581187502,3.4694469519536136e-17,0.1371415664950001,0.1714269581187502,0.4407052430273516,0.8294265829697551,True
12321353000172,1,14,4213708,Pouso Redondo,SC,5152709.4,14,13,0.1447321022397801,0.0816326530612245,0.2328871874668499,0.647102171141264,6.909317176525792,0.0734597774264284,0.0051020408163265,0.0630994491785556,0.0683577366101019,0.4060703352497573,0.9006201794389374,True
12334083000134,1,330,4217105,São Martinho,SC,1112268.514,330,105,0.1773721060484292,0.0239669421487603,0.3729315311716178,0.6090714737250937,5.637865063895461,0.169462222452741,0.0145820089001907,0.1534051638996689,0.1548802135525503,0.9858923019836948,0.9523828574358024,True
12366625000150,1,8,1705508,Colinas do Tocantins,TO,594915.0,8,8,0.1434200678727641,0.125,0.1914559222746106,0.6734743618836304,6.972524939028442,0.0210515061403019,0.0,0.0184200678727641,0.0210515061403019,0.623675292884317,0.6973815636362092,True
12403446000146,1,15,4207858,Irati,SC,19142.67,15,13,0.2838607577649256,0.0844444444444444,0.4863480381785822,0.819838611855086,3.52285397909116,0.2241824875786693,0.0081481481481481,0.1994163133204811,0.2160343394305212,0.994089846927928,0.8803860016553164,True
12448797000173,1,6,2407401,Martins,RN,241848.0,6,6,0.2111668661500179,0.1666666666666666,0.2480897092388607,0.8885663722668784,4.735591422233715,0.0534002393800215,3.3306690738754695e-17,0.0445001994833512,0.0534002393800215,0.5146200471556056,0.6156832462588406,True
12457020000175,1,9,5002100,Bela Vista,MS,2737465.73,9,9,0.458798785010894,0.1111111111111111,0.6557159091814457,0.9154364208241614,2.179604725797727,0.3911486331372558,0.0,0.3476876738997829,0.3911486331372558,0.4824447952305295,0.9123189361748923,True
12462982000112,1,5,2311355,Quixelô,CE,273991.4,5,5,0.2376562502365477,0.2,0.3576754598866971,0.8898089502079262,4.207758049723769,0.0470703127956846,3.4694469519536136e-17,0.0376562502365476,0.0470703127956845,0.4060703352497573,0.6190848320010107,True
12488175000179,1,398,4218905,Urubici,SC,3413056.6506,398,116,0.3145010387270402,0.0227393247645261,0.5253355521317816,0.8087793668220341,3.1796397367956346,0.3085401781942319,0.014241405849435,0.2917617139625141,0.2942987723447968,0.6721524616309775,0.9613737371798192,True
12489912000158,1,12,4218400,Treze de Maio,SC,615488.73,12,11,0.2183763198426152,0.0972222222222222,0.4242979396227125,0.6631921595055039,4.579251086934263,0.1402139518268767,0.0069444444444444,0.121154097620393,0.1332695073824323,0.6818873785042275,0.7354912952856265,True
12560864000147,1,8,5200258,Águas Lindas de Goiás,GO,283097.2,8,3,0.470485553146678,0.40625,0.6354608947033034,1.0,2.1254637752675927,0.2057283297200171,0.109375,0.064235553146678,0.096353329720017,0.6199271285675054,0.862819925014028,True
12570642000105,1,29,2608909,Limoeiro,PE,938798.14,29,27,0.2127845512282413,0.0416171224732461,0.4141465384667251,0.706339810174741,4.699589299259604,0.182507033967789,0.0047562425683709,0.1711674287549952,0.177750791399418,0.6047987963389863,0.7864172015477737,True
12592033000157,1,10,4205902,Gaspar,SC,2013964.8,10,9,0.239955001821419,0.12,0.4155981276336111,0.7924611194793474,4.167448031544794,0.1449493770490963,0.01,0.1199550018214189,0.1349493770490963,0.6310295397804722,0.8794385364449605,True
12652188000131,1,6,5206800,Damolândia,GO,119795.0,6,6,0.2102272688769285,0.1666666666666666,0.3305647147209817,0.7916440586001084,4.756756843877476,0.0522727226523142,3.3306690738754695e-17,0.0435606022102618,0.0522727226523142,0.5077132315254942,0.4956842307392977,True
12652881000104,1,5,2406007,José da Penha,RN,176095.0,5,5,0.2677131192594609,0.2,0.3406399954569976,0.976149237627417,3.735341782151605,0.0846413990743261,3.4694469519536136e-17,0.0677131192594609,0.0846413990743261,0.5824691024036442,0.6186858973474942,True
12710978000126,1,72,1501303,Barcarena,PA,10828794.96,72,60,0.2948214878337899,0.0212191358024691,0.5286472715704648,0.7058670626080448,3.391883025038409,0.2828693096614812,0.0046296296296296,0.2736023520313208,0.2782396800318516,0.7422503517693685,0.9101726320246042,True
12769172000103,1,5,2515302,Sapé,PB,359100.0,5,5,0.3073285103287008,0.2,0.4455583402951824,0.9540517961570592,3.253847158307759,0.134160637910876,3.4694469519536136e-17,0.1073285103287008,0.134160637910876,0.5336477346580818,0.7272858511211617,True
12770455000175,1,8,4202107,Barra Velha,SC,357351.76,8,8,0.2062400091582044,0.125,0.2959933092256213,0.8534471188836457,4.84871972262623,0.0928457247522336,0.0,0.0812400091582044,0.0928457247522336,0.608079256446477,0.7097232075391537,True
12816116000182,1,39,4216602,São José,SC,81901.29000000001,39,30,0.1255085495326216,0.0427350427350427,0.2926693828632003,0.5597799497419393,7.96758470816432,0.0953536719302982,0.0097259062776304,0.0827735067975788,0.0856277656526678,0.9814464069396328,0.7163702961954811,True
12877385000159,1,23,4320909,Tapejara,RS,400349.88,23,21,0.1158760715867433,0.054820415879017,0.22180598630378,0.5999752016910809,8.629909404992324,0.0716698751660805,0.0075614366729678,0.0610556557077263,0.0641084384931126,0.431766318522953,0.5427797994484205,True
12998458000160,1,5,3549904,São José dos Campos,SP,2401100.0,5,5,0.6007415428743673,0.2,0.7579859231185706,0.9880304860272374,1.6646093679742893,0.5009269285929591,3.4694469519536136e-17,0.4007415428743672,0.5009269285929591,0.4060703352497573,0.9281617695923812,True
13018648000137,1,5,4217204,São Miguel do Oeste,SC,698862.2,5,3,0.4243205930825892,0.44,0.5658769353958477,1.0,2.3567086215053465,0.1364808896238838,0.1600000000000001,-0.0156794069174108,-0.0235191103761162,0.7888829860360773,0.867372782669108,True
13019421000106,1,55,4215695,Santiago do Sul,SC,194763.89,55,37,0.5989428989912939,0.0433057851239669,0.7701632987511187,0.890025815360332,1.6696082409260449,0.5878024239632743,0.0167309458218548,0.5556371138673271,0.5710714781414195,0.9932141710643628,0.9625762344830636,True
13019629000125,1,8,4217303,Saudades,SC,3190.09,8,7,0.2791967548532217,0.15625,0.4294549683551247,0.8865267124125024,3.581703521323936,0.159062880662092,0.015625,0.1229467548532217,0.143437880662092,0.8650537830697012,0.4637621827660816,True
13102858000109,1,8,4213500,Porto Belo,SC,1456219.83,8,8,0.1969512531612217,0.125,0.2609496122573746,0.8299803402622254,5.077398513333719,0.0822300036128248,0.0,0.0719512531612217,0.0822300036128248,0.6112827255929768,0.8528437973255577,True
13128780003389,1,9,2800308,Aracaju,SE,97600063.2,9,8,0.556096570442056,0.1358024691358024,0.7129338965428047,0.9976655291756,1.7982488171165547,0.4926817947909211,0.0123456790123456,0.4202941013062535,0.4803361157785754,0.4071898578893855,0.997604282577144,True
13128780003974,1,35,2800308,Aracaju,SE,550951.24,35,4,0.3745604453981919,0.3191836734693877,0.5172871559377923,1.0,2.6697960563799223,0.1660805938642559,0.0922448979591836,0.0553767719288041,0.0738356959050722,0.662077562057094,0.8281797763602267,True
13128780009581,1,10,2800308,Aracaju,SE,1755399.09,10,6,0.4971234606564902,0.24,0.6773905186426865,0.9689937232450084,2.01157273623623,0.3965481527877883,0.088,0.2571234606564901,0.3085481527877882,0.5000674199293479,0.906779997355308,True
13128780009905,1,5,2800308,Aracaju,SE,130219.5,5,5,0.3512993314623567,0.2,0.4991571922791901,0.9990823187003482,2.8465753004347927,0.1891241643279459,3.4694469519536136e-17,0.1512993314623567,0.1891241643279459,0.4065773450889848,0.5513876466592768,True
13128814001049,1,5,2804805,Nossa Senhora do Socorro,SE,968396.25,5,5,0.4225692893246375,0.2,0.5696015448221737,0.9838908917708014,2.366475807075874,0.2782116116557968,3.4694469519536136e-17,0.2225692893246374,0.2782116116557968,0.7263682572041197,0.8939518016974566,True
13133909000160,1,20,2604007,Carpina,PE,3664003.11,20,19,0.1974596545009301,0.055,0.3206516710625827,0.7466338422403795,5.064325684795978,0.1528740797509817,0.0025,0.14245965450093,0.1503740797509817,0.582623941720284,0.9138899421866472,True
13170158000151,1,164,4208906,Jaraguá do Sul,SC,726711.9600000001,164,62,0.4868432612575884,0.039857227840571,0.6684684259221494,0.9170442440495956,2.05404917676554,0.4784308557044341,0.0241171823953345,0.4469860334170173,0.4543136733090996,0.5989890864785833,0.9070019236708396,True
13183513000127,1,17,4320008,Sapucaia do Sul,RS,7582472.54,17,15,0.3352708060901985,0.0726643598615916,0.4591946362657054,0.8893762139493353,2.982663512107189,0.2877901493823556,0.0064260998517053,0.2626064462286068,0.2813640495306502,0.4162756631751607,0.9468620590950932,True
13240198000122,1,8,1300607,Benjamin Constant,AM,90015.44,8,7,0.4094848999803698,0.15625,0.599897084322423,0.9561130845997088,2.4420924924165424,0.3110657166437648,0.015625,0.2532348999803698,0.2954407166437648,0.4060703352497573,0.4859289237069106,True
13244984000106,1,5,1705508,Colinas do Tocantins,TO,253230.0,5,5,0.2745642361191763,0.2,0.3791020021324487,0.9960510208111204,3.6421349485806433,0.0932052951489704,3.4694469519536136e-17,0.0745642361191763,0.0932052951489703,0.5117898302501825,0.6611970518530689,True
13286669000133,1,6,5213103,Mineiros,GO,4677.42,6,3,0.6425548621499424,0.5,0.7833805816026783,1.0,1.5562873443274117,0.4638322932249136,0.25,0.1425548621499424,0.2138322932249136,0.9806721522422456,0.7322974117239912,True
13358623000182,1,8,5205455,Cezarina,GO,164511.0,8,8,0.1605081846050359,0.125,0.1872823093896456,0.7002328111797995,6.230211888949524,0.0405807824057553,0.0,0.0355081846050359,0.0405807824057553,0.7038588907632128,0.5852084529640575,True
13417917000138,1,79,4201257,Apiúna,SC,142427.575,79,25,0.0887680375615024,0.0870052876141644,0.1691105110790519,0.5171444644760679,11.265316069504804,0.0508000391265651,0.0489638412647545,0.001762749947338,0.0018361978618105,0.9887531234873752,0.9228426294975104,True
13449811000116,1,10,5219100,Santa Bárbara de Goiás,GO,94352.74,10,10,0.2092209410402011,0.1,0.349751369170625,0.804263659963664,4.779636278415616,0.121356601155779,3.0839528461809905e-17,0.1092209410402011,0.121356601155779,0.7724115538626348,0.5746290791950173,True
13469368000145,1,16,5206503,Cromínia,GO,291084.5,16,11,0.1547412064284568,0.125,0.2108339674561854,0.723197215928708,6.462402763173108,0.0702153270713025,0.0375,0.0297412064284568,0.0327153270713025,0.6750095329134137,0.6083341562139766,True
13497205000176,1,59,4211108,Monte Castelo,SC,46705.34,59,41,0.0860575182084683,0.0336110313128411,0.1865949375381915,0.4999498986625512,11.620135239986464,0.06320895616368,0.0094513070956621,0.0524464868956272,0.0537576490680179,0.989779934986246,0.7598140460379375,True
13509695000183,1,15,4205605,Galvão,SC,24126.85,15,9,0.3214731911524416,0.1466666666666666,0.3954100929047928,0.9467555855820384,3.110679296196127,0.2366573400464968,0.04,0.1748065244857749,0.1966573400464968,0.9890348770188137,0.7628837821022015,True
13571334000167,1,5,3200201,Alegre,ES,1988535.34,5,5,0.2758584702782081,0.2,0.3734848383433809,0.9992314946738636,3.6250472896173274,0.0948230878477601,3.4694469519536136e-17,0.075858470278208,0.09482308784776,0.9372631314460702,0.9748745054643289,True
13577818000113,1,6,5214606,Niquelândia,GO,2148744.87,6,6,0.6442688793932463,0.1666666666666666,0.7740737503191805,0.9956297929404712,1.5521469870495237,0.5731226552718955,3.3306690738754695e-17,0.4776022127265796,0.5731226552718955,0.4102373227505835,0.943271821722701,True
13617528000156,1,6,4219309,Videira,SC,448134.15,6,6,0.2826068856132733,0.1666666666666666,0.3936321300217803,0.9202390623432738,3.53848420157896,0.139128262735928,3.3306690738754695e-17,0.1159402189466066,0.139128262735928,0.578456486186719,0.7533014021357419,True
13633606000106,1,10,5219902,São Francisco de Goiás,GO,111371.25,10,9,0.2589042445189369,0.12,0.4309909424559749,0.8300665566741867,3.8624318494973817,0.1662672750838041,0.01,0.1389042445189369,0.156267275083804,0.6678626585036641,0.5824676293509774,True
13659627000109,1,5,5007695,São Gabriel do Oeste,MS,923535.4,5,5,0.250864022280679,0.2,0.332205349139838,0.8952850101901888,3.9862232571602094,0.0635800278508488,3.4694469519536136e-17,0.050864022280679,0.0635800278508487,0.4060703352497573,0.8087287719471657,True
13667230000150,1,16,4218707,Tubarão,SC,1209359.22,16,11,0.6926041463962898,0.1171875,0.8238617472151906,0.9739271678104046,1.4438261815253794,0.6618645610359187,0.0289062499999999,0.5754166463962898,0.6329583110359187,0.4396681750147437,0.9160142612071214,True
13769209000166,1,7,5203575,Bonópolis,GO,298773.0,7,7,0.1774323349383984,0.1428571428571428,0.2677618124797086,0.7691458063479633,5.635951306999275,0.0403377240947982,0.0,0.0345751920812556,0.0403377240947982,0.425798583455393,0.6015640361222551,True
13792329000184,1,30,4106902,Curitiba,PR,19933374.92,30,18,0.1986428816029879,0.1022222222222222,0.3155288667996417,0.7900697148980328,5.034159754078791,0.1515042275796342,0.0494117647058823,0.0964206593807656,0.1020924628737519,0.5129182305705178,0.9681179536050152,True
13806951000102,1,12,4205803,Garuva,SC,76645.81999999999,12,9,0.4604155527290294,0.1388888888888888,0.6604926400422096,0.8997881423931532,2.171950956201809,0.3929674968201582,0.0312499999999999,0.3215266638401406,0.3617174968201582,0.9939411369524948,0.8804677991232646,True
13817576000198,1,8,3300803,Cachoeiras de Macacu,RJ,964907.64,8,8,0.2354044597520966,0.125,0.3026196372535717,0.9451749495941394,4.248007879940318,0.1261765254309675,0.0,0.1104044597520966,0.1261765254309675,0.5348261746874811,0.8380396648734836,True
13823697000142,1,22,5000609,Amambai,MS,2456634.4,22,21,0.5449560939059327,0.0495867768595041,0.7323024174862975,0.8757173350662191,1.8350102167544795,0.5222038986012294,0.0020661157024793,0.4953693170464285,0.52013778289875,0.4868863429387612,0.8995341858315865,True
13843029000187,1,8,5211909,Jataí,GO,42468.0,8,6,0.5060823618190224,0.1875,0.6947277950456815,0.9442097579353868,1.9759629567125772,0.407298834182827,0.025,0.3185823618190224,0.3822988341828269,0.7634633661581153,0.4995441304548975,True
13843252000124,1,26,4207908,Irineópolis,SC,28642.460000000003,26,19,0.2115464605779766,0.0710059171597633,0.4237589927680792,0.6702067490013078,4.727093978636418,0.167743486165642,0.0193951347797501,0.1405405434182133,0.1483483513858919,0.9961146419616052,0.85738484103539,True
13844779000173,1,27,2506301,Guarabira,PB,5413161.5600000005,27,26,0.1867806737127648,0.0397805212620027,0.3269641928071328,0.760598026562503,5.35387296834479,0.1542519006612754,0.0013717421124828,0.1470001524507621,0.1528801585487926,0.4119376787107212,0.8898867951983364,True
13864377000130,1,14,3550308,São Paulo,SP,486675993.08,14,11,0.4961503447885886,0.1326530612244898,0.6486479548789006,0.992587415341428,2.0155180995109525,0.4457653792674475,0.0459183673469387,0.3634972835640988,0.3998470119205087,0.5298540659771004,0.9993580918110188,True
13872416000141,1,7,5215405,Ouro Verde de Goiás,GO,380475.0,7,7,0.1749028948579683,0.1428571428571428,0.2746566791510612,0.7550561797752808,5.717458254833691,0.0373867106676297,0.0,0.0320457520008254,0.0373867106676297,0.6146262962892152,0.6936946971095987,True
13886006000150,1,370,4214201,Quilombo,SC,934305.4335000002,370,108,0.0494914248127921,0.0265303140978816,0.1220050701974216,0.3505308785084786,20.205520527700124,0.0406081671007622,0.0174324665660861,0.0229611107149105,0.023175700534676,0.993690237844094,0.9444345003267184,True
13917262000167,1,16,3204559,Santa Maria de Jetibá,ES,6763905.26,16,15,0.7646639594923047,0.0703125,0.8689946494016978,0.9881032071108576,1.3077640021950891,0.7478542423131836,0.00390625,0.6943514594923047,0.7439479923131836,0.9111726555086572,0.9799093919754782,True
13927758000111,1,9,3202256,Governador Lindenberg,ES,8454548.48,9,7,0.4435135205496938,0.1851851851851851,0.6127681865276855,0.9796764451222354,2.254722694272303,0.3507657739746427,0.0493827160493827,0.2583283353645086,0.30138305792526,0.8885976556084474,0.9808442215052922,True
13953949000158,1,141,3526704,Leme,SP,1210704.5,141,99,0.0212013042071041,0.0178562446557014,0.0545137149486105,0.1891725024562145,47.16690965006391,0.011213562413299,0.0078343696011677,0.0033450595514027,0.0033791928121313,0.4285897730565356,0.4289639022012568,True
13954199000139,1,143,4203105,Caibi,SC,431423.2960000001,143,59,0.1395329028107118,0.0298792116973935,0.2800034238299454,0.5918896878484744,7.166768409860897,0.1246972632039999,0.0131529912094175,0.1096536911133182,0.1115442719945823,0.8905082746324771,0.7918354147141093,True
13959466000160,1,6,3201902,Domingos Martins,ES,3601440.07,6,4,0.9782658087887997,0.3333333333333333,0.9890500579675064,1.0,1.0222170610645278,0.9710210783850662,0.1111111111111111,0.6449324754554663,0.8599099672739551,0.9704416304722058,0.9944744666196887,True
13959501000141,1,10,3204500,Santa Leopoldina,ES,150147.23,10,10,0.1713776786164181,0.1,0.2486892365580104,0.7622851250735694,5.835065616907002,0.0793085317960201,3.0839528461809905e-17,0.0713776786164181,0.0793085317960201,0.7733758442029995,0.6272625667517139,True
14004655000142,1,66,5002951,Chapadão do Sul,MS,7997370.57,66,64,0.0261110740480898,0.0160697887970615,0.0563185106976979,0.1927512257319345,38.29792670183766,0.0106525196679007,0.0004518489366974,0.0100412852510283,0.0102006707312033,0.4234765344611493,0.7837000101005661,True
14007211000160,1,385,4208906,Jaraguá do Sul,SC,5827766.064,385,141,0.2743561427836611,0.0143363130376117,0.5158312751381573,0.6176253937567112,3.644897430959048,0.2691729723749729,0.0072958581307375,0.2600198297460493,0.2618771142442354,0.6851219179025241,0.9508730525205816,True
14008675000191,1,10,4212700,Petrolândia,SC,1198987.34,10,9,0.1589360165323009,0.12,0.240202703057732,0.6873800685835432,6.2918400864587385,0.0538030185988386,0.01,0.0389360165323009,0.0438030185988385,0.6006761545036524,0.8136637129188854,True
14016436000183,1,5,4201000,Anita Garibaldi,SC,13972.0,5,4,0.4404767061422341,0.28,0.6145147437732608,1.0,2.270267612465052,0.2539689415229789,0.04,0.1604767061422341,0.2139689415229788,0.9933848401007837,0.8043662631125655,True
14088281000190,1,5,3203056,Jaguaré,ES,772390.63,5,5,0.7807119278969336,0.2,0.8803835437516895,0.99391689927673,1.280882184922908,0.7258899098711669,3.4694469519536136e-17,0.5807119278969335,0.7258899098711669,0.9121521425465864,0.9384173565895864,True
14120591000145,1,6,1709500,Gurupi,TO,269792.0,6,4,0.3596565310203573,0.2777777777777778,0.4699916973075554,1.0,2.780430532327516,0.1462087080271431,0.037037037037037,0.0818787532425795,0.109171670990106,0.9268998586104198,0.8500517686448121,True
14153138000135,1,10,1505304,Oriximiná,PA,3570450.49,10,8,0.7116929201960673,0.14,0.8402301077699581,0.9616187255967245,1.4051003903825623,0.6705061945097912,0.0171428571428571,0.5716929201960673,0.6533633373669341,0.4120034487684066,0.941158750631545,True
14164340000162,1,15,4219200,Vidal Ramos,SC,1616215.0,15,15,0.1127782186195258,0.0666666666666666,0.2078931330299496,0.5661375497690592,8.866960413461124,0.0494052342352062,0.0,0.0461115519528591,0.0494052342352062,0.6035643738501326,0.7947636858446645,True
14285358000112,1,14,4202081,Bandeirante,SC,3835.74,14,12,0.148882610142514,0.0918367346938775,0.2189616605922195,0.737380531527163,6.716701158333912,0.0715083019736516,0.0092764378478664,0.0570458754486364,0.0622318641257852,0.9566912280149376,0.5527329724191341,True
14355640000129,1,9,3200706,Atílio Vivácqua,ES,334620.9,9,9,0.2073862604495756,0.1111111111111111,0.2988456489119478,0.8782054557859357,4.821920207405169,0.1083095430057725,0.0,0.0962751493384644,0.1083095430057725,0.5608261030410523,0.6523629801983857,True
14381482000181,1,5,2314003,Várzea Alegre,CE,587480.0,5,5,0.6323338893427716,0.2,0.7874310614829441,0.9710628446925852,1.58144299531276,0.5404173616784644,3.4694469519536136e-17,0.4323338893427715,0.5404173616784644,0.8467572590190049,0.901151899617022,True
14387430000112,1,49,5207808,Firminópolis,GO,888394.5199999999,49,29,0.1032809681718001,0.0437317784256559,0.2316617171389125,0.5446081995192856,9.68232596674128,0.0712552884636501,0.0095793419408579,0.0595491897461441,0.0616759465227921,0.8398309421711516,0.7354520225156241,True
14444354000130,1,5,2802304,Frei Paulo,SE,1275838.68,5,5,0.4147238476479961,0.2,0.4984956248543899,0.9894187249441286,2.411243061307549,0.2684048095599951,3.4694469519536136e-17,0.2147238476479961,0.2684048095599951,0.612384730256872,0.9247731255061494,True
14454427000174,1,16,5210604,Itaguaru,GO,482033.21,16,13,0.1120204235409518,0.109375,0.2106078956676034,0.5333035041299332,8.926943573235336,0.0380221255026977,0.0351562499999999,0.0026454235409518,0.0028658755026977,0.6603692417817624,0.6735481489112877,True
14464143000169,1,11,2916401,Itapetinga,BA,505545.91,11,10,0.2622845578948324,0.1074380165289256,0.3731016239454889,0.8984820191701284,3.812652975174266,0.1803161754387027,0.0082644628099173,0.1548465413659068,0.1720517126287853,0.419885867967413,0.712169523988723,True
14491667000149,1,25,5217708,Pontalina,GO,400710.02,25,15,0.100193500889951,0.0976,0.149734214282937,0.5269148248401674,9.980687281287482,0.035921608096376,0.0331428571428571,0.0025935008899509,0.0027787509535188,0.7158391738093389,0.6508811521490246,True
14491945000168,1,7,3204609,Santa Teresa,ES,963056.3096,7,6,0.7978940652325972,0.183673469387755,0.8905834176573054,0.989424200954324,1.253299207970028,0.7574728782791167,0.0204081632653061,0.6142205958448421,0.7370647150138105,0.9096378676515492,0.9522844516620056,True
14492062000172,1,16,3202900,Itarana,ES,1805758.59,16,13,0.2372062985208779,0.0859375,0.3823367164489025,0.8261544695185418,4.21573965883534,0.1736401567309511,0.0097656249999999,0.1512687985208779,0.1638745317309511,0.7079727630775664,0.8960456300960963,True
14498649000199,1,11,2804607,Nossa Senhora das Dores,SE,865884.0,11,10,0.2491983582014543,0.1074380165289256,0.4308891260261189,0.7896484979512266,4.012867529374292,0.1657759535571715,0.0082644628099173,0.1417603416725287,0.1575114907472541,0.7130055505251899,0.8440922500784693,True
14499742000118,1,14,2804508,Nossa Senhora da Glória,SE,942828.62,14,14,0.1932797906988179,0.0714285714285714,0.3308554634245192,0.7413484541867217,5.17384666231489,0.1312243899833424,0.0,0.1218512192702465,0.1312243899833424,0.7996179976292108,0.7879830184051129,True
14524513000106,1,15,5219308,Santa Helena de Goiás,GO,422562.66,15,12,0.251748599830884,0.1022222222222222,0.3590433664914926,0.868249125466978,3.972216729990814,0.1837257452700552,0.0206060606060606,0.1495263776086617,0.1631196846639946,0.9052961194169862,0.8550152584901665,True
14567169000132,1,5,4219200,Vidal Ramos,SC,197173.0,5,5,0.3959892833081989,0.2,0.5071688314322955,0.961962337642578,2.525320866377333,0.2449866041352486,3.4694469519536136e-17,0.1959892833081988,0.2449866041352485,0.9157374092292048,0.7937817718878585,True
14572082000153,1,12,2413805,Taboleiro Grande,RN,248316.38,12,12,0.1537857948719918,0.0833333333333333,0.2448489302236123,0.7146125438845395,6.502551167566415,0.0768572307694456,1.5139404881252137e-17,0.0704524615386585,0.0768572307694456,0.5374732564374148,0.5812934883514975,True
14601748000154,1,15,5201603,Araçu,GO,499122.19,15,15,0.0882556586466366,0.0666666666666666,0.1322321494061404,0.5030234981137585,11.330718226282352,0.0231310628356821,0.0,0.02158899197997,0.0231310628356821,0.6084506855703357,0.6141222164455166,True
14608771000170,1,419,4204152,Celso Ramos,SC,370559.1759,419,77,0.0449440038316832,0.0383399502167337,0.1076709365058796,0.3020543556320015,22.249909103448665,0.0323774775663106,0.0256865285090592,0.0066040536149494,0.0066909490572514,0.996772570775806,0.939561354869464,True
14621774000144,1,14,5203807,Britânia,GO,152245.6,14,10,0.2517534044827265,0.1428571428571428,0.4197165632372955,0.8581528792950338,3.97214092121091,0.168614893869696,0.0476190476190476,0.1088962616255836,0.1209958462506484,0.9724451958360398,0.8768272334639465,True
14645035000192,1,11,3205036,Vargem Alta,ES,2836551.6745,11,5,0.3809519466974508,0.3553719008264462,0.4492126166623093,0.9851932893105488,2.6250029922912885,0.2261899333718135,0.1942148760330577,0.0255800458710046,0.0319750573387558,0.6741084603483356,0.9498552263994706,True
14645822000134,1,6,5214804,Nova Aurora,GO,147760.0,6,6,0.185809294634563,0.1666666666666666,0.28938819707634,0.7468868435300487,5.3818620966552375,0.0229711535614756,3.3306690738754695e-17,0.0191426279678963,0.0229711535614755,0.4817704915063833,0.4929921007390142,True
14662198000183,1,26,5209705,Hidrolândia,GO,376985.69000000006,26,16,0.1153972032054037,0.1331360946745562,0.2116403940955954,0.573192579272704,8.665721284596723,0.0564236834190972,0.0753451676528599,-0.0177388914691525,-0.0189214842337627,0.5278067067859106,0.6135022592224121,True
14674100000108,1,12,4202008,Balneário Camboriú,SC,1289940.0,12,12,0.2337255834859152,0.0833333333333333,0.3721103307130564,0.8000372110330713,4.2785217821919,0.1640642728937257,1.5139404881252137e-17,0.1503922501525819,0.1640642728937257,0.5749411326867735,0.7916487146226507,True
14674999000169,1,5,3203700,Muniz Freire,ES,1740768.17,5,3,0.6750519776478501,0.3600000000000001,0.7986416249787012,1.0,1.4813674103798615,0.5125779664717751,0.0400000000000001,0.31505197764785,0.4725779664717749,0.9725147023605104,0.9946441217648098,True
14675553000159,1,12,3105608,Barbacena,MG,3702985.74,12,10,0.4399613591149471,0.1111111111111111,0.5899572516312201,0.9464857269474658,2.2729268816053763,0.3777348434610524,0.0123456790123456,0.328850248003836,0.3653891644487067,0.4235641819905875,0.9368929201909784,True
14682109000160,1,59,4106902,Curitiba,PR,9761949.03,59,31,0.306646280646165,0.0468256248204539,0.4448126482381357,0.9575224549190255,3.26108634969516,0.2835344900010372,0.0150531456478023,0.2598206558257111,0.2684813443532349,0.4143581420989756,0.958766170206844,True
14700048000117,1,10,3200904,Barra de São Francisco,ES,8308352.55,10,6,0.8586064915996016,0.24,0.9252276397442956,0.9932450158244668,1.1646778935213726,0.8303277899195218,0.088,0.6186064915996015,0.7423277899195218,0.9422163551101448,0.9901393096502458,True
14706049000179,1,6,3135100,Janaúba,MG,356050.0,6,6,0.1968225734939336,0.1666666666666666,0.3089453728408931,0.7883022047465243,5.08071804086446,0.0361870881927204,3.3306690738754695e-17,0.0301559068272669,0.0361870881927203,0.4060703352497573,0.633800052516708,True
