orgao_cnpj,n_municipios,n_instrumentos_mapeados,municipio_ibge,municipio,uf,valor_total,n_instrumentos,n_fornecedores,portfolio_hhi,count_hhi,portfolio_cr1,portfolio_cr4,portfolio_neff,portfolio_hhi_norm,count_hhi_norm,hhi_gap_value_count,hhi_norm_gap_value_count,exposicao_degree_global,exposicao_strength_global,integracao_siconfi_principal
01197548000136,1,6,3301009,Campos dos Goytacazes,RJ,397905.48,6,6,0.3065160449241463,0.1666666666666666,0.4886282289954891,0.9049804491257574,3.2624719539476983,0.1678192539089755,3.3306690738754695e-17,0.1398493782574796,0.1678192539089755,0.430427890215509,0.6864489786207753,True
01210830000106,1,19,1709500,Gurupi,TO,2289623.78,19,19,0.3102608778830591,0.0526315789473684,0.4192828570290269,0.8826126229349349,3.223094083995054,0.2719420377654513,0.0,0.2576292989356907,0.2719420377654513,0.4760068488401118,0.877954650545361,True
01280363000190,1,61,4209102,Joinville,SC,18058930.59,61,46,0.5044772792878855,0.0303681805966138,0.6512967056040941,0.9620819911462986,1.982249827805107,0.4934656632720608,0.0088208068320941,0.4741090986912717,0.4846448564399667,0.4035782491288652,0.9717672676714364,True
01282378000198,1,106,4217105,São Martinho,SC,312958.26000000007,106,39,0.2590112650380457,0.059629761480954,0.3839793204371726,0.8207468305837334,3.860835936433544,0.2395115614864153,0.0348831762567686,0.1993815035570916,0.2046283852296467,0.9830574411587908,0.9410889616622352,True
01294821000140,1,5,4219002,Urussanga,SC,108830.32,5,5,0.2908090286534612,0.2,0.411833761032771,0.9356796892630656,3.438682783097621,0.1135112858168265,3.4694469519536136e-17,0.0908090286534612,0.1135112858168265,0.7196380979592758,0.7347850900690516,True
01335616000186,1,12,3519071,Hortolândia,SP,310326.42000000004,12,9,0.5535920426713189,0.125,0.732583451966481,0.9314990325348388,1.8063843460873668,0.4977910480052337,0.015625,0.4285920426713189,0.4821660480052337,0.8675976743983244,0.7579722373727578,True
01349236000109,1,226,4202800,Braço do Norte,SC,1182055.527,226,31,0.0834305342966094,0.0745555642571853,0.1626103576435458,0.4817151411195931,11.98601936845848,0.052878218773163,0.0437074163990915,0.008874970039424,0.0091708023740715,0.9989498873030308,0.9710655875721864,True
01377043000153,1,8,5105259,Lucas do Rio Verde,MT,7430747.12,8,8,0.3229552938340086,0.125,0.4874457361428819,0.9482990614811826,3.096403802917614,0.2262346215245812,0.0,0.1979552938340086,0.2262346215245812,0.504491655572284,0.96404195492459,True
01393989000103,1,12,5208707,Goiânia,GO,483228.67,12,11,0.1202253980463756,0.0972222222222222,0.1845755343945135,0.5667167471665123,8.31771003672835,0.0322479378510132,0.0069444444444444,0.0230031758241534,0.0253034934065688,0.5055562902266147,0.6002645584789678,True
01397083000167,1,111,4216503,São Joaquim,SC,211192.34000000003,111,48,0.172316247282858,0.0448827205583962,0.3622290467542525,0.6537261247259252,5.803283298982797,0.154705954671855,0.0245610763149578,0.1274335267244618,0.1301448783568972,0.9194661619421932,0.8180866376469936,True
01404511000131,1,83,4305108,Caxias do Sul,RS,2943448.49,83,49,0.3093135654275184,0.0404993467847292,0.5335754457180938,0.7593695481995678,3.232965222905267,0.2949242647072583,0.0205097498427444,0.2688142186427891,0.2744145148645139,0.7083747592689894,0.8522110036172884,True
01420402000108,1,26,1504208,Marabá,PA,705808.5800000001,26,22,0.4891427550036187,0.0502958579881656,0.6866827263562028,0.8730363691526675,2.0443929502596885,0.4648162195276005,0.0050718512256973,0.438846897015453,0.4597443683019031,0.5367948879517941,0.8237484835757944,True
01465988000127,1,231,5213103,Mineiros,GO,12730469.66,231,129,0.2399551027646711,0.0162853019995877,0.4744070557723633,0.62697973783946,4.167446278401175,0.2340172520050201,0.0086000309214594,0.2236698007650834,0.2254172210835606,0.5070322344648266,0.8937717885850849,True
01494665000161,1,21,5209101,Goiatuba,GO,652834.33,21,17,0.1611306968277994,0.0657596371882086,0.285830556735581,0.6870948866920036,6.206142092643596,0.1087013653795369,0.0073696145124716,0.0953710596395908,0.1013317508670652,0.5491604263725715,0.6882958851327828,True
01600293000100,1,83,4214904,Rio Fortuna,SC,115493.88,83,39,0.3289313117249891,0.0457250689505007,0.5472151424820085,0.8076162996688654,3.040148396805938,0.3112716094019625,0.0206125707649876,0.2832062427744883,0.2906590386369749,0.6682455783885296,0.711389606909265,True
01610999000153,1,16,4203303,Campo Alegre,SC,21492.72,16,15,0.2654354574012554,0.0703125,0.3680502049065915,0.8228925887463289,3.7673941898738583,0.2129665615013451,0.00390625,0.1951229574012554,0.2090603115013451,0.994279557467868,0.860909121859534,True
01648573000199,1,61,3303955,Pinheiral,RJ,7932955.46,61,48,0.2288213190281384,0.0260682612201021,0.458442924372602,0.6562425071273501,4.370222163945436,0.2124132619861839,0.0053463093311681,0.2027530578080363,0.2070669526550158,0.780452156839487,0.8953183676997208,True
01650166000116,1,139,5212204,Jussara,GO,1693953.47,139,74,0.052535149207529,0.0212721908803892,0.1416803969237714,0.3536114719845286,19.03487503289864,0.0395561786487281,0.0078649606184767,0.0312629583271398,0.0316912180302513,0.510983740757693,0.635516415711089,True
01743462000161,1,17,4210605,Massaranduba,SC,14979.96,17,14,0.1714865660579321,0.0795847750865051,0.2285720389106513,0.7782464038622267,5.831360572362134,0.1077547634470038,0.0087836039393132,0.0919017909714269,0.0989711595076905,0.9911711217544256,0.8232610368998237,True
01746653000187,1,952,4208807,Jaguaruna,SC,2168648.6493,952,197,0.0481647369681983,0.0194173257538309,0.1665195974076131,0.3260136519247641,20.762077464686858,0.0433084346057911,0.0144143529260443,0.0287474112143673,0.0288940816797467,0.9683184512602584,0.9204695199055926,True
01815216000178,1,180,5218805,Rio Verde,GO,52284371.5,180,154,0.1087579972982463,0.0079629629629629,0.2959201680372116,0.4894767674504799,9.194726133635086,0.1029328861694767,0.0014790607601065,0.1007950343352834,0.1014538254093702,0.4610263202452327,0.9254817197530336,True
01823752000115,1,24,4208203,Itajaí,SC,257629.05,24,14,0.1755447589749557,0.0972222222222221,0.291116238638461,0.7450982721086774,5.696552866854123,0.1121251250499522,0.0277777777777777,0.0783225367527335,0.0843473472721745,0.8659338484717435,0.7655452500069693,True
01824828000127,1,155,4209409,Laguna,SC,603530.6900000001,155,50,0.2364561273548237,0.0404994797086368,0.3578939788463782,0.8670036315800279,4.229114344325744,0.2208735993416568,0.0209178364373845,0.1959566476461868,0.1999557629042723,0.7331400406243535,0.8292151695398913,True
01834835000100,1,24,2704302,Maceió,AL,6830000.0,24,24,0.0582146631539007,0.0416666666666666,0.0878477306002928,0.3206442166910688,17.17780273599322,0.0172674745953746,0.0,0.016547996487234,0.0172674745953746,0.644960269748771,0.8824764503117334,True
01842685000186,1,5,4203907,Capinzal,SC,43549.99,5,5,0.3669854646107463,0.2,0.5510908268865274,0.9425947055326536,2.7249035627628437,0.2087318307634328,3.4694469519536136e-17,0.1669854646107463,0.2087318307634328,0.5194701024636529,0.3949423727751436,True
01850671000104,1,247,4203600,Campos Novos,SC,556392.51,247,80,0.1328704642850847,0.0363716828664623,0.2869556960786549,0.620480638749073,7.526127084604867,0.121894141048187,0.0241738560673036,0.0964987814186224,0.0977202849808834,0.9256901013310074,0.8093039845363639,True
01851875000160,1,6,4201406,Araranguá,SC,144277.86999999997,6,6,0.5417573636026664,0.1666666666666666,0.7152864122543534,0.9830167994578796,1.8458447769865776,0.4501088363231996,3.3306690738754695e-17,0.3750906969359996,0.4501088363231996,0.4389972757083259,0.6095602972548966,True
01877528000106,1,82,4202107,Barra Velha,SC,14087730.833599998,82,58,0.1639623437149149,0.0226055919095776,0.2811250489364972,0.7275749473828306,6.098961367243707,0.1492950164116678,0.0054583215922017,0.1413567518053373,0.143836694819466,0.7055957742903465,0.9404230832283932,True
01896727000161,1,56,4210803,Meleiro,SC,102182.33,56,36,0.2151826686705835,0.0389030612244897,0.4110299696630523,0.727240609995877,4.647214416375088,0.1927593163468859,0.0114431486880466,0.1762796074460938,0.1813161676588393,0.6464129894633361,0.6433056701014628,True
01906118000146,1,11,3205010,Sooretama,ES,682688.6599999999,11,11,0.5652689291943386,0.0909090909090909,0.7468169165135978,0.8616212989388164,1.7690694611948174,0.5217958221137724,0.0,0.4743598382852476,0.5217958221137724,0.3965645695364237,0.7616034748147118,True
01933030000113,1,10,1100304,Vilhena,RO,1445260.87,10,9,0.5264971854984669,0.12,0.6768673879615934,0.9690581811711264,1.8993453859648637,0.4673093336857753,0.01,0.4064971854984669,0.4573093336857753,0.8103061668702252,0.9149384035072194,True
01935036000120,1,105,4207304,Imbituba,SC,68952.62,105,52,0.0972928705528326,0.0374603174603174,0.216810905807495,0.5293881508780958,10.278245408094662,0.0795927307597508,0.0185869903516962,0.0598325530925151,0.0610057404080546,0.9900312281012048,0.831794574680315,True
01941360000150,1,439,4203303,Campo Alegre,SC,1680076.2163999998,439,147,0.0724060856425568,0.0188510852475858,0.189866386349733,0.4630834459802666,13.810993801496805,0.0660527026675059,0.0121308872013364,0.053555000394971,0.0539218154661694,0.988008076156914,0.9425085913676786,True
01977854000195,1,37,5220702,Sítio d'Abadia,GO,736596.42,37,24,0.2109046965888888,0.0635500365230095,0.2932406323669072,0.8527057462484001,4.741478099699574,0.1765962051362318,0.022834820719662,0.1473546600658793,0.1537613844165697,0.6297684772467842,0.7427725379577912,True
02061040000179,1,13,4203600,Campos Novos,SC,8829.67,13,10,0.3172775189270758,0.1124260355029586,0.5039825950460209,0.8852448619257571,3.15181486347239,0.2414194654745286,0.0138067061143984,0.2048514834241172,0.2276127593601302,0.994171767785686,0.7980709654126934,True
02073207000111,1,493,4206108,Grão-Pará,SC,2796921.0458,493,143,0.1183236505059118,0.021110969393003,0.250275209252387,0.5790438748465869,8.451395775268415,0.1121146621291929,0.0142173846704185,0.0972126811129088,0.0978972774587743,0.5742288552719745,0.8746362744817029,True
02179215000147,1,10,4215703,Santo Amaro da Imperatriz,SC,118231.7,10,9,0.2701814206853613,0.12,0.4447132198894205,0.8513872337114327,3.7012167508162825,0.1789540982710314,0.01,0.1501814206853612,0.1689540982710314,0.6172412644931562,0.4924557394435856,True
02180700000130,1,12,4215802,São Bento do Sul,SC,112064.0,12,10,0.2278114605072247,0.1111111111111111,0.374785836664763,0.820711289977156,4.389594789364367,0.1420127338969163,0.0123456790123456,0.1167003493961135,0.1296670548845706,0.720080216870959,0.6529929263199233,True
02246138000109,1,44,3304524,Rio das Ostras,RJ,2802578.56,44,16,0.19335659506559,0.1621900826446281,0.3433150505511609,0.7846471536555248,5.171791526742503,0.1395803680699627,0.1063360881542699,0.0311665124209619,0.0332442799156927,0.4074805752508751,0.8411020174465251,True
02247113000111,1,46,4209003,Joaçaba,SC,346784.02,46,37,0.1911311724797219,0.0368620037807183,0.2804320395155463,0.7940854656451586,5.232008923641668,0.168662593937492,0.0101081705524049,0.1542691686990036,0.158554423385087,0.8602527641904544,0.8299520352095587,True
02299772000100,1,9,4216602,São José,SC,17680.64,9,9,0.1982636533483986,0.1111111111111111,0.343878954607978,0.7806844096141317,5.043788829225047,0.0980466100169484,0.0,0.0871525422372875,0.0980466100169484,0.9943921240238096,0.7322738997699448,True
02307876000100,1,7,4215703,Santo Amaro da Imperatriz,SC,2100497.08,7,7,0.953088516604506,0.1428571428571428,0.9760546774956717,0.9994301444113408,1.049220489574905,0.9452699360385904,0.0,0.8102313737473632,0.9452699360385904,0.9076745598256862,0.9570051614664936,True
02316487000141,1,91,5213103,Mineiros,GO,17511032.28,91,48,0.5049703598952365,0.0324839995169665,0.6788863049254797,0.9171460153347396,1.9803142509343807,0.4944378143610927,0.0118985526981786,0.4724863603782699,0.482539261662914,0.5733246583995085,0.9727899069985192,True
02318396000145,1,11,3143906,Muriaé,MG,1165091.91,11,11,0.3480740944928857,0.0909090909090909,0.5372001939314813,0.8768973342197528,2.8729515233155025,0.2828815039421742,0.0,0.2571650035837948,0.2828815039421742,0.4415890193732066,0.8105349654612597,True
02362976000130,1,189,4208203,Itajaí,SC,2913056.5,189,163,0.0697321459443555,0.0068027210884353,0.2536842316652629,0.3160929079130459,14.34058835358335,0.0639897517835182,0.0006718736877467,0.0629294248559202,0.0633178780957715,0.5332693783237311,0.5144988565257945,True
02371916000183,1,16,5208707,Goiânia,GO,265795080.7,16,16,0.1353322254936008,0.0625,0.2407104173692858,0.6510435613566268,7.389223049814432,0.0776877071931742,0.0,0.0728322254936008,0.0776877071931742,0.6804405737897941,0.9959047136996264,True
02396675000127,1,44,4218004,Tijucas,SC,933062.13,44,29,0.2777265295995962,0.0454545454545454,0.4252153069378134,0.8612501291848593,3.600664298948032,0.2519310485138675,0.0113636363636363,0.2322719841450508,0.2405674121502312,0.8891215682579895,0.8839322591106624,True
02406542000194,1,74,4215802,São Bento do Sul,SC,892918.3714999999,74,56,0.3130953135125228,0.024835646457268,0.4143757742137574,0.8965385493807146,3.193915580470684,0.3006061373945687,0.0071053854837638,0.2882596670552547,0.2935007519108048,0.7176768209637691,0.8572765551512526,True
02458148000108,1,7,2514453,São José dos Ramos,PB,133264.0,7,7,0.1498651095904484,0.1428571428571428,0.207107696001921,0.653319726257654,6.672667192068928,0.0081759611888565,0.0,0.0070079667333056,0.0081759611888565,0.5568020573512795,0.4953661205979427,True
02482295000105,1,526,4208450,Itapoá,SC,12857828.2,526,138,0.3347522147772701,0.0189174341106565,0.5648115978093408,0.7484065038293168,2.98728419366951,0.3298963915274692,0.0117562474983255,0.3158347806666136,0.3181401440291436,0.870851704055721,0.9389516719754104,True
02524947000127,1,9,3301876,Iguaba Grande,RJ,66818.89000000001,9,9,0.1944331650736125,0.1111111111111111,0.3126193805374498,0.8184643594049528,5.143155488012549,0.093737310707814,0.0,0.0833220539625013,0.093737310707814,0.6251789530555869,0.4974688680156799,True
02533645000115,1,9,2700300,Arapiraca,AL,32158.06,9,9,0.1935459357966425,0.1111111111111111,0.3097015180642116,0.7695899566080789,5.1667321035906095,0.0927391777712229,0.0,0.0824348246855314,0.0927391777712229,0.5754464935866676,0.2469605460121472,True
02548293000171,1,21,3201209,Cachoeiro de Itapemirim,ES,147726.13999999998,21,9,0.1503541961969072,0.1473922902494331,0.2032815587004439,0.6919560749370423,6.650961697739234,0.0441484707215206,0.0408163265306122,0.0029619059474741,0.0033321441909084,0.9071697935651748,0.6339627644562722,True
02555079000142,1,9,5108402,Várzea Grande,MT,37452244.56,9,9,0.4247397468133206,0.1111111111111111,0.5781018396724898,0.9592291458645756,2.3543829074219293,0.3528322151649857,0.0,0.3136286357022095,0.3528322151649857,0.6571551038580495,0.987225931681594,True
02571926000162,1,8,5220009,São João d'Aliança,GO,35796.0,8,8,0.2090322629565202,0.125,0.278271315230752,0.8863001452676278,4.78395050532465,0.0960368719503088,0.0,0.0840322629565202,0.0960368719503088,0.806791414224387,0.4909530674280822,True
02581343000112,1,29,3506359,Bertioga,SP,117848.4,29,25,0.1314317937060912,0.0439952437574316,0.2510004378506623,0.6558935038574981,7.608509111853162,0.0952414517771783,0.0041617122473246,0.0874365499486595,0.0910797395298537,0.543216451667906,0.4138552884110275,True
02701029000126,1,11,3514106,Dois Córregos,SP,235772.2,11,11,0.2635776430394602,0.0909090909090909,0.4525554751578006,0.8194227733379932,3.793948486937073,0.1899354073434062,0.0,0.1726685521303692,0.1899354073434062,0.7463455573382523,0.6626495596471357,True
02762633000162,1,93,2914802,Itabuna,BA,51299741.57999999,93,75,0.3229928069706835,0.0165337033183026,0.55053688634975,0.7522167744221997,3.0960441793701152,0.313844061118936,0.0032436182280094,0.3064591036523809,0.3106004428909265,0.4652489934291576,0.9584224471147318,True
02920909000193,1,246,3133709,Itatiaiuçu,MG,3386135.37,246,134,0.0260444933041398,0.0169872430431621,0.0615844841430542,0.2239236141347769,38.39583240581015,0.0187215195695845,0.0095961696825844,0.0090572502609777,0.0091253498870001,0.8095419630911156,0.7315362043480491,True
02983473000181,1,8,2910800,Feira de Santana,BA,5352157.1,8,7,0.8343440184782401,0.15625,0.9119747437906858,0.9890442304094548,1.198546376378295,0.8067346882246134,0.015625,0.6780940184782401,0.7911096882246134,0.3965645695364237,0.9600141714457164,True
02994421000100,1,29,3143906,Muriaé,MG,638255.4099999999,29,28,0.0876434413565667,0.0368608799048751,0.1535435477154827,0.5253382811122588,11.409866893879949,0.0538524577031062,0.0011890606420927,0.0507825614516916,0.0526633970610135,0.4540100400681257,0.5533193363212578,True
03061303000102,1,40,3500105,Adamantina,SP,4896817.21,40,36,0.2353435350413253,0.03375,0.4239284071622514,0.7403215465336922,4.249107585744405,0.2134962074710775,0.0061428571428571,0.2015935350413253,0.2073533503282204,0.4063209725660231,0.8509989457076574,True
03130778000103,1,7,5214408,Nazário,GO,219634.8,7,7,0.2837917295305102,0.1428571428571428,0.4370892044430118,0.9242615468951186,3.523710862379064,0.1644236844522618,0.0,0.1409345866733673,0.1644236844522618,0.6295861725361753,0.6299674898244995,True
03133862000180,1,14,3126703,Francisco Sá,MG,27087.74,14,13,0.1644277826500228,0.0816326530612245,0.2764627096981881,0.7045866506397358,6.081697289128171,0.0947967645375247,0.0051020408163265,0.0827951295887983,0.0896947237211981,0.4247796675410747,0.1756920325156068,True
03183869000107,1,8,3531100,Mongaguá,SP,446354.55,8,7,0.2187594090025405,0.15625,0.3138500548498945,0.8939897666552297,4.571231950934676,0.0885526438362972,0.015625,0.0625094090025405,0.0729276438362972,0.5253859785089207,0.6652457262269504,True
03230443000167,1,296,4211702,Orleans,SC,15130141.93,296,123,0.2805929012950078,0.0164125273922571,0.480456291397129,0.7943990833402579,3.5638820347369613,0.274696121797426,0.008350334993833,0.2641803739027507,0.266345786803593,0.4804150555208301,0.9681512453885498,True
03264792000108,1,386,4216206,São Francisco do Sul,SC,5237498.6145,386,147,0.0900378035301026,0.0184837176836962,0.252028706288453,0.472366301549119,11.106445968172322,0.0838051857460622,0.0117610034212557,0.0715540858464064,0.0720441823248064,0.7132314241478966,0.8934877465474182,True
03331692000149,1,15,2914703,Itaberaba,BA,589992.7699999999,15,12,0.1007774300909498,0.1022222222222222,0.1403407028191209,0.4767382996913673,9.922856725930773,0.0190299237355816,0.0206060606060606,-0.0014447921312723,-0.0015761368704789,0.4894024632524829,0.6060789376262328,True
03347877000141,1,74,4218509,Treze Tílias,SC,93940.97,74,36,0.2702375815517798,0.060262965668371,0.4294385080332894,0.8001109632996126,3.7004475626880615,0.2493872267389735,0.0334133361160388,0.2099746158834087,0.2159738906229347,0.9953525764333072,0.8884700465452996,True
03347885000198,1,702,4218509,Treze Tílias,SC,597648.7381,702,149,0.0366167936243698,0.0315947110818905,0.0889496515444914,0.299921585327614,27.30987344928156,0.0301074476353453,0.0250514321027141,0.0050220825424792,0.0050560155326311,0.9971054981955656,0.9311655670764616,True
03383321000100,1,13,4204301,Concórdia,SC,8765.250000000002,13,11,0.2632191712114213,0.1005917159763313,0.4278257893385813,0.8356635577992642,3.799115373692846,0.1895410883325634,0.0106508875739645,0.1626274552350899,0.1788902007585989,0.992539643725949,0.8848181399929093,True
03387174000147,1,16,5211909,Jataí,GO,110417.21,16,13,0.1081722542388188,0.09375,0.1693576571985472,0.5571828884283527,9.244514751372709,0.033853275425387,0.0182291666666666,0.0144222542388188,0.0156241087587204,0.6303867894207076,0.4707487188277962,True
03405084000131,1,5,3301306,Casimiro de Abreu,RJ,18629.870000000003,5,5,0.6662336825704975,0.2,0.8050941847688685,0.9999994632276016,1.5009748473564828,0.5827921032131219,3.4694469519536136e-17,0.4662336825704974,0.5827921032131219,0.4241252385300119,0.2912454844421906,True
03532661000156,1,9,5205109,Catalão,GO,1714218.28,9,7,0.7092110910972237,0.1851851851851851,0.838632989026345,0.960582616118176,1.4100174300050714,0.6607462729467609,0.0493827160493827,0.5240259059120385,0.6113635568973782,0.484806929329995,0.9422929763977448,True
03587269000104,1,26,5201306,Anicuns,GO,4236954.539999999,26,23,0.2013374528621637,0.0473372781065088,0.3943290455979261,0.7299125966076568,4.966785790642755,0.1650346098104438,0.0040344271113502,0.1540001747556548,0.1610001826990936,0.4528571037380008,0.8805680275244959,True
03608586000160,1,6,4113700,Londrina,PR,1542509.15,6,6,0.259380115553935,0.1666666666666666,0.3241471857719612,0.954647724455962,3.8553456492391063,0.1112561386647219,3.3306690738754695e-17,0.0927134488872682,0.1112561386647219,0.9591758079808084,0.9431418843402836,True
03838193000142,1,10,4215000,Rio Negrinho,SC,21950.27,10,9,0.6808700447162989,0.12,0.8200354710898773,0.960523947996995,1.4687090550689073,0.6409788003058363,0.01,0.5608700447162989,0.6309788003058363,0.5045154398351968,0.4530317903857068,True
03842931000125,1,15,4208203,Itajaí,SC,214211.3,15,13,0.3221027271855149,0.0844444444444444,0.5377867554139301,0.8029481171161373,3.104599606274213,0.2656112877843078,0.0081481481481481,0.2376582827410705,0.2574631396361597,0.5213712217270599,0.6236780856929491,True
03845124000166,1,11,4207106,Ilhota,SC,10297.89,11,9,0.1806129590165865,0.1239669421487603,0.2763672946593914,0.7318071954546029,5.536701272405185,0.0781895788936598,0.0144628099173553,0.0566460168678261,0.0637267689763044,0.9943865323566672,0.8336572360843496,True
03852808000195,1,7,5205455,Cezarina,GO,173912.72,7,6,0.197300961544354,0.183673469387755,0.2346004363568116,0.8237621721976404,5.068399019308359,0.0367611538532248,0.0204081632653061,0.0136274921565989,0.0163529905879187,0.8486608740117091,0.7574101404931263,True
