orgao_cnpj,n_municipios,n_instrumentos_mapeados,municipio_ibge,municipio,uf,valor_total,n_instrumentos,n_fornecedores,portfolio_hhi,portfolio_cr1,portfolio_cr4,portfolio_neff,portfolio_entropy_norm,count_hhi,count_neff,hhi_gap_value_minus_count,exposicao_degree,exposicao_strength,integracao_siconfi_principal
12053489000149,1,81,5211909,Jataí,GO,51936819.69,81,77,0.0609230877991184,0.1591368907324791,0.4476362401234276,16.414138483874915,0.8092391099713387,0.0135650053345526,73.71910112359555,0.0473580824645657,0.4487308876704201,0.9421912651773796,True
12094507000130,1,78,4216701,São José do Cedro,SC,886122.515,78,37,0.2574986671832115,0.3667664397399946,0.8274458978169626,3.883515246657549,0.5142582570082739,0.0535831689677843,18.66257668711656,0.2039154982154272,0.932814099396541,0.9536649703767378,True
12105376000140,1,25,2610608,Paudalho,PE,489703.03,25,21,0.1787886268563846,0.3302447403684637,0.7404572318043448,5.593196936420732,0.6901182776955562,0.0559999999999999,17.85714285714286,0.1227886268563846,0.8948454592783669,0.7482917787361416,True
12115907000185,1,84,4208450,Itapoá,SC,81682.68999999999,84,41,0.1166697045858822,0.2381165458679189,0.6031329281638497,8.571205383175423,0.7247288188944438,0.0371315192743764,26.931297709923665,0.0795381853115058,0.9918277580995002,0.7541349663372288,True
12139961000160,1,415,4219853,Zortéa,SC,365299.0441,415,96,0.052096791485317,0.1418137154660022,0.3505186059697111,19.195040068481767,0.7684475707704495,0.0320220641602554,31.22846781504985,0.0200747273250615,0.9948829412923932,0.9147516153111366,True
12157728000100,1,6,3205200,Vila Velha,ES,10372004.2,6,6,0.4239458121037229,0.5726025602650644,0.9857578152542592,2.358792023531864,0.5970538369464928,0.1666666666666666,5.999999999999999,0.2572791454370562,0.569954193991264,0.9807547407276282,True
12219015000124,1,26,2802908,Itabaiana,SE,10896654.36,26,20,0.5399011900788923,0.7203786759370057,0.9296673020286568,1.852190768192003,0.3643211870243562,0.0562130177514793,17.789473684210524,0.4836881723274129,0.4485189734476726,0.969718571465436,True
12273240000149,1,60,4218756,Tunápolis,SC,74871.78,60,37,0.072980683627071,0.1568815380107164,0.4468558113617707,13.702255861427227,0.823864913459861,0.0427777777777777,23.37662337662337,0.0302029058492932,0.970968036885248,0.8419771210557908,True
12298037000127,1,59,3526704,Leme,SP,1865273.85,59,33,0.3881294452003755,0.5937358742256533,0.8956861749817595,2.576460024783073,0.4303731512970075,0.0675093363975869,14.812765957446809,0.3206201088027887,0.4305104153486264,0.8569186349015306,True
12321353000172,1,13,4213708,Pouso Redondo,SC,4792709.4,13,12,0.1616494126869701,0.2503802963726529,0.695708661159385,6.186227239417652,0.8307750924586306,0.0887573964497041,11.266666666666666,0.0728920162372659,0.4095272879056662,0.9098019547964166,True
12334083000134,1,269,4217105,São Martinho,SC,628400.6280000001,269,85,0.1166196521664153,0.3182683006484837,0.4471881145223808,8.57488409048766,0.708214343038429,0.0269896767595804,37.051203277009726,0.0896299754068349,0.9915736765705772,0.933282449028946,True
12366625000150,1,6,1705508,Colinas do Tocantins,TO,427015.0,6,6,0.1912373995956911,0.2664075032493004,0.8064353711227944,5.2291026865779004,0.9586266365171922,0.1666666666666666,5.999999999999999,0.0245707329290244,0.5921064979068511,0.7153721556174664,True
12403446000146,1,14,4207858,Irati,SC,18859.17,14,12,0.2922331874259044,0.4936590528639384,0.8321628152246362,3.421924829306218,0.6709977457427132,0.0918367346938775,10.888888888888888,0.2003964527320268,0.9929266848562216,0.8647416243004448,True
12457020000175,1,7,5002100,Bela Vista,MS,2608243.73,7,7,0.5032568700757274,0.6882024901867587,0.9479510298679026,1.987056828155223,0.5459864018617955,0.1428571428571428,7.0,0.3603997272185845,0.4870670498764606,0.9224089458321404,True
12488175000179,1,273,4218905,Urubici,SC,1119390.0048,273,89,0.2515812773046577,0.4892756927000211,0.6291990199839597,3.974858585319243,0.5501166402170817,0.0260703887077513,38.35769428718476,0.2255108885969063,0.9602117568857984,0.9441156934081972,True
12560864000147,1,8,5200258,Águas Lindas de Goiás,GO,283097.2,8,3,0.470485553146678,0.6354608947033034,1.0,2.1254637752675927,0.8265258366664243,0.40625,2.4615384615384617,0.064235553146678,0.6215174169450097,0.87178974667558,True
12570642000105,1,21,2608909,Limoeiro,PE,758537.14,21,20,0.3111398880231041,0.5125655416160638,0.8143444367140678,3.213988429300147,0.5737298146090216,0.0521541950113378,19.173913043478265,0.2589856930117662,0.5884050248914294,0.8323263811798373,True
12592033000157,1,10,4205902,Gaspar,SC,2013964.8,10,9,0.239955001821419,0.4155981276336111,0.7924611194793474,4.167448031544794,0.7823323664606313,0.12,8.333333333333332,0.1199550018214189,0.6322667206017141,0.8867107180695248,True
12710978000126,1,50,1501303,Barcarena,PA,7571124.420000001,50,42,0.2929221607966188,0.5200190924877179,0.7101158297963884,3.413876223227501,0.5601919879048161,0.0288,34.722222222222214,0.2641221607966189,0.475883767779946,0.901712285000954,True
12770455000175,1,5,4202107,Barra Velha,SC,237186.82,5,5,0.2671475490458799,0.3587551787236744,0.9789617315161104,3.743249764302573,0.8715954570013471,0.2,4.999999999999999,0.0671475490458798,0.6777026650212428,0.7318038050112454,True
12816116000182,1,22,4216602,São José,SC,59195.47,22,20,0.1974078048046123,0.4049296339736807,0.6414500974483353,5.065655843697601,0.7361616588643162,0.0537190082644628,18.615384615384613,0.1436887965401495,0.9741445646199092,0.6799427361821063,True
12877385000159,1,11,4320909,Tapejara,RS,258377.44,11,10,0.2253954887981292,0.3436832565567644,0.8727929187625669,4.4366460275326505,0.7236864422288944,0.1074380165289256,9.307692307692308,0.1179574722692036,0.4095272879056663,0.6023714189322213,True
13019421000106,1,54,4215695,Santiago do Sul,SC,194644.29,54,37,0.5996753450897362,0.7706365288188006,0.8905726954538455,1.667568974092738,0.3189546960914617,0.0425240054869684,23.51612903225806,0.5571513396027677,0.9895042899416728,0.9588942208114576,True
13019629000125,1,6,4217303,Saudades,SC,2019.59,6,6,0.2936956161524267,0.4019627746225719,0.885105392678712,3.404885687776165,0.8033026920721277,0.1666666666666666,5.999999999999999,0.12702894948576,0.9313908355934948,0.4288538159833685,True
13128780003389,1,9,2800308,Aracaju,SE,97600063.2,9,8,0.556096570442056,0.7129338965428047,0.9976655291756,1.7982488171165547,0.3842176925550012,0.1358024691358024,7.363636363636364,0.4202941013062535,0.4105649436761931,0.9978160338951592,True
13128780003974,1,23,2800308,Aracaju,SE,379203.33,23,4,0.5876019961229635,0.7515756784097861,1.0,1.7018322037672873,0.5923290298500641,0.3081285444234404,3.245398773006135,0.279473451699523,0.52854847681505,0.8322855269544757,True
13128780009905,1,5,2800308,Aracaju,SE,130219.5,5,5,0.3512993314623567,0.4991571922791901,0.9990823187003482,2.8465753004347927,0.7403033741968923,0.2,4.999999999999999,0.1512993314623567,0.4100280720397087,0.5668525634245677,True
13133909000160,1,10,2604007,Carpina,PE,1861996.39,10,10,0.3392012943900858,0.53705796926921,0.8758341362842278,2.9481019575650182,0.6421016661387364,0.1,9.999999999999996,0.2392012943900857,0.6167494268669033,0.9140279790440612,True
13170158000151,1,112,4208906,Jaraguá do Sul,SC,206145.87,112,50,0.4862419629463271,0.6885900745913561,0.8240607003186626,2.056589262556887,0.3928622937139188,0.0366709183673469,27.269565217391303,0.4495710445789802,0.9805632853577948,0.9181379086714644,True
13183513000127,1,13,4320008,Sapucaia do Sul,RS,4602493.32,13,13,0.3740375153822784,0.5713233713069246,0.8934687601024046,2.6735286137754595,0.5525915826750762,0.0769230769230769,12.999999999999996,0.2971144384592015,0.4258667556942397,0.933092961053517,True
13244984000106,1,5,1705508,Colinas do Tocantins,TO,253230.0,5,5,0.2745642361191763,0.3791020021324487,0.9960510208111204,3.6421349485806433,0.8420503446255457,0.2,4.999999999999999,0.0745642361191763,0.5154272231136443,0.6760411839258011,True
13358623000182,1,5,5205455,Cezarina,GO,99655.0,5,5,0.2462026805685173,0.3010385831117355,0.9826902814710752,4.061694201260752,0.8952466062653854,0.2,4.999999999999999,0.0462026805685172,0.7552888415675842,0.613048828329384,True
13417917000138,1,66,4201257,Apiúna,SC,115240.522,66,24,0.078855862628165,0.147495270804136,0.4623072776431887,12.681365299564025,0.8776325178149957,0.0904499540863177,11.055837563451776,-0.0115940914581526,0.985367812127912,0.9036963547006934,True
13449811000116,1,8,5219100,Santa Bárbara de Goiás,GO,89010.48000000001,8,8,0.2332178702485433,0.3707428608406561,0.8525342184425924,4.287836086206802,0.805830159025625,0.125,8.0,0.1082178702485433,0.7801483913834741,0.5952412919323309,True
13497205000176,1,52,4211108,Monte Castelo,SC,34819.35,52,36,0.0939889805884311,0.1895153126063525,0.5162457082053513,10.63954512262353,0.7697903485125364,0.0392011834319526,25.509433962264136,0.0547877971564784,0.987385510719391,0.7271589093651221,True
13577818000113,1,5,5214606,Niquelândia,GO,2138944.87,5,5,0.6501651031140839,0.7776203226780688,0.999116171703855,1.5380708610940794,0.3584342676354813,0.2,4.999999999999999,0.4501651031140838,0.4099294053397883,0.949302101333562,True
13617528000156,1,5,4219309,Videira,SC,378534.15,5,5,0.3622781331278347,0.4660081527650808,0.9643651702230828,2.760310127929075,0.7445373369903625,0.2,4.999999999999999,0.1622781331278347,0.6138461907330218,0.7850870042623594,True
13633606000106,1,6,5219902,São Francisco de Goiás,GO,62911.6,6,5,0.5974552201901994,0.762975349538082,0.9705936584032198,1.6737656082101866,0.536787666251276,0.2222222222222222,4.499999999999999,0.3752329979679771,0.867904321702212,0.7503582179417323,True
13659627000109,1,5,5007695,São Gabriel do Oeste,MS,923535.4,5,5,0.250864022280679,0.332205349139838,0.8952850101901888,3.9862232571602094,0.9227835947544496,0.2,4.999999999999999,0.050864022280679,0.4095272879056663,0.821883867145885,True
13667230000150,1,11,4218707,Tubarão,SC,1201855.23,11,8,0.7012564277650725,0.8290056698426149,0.9800080497215958,1.426011884393036,0.3123501315076565,0.1570247933884297,6.36842105263158,0.5442316343766427,0.4394690651080171,0.9227827927758612,True
13792329000184,1,20,4106902,Curitiba,PR,14634335.49,20,13,0.2905025057415275,0.4297807170197654,0.8701518424735799,3.442311099683742,0.6014327858831424,0.13,7.692307692307691,0.1605025057415274,0.5505655706467734,0.9725851255196686,True
13806951000102,1,7,4205803,Garuva,SC,56934.7,7,5,0.7944608314431957,0.8891589838885601,0.9831034500928256,1.2587152952316447,0.3039680928504957,0.2244897959183673,4.454545454545455,0.5699710355248284,0.9923137357036856,0.8591122611014722,True
13817576000198,1,5,3300803,Cachoeiras de Macacu,RJ,423047.64,5,5,0.4872063738535173,0.5900782238142257,0.9917928864938236,2.0525183036719845,0.5228805615815796,0.2,4.999999999999999,0.2872063738535172,0.4234917686284202,0.8082289165636888,True
13823697000142,1,11,5000609,Amambai,MS,264455.52,11,10,0.1670236092373054,0.2925376638007026,0.7180590520477697,5.987177528772058,0.8617653925776768,0.1074380165289256,9.307692307692308,0.0595855927083797,0.7978815661578076,0.6889994764178855,True
13843252000124,1,22,4207908,Irineópolis,SC,20923.1,22,18,0.1416267287690219,0.2965478346898882,0.625949309614732,7.060814075787157,0.8124139669386518,0.0661157024793388,15.125,0.075511026289683,0.9935628405046276,0.8123902866055566,True
13844779000173,1,14,2506301,Guarabira,PB,516311.49,14,13,0.1842155132752183,0.369255078944689,0.6799202551157636,5.428424469908774,0.8080018416924784,0.0816326530612245,12.249999999999998,0.1025828602139938,0.4448502640354735,0.6692474185013915,True
13864377000130,1,5,3550308,São Paulo,SP,470504255.4,5,5,0.5301039150186114,0.6709426832529345,0.9999949012150846,1.8864225893613535,0.4820371194930758,0.2,4.999999999999999,0.3301039150186113,0.536091103757639,0.9998743984209926,True
13872416000141,1,7,5215405,Ouro Verde de Goiás,GO,380475.0,7,7,0.1749028948579683,0.2746566791510612,0.7550561797752808,5.717458254833691,0.9446334693226056,0.1428571428571428,7.0,0.0320457520008254,0.5575436547722257,0.6940184153475505,True
13886006000150,1,296,4214201,Quilombo,SC,741422.4249999999,296,83,0.0589855657589115,0.153745012500802,0.3746697470069104,16.953300135956066,0.7511686180680831,0.031135865595325,32.117302052785924,0.0278497001635864,0.9839709073908792,0.9359939577827092,True
13917262000167,1,13,3204559,Santa Maria de Jetibá,ES,6106649.090000001,13,12,0.9270374714628482,0.9625241918068032,0.9916588280660482,1.0787050478358964,0.0857419746180563,0.0887573964497041,11.266666666666666,0.838280075013144,0.9534062084298552,0.985165090923488,True
13927758000111,1,8,3202256,Governador Lindenberg,ES,6382483.82,8,6,0.6728337799671317,0.8117025418483551,0.9974263185832878,1.4862511808620111,0.3798584614177012,0.21875,4.571428571428571,0.4540837799671317,0.8763128411228014,0.9800632795329088,True
13953949000158,1,77,3526704,Leme,SP,641200.01,77,51,0.0309489275452827,0.0623206478115931,0.2233156546582087,32.311297331284074,0.9274313761362568,0.0349131388092427,28.64251207729469,-0.0039642112639599,0.4315755963049544,0.4191374510513325,True
13954199000139,1,136,4203105,Caibi,SC,419288.9060000001,136,59,0.1466891149214596,0.2881068358150168,0.6090192140690696,6.817138412317917,0.6628046399425958,0.030060553633218,33.266187050359704,0.1166285612882416,0.880568475843979,0.7813914115257339,True
13959466000160,1,6,3201902,Domingos Martins,ES,3601440.07,6,4,0.9782658087887997,0.9890500579675064,1.0,1.0222170610645278,0.051597301169503,0.3333333333333333,3.0,0.6449324754554663,0.968932889545352,0.9943755294925102,True
14004655000142,1,53,5002951,Chapadão do Sul,MS,6489652.97,53,51,0.0308261400028538,0.0694027865714982,0.2125781465322328,32.44000059389276,0.9271039264983392,0.0202919188323246,49.28070175438598,0.0105342211705291,0.4125089471480242,0.793373756155759,True
14007211000160,1,226,4208906,Jaraguá do Sul,SC,4795223.007999999,226,109,0.3984197198816891,0.626903898939584,0.7055230370633057,2.509915925589602,0.4295947058935473,0.0170725976975487,58.57339449541282,0.3813471221841403,0.6257998880164766,0.958122775312742,True
14153138000135,1,9,1505304,Oriximiná,PA,3402450.49,9,7,0.781271377726084,0.8817174588777043,0.98240387033523,1.279964975691971,0.2721940736452438,0.1604938271604938,6.230769230769231,0.6207775505655901,0.4157691767848206,0.952706296549896,True
14164340000162,1,8,4219200,Vidal Ramos,SC,1122740.0,8,8,0.1925050568495816,0.299267862550546,0.8149705185528261,5.194668734241997,0.8568846981147173,0.125,8.0,0.0675050568495816,0.6460863563439356,0.8467799677571718,True
14387430000112,1,10,5207808,Firminópolis,GO,380723.03,10,8,0.2135762685769631,0.3359962227659304,0.8051560999606459,4.682168139105051,0.841915318425763,0.14,7.142857142857142,0.0735762685769631,0.8100302708407994,0.7130354533065363,True
14444354000130,1,5,2802304,Frei Paulo,SE,1275838.68,5,5,0.4147238476479961,0.4984956248543899,0.9894187249441286,2.411243061307549,0.643975678640346,0.2,4.999999999999999,0.2147238476479961,0.6160618752384889,0.930598921691392,True
14454427000174,1,14,5210604,Itaguaru,GO,403713.21,14,11,0.1395512071930476,0.2514656381940041,0.6271655069201227,7.165828373069207,0.8827091748011493,0.1326530612244898,7.538461538461538,0.0068981459685577,0.6521747080637093,0.6924984472031123,True
14464143000169,1,11,2916401,Itapetinga,BA,505545.91,11,10,0.2622845578948324,0.3731016239454889,0.8984820191701284,3.812652975174266,0.6922328742246769,0.1074380165289256,9.307692307692308,0.1548465413659068,0.4230719155895085,0.723132205230596,True
14491667000149,1,19,5217708,Pontalina,GO,268440.78,19,10,0.1417347174943,0.2171056126420136,0.665171849075986,7.055434389532796,0.9044753525510008,0.1468144044321329,6.811320754716982,-0.0050796869378329,0.753630191520009,0.6736822760607979,True
14491945000168,1,6,3204609,Santa Teresa,ES,937187.0696,6,5,0.8417887257522091,0.9151662538046608,0.9957425789050812,1.187946535048228,0.2232865598153453,0.2222222222222222,4.499999999999999,0.6195665035299869,0.9206241921724982,0.966268363659734,True
14492062000172,1,14,3202900,Itarana,ES,1240558.59,14,11,0.3623833345297639,0.5565297887300913,0.9249964808191766,2.759508798321592,0.5806228822365539,0.1020408163265306,9.8,0.2603425182032333,0.8444469092947843,0.9141699809518896,True
14498649000199,1,8,2804607,Nossa Senhora das Dores,SE,610684.0,8,7,0.40640905661253,0.6109542742236574,0.9100353046747582,2.4605750874134653,0.668527421399952,0.15625,6.4,0.25015905661253,0.8201097444774936,0.8811572786752059,True
14499742000118,1,9,2804508,Nossa Senhora da Glória,SE,237826.58,9,9,0.1406176484882075,0.2186467130797575,0.6374392635171392,7.111482881068532,0.9258280197720667,0.1111111111111111,9.0,0.0295065373770964,0.8890882610602333,0.7269231690274649,True
14572082000153,1,7,2413805,Taboleiro Grande,RN,193858.6,7,7,0.223868076911144,0.313630656571336,0.883203530820918,4.46691647061815,0.850340136304354,0.1428571428571428,7.0,0.0810109340540011,0.5208702878031854,0.6340079528326988,True
14601748000154,1,11,5201603,Araçu,GO,316450.6,11,11,0.1209325815967397,0.2085633587043286,0.5394889439299532,8.269070144674389,0.944444363206405,0.0909090909090909,11.0,0.0300234906876488,0.5061249744237112,0.5675636900337683,True
14608771000170,1,320,4204152,Celso Ramos,SC,295114.1533,320,68,0.0432775581166608,0.0870995569428692,0.2894303785327805,23.10666413535528,0.8168598120762254,0.0407617187499999,24.53282223287016,0.0025158393666608,0.995764650129531,0.9282153617917904,True
14621774000144,1,12,5203807,Britânia,GO,145370.6,12,9,0.261430681288447,0.4395661846343071,0.8531642574220646,3.82510574149734,0.7325780140588627,0.1388888888888888,7.200000000000001,0.1225417923995581,0.973172313651397,0.8877808240111358,True
14645035000192,1,6,3205036,Vargem Alta,ES,1233048.6199,6,4,0.6717190493310773,0.8110749112886623,1.0,1.4887176431810845,0.4879306425287851,0.3333333333333333,3.0,0.3383857159977439,0.8958054441239742,0.9435160668496588,True
14645822000134,1,6,5214804,Nova Aurora,GO,147760.0,6,6,0.185809294634563,0.28938819707634,0.7468868435300487,5.3818620966552375,0.9719372964407365,0.1666666666666666,5.999999999999999,0.0191426279678963,0.4760365102409908,0.4959568189495463,True
14662198000183,1,20,5209705,Hidrolândia,GO,293668.77,20,13,0.1171820596047877,0.2009066200672274,0.5703841099617095,8.533729509215275,0.8964598833940733,0.16,6.25,-0.0428179403952123,0.5560653796844527,0.6133070796504586,True
14674999000169,1,5,3203700,Muniz Freire,ES,1740768.17,5,3,0.6750519776478501,0.7986416249787012,1.0,1.4813674103798615,0.489585392314163,0.3600000000000001,2.777777777777777,0.31505197764785,0.967135029444233,0.9920385497514022,True
14675553000159,1,9,3105608,Barbacena,MG,3593777.5900000003,9,7,0.4663864836867203,0.6078849442655688,0.9705227445641676,2.1441444702580976,0.5088902845038225,0.1604938271604938,6.230769230769231,0.3058926565262265,0.4270130748372965,0.949683533507126,True
14682109000160,1,30,4106902,Curitiba,PR,8154717.470000001,30,19,0.4128701412184298,0.5324817709472405,0.9878481295808768,2.422069072490636,0.3544960716618392,0.0688888888888888,14.516129032258068,0.3439812523295409,0.411409315118049,0.9707201281096316,True
14700048000117,1,10,3200904,Barra de São Francisco,ES,8308352.55,10,6,0.8586064915996016,0.9252276397442956,0.9932450158244668,1.1646778935213726,0.1925546969385929,0.24,4.166666666666665,0.6186064915996015,0.9402734635241186,0.9903964437111406,True
14706049000179,1,6,3135100,Janaúba,MG,356050.0,6,6,0.1968225734939336,0.3089453728408931,0.7883022047465243,5.08071804086446,0.9539604604454984,0.1666666666666666,5.999999999999999,0.0301559068272669,0.4095272879056663,0.6503595142846387,True
14720662000140,1,5,1300631,Beruri,AM,225960.0,5,4,0.3993932857619491,0.5530005310674455,1.0,2.503797724321363,0.7616315119053474,0.28,3.571428571428571,0.119393285761949,0.5174605255844221,0.7064562628025187,True
14752037000180,1,6,5208608,Goianésia,GO,984584.63,6,6,0.2536546802209163,0.4022000627818047,0.9043407472245428,3.942367628025104,0.8617627633554147,0.1666666666666666,5.999999999999999,0.0869880135542496,0.4336415822567186,0.8229397150474944,True
14756846000160,1,16,4207106,Ilhota,SC,4489.13,16,14,0.1636144118240518,0.3526295741045592,0.5945895975389441,6.111931026439057,0.8504704029362837,0.078125,12.8,0.0854894118240518,0.97868484584649,0.5366298199623937,True
14763412000198,1,5,2615904,Tuparetama,PE,355488.0,5,5,0.2627659814370942,0.3364389233954451,0.9324871725627868,3.805667668740441,0.8984899118434639,0.2,4.999999999999999,0.0627659814370941,0.593314164001919,0.7749687206300179,True
14785598000186,1,6,3203908,Nova Venécia,ES,17789343.78,6,3,0.9951455828934884,0.997568207094371,1.0,1.0048780974261042,0.0169549209724905,0.5,2.0,0.4951455828934883,0.9610502464864896,0.9976350628551796,True
14792165000158,1,29,3205309,Vitória,ES,26749294.92000001,29,28,0.2570822180190709,0.4261420734300237,0.8489911572592583,3.889806178371379,0.5049807906393498,0.0368608799048751,27.12903225806452,0.2202213381141958,0.5078906231140127,0.9812941233494128,True
14801752000166,1,10,5208509,Goiandira,GO,103472.49,10,9,0.2616404003210413,0.4488149458856165,0.8267898066432923,3.822039710889325,0.7523083442213351,0.12,8.333333333333332,0.1416404003210412,0.6093429424915864,0.5276029657578671,True
14804981000134,1,5,3202405,Guarapari,ES,187771.32,5,5,0.4715027131941543,0.6449334222073957,0.9924039517856084,2.120878569765986,0.6108604826327011,0.2,4.999999999999999,0.2715027131941543,0.4991992723223226,0.6976848111735873,True
14806879000178,1,7,2806206,Salgado,SE,463380.0,7,7,0.3709338879253223,0.5349389270145453,0.9760455781432084,2.695898197905616,0.6318559610250475,0.1428571428571428,7.0,0.2280767450681794,0.6448020100588245,0.8432747563109312,True
14807623000185,1,8,2803302,Japaratuba,SE,2718276.4,8,8,0.6009960529182471,0.7648891039925153,0.9769890950015238,1.663904438547168,0.4222991798029892,0.125,8.0,0.4759960529182471,0.48021110080161,0.9515635027038842,True
14808407000154,1,6,3200300,Alfredo Chaves,ES,6050203.4,6,4,0.4322231248913891,0.5137913280733669,1.0,2.313619846812417,0.695437794338678,0.2777777777777778,3.6,0.1544453471136113,0.6216908762315868,0.976827687464788,True
14810479000136,1,10,2804300,Muribeca,SE,207650.7,10,7,0.1968436941772114,0.2865711504945564,0.7970437855494829,5.080172896469496,0.8962301480584702,0.18,5.5555555555555545,0.0168436941772114,0.8230054346666509,0.7146636571492702,True
14813630000190,1,17,5214861,Nova Glória,GO,163215.0,17,11,0.2589910711341017,0.4414422693992586,0.8488803112459026,3.861136971329081,0.6968737658490441,0.1280276816608996,7.81081081081081,0.130963389473202,0.5380715511491448,0.614945257491029,True
14814139000183,1,21,4106902,Curitiba,PR,2893662.9799999995,21,18,0.2433985203100155,0.4062294773526114,0.7928724166765267,4.108488411212628,0.6326879146299742,0.0657596371882086,15.20689655172414,0.1776388831218068,0.4408947234522478,0.8815884425517975,True
14823518000130,1,18,4211306,Navegantes,SC,5786.82,18,14,0.262328058411349,0.4769458873785602,0.7383519791526261,3.812020742485461,0.6987841535581597,0.0864197530864197,11.571428571428571,0.1759083053249292,0.995683762413088,0.8178810861841649,True
14830853000165,1,6,3201407,Castelo,ES,2619481.08,6,6,0.8689158425899639,0.931103499323614,0.9962618550388614,1.150859439988245,0.1802131611515125,0.1666666666666666,5.999999999999999,0.7022491759232972,0.4452819916694598,0.9737017562023716,True
14836800000151,1,17,5201702,Aragarças,GO,129959.92,17,15,0.2507695826435118,0.4539861212595391,0.7519696841918647,3.98772446585588,0.6807796663874428,0.0726643598615916,13.761904761904765,0.1781052227819201,0.4160879119659426,0.4612857694966935,True
14870896000174,1,6,3205200,Vila Velha,ES,2640466.58,6,6,0.3256756284435742,0.4119249257833818,0.9766535503736616,3.0705398644014825,0.6933457860861002,0.1666666666666666,5.999999999999999,0.1590089617769075,0.4126338208584958,0.9274994583093078,True
14871353000171,1,6,5204805,Campo Alegre de Goiás,GO,111420.0,6,3,0.4315033649104922,0.5240082570454138,1.0,2.3174790310324287,0.840346713910224,0.5,2.0,-0.0684966350895077,0.6479365543898574,0.6127973349188911,True
14914258000108,1,8,5221197,Terezópolis de Goiás,GO,190451.67,8,8,0.1407321192969307,0.1646401945438441,0.6342816526628514,7.105698436119617,0.964053070541418,0.125,8.0,0.0157321192969307,0.6005964872779852,0.5420211802466994,True
14969199000175,1,48,5213103,Mineiros,GO,1257180.03,48,20,0.2412266411250193,0.3385513529036887,0.846209170217252,4.145479103536226,0.6025353446189643,0.0850694444444444,11.755102040816324,0.1561571966805748,0.6930937865914957,0.8660875476647499,True
14986862000140,1,74,3503208,Araraquara,SP,228485.35,74,37,0.0481261028368123,0.099984528548548,0.3195544922245562,20.778744611647348,0.9008079839085236,0.0438276113951789,22.816666666666663,0.0042984914416333,0.6369446170654988,0.5078643578171069,True
15163648000156,1,13,5210109,Ipameri,GO,149263.35,13,9,0.6931568947810752,0.8280666352456916,0.9614594607450524,1.4426748222937855,0.3330333425599455,0.1597633136094675,6.259259259259258,0.5333935811716077,0.4340456131720327,0.6887940526634152,True
15196311000145,1,8,5213772,Montividiu do Norte,GO,237022.55,8,8,0.1608077987513186,0.2544061735898124,0.7246633284470191,6.218603872231661,0.9296406463532512,0.125,8.0,0.0358077987513186,0.7615682766716663,0.6813449818318091,True
15345471000109,1,5,5214861,Nova Glória,GO,61382.03,5,5,0.6376623128188912,0.7819878228204574,0.9918542935122868,1.5682281670047826,0.4430321588325049,0.2,4.999999999999999,0.4376623128188911,0.5030525446256393,0.5410964869208638,True
15358498000136,1,6,5006200,Nova Andradina,MS,27659.56,6,5,0.4603458623422876,0.646326261155275,0.974692294454431,2.172279761377448,0.6681254140056532,0.2222222222222222,4.499999999999999,0.2381236401200653,0.5474941629209468,0.4264858848481428,True
15372714000106,1,6,3550704,São Sebastião,SP,33479.61,6,5,0.3454450714333021,0.4695395197255882,0.9999997013107382,2.894816231856641,0.7305012447017162,0.2222222222222222,4.499999999999999,0.1232228492110798,0.7903309266237692,0.578191182010189,True
15462287000149,1,5,2604007,Carpina,PE,281560.0,5,5,0.3073489993576065,0.461713311549936,0.9850831083960788,3.2536302447384267,0.823558740162038,0.2,4.999999999999999,0.1073489993576065,0.9288824000603544,0.8917787938302983,True
15513690000150,1,24,5002704,Campo Grande,MS,2883595.17,24,21,0.3103104836930963,0.5179077200354723,0.8313603292656369,3.222578844577553,0.5480201355777642,0.0555555555555555,18.0,0.2547549281375407,0.4649366828353217,0.8884295254483037,True
15609665000174,1,5,5000252,Alcinópolis,MS,870000.0,5,5,0.2131060906328445,0.2528735632183908,0.896551724137931,4.6924984500929945,0.9769100798277296,0.2,4.999999999999999,0.0131060906328444,0.4095272879056663,0.8072862504362971,True
16098402000100,1,11,2931202,Taperoá,BA,924922.56,11,11,0.3738861732891603,0.465594741250554,0.9327689877085494,2.6746108078904767,0.5251742393553007,0.0909090909090909,11.0,0.2829770823800694,0.4321564393324265,0.8472743705482836,True
16176067000111,1,8,2932903,Valença,BA,412390.0,8,8,0.2609514801208186,0.4364800310385799,0.8437401488881883,3.832130017185598,0.7853587558215978,0.125,8.0,0.1359514801208186,0.4283732989658173,0.6930071040140031,True
16236457000130,1,10,2914802,Itabuna,BA,1125101.87,10,8,0.5885819402021764,0.7537762869419105,0.9506872564348328,1.6989987828313295,0.4353859535651577,0.16,6.249999999999999,0.4285819402021763,0.4095272879056663,0.8702064635999732,True
16501189000136,1,24,4206306,Guabiruba,SC,89580.46999999999,24,20,0.3371205720466486,0.5375055522704894,0.8991915313683887,2.9662977667872084,0.5074433226330072,0.0555555555555555,18.0,0.281565016491093,0.4681448872326849,0.5182121922166211,True
16673998000125,1,10,3106200,Belo Horizonte,MG,6805095.750000001,10,10,0.2406469987832171,0.4407096696618853,0.7120277639003096,4.15546424869746,0.7761426810766366,0.1,9.999999999999996,0.1406469987832171,0.411459564945612,0.9416216815258748,True
