orgao_cnpj,n_municipios,n_instrumentos_mapeados,municipio_ibge,municipio,uf,valor_total,n_instrumentos,n_fornecedores,portfolio_hhi,portfolio_cr1,portfolio_cr4,portfolio_neff,portfolio_entropy_norm,count_hhi,count_neff,hhi_gap_value_minus_count,exposicao_degree,exposicao_strength,integracao_siconfi_principal,cod_ibge,despesa_empenhada_2025,despesa_liquidada_2025,despesa_paga_2025,populacao_siconfi_2025,liquidada_sobre_empenhada,paga_sobre_empenhada,despesa_empenhada_per_capita,portfolio_hhi_norm,count_hhi_norm,procurement_intensity_parcial,log_despesa_empenhada,log_populacao_siconfi,log_despesa_per_capita,instrumentos_por_fornecedor
11934211000118,1,40,3306107,Valença,RJ,2318632.96,40,30,0.1372040140833759,0.3018650351627883,0.6155408098744529,7.2884164991872735,0.7313652143630139,0.04625,21.62162162162161,0.0909540140833758,0.5388661407866073,0.8326947089593286,True,3306107,415429588.65,401078132.07,396433204.84,72264.0,0.9654539373889155,0.9542729157262689,5748.776550564596,0.10745242836211301,0.01336206896551724,0.005581289882443717,19.844823696166664,11.18808135882968,8.656742337336983,1.3333333333333333
11960753000165,1,109,4202701,Botuverá,SC,167642.191,109,34,0.0925899098406434,0.1808568584026678,0.5027015544076252,10.80031292525396,0.7807957315118101,0.0426731756586146,23.43392504930966,0.0499167341820288,0.9954534084250752,0.9504219395041792,True,4202701,53796141.46,51558478.73,50084574.85,5368.0,0.9584047727351633,0.9310068248526759,10021.635890461997,0.06509263438126897,0.013663271890693832,0.0031162493526538508,17.800712302485657,8.588210678651517,9.212501623834138,3.2058823529411766
12008540000109,1,5,5214507,Nerópolis,GO,149308.6,5,5,0.3201510590017605,0.4094111122869011,0.941731420695124,3.123525510482541,0.8134574944203459,0.2,4.999999999999999,0.1201510590017604,0.6372077185902794,0.6072261075103909,True,5214507,227312121.6,220235165.6,216460275.03,33898.0,0.9688667900761875,0.9522601500807953,6705.767939111452,0.1501888237522006,0.0,0.0006568439859214266,19.241834616041412,10.431111294577999,8.810723321463414,1.0
12053489000149,1,81,5211909,Jataí,GO,51936819.69,81,77,0.0609230877991184,0.1591368907324791,0.4476362401234276,16.414138483874915,0.8092391099713387,0.0135650053345526,73.71910112359555,0.0473580824645657,0.4487308876704201,0.9421912651773796,True,5211909,740899118.98,728237465.04,720115076.57,104656.0,0.9829104211145082,0.9719475406603082,7079.375468009479,0.048566812638580474,0.0005855975100072393,0.07009971851701174,20.42337503226484,11.558434060200995,8.864940972063845,1.051948051948052
12094507000130,1,78,4216701,São José do Cedro,SC,886122.515,78,37,0.2574986671832115,0.3667664397399946,0.8274458978169626,3.883515246657549,0.5142582570082739,0.0535831689677843,18.66257668711656,0.2039154982154272,0.932814099396541,0.9536649703767378,True,4216701,107920560.95,103290364.53,103083168.94,15100.0,0.9570962532140174,0.955176363360072,7147.057016556291,0.23687363016052293,0.027293812550222746,0.008210877586251093,18.496905967681993,9.622450022803015,8.874455944878978,2.108108108108108
12105376000140,1,25,2610608,Paudalho,PE,489703.03,25,21,0.1787886268563846,0.3302447403684637,0.7404572318043448,5.593196936420732,0.6901182776955562,0.0559999999999999,17.85714285714286,0.1227886268563846,0.8948454592783669,0.7482917787361416,True,2610608,295798929.15,291945966.84,284755552.57,55072.0,0.9869743872262426,0.9626659345531307,5371.131049353573,0.13772805819920386,0.008799999999999895,0.0016555267167707394,19.505190488051866,10.916396699011266,8.588793789040599,1.1904761904761905
12115907000185,1,84,4208450,Itapoá,SC,81682.68999999999,84,41,0.1166697045858822,0.2381165458679189,0.6031329281638497,8.571205383175423,0.7247288188944438,0.0371315192743764,26.931297709923665,0.0795381853115058,0.9918277580995002,0.7541349663372288,True,4208450,370841171.31,325561526.18,325238305.47,30731.0,0.8779001668826327,0.8770285788956296,12067.331727246103,0.09458644720052925,0.013059807256235808,0.00022026327257961974,19.73128441923005,10.333027196085467,9.398257223144581,2.048780487804878
12139961000160,1,415,4219853,Zortéa,SC,365299.0441,415,96,0.052096791485317,0.1418137154660022,0.3505186059697111,19.195040068481767,0.7684475707704495,0.0320220641602554,31.22846781504985,0.0200747273250615,0.9948829412923932,0.9147516153111366,True,4219853,52155977.26,45012878.84,44086182.14,3925.0,0.8630435322035802,0.8452757374332823,13288.147072611464,0.04211886297463613,0.021832822730363355,0.007003972761913118,17.76974934952571,8.275121630216509,9.494627719309202,4.322916666666667
12157728000100,1,6,3205200,Vila Velha,ES,10372004.2,6,6,0.4239458121037229,0.5726025602650644,0.9857578152542592,2.358792023531864,0.5970538369464928,0.1666666666666666,5.999999999999999,0.2572791454370562,0.569954193991264,0.9807547407276282,True,3205200,2408596521.22,2280964280.23,2257546830.32,493242.0,0.9470097046701074,0.9372872585469442,4883.194296552199,0.30873497452446746,-6.661338147750939e-17,0.004306243951040161,21.60231005847341,13.10875520479743,8.493554853675981,1.0
12219015000124,1,26,2802908,Itabaiana,SE,10896654.36,26,20,0.5399011900788923,0.7203786759370057,0.9296673020286568,1.852190768192003,0.3643211870243562,0.0562130177514793,17.789473684210524,0.4836881723274129,0.4485189734476726,0.969718571465436,True,2802908,562958305.73,450617729.78,431683971.08,103620.0,0.8004460102878744,0.7668133975219109,5432.91165537541,0.5156854632409392,0.006540018685767681,0.019356059319295547,20.148716126043645,11.54848564036878,8.600230485674867,1.3
12273240000149,1,60,4218756,Tunápolis,SC,74871.78,60,37,0.072980683627071,0.1568815380107164,0.4468558113617707,13.702255861427227,0.823864913459861,0.0427777777777777,23.37662337662337,0.0302029058492932,0.970968036885248,0.8419771210557908,True,4218756,53488945.16,47372643.47,47343402.69,5018.0,0.8856529761111483,0.8851063065159164,10659.41513750498,0.047230147061156295,0.016188271604938187,0.0013997617596689955,17.794985557991428,8.520786726926367,9.274198831065062,1.6216216216216217
12298037000127,1,59,3526704,Leme,SP,1865273.85,59,33,0.3881294452003755,0.5937358742256533,0.8956861749817595,2.576460024783073,0.4303731512970075,0.0675093363975869,14.812765957446809,0.3206201088027887,0.4305104153486264,0.8569186349015306,True,3526704,624833976.63,604570456.63,596575288.38,97516.0,0.9675697533138484,0.9547740851059168,6407.502118934329,0.36900849036288724,0.03836900316001149,0.002985231149016942,20.252996535020813,11.487771746086688,8.765224788934127,1.7878787878787878
