fornecedor_id_limpo,degree_global,strength_global,degree_elegivel,strength_elegivel,perda_media_soma,compradores_perda_25,compradores_perda_50,compradores_perda_75,maior_share_comprador,mediana_share_comprador,perda_media_todos_compradores,share_compradores_perda_25,share_compradores_perda_50,share_compradores_perda_75,pct_degree_global,pct_strength_global
35563182000193,1,6600.0,1.0,6600.0,0.029151943462897525,0.0,0.0,0.0,0.029151943462897525,0.029151943462897525,3.7374286490894266e-05,0.0,0.0,0.0,0.4095272879056663,0.2608264635291662
81702599000107,1,6600.0,1.0,6600.0,0.01629586536119008,0.0,0.0,0.0,0.01629586536119008,0.01629586536119008,2.0892135078448822e-05,0.0,0.0,0.0,0.4095272879056663,0.2608264635291662
55417969000154,1,6580.0,1.0,6580.0,0.0028604552842348995,0.0,0.0,0.0,0.0028604552842348995,0.0028604552842348995,3.6672503644037175e-06,0.0,0.0,0.0,0.4095272879056663,0.2603568819785036
33402892000106,1,6579.83,1.0,6579.83,0.0003769578864194744,0.0,0.0,0.0,0.0003769578864194744,0.0003769578864194744,4.832793415634288e-07,0.0,0.0,0.0,0.4095272879056663,0.2602525305228008
27567459000128,1,6562.5,1.0,6562.5,0.007125573042655846,0.0,0.0,0.0,0.007125573042655846,0.007125573042655846,9.135350054686982e-06,0.0,0.0,0.0,0.4095272879056663,0.260148179067098
13919051000163,2,6560.5,2.0,6560.5,0.0006476959389417131,0.0,0.0,0.0,0.00046322602526213886,0.00032384796947085656,8.303794088996322e-07,0.0,0.0,0.0,0.864499634769905,0.26004382761139516
24896425002990,2,6559.400000000001,2.0,6559.400000000001,0.03738444281626954,0.0,0.0,0.0,0.03624269373604192,0.01869222140813477,4.792877284137121e-05,0.0,0.0,0.0,0.864499634769905,0.25993947615569235
05445219000118,1,6550.0,1.0,6550.0,0.02797924495337718,0.0,0.0,0.0,0.02797924495337718,0.02797924495337718,3.587082686330408e-05,0.0,0.0,0.0,0.4095272879056663,0.25983512469998954
00462005000136,1,6544.0,1.0,6544.0,0.0019659422200629037,0.0,0.0,0.0,0.0019659422200629037,0.0019659422200629037,2.5204387436703894e-06,0.0,0.0,0.0,0.4095272879056663,0.2597307732442868
15930373000139,1,6533.7,1.0,6533.7,0.001293386892646156,0.0,0.0,0.0,0.001293386892646156,0.001293386892646156,1.6581883239053282e-06,0.0,0.0,0.0,0.4095272879056663,0.25962642178858397
31604922000131,1,6523.5,1.0,6523.5,0.0015588966235082944,0.0,0.0,0.0,0.0015588966235082944,0.0015588966235082944,1.9985854147542236e-06,0.0,0.0,0.0,0.4095272879056663,0.25952207033288116
51379253000159,2,6520.0,2.0,6520.0,0.006074588176524712,0.0,0.0,0.0,0.003930130943073441,0.003037294088262356,7.787933559647066e-06,0.0,0.0,0.0,0.864499634769905,0.25941771887717835
27419527000101,1,6515.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.4095272879056663,0.25931336742147554
28699310000165,1,6509.97,1.0,6509.97,0.013656532717490098,0.0,0.0,0.0,0.013656532717490098,0.013656532717490098,1.750837527883346e-05,0.0,0.0,0.0,0.4095272879056663,0.2592090159657727
36469275000116,5,6502.0,5.0,6502.0,0.005191451886868361,0.0,0.0,0.0,0.0023323823203992545,0.0006843135696508643,6.655707547267129e-06,0.0,0.0,0.0,0.9552332255034958,0.2591046645100699
05931535000108,1,6500.0,1.0,6500.0,0.04133054074526849,0.0,0.0,0.0,0.04133054074526849,0.04133054074526849,5.298787275034422e-05,0.0,0.0,0.0,0.4095272879056663,0.2587916101429615
28292180000141,1,6500.0,1.0,6500.0,0.04133054074526849,0.0,0.0,0.0,0.04133054074526849,0.04133054074526849,5.298787275034422e-05,0.0,0.0,0.0,0.4095272879056663,0.2587916101429615
40772091000106,1,6500.0,1.0,6500.0,0.0004868861357858242,0.0,0.0,0.0,0.0004868861357858242,0.0004868861357858242,6.242129945972105e-07,0.0,0.0,0.0,0.4095272879056663,0.2587916101429615
42818048000151,1,6500.0,1.0,6500.0,0.0002159101763522067,0.0,0.0,0.0,0.0002159101763522067,0.0002159101763522067,2.76807918400265e-07,0.0,0.0,0.0,0.4095272879056663,0.2587916101429615
48915212000125,1,6500.0,1.0,6500.0,0.003559059919111767,0.0,0.0,0.0,0.003559059919111767,0.003559059919111767,4.562897332194573e-06,0.0,0.0,0.0,0.4095272879056663,0.2587916101429615
49173485000104,1,6490.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.4095272879056663,0.25847855577585305
10963236000187,1,6480.0,1.0,6480.0,0.0008903311887755618,0.0,0.0,0.0,0.0008903311887755618,0.0008903311887755618,1.141450242019951e-06,0.0,0.0,0.0,0.4095272879056663,0.2582698528644475
35657518000187,1,6480.0,1.0,6480.0,0.0008903311887755618,0.0,0.0,0.0,0.0008903311887755618,0.0008903311887755618,1.141450242019951e-06,0.0,0.0,0.0,0.4095272879056663,0.2582698528644475
40411805000142,1,6480.0,1.0,6480.0,0.009322516337062483,0.0,0.0,0.0,0.009322516337062483,0.009322516337062483,1.1951944021874978e-05,0.0,0.0,0.0,0.4095272879056663,0.2582698528644475
38386577000156,1,6477.0,1.0,6477.0,0.02766741520046168,0.0,0.0,0.0,0.02766741520046168,0.02766741520046168,3.547104512879703e-05,0.0,0.0,0.0,0.4095272879056663,0.25806114995304186
33479392000172,5,6476.0,5.0,6476.0,0.09617177267905255,0.0,0.0,0.0,0.09470387260610479,0.00029694744331703183,0.0001232971444603238,0.0,0.0,0.0,0.9552332255034958,0.25795679849733905
04737270000130,1,6466.0,1.0,6466.0,0.10005157313536346,0.0,0.0,0.0,0.10005157313536346,0.10005157313536346,0.00012827124760944034,0.0,0.0,0.0,0.4095272879056663,0.25785244704163623
05356421000173,1,6434.2,1.0,6434.2,0.00024053718123199038,0.0,0.0,0.0,0.00024053718123199038,0.00024053718123199038,3.0838100157947487e-07,0.0,0.0,0.0,0.4095272879056663,0.2577480955859334
