fornecedor_id_limpo,degree_global,strength_global,perda_media_todos_compradores,share_compradores_perda_25,share_compradores_perda_50,share_compradores_perda_75
04026245000149,1,10800.0,0.0011322624018116198,0.001282051282051282,0.001282051282051282,0.001282051282051282
43575205000108,1,9560.1,0.0008805174293654649,0.001282051282051282,0.001282051282051282,0.0
31573350000170,2,8048.0,0.0009239426043323197,0.001282051282051282,0.001282051282051282,0.0
10602990000191,1,2940.0,0.000813135085467965,0.001282051282051282,0.001282051282051282,0.0
48791685000168,2,130865559.1,0.0004017373977151554,0.001282051282051282,0.0,0.0
62002886000160,1,51012981.5,0.0,0.0,0.0,0.0
14812333000120,1,45415036.8,0.0,0.0,0.0,0.0
17820990000107,2,41186150.0,0.0,0.0,0.0,0.0
06981180000116,3,40077122.59,0.0010979589755513426,0.002564102564102564,0.0,0.0
23993897000105,1,23936000.0,6.522189573203908e-05,0.0,0.0,0.0
18098243000170,1,22660160.52,0.0,0.0,0.0,0.0
00886257001407,1,21497572.8,0.0006115561679288776,0.001282051282051282,0.0,0.0
58853169000174,1,20046034.8,0.0,0.0,0.0,0.0
03526090000147,1,19999318.2,0.0002627063005678621,0.0,0.0,0.0
35679134000165,1,17904312.0,0.0,0.0,0.0,0.0
10662944000188,1,17368100.0,0.0,0.0,0.0,0.0
10846669000152,1,16085025.0,0.0006095709304222403,0.001282051282051282,0.0,0.0
09179444000100,4,16032347.23,0.0,0.0,0.0,0.0
19867870000190,1,15983519.5,0.0,0.0,0.0,0.0
34895409000135,1,15001746.940000001,0.000393449031958871,0.001282051282051282,0.0,0.0
10944348000190,1,14571757.98,0.0,0.0,0.0,0.0
25001232000195,1,14109216.63,0.0,0.0,0.0,0.0
00482840000138,1,13246999.99,0.00037684647591649416,0.001282051282051282,0.0,0.0
19862375000199,1,11800417.28,0.0005025306066971256,0.001282051282051282,0.0,0.0
04405032000128,1,11399000.0,0.0005463359915769535,0.001282051282051282,0.0,0.0
04716843000140,1,11357898.67,0.0,0.0,0.0,0.0
05901551000140,1,11073000.0,0.0003664355614552975,0.001282051282051282,0.0,0.0
00028986014672,1,10250000.0,0.0,0.0,0.0,0.0
10718875000187,1,8994841.0,0.0005389784304777682,0.001282051282051282,0.0,0.0
52742277000193,2,8751293.0,0.0003142724994334117,0.0,0.0,0.0
27374412000148,2,8620050.870000001,0.0006477486724227927,0.001282051282051282,0.0,0.0
28333517000111,1,8492664.91,0.0,0.0,0.0,0.0
49418659000151,2,8304502.1,0.0001948112290788251,0.0,0.0,0.0
45712037000180,1,8294616.0,0.000428266732028811,0.001282051282051282,0.0,0.0
08437034000150,1,8265064.0,0.00020402165478522965,0.0,0.0,0.0
83483230000186,9,8032092.0,0.0005980941634860247,0.0,0.0,0.0
39879126000113,1,7799977.08,0.0004673811804278659,0.001282051282051282,0.0,0.0
05856415000185,1,7455360.0,0.00010758599705129982,0.0,0.0,0.0
15074472000166,1,7455360.0,0.00010758599705129982,0.0,0.0,0.0
21721341000126,1,7455360.0,0.00010758599705129982,0.0,0.0,0.0
22244940000169,1,7455360.0,0.00010758599705129982,0.0,0.0,0.0
35075016000148,1,7455360.0,0.00010758599705129982,0.0,0.0,0.0
36467986000151,1,7455360.0,0.00010758599705129982,0.0,0.0,0.0
37037515000176,1,7455360.0,0.00010758599705129982,0.0,0.0,0.0
44481491000105,1,7455360.0,0.00010758599705129982,0.0,0.0,0.0
47262232000181,1,7455360.0,0.00010758599705129982,0.0,0.0,0.0
48979217000111,1,7455360.0,0.00010758599705129982,0.0,0.0,0.0
52622286000140,1,7455360.0,0.00010758599705129982,0.0,0.0,0.0
35628379000163,1,7444900.69,9.779444973104253e-05,0.0,0.0,0.0
85285930000191,1,7269371.88,0.0,0.0,0.0,0.0
00646202000105,1,6999410.0,0.0,0.0,0.0,0.0
12236853000106,1,6930600.0,0.0,0.0,0.0,0.0
13081547000100,4,6462000.0,0.0017617824766086284,0.0038461538461538464,0.0,0.0
05598471000167,1,6289555.2,0.0005510009192561095,0.001282051282051282,0.0,0.0
13219331000169,1,6264629.76,0.0,0.0,0.0,0.0
33486199000169,1,6251682.2,0.0004474712922739667,0.001282051282051282,0.0,0.0
02147775000110,2,6221138.8,0.0006002215788480975,0.001282051282051282,0.0,0.0
15788442000111,2,6184851.38,0.00011492679268336756,0.0,0.0,0.0
03652030000332,130,6113628.4121,0.008359391895021896,0.0,0.0,0.0
01312003000123,1,6098760.77,0.0005806241937265328,0.001282051282051282,0.0,0.0
29563124000167,2,5967159.0,0.00013710715757737454,0.0,0.0,0.0
07905667000182,1,5965000.0,0.0,0.0,0.0,0.0
08979139000130,1,5940393.1,0.00014663756146797655,0.0,0.0,0.0
38145587000108,1,5937197.0,0.0004325744113914458,0.001282051282051282,0.0,0.0
27464153000146,1,5904148.19,0.00022374830660997332,0.0,0.0,0.0
29347050000121,1,5590000.0,0.000146608264853859,0.0,0.0,0.0
11675541000136,1,5491920.9,0.0,0.0,0.0,0.0
08026075000153,2,5463899.0,0.00048650531957919024,0.0,0.0,0.0
63607790000198,1,5371572.7,0.0003844764498125897,0.001282051282051282,0.0,0.0
81706251000198,129,5221686.9363,0.00577049302406657,0.0,0.0,0.0
