orgao_cnpj,n_municipios,n_instrumentos_mapeados,municipio_ibge,municipio,uf,valor_total,n_instrumentos,n_fornecedores,portfolio_hhi,count_hhi,portfolio_cr1,portfolio_cr4,portfolio_neff,portfolio_hhi_norm,count_hhi_norm,hhi_gap_value_count,hhi_norm_gap_value_count,exposicao_degree_global,exposicao_strength_global,integracao_siconfi_principal
01824828000127,1,119,4209409,Laguna,SC,75436.55999999998,119,44,0.091977818179969,0.0408869430124991,0.1895287908144274,0.5085059552026232,10.872186574847245,0.0708610232539217,0.0185819881988363,0.0510908751674698,0.0522790350550854,0.9872984321413474,0.7617932960121432,True
01850671000104,1,142,4203600,Campos Novos,SC,447376.5,142,55,0.1830011271791377,0.041559214441579,0.3568806139795005,0.712906489276929,5.464447216333873,0.1678715184231957,0.023810311005312,0.1414419127375586,0.1440612074178837,0.934072065827228,0.8159020325594296,True
01877528000106,1,37,4202107,Barra Velha,SC,13136023.8586,37,34,0.18778094206419,0.0328707085463842,0.3014926025280597,0.7802878656686911,5.325354048219468,0.1631682433388624,0.003563760320517,0.1549102335178058,0.1596044830183453,0.693133283378935,0.954587143568272,True
01896727000161,1,35,4210803,Meleiro,SC,52331.29000000001,35,21,0.6481948109908329,0.0710204081632652,0.8025791070695945,0.8884374912217909,1.54274607424178,0.6306045515403745,0.0245714285714285,0.5771744028275676,0.606033122968946,0.5190582746629903,0.6052255859896324,True
01906118000146,1,6,3205010,Sooretama,ES,580149.94,6,6,0.7760365628393504,0.1666666666666666,0.8788132254223795,0.9737998766318926,1.2885990788130082,0.7312438754072205,3.3306690738754695e-17,0.6093698961726837,0.7312438754072205,0.4014183565818778,0.8360752708424759,True
01935036000120,1,47,4207304,Imbituba,SC,43665.91999999999,47,30,0.1645168841735157,0.0475328202806699,0.2774932945418303,0.7032037799730316,6.078403472225387,0.1357071215588094,0.0146891244282792,0.1169840638928457,0.1210179971305301,0.9862903343629268,0.7594864178019203,True
01941360000150,1,305,4203303,Campo Alegre,SC,1109605.7832,305,117,0.1145112754506306,0.0218973394248857,0.2874804771475348,0.5384213148899168,8.732764490350396,0.106877751963136,0.0134654199371692,0.0926139360257448,0.0934123320259667,0.9927368811540808,0.954040361623876,True
01977854000195,1,12,5220702,Sítio d'Abadia,GO,328820.55,12,11,0.2769172624578531,0.0972222222222222,0.3284466253705859,0.9324113106677792,3.611186934047495,0.2046089887036384,0.0069444444444444,0.1796950402356308,0.1976645442591939,0.5851605358066833,0.7010046502909733,True
02073207000111,1,369,4206108,Grão-Pará,SC,1603569.204,369,114,0.2533702626219071,0.0228038865754511,0.4365262180477744,0.8039946120092738,3.946793083181409,0.2467629198132514,0.0141561333593046,0.2305663760464559,0.2326067864539467,0.5288841014205152,0.8937565744233789,True
02179215000147,1,9,4215703,Santo Amaro da Imperatriz,SC,99031.7,9,9,0.2168178832343198,0.1111111111111111,0.3370557104442315,0.8225745897525741,4.612165680629204,0.1189201186386098,0.0,0.1057067721232087,0.1189201186386098,0.5592538635182008,0.4533577824912054,True
02180700000130,1,5,4215802,São Bento do Sul,SC,22797.01,5,4,0.4964367242432984,0.28,0.5215157601808307,1.0,2.01435540757841,0.3285822989910645,0.04,0.2164367242432983,0.2885822989910644,0.6951909457928263,0.6154997230232051,True
02246138000109,1,37,3304524,Rio das Ostras,RJ,2729915.56,37,16,0.1980155426802393,0.1482834185536888,0.352453172580913,0.7803370628797031,5.050108625133665,0.1445499121922553,0.0915023131239347,0.0497321241265505,0.0530475990683205,0.4014183565818778,0.8484519907784592,True
02247113000111,1,43,4209003,Joaçaba,SC,344345.53,43,34,0.1938131947393742,0.0405624661979448,0.2824179248094203,0.799708798310813,5.159607432015794,0.1693832915496583,0.0114886015372765,0.1532507285414294,0.1578946900123818,0.8563208384095313,0.8333239170542818,True
02299772000100,1,9,4216602,São José,SC,17680.64,9,9,0.1982636533483986,0.1111111111111111,0.343878954607978,0.7806844096141317,5.043788829225047,0.0980466100169484,0.0,0.0871525422372875,0.0980466100169484,0.992434863368516,0.6943204845294441,True
02307876000100,1,6,4215703,Santo Amaro da Imperatriz,SC,2058497.08,6,6,0.9919611659947236,0.1666666666666666,0.995969350609912,0.9997974347381636,1.0081039805597785,0.9903533991936684,3.3306690738754695e-17,0.8252944993280569,0.9903533991936684,0.9220631694004764,0.9697773996716834,True
02316487000141,1,38,5213103,Mineiros,GO,16910755.999999996,38,27,0.5409772355406915,0.0512465373961218,0.7029845383612655,0.9411583373327604,1.8485066178441467,0.523322513830718,0.014756019603665,0.4897306981445696,0.508566494227053,0.5608431732245258,0.9795552841442944,True
